run_signature,pulse_type,noise_case,scattering_model,nbar,pauli,probability
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,4.0,XZ,-1.7260515980095734e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,4.0,YI,-4.110558293485972e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,4.0,YX,1.1076441062095321e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,4.0,YY,2.975473383307059e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,4.0,YZ,-9.981943352671638e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,4.0,ZI,5.344017846298232e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,4.0,ZX,-2.341103775031425e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,4.0,ZY,1.075348623542265e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,standard,motional_dephasing_only,constant_rate,4.0,ZZ,-3.747016183441865e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,0.01,IX,4.328209047027389e-05
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,0.01,IY,-2.684178761978964e-11
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,0.01,IZ,1.8313487948340421e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,0.01,XI,4.328125522059762e-05
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,0.01,XX,7.921092012969213e-05
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,0.01,XY,-7.613625372521192e-10
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,0.01,XZ,-1.0431446432870972e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,0.01,YI,-9.761887753401732e-10
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,0.01,YX,-6.718865520813886e-10
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,0.01,YY,-5.518263472906182e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,0.01,YZ,-1.049986555728498e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,0.01,ZI,1.8772190607529993e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,0.01,ZX,-2.2914370243675767e-10
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,0.01,ZY,-1.218883034182099e-10
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,0.01,ZZ,6.69013824894371e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,1.0,IX,0.00012472134732646766
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,1.0,IY,-8.71601278624613e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,1.0,IZ,-6.499346248689529e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,1.0,XI,0.0001247173615528772
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,1.0,XX,0.0010422062285534146
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,1.0,XY,1.0216139940955047e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,1.0,XZ,4.999219013773368e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,1.0,YI,-1.3119028784002597e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,1.0,YX,1.1485478886106428e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,1.0,YY,3.420753645622109e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,1.0,YZ,-2.233251990189325e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,1.0,ZI,-6.717173504922068e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,1.0,ZX,8.350723342133408e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,1.0,ZY,1.5354947454687322e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,1.0,ZZ,-2.7229964741359854e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,2.0,IX,0.00020358279977182508
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,2.0,IY,-1.91870679490991e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,2.0,IZ,-5.474914105407792e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,2.0,XI,0.00020358439565521698
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,2.0,XX,0.00288672379402842
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,2.0,XY,9.902943189435411e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,2.0,XZ,1.4759038664883715e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,2.0,YI,-1.7214628350868724e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,2.0,YX,9.4018070234507e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,2.0,YY,-2.5402231793730805e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,2.0,YZ,1.5357168560117849e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,2.0,ZI,-5.3508160749449204e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,2.0,ZX,1.3163637481048918e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,2.0,ZY,-4.362405341730583e-10
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,2.0,ZZ,1.4407466886190438e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,3.0,IX,0.00027915852453156494
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,3.0,IY,-1.781691692487699e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,3.0,IZ,-1.6589353842022536e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,3.0,XI,0.0002791646364063452
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,3.0,XX,0.005522137846471273
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,3.0,XY,1.996888992529533e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,3.0,XZ,1.4437380803352187e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,3.0,YI,-1.4531726173823574e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,3.0,YX,2.5765776573514337e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,3.0,YY,2.3005877047149736e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,3.0,YZ,1.518355613798711e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,3.0,ZI,-1.6616150837200916e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,3.0,ZX,5.382100083982318e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,3.0,ZY,-4.710241076368829e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,3.0,ZZ,8.912979035380353e-10
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,4.0,IX,0.000351519797234524
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,4.0,IY,-2.621199644349095e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,4.0,IZ,-2.81649584488175e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,4.0,XI,0.00035151596809268826
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,4.0,XX,0.008876459381754574
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,4.0,XY,3.852868516764085e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,4.0,XZ,1.5848269701689287e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,4.0,YI,-3.0649963842083996e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,4.0,YX,3.7369853893645666e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,4.0,YY,-5.6382127109483315e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,4.0,YZ,-3.7762972692478045e-09
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,4.0,ZI,-2.6258888050079143e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,4.0,ZX,1.9538997697973243e-08
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,4.0,ZY,5.232562899375908e-10
207042fe2123afec08cc75ae45e5b3b3ec90890daac43e62005bef2485be32a0,smooth_detuning,motional_dephasing_only,constant_rate,4.0,ZZ,8.891254010823246e-09
