n_bar,chi_XX_XX_fit,chi_XX_XX_ci95_lower,chi_XX_XX_ci95_upper,abs_chi_II_XX_fit,abs_chi_II_XX_ci95_lower,abs_chi_II_XX_ci95_upper,chi_IX_IX_fit,chi_IX_IX_ci95_lower,chi_IX_IX_ci95_upper,chi_XI_XI_fit,chi_XI_XI_ci95_lower,chi_XI_XI_ci95_upper
4.552272272272272,0.011607097206025197,0.011604160111348693,0.011609802092744023,0.07891530981801853,0.07889339270063639,0.07893641980102539,0.0026793433397298517,0.0026790458044294277,0.0026797458804915567,0.00267933861609344,0.002679026847250524,0.0026796983870332174
4.5722822822822815,0.011687713872858172,0.01168477565548481,0.011690405613757228,0.07918018755762102,0.07915838401214417,0.07920125053258603,0.0026875024109147922,0.0026872063039506226,0.002687903945227867,0.0026874976908240955,0.002687186727586986,0.0026878578189633733
4.592292292292291,0.01176855705906432,0.011765617801362415,0.0117712387492368,0.07944486118207465,0.07942311242066039,0.07946596302151189,0.0026956517215206348,0.0026953570591287026,0.0026960522108516244,0.0026956470052590165,0.0026953368616014148,0.002696007542290549
4.612302302302302,0.011849626205015472,0.011846685385883729,0.011852305984746948,0.07970933062027348,0.0796875541913319,0.079730470824016,0.002703791283720404,0.0027034980970079923,0.0027041907123808422,0.002703786571569779,0.002703477261398811,0.0027041473877705714
4.632312312312312,0.011930920751771774,0.011927978369576512,0.011933598206787903,0.07997359580168573,0.07995183901883439,0.0799947609200683,0.0027119211096726607,0.0027116294103505093,0.002712320462563096,0.002711916401913494,0.0027116065699330245,0.002712277479934593
4.652322322322322,0.012012440141081732,0.0120095166146601,0.01201511520800838,0.08023765665635382,0.0802159867967081,0.0802587749792984,0.0027200412115214994,0.0027197510111638774,0.002720440527383601,0.0027200365084328096,0.0027197260075091214,0.0027203975891888824
4.672332332332331,0.012094183815382187,0.01209129000490608,0.012096856431481121,0.08050151311489438,0.08047993101215097,0.0805226535101227,0.0027281516013965496,0.002727861563893283,0.002728549406110815,0.0027281469032559126,0.0027278357634496395,0.0027285048145092353
4.692342342342342,0.012176151217798307,0.012173287315476906,0.012178821320965342,0.08076516510849824,0.08074367158825754,0.0807863604302047,0.0027362522914129756,0.0027359631122482633,0.00273664850866175,0.0027362475984965247,0.0027359377200944454,0.0027366035309738844
4.712352352352352,0.012258341792143594,0.012255484495850604,0.012261002265817531,0.08102861256893036,0.081007133476248,0.08104977758021951,0.0027443432936714762,0.002744055315261013,0.0027447379127738462,0.002744338606253906,0.002744030446110876,0.0027446945714257364
4.732362362362362,0.0123407549829199,0.012337903484169648,0.012343403909215065,0.08129185542852996,0.08127034967874597,0.0813129770134907,0.0027524246202582842,0.0027521383387008797,0.0027528185210845373,0.002752419938612852,0.002752113508130179,0.00275277609752091
4.752372372372371,0.012423390235317409,0.01242054463455214,0.012426022487344241,0.08155489362021043,0.08153336157479021,0.08157591530757134,0.0027604962832451676,0.0027602117971187137,0.002760888759054529,0.0027604916076436952,0.0027601869180691454,0.002760847950543813
4.772382382382382,0.012506246995214649,0.012503407392269572,0.012508862357675708,0.08181772707745937,0.08179616909592301,0.08183860821390196,0.00276855829468943,0.0027682756226544924,0.0027689489722257025,0.0027685536254023063,0.002768250699199067,0.0027689101425734286
4.792392392392392,0.012589324709178463,0.012586491203282556,0.012591923081190799,0.08208035573433853,0.08205877217426791,0.08210124679578557,0.002776610666633908,0.002776329821299487,0.0027770002470256156,0.002776606003930091,0.002776304859463104,0.0027769626856743584
4.812402402402402,0.012672622824464054,0.01266979551424085,0.012675204106558658,0.0823427795254839,0.08232117112802112,0.08236368615127512,0.002784653411106973,0.002784373491694417,0.002785042167699022,0.0027846487552539937,0.0027843487966928027,0.0027850063153973055
4.8324124124124115,0.012756140789014948,0.012753319772483363,0.012758704767830465,0.08260499838610558,0.08258336862225124,0.08262586244661731,0.002792686540122532,0.0027924075847297314,0.0027930748164676092,0.0027926818913864945,0.002792383015746958,0.002793041447880494
4.852422422422422,0.012839878051463026,0.01283706342603814,0.012842425378592431,0.08286701225198803,0.08284536147738208,0.08288776793136578,0.0028007100656800266,0.0028004310089342305,0.0028010978327129028,0.0028007054243256104,0.0028004071138504356,0.002801066970752618
4.872432432432432,0.012923834061128474,0.012921025923622355,0.012926364668112672,0.08312882105948974,0.08310724937202903,0.08314946775294374,0.0028087239997644318,0.002808445366559425,0.002809111246436068,0.0028087193660548946,0.0028084213244753864,0.0028090828958987233
4.892442442442442,0.01300800826801985,0.013005206714642326,0.013010522083959933,0.08339042474554344,0.0833689755557637,0.08341101256367957,0.0028167283543462577,0.0028164496079872703,0.0028171150696778362,0.00281672372854344,0.002816426114288403,0.0028170870183558475
4.9124524524524515,0.013092400122834032,0.013089605249193528,0.0130948970783454,0.08365182324765608,0.08363049724839793,0.08367239763266696,0.002824723141381551,0.002824444136458812,0.002825109314464312,0.0028247185237458717,0.0028244213633593423,0.0028250798833598318
4.932462462462462,0.013177009076956236,0.01317422097806055,0.013179489104162556,0.08391301650390882,0.08389168939239108,0.08393366068171974,0.00283270837281189,0.0028324291136782834,0.0028330939914981102,0.0028327037636023565,0.0028324071566446607,0.0028330631716920406
4.952472472472472,0.01326183458246001,0.013259053352717128,0.013264309057753016,0.08417400445295692,0.08415264102181698,0.08419462536800272,0.0028406840605643886,0.0028404045515456303,0.002841069095313244,0.002840679460038595,0.0028403840011274675,0.002841037070026032
4.972482482482482,0.01334687609210725,0.013344101825326155,0.013349349550076706,0.08443478703402994,0.08441338781891217,0.08445536116331454,0.002848650216551697,0.0028483704619464596,0.002849034656606881,0.0028486456249658247,0.0028483502434703137,0.0028490032955885585
4.992492492492492,0.013432133059348181,0.013429365848739643,0.013434605423735499,0.08469536418693158,0.08467392972417916,0.08471588572331841,0.0028566068526719984,0.002856326865831332,0.0028569906873477267,0.0028566022702808213,0.0028563070671048783,0.002856959977864315
5.012502502502502,0.013517604938321376,0.013514847998155428,0.01352007613306701,0.08495573585203973,0.08493436376184965,0.08497620633160913,0.0028645539808090105,0.0028642737881740777,0.002864937199489859,0.0028645494078658974,0.0028642547108923507,0.002864907126453221
5.032512512512512,0.013603291183853727,0.013600537837779588,0.013605761133097917,0.08521590197030648,0.0851946010486855,0.08523632281266133,0.0028724916128319866,0.002872211208374831,0.0028728742049727277,0.0028724870495889002,0.002872192872780085,0.002872844769776696
5.052522522522522,0.01368919125146048,0.013686444629482146,0.01369165987954397,0.08547586248325813,0.08545458733474892,0.08549623261196626,0.0028804197605957135,0.002880140488514435,0.0028808017157211548,0.0028804152073032166,0.0028801212075017,0.0028807714430178002
5.072532532532532,0.01377530459734521,0.013772565326571732,0.013777768341360208,0.08573561733299516,0.08571434268481533,0.08575593518661768,0.0028883384359405136,0.0028880600151304156,0.002888719743645337,0.0028883338928477687,0.002888039604498061,0.0028886883336971206
5.092542542542542,0.01386163067839983,0.013858899217952038,0.013864078960735647,0.08599516646219223,0.08597389511868167,0.08601543154179095,0.0028962476506922447,0.0028959700859413737,0.0028966283006408404,0.002896243118047016,0.0028959499062805975,0.002896595745662576
5.112552552552552,0.013948168952204583,0.013945450720027104,0.013950608231414995,0.0862545098140982,0.08623324234545972,0.0862747057033907,0.0029041474166622964,0.0029038702507624076,0.0029045273985886053,0.002904142894710954,0.0029038507671723234,0.0029044936551273133
5.132562562562562,0.01403491887702807,0.014032208473697863,0.014037356853143095,0.08651364733253616,0.08649240497319761,0.08653375977975887,0.002912037745647596,0.00291176058129748,0.0029124161289427173,0.002912033234635116,0.0029117418676393105,0.002912382117346168
5.152572572572572,0.014121879911827203,0.014119171290553963,0.014124316534292046,0.08677257896190334,0.08675135242224263,0.08679260732457493,0.0029199186494306027,0.0029196414882976035,0.002920295392780333,0.002919914149600572,0.0029196233862722027,0.0029202611442437835
5.1725825825825815,0.014209051516247254,0.014206350356347739,0.01421148673483877,0.0870313046471712,0.08701004546504024,0.08705127047410831,0.002927790139779313,0.0029275116922356952,0.002928165233052125,0.0029277856513739283,0.0029274955055822935,0.002928131516487122
5.192592592592592,0.014296433150621814,0.014293739538648022,0.014298866915447458,0.08728982433388535,0.08726865937885309,0.08730982191843778,0.002935652228447257,0.002935373938658969,0.002936025632565219,0.0029356477517073296,0.002935357812059701,0.002935994939274694
5.212602602602602,0.014384024275972823,0.014381338388056334,0.014386456537469549,0.08754813796816566,0.08752702335353765,0.08756808300008607,0.002943504927173498,0.002943227776918518,0.0029438766329247428,0.002943500462338455,0.002943210641520221,0.0029438457511654845
5.232612612612612,0.014471824354010548,0.014469146555749662,0.014474255062943758,0.0878062454967061,0.0877850628801842,0.08782613665248187,0.0029513482476826365,0.0029510712464379993,0.0029517182459959557,0.0029513437949905217,0.002951054125456864,0.002951687040499322
5.252622622622622,0.014559832847133601,0.014557163232581265,0.014562261954596048,0.08806414686677494,0.08804290690530633,0.08808398189770479,0.002959182201684805,0.002958905262654859,0.002959550460726258,0.0029591777613722837,0.002958888250369691,0.002959518926730474
5.272632632632632,0.014648049218428938,0.014645387876246396,0.014650479122661696,0.08832184202621456,0.0883006061201199,0.08834162048527607,0.0029670068008756725,0.002966730364585093,0.002967373071777011,0.0029670023731780334,0.002966713027924567,0.0029673414499845215
5.292642642642642,0.014736472931671834,0.014733819946061147,0.014738903652601295,0.0885793309234416,0.08855810277667729,0.08859905236895152,0.002974822056936442,0.0029745458748946393,0.002975185386846578,0.0029748176420875965,0.00297452846977289,0.0029751546221016534
5.312652652652652,0.014825103451325906,0.014822458905903974,0.014827534933245073,0.08883661350744682,0.08881548317020438,0.08885627689490323,0.0029826279815338514,0.002982351793000393,0.002982990896582407,0.002982623579766339,0.0029823351065196516,0.0029829584549069983
5.332662662662662,0.014913940242543118,0.014911304220342462,0.014916372429858557,0.0890936897277952,0.08907269073490222,0.08911329391531352,0.002990424586320172,0.0029901483965113235,0.002990785916263362,0.0029904201978651615,0.0029901332265936417,0.002990754091363861
5.352672672672672,0.015002982771163768,0.015000355354633354,0.01500541560839595,0.08935055953462598,0.08932954363887219,0.08937010616335037,0.0029982118829332124,0.0029979356970409204,0.002998571453936698,0.0029982075080205025,0.0029979220440863753,0.0029985415575364376
5.372682682682682,0.015092230503716478,0.015089611047007592,0.015094663935500111,0.08960722287865247,0.08958608074731078,0.08962671296593695,0.003005989882996312,0.0030057137061882872,0.003006347686959308,0.003005985521854338,0.003005700439622392,0.003006321193205559
5.392692692692692,0.01518168290741823,0.015179072251259152,0.015184116878502572,0.08986367971116228,0.08984249098733377,0.08988313671062668,0.003013758598118349,0.0030134824355381408,0.003014114627076672,0.0030137542509741785,0.0030134684520747843,0.0030140882827545804
5.412702702702702,0.015271339450174318,0.015268737364605867,0.015273773905423532,0.09011992998401717,0.09009868403331163,0.09013930036979718,0.0030215180398937324,0.003021241896660817,0.003021872286019297,0.0030215137069730734,0.003021226953413112,0.003021846039626402
5.432712712712712,0.015361199600578397,0.015358605887384602,0.01536363448497186,0.09037597364965308,0.09035476128430885,0.09039528407821731,0.00302926821990241,0.0030289921011122604,0.0030296206755027174,0.0030292639014296097,0.0030289772901996507,0.003029594458742956
5.452722722722722,0.015451262827912433,0.015448675731324728,0.015453696490986647,0.09063181066108017,0.09061064747537223,0.09065105333058061,0.0030370091497098598,0.003036733060434035,0.0030373596068801654,0.003037004845907907,0.0030367193983043346,0.0030373339690491666
5.472732732732732,0.015541528602146753,0.015538945036574305,0.015543957217278762,0.09088744097188278,0.09086628628839251,0.09090660876410038,0.003044740840867097,0.003044464786153317,0.0030450892680723243,0.003044736551957627,0.0030444510850233986,0.0030450648285686166
5.492742742742742,0.015631996393940015,0.01562941583957784,0.015634408541982787,0.09114286453621942,0.0911217240801165,0.09116195703133989,0.0030524633049106714,0.0030521870769610847,0.003052810219708055,0.0030524590311139647,0.0030521729670521017,0.0030527864565781876
5.5127527527527524,0.015722665674639206,0.015720087913100297,0.01572506965941236,0.09139808130882286,0.09137695562183198,0.09141709809281914,0.0030601765533626673,0.0030598998553699546,0.00306052181872573,0.003060172294897654,0.003059885123797298,0.0030604988646870885
5.532762762762762,0.015813535916279646,0.015810960999776167,0.01581595124944594,0.091653091245,0.09163198086171519,0.09167205535884351,0.0030678805977307016,0.003067603118472881,0.0030682240687392778,0.0030678763548149645,0.0030675893628620767,0.003068202064489686
5.552772772772772,0.01590460659158501,0.015902034697643695,0.015907027171334034,0.09190789430063194,0.0918867997537822,0.09192683732111417,0.00307557544950793,0.0030752971956499522,0.0030759185323424444,0.0030755712223577026,0.0030752844164997077,0.0030758960675655077
5.572782782782782,0.0159958771739673,0.01599330892455902,0.0159982949789792,0.09216249043217402,0.09214152380253832,0.0921814560490535,0.0030832611201730385,0.0030829820984142045,0.0030836049949580467,0.0030832569090032116,0.003082970296164384,0.003083580885479241
5.5927927927927925,0.016087347137526853,0.016084782583891517,0.016089764960485708,0.0924168795966557,0.09239615561184705,0.09243587777260363,0.00309093762119025,0.0030906578382639193,0.0030912827853311247,0.003090933426214373,0.003090647014748844,0.0030912556052129607
5.612802802802802,0.016179015957052345,0.016176455526976826,0.01618142759044349,0.09267106175168072,0.09265051060307396,0.09269004861727248,0.0030986049640093216,0.003098324426682622,0.0030989511988707722,0.0030986007854396026,0.003098313865159154,0.0030989218615321574
5.632812812812812,0.0162708831080208,0.016268324353246395,0.01627329171847095,0.09292503685542691,0.09290456324777953,0.09294394250756827,0.0031062631600655456,0.0031059818751390826,0.003106610454724635,0.003106258998112855,0.003105971335955383,0.003106580436910514
5.652822822822822,0.016362948066597556,0.016360384030125682,0.016365345674212585,0.09317880486664638,0.09315840936595107,0.09319765943916544,0.0031139122207797477,0.0031136301950873144,0.003114260564250896,0.003113908075653622,0.00311361968015664,0.0031142303242026716
5.672832832832833,0.01645521030963631,0.01645264106868709,0.016457599249837113,0.09343236574466543,0.09341204891209832,0.09345118442569557,0.00312155215755829,0.003121269397966577,0.003121901538793856,0.003121548029466931,0.003121258909209445,0.003121871520185837
5.692842842842842,0.016547669314679075,0.016545094946760163,0.016550051465214183,0.09368571944938449,0.09366548184131357,0.09370451441094597,0.0031291829817930664,0.003128899500838211,0.003129533341281303,0.0031291788709433455,0.0031288890345454626,0.003129503177241049
5.712852852852852,0.016640324559956225,0.01663774514285936,0.016642704072030064,0.0939388659412782,0.09391860389580059,0.09395763680472163,0.003136804704861509,0.0031365205333806004,0.003137156012918888,0.003136800611458969,0.0031365100675814963,0.00313712572447111
5.732862862862862,0.016733175524386454,0.01673059113618404,0.016735552356625577,0.09419180518139547,0.0941716480738223,0.09421055157026112,0.0031444173381265815,0.0031441324830674415,0.00314476958364165,0.003144413262375437,0.0031441220197194948,0.003144739173199927
5.752872872872873,0.016826221687576803,0.016823632406618477,0.016828595736874886,0.0944445371313593,0.09442444087994192,0.09446325867137004,0.003152020892936784,0.0031517361261224615,0.0031523737383683153,0.003152016835039928,0.0031517253964856995,0.0031523435347373856
5.772882882882882,0.01691946252982263,0.016916869715453448,0.016921833588227433,0.09469706175336692,0.09467689709311712,0.09471575002958332,0.003159615380626151,0.003159330922939167,0.0031599660663187822,0.003159611340785151,0.0031593201817581257,0.0031599388203793427
5.792892892892892,0.017012897532107663,0.017010298981131346,0.017015258305654535,0.0949493790101898,0.09492918420916396,0.09496805239206967,0.00316720081251425,0.0031669166863995115,0.0031675514172572433,0.0031671967909293565,0.003166905955377043,0.00316752503253713
5.812902902902902,0.01710652617610394,0.01710393144357118,0.017108878549204225,0.09520148886517353,0.09518138945089297,0.09522019254602869,0.0031747771999061855,0.0031744934134822953,0.0031751286453662285,0.00317477319677633,0.0031744834015833175,0.003175102138717677
5.832912912912912,0.017200347944171846,0.017197763818432268,0.01720269854961891,0.09545339128223795,0.09543337844490063,0.09547210638243855,0.0031823445540925957,0.003182061115457891,0.0031826951123039237,0.003182340569615394,0.0031820519966573313,0.0031826702028966984
5.8529229229229225,0.017294362319360115,0.017291788846843008,0.01729671105637811,0.09570508622587708,0.09568513843360767,0.09572369227306363,0.0031899028863496535,0.0031896191408470253,0.0031902524786186293,0.0031898989207214067,0.00318961158454745,0.003190229236317814
5.872932932932932,0.017388568785405786,0.017386005619867473,0.017390915553125323,0.09595657366115909,0.09593671263906418,0.09597518180457307,0.0031974522079390648,0.003197167322527221,0.0031978008265204005,0.0031974482613547663,0.003197162183158753,0.0031977781481876658
5.892942942942942,0.01748296682673426,0.01748040329003561,0.017485311524195735,0.09620785355372638,0.09618810150185136,0.09622646247508129,0.0032049925301080727,0.003204706511150181,0.003205340167317996,0.0032049886027614044,0.0032047037881859364,0.003205317615678242
5.912952952952952,0.017577555928459276,0.01757499206505025,0.0175798984546162,0.09645892586979557,0.0964392831014826,0.09647753214597332,0.003212523864089454,0.0032122370611844227,0.0032128705123055496,0.003212519956172791,0.003212236410778461,0.003212847398704733
5.9329629629629625,0.017672335576382908,0.017669771430568585,0.01767467446074277,0.09670979057615742,0.09669023560527272,0.09672832090516055,0.0032200462211015193,0.003219759321343138,0.003220391865326261,0.0032200423328059345,0.003219760062071552,0.00322036959751313
5.952972972972972,0.017767305256995543,0.017764740872935898,0.01776962712850562,0.09696044764017692,0.09694088035953935,0.09697899977783216,0.003227559612348115,0.0032272726188251485,0.0032279042171385105,0.003227555743863376,0.003227272989208254,0.0032278821686651444
5.972982982982982,0.01786246445747594,0.01785989987918561,0.017864769301208686,0.0972108970297932,0.09719128080673739,0.09722950852919957,0.003235064049018621,0.0032347769887554043,0.0032354073753296094,0.0032350602005331974,0.003234778432799144,0.0032353857801079786
5.992992992992992,0.017957812665691176,0.017955247937039225,0.01796011945747637,0.09746113871351966,0.0974414442016286,0.09747963773345233,0.0032425595422879523,0.0032422723625371544,0.0032428999345998333,0.003242555713989016,0.003242274070364563,0.0032428804174531732
6.013003003003003,0.01805334937019667,0.018050784534906328,0.018055666990854292,0.09771117266044385,0.09769155410349746,0.09772955591632071,0.00325004610331656,0.0032497583085418858,0.0032503833755056443,0.003250042295389986,0.0032497606251907308,0.003250366053985023
6.033013013013012,0.018149074060236182,0.01814650916188464,0.01815138653642331,0.0979609988402275,0.09794134159889656,0.09797948151384757,0.0032575237432504274,0.003257236547117311,0.0032578578911535826,0.0032575199558807976,0.003257238265036424,0.0032578444134044905
6.053023023023022,0.018244986225741788,0.018242421651876894,0.0182472834390128,0.09821061722310657,0.09819084470007666,0.09822920010431813,0.0032649924732210726,0.003264705237708497,0.0032653234928562676,0.0032649887065916787,0.0032647080108718506,0.0032653150042562663
6.073033033033032,0.01834108535733393,0.0183385215032824,0.018343367238726323,0.09846002777989117,0.09844023104363497,0.09847864182043403,0.0032724523043455513,0.003272165032373525,0.00327278195635821,0.0032724485586383945,0.003272169478209148,0.0032727779202143805
6.093043043043043,0.018437370946321373,0.0184348078538308,0.018439645870452024,0.09870923048196568,0.09868944826661596,0.09872784550046733,0.0032799032477264507,0.003279616406618175,0.0032802309455855203,0.003279899523122247,0.003279620788723259,0.0032802319358735017
6.1130530530530525,0.01853384248470122,0.01853128019533185,0.018536119412396093,0.09895822530128856,0.09893845827031028,0.09897684020492462,0.0032873453144518935,0.0032870609159652035,0.0032876729081352846,0.003287341611130073,0.003287063299599672,0.0032876770621487867
6.133063063063062,0.018630499465158903,0.018627957412660472,0.018632778350777937,0.09920701221039255,0.09918726119783111,0.09922562363363362,0.0032947785155955376,0.00329449537824034,0.0032951060723373643,0.0032947748337342486,0.00329449708938331,0.0032951110296175327
6.153073073073072,0.01872734138106821,0.0187248230894679,0.018729615165976883,0.09945559118238456,0.09943585926373723,0.09947419869126363,0.0033022028622165752,0.003301921547429209,0.003302529269771296,0.0033021992019926865,0.003301921499193135,0.0033025340176254907
6.173083083083083,0.018824367726491247,0.01882187321768138,0.018826628631309537,0.0997039621909457,0.09968425002374914,0.09972256535193966,0.0033096183653597336,0.003309338888173698,0.003309945975246568,0.0033096147269488347,0.0033093373540945006,0.0033099480945280074
6.1930930930930925,0.01892157799617847,0.01891910732128802,0.01892382600573325,0.09995212521033124,0.09993241273456162,0.09997072359036827,0.003317025036055273,0.003316747409339355,0.0033173538645324676,0.0033170214196316787,0.003316742741296945,0.0033173533330165673
6.213103103103102,0.019018971685568663,0.019016522295244326,0.019021206785478115,0.10020008021537065,0.1001803584753718,0.1002186733818375,0.0033244228853189905,0.0033241471126586567,0.0033247529095894266,0.0033244192910557415,0.003324139209413016,0.0033247497454104154
6.233113113113112,0.019116548290788963,0.019114100647674836,0.019118780770536872,0.10044782718146765,0.10042809653031594,0.10046641470221693,0.0033318119241522166,0.003331536652817533,0.0033321416344255037,0.0033318083522210816,0.0033315290880622833,0.0033321373427957126
6.253123123123123,0.019214307308654824,0.019211859339589688,0.019216537116338493,0.10069536608460009,0.10067562715762468,0.10071391847715201,0.0033391921635418163,0.003338916660364316,0.0033395224735574425,0.003339188614113298,0.0033389102100248595,0.0033395171459711984
6.273133133133133,0.01931224823667004,0.019309798670743478,0.019314475345779854,0.10094269690132003,0.1009229521481277,0.10096126258938516,0.0033465636144601896,0.003346287885171379,0.0033468943809257176,0.0033465600877035204,0.003346280815161074,0.003346889911315603
6.293143143143142,0.019410370573026747,0.01940791947617325,0.019412594957352054,0.10118981960875376,0.10117006972125096,0.10120839235160188,0.0033539262878652712,0.0033536503382026357,0.003354257156498452,0.003353922783948421,0.003353642611454185,0.0033542538920571935
6.313153153153152,0.019508673816605437,0.019506221254841537,0.019510910689558923,0.10143673418460168,0.10141697950847572,0.10145530216367303,0.0033612801947005303,0.00336100403040742,0.003361609461011879,0.003361276713790205,0.003360996559891312,0.003361608811804925
6.333163163163163,0.01960715746697491,0.019604703506397113,0.01960941162052225,0.10168344060713846,0.10166368148750865,0.10170200135973553,0.003368625345894971,0.0033683489727204907,0.003368952772041744,0.0033686218881566173,0.0033683419837626473,0.0033689530204505914
6.353173173173173,0.019705821024392306,0.019703365331023865,0.019708073624035285,0.10192993885521297,0.10191017563662617,0.10194849195507301,0.0033759617523631317,0.0033756851760620267,0.0033762891539075297,0.0033759583179609385,0.0033756780406209385,0.003376288478642918
6.373183183183182,0.01980466398980311,0.019802206428406306,0.019806910848198123,0.10217622890824819,0.10215649456427693,0.10219477392960999,0.0033832894250050856,0.003383012651337629,0.003383616780458789,0.003383286014101985,0.0033830061639524523,0.0033836151973360394
6.393193193193192,0.019903685864841158,0.019901226502685814,0.019905920601391073,0.10242231074624138,0.10240267043347137,0.10244084726385237,0.0033906083747064406,0.0033903297215545566,0.003390935662262947,0.0033906049874641107,0.0033903256024620156,0.0033909331874695066
6.413203203203203,0.020002886151828603,0.020000425056287855,0.020005107652764444,0.10266818434976391,0.10264863800053116,0.10268671193888741,0.0033979186123383382,0.0033976400391940676,0.0033982458305500257,0.003397915248917208,0.003397636333724005,0.003398243440187933
6.433213213213213,0.020102264353775934,0.020099801822171196,0.020104488890676894,0.10291384969996144,0.10289428724992716,0.10293236793638383,0.0034052201487574556,0.003404942373636374,0.0034055459136153776,0.0034052168093167035,0.003404938339570486,0.003405545277790345
6.4532232232232225,0.020201819974381988,0.020199356416747055,0.020204029926937206,0.10315930677855373,0.10313965088232405,0.10317776986723937,0.003412512994806006,0.003412235489382524,0.0034128372313231414,0.0034125096795035626,0.0034122316772996673,0.0034128406701390236
6.473233233233232,0.020301552518033936,0.02029909282535164,0.020303751248819547,0.10340455556783483,0.10338480702484684,0.103423041409219,0.003419797161311734,0.003419518991734081,0.0034201198124062084,0.0034197938703042874,0.003419516318906772,0.0034201280083654426
6.493243243243242,0.02040146148980729,0.020399019116012128,0.02040365719176999,0.10364959605067285,0.10362979658177554,0.10366808404202346,0.003427072659087921,0.003426793540121946,0.003427393700650632,0.003427069392530913,0.0034267922964177845,0.003427402295457847
6.513253253253253,0.020501546395465888,0.02049912138018474,0.020503743524164675,0.10389442821051029,0.10387461605107427,0.1039129075707786,0.0034343394989333827,0.0034340594422994216,0.003434658924180362,0.0034343362569810194,0.0034340596206003486,0.0034346668895452593
6.533263263263263,0.020601806741461913,0.020599389886559346,0.02060399702804121,0.10413905203136359,0.1041192305758097,0.10415752204915751,0.003441597691632469,0.0034413167091132627,0.003441915372800787,0.0034415944744377166,0.003441316424658953,0.003441924216795215
6.553273273273272,0.020702242034935876,0.020699833350529873,0.020704436184490905,0.10438346749782362,0.1043636548065323,0.10440192505100378,0.0034488472479550646,0.0034485655085692286,0.003449161458728299,0.0034488440556696516,0.0034485643428081754,0.0034491740846681355
6.573283283283282,0.020802851783716644,0.02080045658177039,0.020805040042017206,0.10462767459505529,0.10460785732765746,0.1046461192657871,0.0034560881786565895,0.0034558087209019253,0.0034564002381539975,0.003456085011431013,0.003455804300668752,0.003456415338534935
6.593293293293293,0.02090363549632141,0.02090125088136871,0.02090581752976492,0.10487167330879776,0.1048518526680465,0.10489012936931535,0.0034633204944779965,0.0034630412632325274,0.0034636335063502246,0.0034633173524615227,0.0034630367688397983,0.00346364791213592
6.613303303303303,0.021004592681955696,0.02100219960137712,0.02100677037426948,0.1051154636253644,0.10509564202975465,0.10513394086229978,0.0034705442061457766,0.0034702635828276246,0.003470859344137199,0.003470541089486438,0.0034702607042392626,0.0034708710295180824
6.633313313313312,0.021105722850513365,0.021103321381426468,0.021107897367651375,0.10535904553164274,0.10533920623455077,0.10537749888841301,0.003477759324371951,0.003477479295817886,0.003478076633473781,0.0034777562332165583,0.0034774758828910847,0.003478085229078565
6.653323323323322,0.021207025512576628,0.02120462406207933,0.021209196961481363,0.10560241901509448,0.10558247806692829,0.10562081715281811,0.0034849658598540786,0.003484685950012607,0.0034852853146723076,0.003484962794348215,0.0034846825540349687,0.0034852920865394545
6.673333333333333,0.021308500179416025,0.021306105041675374,0.021310668730043038,0.10584558406375563,0.10582568237572545,0.10586397112639022,0.0034921638232752513,0.0034918827725483534,0.0034924839555008935,0.003492160783563278,0.0034918806589412242,0.0034924889592792365
6.693343343343343,0.021410146362990434,0.02140776073203346,0.021412306653209912,0.1060885406662362,0.10606867842999719,0.1061069162264356,0.003499353225304098,0.003499071043566587,0.0034996722628259525,0.0034993502115291553,0.003499070208267821,0.0034996781396098926
6.7133533533533525,0.021511963575947063,0.02150958748779551,0.02151411482817363,0.10633128881172059,0.10631144969160806,0.10634965244259165,0.003506534076594778,0.0035062507737802302,0.003506851956949479,0.003506531088898789,0.0035062512497436335,0.0035068593399137753
6.733363363363362,0.021613951331621473,0.021611585040448616,0.02161611041559025,0.10657382848996727,0.10655398855382409,0.10659217976507843,0.0035137063877869906,0.003513421982850256,0.0035140230937748354,0.003513703426310661,0.0035134236619951556,0.0035140325583157446
6.753373373373373,0.02171610914403755,0.021713752658212914,0.021718265019411494,0.10681615969130896,0.10679631986897363,0.10683449818469852,0.0035208701695059637,0.0035205846978997586,0.003521186897025195,0.0035208672343887883,0.0035205872302098047,0.0035211969981788294
6.773383383383383,0.021818436527907516,0.02181608988506789,0.021820588494135193,0.10705828240665252,0.10703844303861397,0.10707665833466719,0.0035280254323624663,0.0035277402419616375,0.0035283431779386774,0.0035280225237427246,0.0035277422873809783,0.0035283517263514164
6.7933933933933925,0.021920932998631935,0.02191859915651034,0.02192307834248193,0.10730019662747906,0.10728035805368635,0.10731861142760094,0.003535172186952797,0.0035348873008274563,0.003535490938032919,0.0035351693049675615,0.0035348897626506586,0.0035354988162131463
6.813403403403402,0.022023598072299713,0.022021275907603426,0.02202574073257743,0.10754190234584383,0.10752206490570106,0.10756035548982236,0.003542310443858791,0.0035420258892483935,0.0035426301878311245,0.0035423075886439268,0.0035420288529161323,0.0035426373639454445
6.833413413413413,0.022126431265688088,0.02212411383525367,0.022128574377035738,0.10778339955437635,0.1077635635867372,0.1078018896818848,0.0035494402136478174,0.0035491559983924195,0.003549759494891266,0.003549437385337984,0.003549159646540852,0.0035497674476489037
