condition_id,nbar,motional_heating_s^-1,motional_dephasing_s^-1,spin_dephasing_s^-1,photon_scattering_s^-1,average_infidelity,abs_chi_II_XX,chi_XX_XX,generator_frobenius_norm,hamiltonian_fit_frobenius_norm,pauli_dissipator_fit_frobenius_norm,unmodeled_generator_frobenius_norm,generator_reconstruction_error,generator_imaginary_frobenius_norm,gamma_nnls_residual,cptp_projection_iterations,cptp_min_choi_eigenvalue,cptp_tp_frobenius_error,cptp_relative_final_step
rates_6c688fb66a893df8,1.0,0.0,18.0,1.6666666666666667,0.0,0.002572969661232261,0.028706987908566912,0.0014426679980066312,0.16339822349134053,0.16290705820590437,0.010893347554917015,0.006450178747286024,4.8643009285422375e-15,2.1215955991587587e-15,0.006450178741651641,5.0,-1.8074210425626727e-12,1.0030040153247595e-18,3.5146430095803915e-12
rates_6c688fb66a893df8,2.0,0.0,18.0,1.6666666666666667,0.0,0.004919939164161846,0.04344462484688489,0.0033832508529065084,0.24837059736685352,0.24738148700097137,0.019519440655378195,0.010456814144712136,4.817125432792244e-15,1.9492392063861886e-15,0.010456814131519854,6.0,-1.7241313564582e-12,1.9230674717162822e-16,2.465655327297808e-12
rates_6c688fb66a893df8,3.0,0.0,18.0,1.6666666666666667,0.0,0.007827912608291588,0.05773118361177736,0.006086571068661836,0.3318229946266519,0.3301804157265068,0.029747189831340736,0.014230162711941607,5.415834697149675e-15,2.5758816219367534e-15,0.014230162684032347,7.0,-2.3235861426105637e-12,1.9230252111519916e-16,3.1273610103453285e-12
rates_6c688fb66a893df8,4.0,0.0,18.0,1.6666666666666667,0.0,0.011242385607031925,0.07152883014117904,0.0094758970832613,0.41373122011272456,0.41125809651732187,0.0415134854869997,0.017802557895802436,5.542476473534871e-15,2.125150636423694e-15,0.017802557891439367,5.0,-2.374359361017724e-12,1.5705720740376944e-16,4.753274399372184e-12
rates_6d2ebea4f1e4f35a,0.01,10.0,9.0,0.0,0.0,0.000880357973196233,0.013731239297118987,0.00027222372082230195,0.07791990788913335,0.07772743942898713,0.0043527806763956935,0.00331820819831327,4.1138272617995106e-15,2.800569299035396e-15,0.0033182081958072138,20.0,-8.919637333881562e-12,2.2207866582996963e-16,3.518783112157148e-12
rates_6d2ebea4f1e4f35a,1.0,10.0,9.0,0.0,0.0,0.002253659497442939,0.028746892475428613,0.001367023667211632,0.16343150509269835,0.1630673883410002,0.009222041435864943,0.0058170154087225975,6.364304835873158e-15,2.1842238821787474e-15,0.0058170154080695825,24.0,-9.123245935284587e-12,2.4826510994035273e-16,3.0380822417706156e-12
rates_6d2ebea4f1e4f35a,2.0,10.0,9.0,0.0,0.0,0.004282577462588844,0.043529736336542696,0.0033145619432838292,0.2483433944245819,0.2476911767020994,0.016015087996438197,0.008187764940395357,5.179386838768505e-15,2.046045031273192e-15,0.008187764933769902,33.0,-8.797860514768692e-12,3.330706898259104e-16,2.82244086182593e-12
rates_6d2ebea4f1e4f35a,3.0,10.0,9.0,0.0,0.0,0.00689275838366692,0.0578793865571304,0.00602973268222958,0.3317646991893716,0.33068382969995036,0.024655583390845188,0.01039820228912045,5.781750397810496e-15,2.186707660742606e-15,0.010398202284105899,28.0,-8.862960365359364e-12,1.1148447319764087e-16,3.4062549600603402e-12
rates_6d2ebea4f1e4f35a,4.0,10.0,9.0,0.0,0.0,0.010029917674080659,0.07175491068650995,0.009437219207079885,0.41366653473526077,0.41199158535311287,0.03503200246847917,0.012477754652012035,5.38103011685515e-15,2.804891127834554e-15,0.01247775463885986,30.0,-7.74775953904882e-12,2.2204969666768655e-16,2.3372772681532564e-12
rates_6f4d35c55359373b,0.01,0.0,18.0,0.0,8.0,0.001849917174885718,0.013698375371088242,0.00035177406193117374,0.0782119728917908,0.07766084746521967,0.008958047860754114,0.002378834406707585,6.8188489280125345e-15,1.7479232277099204e-15,0.0023788343943038416,1.0,2.604553467359751e-07,2.7195982135090716e-16,1.0161008571136782e-15
rates_6f4d35c55359373b,1.0,0.0,18.0,0.0,8.0,0.003555672730235493,0.028671666490434233,0.001441070708702457,0.16378240443340522,0.16290741900235345,0.01560888643544092,0.006497037803849305,5.183986374129454e-15,3.016646864342136e-15,0.0064970377996202006,1.0,3.402492094280179e-07,2.2205239794115586e-16,7.952995839015989e-16
rates_6f4d35c55359373b,2.0,0.0,18.0,0.0,8.0,0.005899715984925358,0.043391169865496355,0.0033793092433315555,0.2487754390613742,0.2473820368096277,0.024110951160060613,0.010488516494561648,6.175868094300868e-15,2.1478390739691517e-15,0.010488516472820722,1.0,2.725241832696826e-07,4.860279957135291e-18,1.4639631916996665e-15
rates_6f4d35c55359373b,3.0,0.0,18.0,0.0,8.0,0.00880406408415464,0.05766001220543909,0.006079345581175803,0.3322576068404547,0.33018036401029116,0.034246488598255825,0.014255614475259727,4.9350540414033745e-15,3.106959079269019e-15,0.01425561445477082,2.0,-3.998685456976651e-12,1.1107569274822702e-16,9.894015522801812e-12
rates_6f4d35c55359373b,4.0,0.0,18.0,0.0,8.0,0.012214295997896763,0.07144071188848782,0.009464534478581097,0.4141993302361387,0.4112583923354084,0.04593367282135697,0.01782463472000702,5.212087183141421e-15,2.4962796744727444e-15,0.01782463471487239,1.0,3.2292403089357634e-07,4.61088137137991e-18,1.0813859635686047e-15
rates_70251d48c79bc447,0.01,0.0,9.0,0.0,0.0,0.00049053681833513,0.01372496390450036,0.0002715727331589562,0.0777206549589641,0.07768331760646155,0.0019832315486135385,0.0013671742860942723,4.473353646801457e-15,2.2011010912981992e-15,0.0013671742808887483,21.0,-8.40522852690213e-12,1.923216857096383e-16,2.864291839842888e-12
rates_70251d48c79bc447,1.0,0.0,9.0,0.0,0.0,0.0018720181413469207,0.028747647753088783,0.001366007766475631,0.16321855615584493,0.1630219917197024,0.006992147400835078,0.003903481018907632,5.28146611386219e-15,2.2590680412684503e-15,0.0039034810165940992,21.0,-8.876743220557823e-12,2.7197802447690874e-16,2.974943056856497e-12
rates_70251d48c79bc447,2.0,0.0,9.0,0.0,0.0,0.003909166920968765,0.043536984952665045,0.0033135799384229163,0.2481158626690949,0.2476433392117603,0.013943773801369701,0.006311024025814732,4.85132444123078e-15,2.4889903014881855e-15,0.006311024012347769,34.0,-8.979285613566522e-12,3.140305558739073e-16,2.9357825258591677e-12
rates_70251d48c79bc447,3.0,0.0,9.0,0.0,0.0,0.0065276118961836715,0.05789250225334381,0.006029141817665642,0.33152282267854355,0.33063245570525596,0.02272300715279676,0.008557227179109218,5.417684560666138e-15,2.2474768253252317e-15,0.008557227155502937,29.0,-8.732456735417206e-12,1.114568201248607e-16,2.808377348232467e-12
rates_70251d48c79bc447,4.0,0.0,9.0,0.0,0.0,0.009672858419293995,0.07177318797052944,0.009437253276928917,0.41340966445247074,0.4119351004680455,0.033213514667819036,0.010671743460950546,5.046445511540555e-15,1.4280885255876968e-15,0.010671743459392586,23.0,-7.655914268460663e-12,3.541787022820097e-18,2.603276837550464e-12
rates_7283b228c09abbcb,0.01,0.0,0.0,0.0,0.0,0.00024880761389347585,0.013733478829588792,0.00019105731719807757,0.07771077836164542,0.07770701457634374,0.0005956114446165322,0.00047979809473827216,5.575845127335706e-15,2.258592109094526e-15,0.00047979808047996826,21.0,-8.23026823185067e-12,1.1102811270030206e-16,2.62804298557474e-12
rates_7283b228c09abbcb,1.0,0.0,0.0,0.0,0.0,0.0013019174591467398,0.028787430934677893,0.0012901782539949547,0.16318878830383718,0.16313885630504207,0.00380429398848298,0.0013496439554996804,6.298328068136558e-15,2.0072664124254395e-15,0.0013496439476080513,27.0,-8.828826172831154e-12,2.4832021206779e-16,2.8367316755288717e-12
rates_7283b228c09abbcb,2.0,0.0,0.0,0.0,0.0,0.003025951592498366,0.043628947381088024,0.003246436658876834,0.24809265949800768,0.24790814073072015,0.009322887608653888,0.0021459783009692853,5.163490567011394e-15,2.121748087192142e-15,0.0021459782686619262,34.0,-8.069171253793743e-12,1.9234453418846147e-16,2.651402030831545e-12
rates_7283b228c09abbcb,3.0,0.0,0.0,0.0,0.0,0.0053504706610728375,0.0580540365809932,0.005976660964205549,0.33153064222467876,0.3310888944039673,0.016869844071171224,0.002849402969204438,5.3938421845632e-15,2.0163278464291306e-15,0.0028494029550512057,27.0,-7.465181213958629e-12,1.6600884349384185e-17,2.6144353432613494e-12
rates_7283b228c09abbcb,4.0,0.0,0.0,0.0,0.0,0.008221502743438514,0.07201850158937534,0.009406502585144019,0.4134676192579625,0.4126183514937517,0.026256567809204927,0.0034872384929424773,4.601064081857791e-15,2.328277831695942e-15,0.0034872384858412294,23.0,-8.08752187763999e-12,1.1269553108319475e-16,3.3114470076932566e-12
rates_7affb8fbc133d6bd,0.01,5.0,9.0,0.0,0.0,0.0006855079099208794,0.013727566280938392,0.00027186669119878826,0.07780506271677388,0.07770538854157133,0.0031641871521087077,0.0023427111710547506,4.459226737538358e-15,2.525930496625967e-15,0.0023427111672247075,26.0,-9.326954477086123e-12,1.570122148857091e-16,2.963948514543824e-12
rates_7affb8fbc133d6bd,1.0,5.0,9.0,0.0,0.0,0.0020628953884269663,0.02874702115173216,0.0013664653303963065,0.16331803058695854,0.163044666987993,0.008098991078846256,0.004860249487623787,5.080162137565843e-15,2.3076982895860708e-15,0.004860249485462,26.0,-8.025151151013541e-12,1.9237751285498074e-16,2.7024482090487232e-12
rates_7affb8fbc133d6bd,2.0,5.0,9.0,0.0,0.0,0.004095924602546841,0.0435332052638323,0.0033140280948585504,0.24822521228207542,0.24766725497161796,0.014971069055082196,0.007249408158803438,4.391123658751077e-15,1.3695550796018142e-15,0.00724940814909914,34.0,-8.304145049146661e-12,2.222957837638639e-16,2.7298002834694895e-12
rates_7affb8fbc133d6bd,3.0,5.0,9.0,0.0,0.0,0.006710219692655528,0.057885821338647,0.00602941281099968,0.33164051773027614,0.3306580768265939,0.023682090691418543,0.00947775343778094,5.6752568590820124e-15,2.406733614329259e-15,0.009477753429302974,27.0,-8.548634373054944e-12,2.2209828928047456e-16,2.9784095913416245e-12
rates_7affb8fbc133d6bd,4.0,5.0,9.0,0.0,0.0,0.009851433724686044,0.07176394220763445,0.009437202518702822,0.41353553612515564,0.4119632267320305,0.03411691363903738,0.011574785639482478,5.115987343346115e-15,1.8793677646554694e-15,0.01157478563821766,23.0,-9.067787971844803e-12,2.240312545409583e-16,3.10943663667836e-12
rates_7b7e6184da369793,0.01,0.0,72.0,0.0,16.0,0.004402375531702418,0.013656433827782212,0.0008338930020897538,0.08114514595731372,0.07754244944011923,0.022636478594254394,0.007700200264419223,5.412952890032677e-15,2.0431350119161416e-15,0.007700200233968052,1.0,1.1220975119532706e-06,2.220606851932715e-16,6.551564439306629e-16
rates_7b7e6184da369793,1.0,0.0,72.0,0.0,16.0,0.008025726030007618,0.02849596388597008,0.0019207945687737297,0.16869320416638267,0.1622580376681098,0.040772923298062244,0.02161700880661926,5.353683449572042e-15,1.7793134675617614e-15,0.021617008801443485,1.0,1.3859201653601539e-06,2.2210340617714325e-16,6.899008433306171e-16
rates_7b7e6184da369793,2.0,0.0,72.0,0.0,16.0,0.012164291749488144,0.04295803131408582,0.0038567993570645495,0.25555039048839406,0.245877640566921,0.0602339802333004,0.03495791145461931,4.7831472733973905e-15,2.6078974375803022e-15,0.03495791145184063,1.0,1.4564216909389983e-06,2.2231779485652246e-16,1.2235452515066715e-15
rates_7b7e6184da369793,3.0,0.0,72.0,0.0,16.0,0.016723872433177522,0.0568645418798509,0.0065381473759670225,0.34063257541969544,0.32756244111051785,0.08044027479171834,0.04756848538902434,3.3344751085984216e-15,2.5135838502336442e-15,0.0475684853797811,1.0,1.2027051098256567e-06,1.925548824615439e-16,7.409722912415278e-16
rates_7b7e6184da369793,4.0,0.0,72.0,0.0,16.0,0.021654154561011742,0.07019865878330278,0.009877546379078707,0.4239351616978016,0.40732504332983777,0.10131797306318664,0.0595146934332545,5.0911876368000325e-15,2.3438999489495596e-15,0.05951469343052412,1.0,1.4613304280166753e-06,3.33771321429902e-16,7.899406691456167e-16
rates_7d443f63742c20da,0.01,0.0,72.0,13.333333333333334,0.0,0.0032351863654620063,0.013676274931170991,0.0008346019676632769,0.07968098783765931,0.07754122752271049,0.016698277077971953,0.007588504443151575,4.220193937048746e-15,2.4158084049871968e-15,0.007588504437182789,1.0,2.2866073657282954e-07,2.220667409360854e-16,4.086774877682234e-16
rates_7d443f63742c20da,1.0,0.0,72.0,13.333333333333334,0.0,0.006864085314229662,0.028537650556259685,0.0019227807131021032,0.16740970662179794,0.16225697292763122,0.035117084794005535,0.02157486878590467,4.801719314877557e-15,2.122828348182578e-15,0.021574868783639022,1.0,2.9267495263913136e-07,2.4830294123660517e-16,1.2982173527987646e-15
rates_7d443f63742c20da,2.0,0.0,72.0,13.333333333333334,0.0,0.011008983574543052,0.04302102746273995,0.003861319489638528,0.25429548871048585,0.24587684930428375,0.05468732898391483,0.03492945180371986,3.800301570147695e-15,2.1971622317103968e-15,0.03492945178950593,1.0,4.302870676202299e-08,1.0275620238127062e-17,1.710383124164231e-15
rates_7d443f63742c20da,3.0,0.0,72.0,13.333333333333334,0.0,0.015575476816153611,0.05694793818268243,0.006546292036356807,0.339372642463345,0.3275613894944346,0.07494488233394377,0.047545674640075815,5.0027404539564865e-15,2.3108408690423995e-15,0.047545674636734266,1.0,1.822106336832155e-07,2.482632348520052e-16,1.992508932164481e-15
rates_7d443f63742c20da,4.0,0.0,72.0,13.333333333333334,0.0,0.020513222765002937,0.07030162895240573,0.009890317785837013,0.4226585105143579,0.4073238356622037,0.09585334906730719,0.05949491477619352,5.335905948753546e-15,3.0169473321473554e-15,0.05949491477445024,1.0,2.886017863961499e-07,2.011229560557385e-17,1.2398379152446572e-15
rates_7d4c45df6c6c0625,0.01,0.0,72.0,0.0,4.0,0.0027305053029479612,0.013684866094104218,0.0008350917081423629,0.07921325508604231,0.07754083405843229,0.014319528378506974,0.007557112005667879,5.810250420276492e-15,1.7974792573353082e-15,0.007557112003446041,1.0,2.075947443772906e-08,2.4826558138620536e-16,5.144061590910967e-16
rates_7d4c45df6c6c0625,1.0,0.0,72.0,0.0,4.0,0.006361617741904357,0.0285556629770866,0.0019240659316104355,0.16695761486996497,0.16225666986168433,0.03290347918078252,0.021563378822989546,5.4602596369753205e-15,2.33149995785367e-15,0.02156337882186364,1.0,6.455115626891442e-08,1.9257568382028606e-16,4.3285289047316246e-16
rates_7d4c45df6c6c0625,2.0,0.0,72.0,0.0,4.0,0.01050905376300948,0.04304815975653862,0.0038639015654540728,0.2538349423405164,0.2458762717998091,0.05251203545825034,0.034921670218807585,5.137672168067121e-15,2.5245850873635298e-15,0.034921670216040986,1.0,4.790433447809952e-08,1.1066453795615199e-17,7.050876711610887e-16
rates_7d4c45df6c6c0625,3.0,0.0,72.0,0.0,4.0,0.01507838335036249,0.05698395461619317,0.006550642074022902,0.3389001339498975,0.3275612059363779,0.0727801892566467,0.04753947000683715,5.755286280008465e-15,1.9278840740927198e-15,0.047539470000615675,6.0,-7.296061535282098e-13,1.5735486961264935e-16,1.5712775994454644e-12
rates_7d4c45df6c6c0625,4.0,0.0,72.0,0.0,4.0,0.020019185462167147,0.07034608118926107,0.009896856568300279,0.42217239268929996,0.4073235483590865,0.09369126696885394,0.05948951668102754,5.425738053064576e-15,2.515889104640893e-15,0.05948951667848767,5.0,-7.433912865466486e-13,2.7217714586781034e-16,1.6892926972358323e-12
rates_7f1e3dd0f07550fa,0.01,0.0,36.0,0.0,0.0,0.0012135035013710828,0.013705690075931374,0.0005132272192931457,0.07796617738983465,0.0776172284036142,0.0061732961195257105,0.004022572155350097,5.177418021316499e-15,2.3619186060559848e-15,0.0040225721528900655,26.0,-8.65712986291672e-12,2.220584854506755e-16,2.857437562581578e-12
rates_7f1e3dd0f07550fa,1.0,0.0,36.0,0.0,0.0,0.0035700701485296806,0.02865151449385218,0.0015997145438594116,0.16397460515634266,0.16268273361020297,0.01701026807284528,0.011517382575053641,4.834510157644533e-15,2.32675933749403e-15,0.011517382574134297,20.0,-9.144912105390271e-12,2.4831555357115672e-16,3.774894079318717e-12
rates_7f1e3dd0f07550fa,2.0,0.0,36.0,0.0,0.0,0.006529424174713406,0.04330180166986109,0.0035331937996298324,0.2492943727810879,0.2468675669812421,0.02923801491619707,0.01868762041668732,5.088919853354957e-15,1.7446001154835703e-15,0.0186876204145319,32.0,-8.321210950390135e-12,1.570500945783943e-16,2.7171923071589697e-12
rates_7f1e3dd0f07550fa,3.0,0.0,36.0,0.0,0.0,0.010006833771495138,0.05746592815470341,0.006221572229748948,0.33302129125002206,0.3292894865735134,0.0426959662966791,0.025468979562928012,5.391206365437041e-15,2.0810095512323924e-15,0.025468979560272748,25.0,-7.358639702026156e-12,3.0172111703823164e-18,2.5940988783653175e-12
rates_7f1e3dd0f07550fa,4.0,0.0,36.0,0.0,0.0,0.013948221144287133,0.07111293813648696,0.009585211346319136,0.41514366607630776,0.40992243481759655,0.057358790287828636,0.03190344955027602,5.0707345442744415e-15,2.402093096181748e-15,0.03190344954964745,22.0,-7.92163355948971e-12,2.2336016093655264e-16,2.9980243613504947e-12
rates_8142d8384202664f,0.01,10.0,72.0,0.0,0.0,0.0025610390570316,0.013714687143034265,0.0008370671714379811,0.07942360569765006,0.0775872043657908,0.014073070197205082,0.009501765938042105,5.3457712956669344e-15,2.080879971710625e-15,0.009501765936597791,26.0,-8.03669509741708e-12,2.4826597954909556e-16,2.2710537209133613e-12
rates_8142d8384202664f,1.0,10.0,72.0,0.0,0.0,0.006184016629076083,0.02859316013550644,0.0019289892901768713,0.1672259257122364,0.16230402643864617,0.03272194253275427,0.023477387184283625,6.274455665124514e-15,2.3254011374556898e-15,0.02347738718394824,24.0,-9.231878740493353e-12,1.1105805134572123e-16,3.2574061671553436e-12
rates_8142d8384202664f,2.0,10.0,72.0,0.0,0.0,0.01032394274764803,0.04309001578461959,0.0038717513751972705,0.2541029342651563,0.24592587080825953,0.05229171087956836,0.03680141631308741,4.254731665174527e-15,2.4270927740071125e-15,0.03680141631215681,32.0,-8.722725160041484e-12,1.5733479204442007e-16,2.9173527831774606e-12
rates_8142d8384202664f,3.0,10.0,72.0,0.0,0.0,0.014886365416593784,0.05702963389726824,0.006561351872165465,0.3391558512382387,0.3276138251483712,0.07250472278979944,0.04938560695142942,5.836551942717774e-15,1.8951753590316356e-15,0.049385606950172724,27.0,-8.857642667858602e-12,2.2223131744102463e-16,3.24446895447434e-12
rates_8142d8384202664f,4.0,10.0,72.0,0.0,0.0,0.019820874311100935,0.07039567515961179,0.00991053819116481,0.4224132241084668,0.40738073535874075,0.09335837227872248,0.06130320289959386,4.985861945236938e-15,2.0783647920405177e-15,0.061303202898484684,22.0,-7.925570408205665e-12,1.1124404969583823e-16,2.709024626101824e-12
rates_81677bfe42e2c55f,0.01,0.0,9.0,0.0,2.0,0.0007702972643198081,0.01372016590953081,0.0002715069110161438,0.07776660848369833,0.07768334607137319,0.003322287946600922,0.001380413348223864,5.180291521486682e-15,3.4226177606629717e-15,0.0013804133271974807,5.0,-2.167835068881023e-12,1.1105579495598377e-16,4.399246628190802e-12
rates_81677bfe42e2c55f,1.0,0.0,9.0,0.0,2.0,0.002151285889707744,0.028737592052190657,0.0013655680795196415,0.16327850583748,0.16302201720033163,0.008271417071025921,0.003908456996293085,6.248340056001409e-15,2.0112002887432246e-15,0.003908456989077455,5.0,-9.484737406639576e-13,1.11193408815147e-16,2.0917588853618586e-12
rates_81677bfe42e2c55f,2.0,0.0,9.0,0.0,2.0,0.004187702185935916,0.04352175342190281,0.003312479758321529,0.24818904214638127,0.24764336150267552,0.015188606638670265,0.006314457503944824,4.841485729598913e-15,2.038550937540501e-15,0.006314457481943888,4.0,-2.015995831079199e-12,2.482614065540577e-16,4.474469093758338e-12
rates_81677bfe42e2c55f,3.0,0.0,9.0,0.0,2.0,0.00680517126167155,0.057872203418579925,0.006027096827245643,0.3316081278698886,0.33063220788183306,0.02393779185821548,0.008560122750835019,5.331972893213789e-15,2.873556460363674e-15,0.00856012273069105,6.0,-7.881175059629726e-13,1.5748534482889422e-16,1.67683824683397e-12
rates_81677bfe42e2c55f,4.0,0.0,9.0,0.0,2.0,0.009949365222841157,0.07174808853546413,0.009434004648582364,0.41350711064994505,0.4119351911135142,0.03440336367405134,0.010674148595991313,6.735835086545391e-15,2.7712088471593294e-15,0.010674148583363017,5.0,-4.239966487146449e-12,1.179348588055017e-16,8.972171278307693e-12
rates_87cf81c0f802ee14,0.01,0.0,0.0,3.3333333333333335,0.0,0.0005153224150872938,0.013728909869640909,0.0001910059139876952,0.07773264506001437,0.07770705908673319,0.0019256506968888996,0.000518599566818736,6.2285230049411525e-15,1.6727404443096276e-15,0.000518599508029741,5.0,-8.567193223318637e-13,4.211634313408568e-19,1.736517680393403e-12
rates_87cf81c0f802ee14,1.0,0.0,0.0,3.3333333333333335,0.0,0.0015680849005837772,0.02877783682729136,0.0012897648983652365,0.16322114056775017,0.16313885552370888,0.004999245698298537,0.001364583855882042,5.03995825811962e-15,2.596738985726043e-15,0.00136458381205403,5.0,-2.0746890997149727e-12,2.7199310310569154e-16,3.9090732382316036e-12
rates_87cf81c0f802ee14,2.0,0.0,0.0,3.3333333333333335,0.0,0.0032915339713674996,0.04361440690379514,0.0032453954183682817,0.248137037012334,0.24790814174656536,0.01043516588225978,0.0021563177027042286,6.374461734008775e-15,2.856968760166489e-15,0.002156317601633595,5.0,-2.3364335839330756e-12,1.571615396524332e-16,4.458043656619404e-12
rates_87cf81c0f802ee14,3.0,0.0,0.0,3.3333333333333335,0.0,0.00561527029567257,0.05803471888606604,0.005974691846296988,0.33158690929595985,0.3310890580661524,0.017937281830250524,0.0028579653351964813,6.0702746838579304e-15,3.1107417190709473e-15,0.002857965260230983,7.0,-4.349986583322773e-12,1.1148066380084033e-16,4.358651173453149e-12
rates_87cf81c0f802ee14,4.0,0.0,0.0,3.3333333333333335,0.0,0.008485322771286352,0.07199455037633821,0.009403352767982954,0.41353529576853715,0.41261860152801977,0.027296821256055526,0.0034948631943976546,5.999201737582541e-15,1.7358694590519111e-15,0.0034948629813334416,6.0,-5.424545564765827e-12,2.2209182361434895e-16,8.124276857736797e-12
rates_8c12b1161e3632d1,0.01,0.0,9.0,0.0,8.0,0.0016089045254910062,0.013705829284796644,0.0002713397078566605,0.07807730948328861,0.07768369516293779,0.007672020021858192,0.001565206301162681,5.300631070387191e-15,1.793270859981341e-15,0.0015652062558676064,1.0,2.704917939725009e-07,1.5701368701988899e-16,3.836121774513902e-16
rates_8c12b1161e3632d1,1.0,0.0,9.0,0.0,8.0,0.002988445438159282,0.028707488946231673,0.0013642717400700797,0.16354007455059608,0.1630223327907058,0.012378249119420783,0.003981701172671237,5.351331802440818e-15,1.6521364161609975e-15,0.0039817011557139745,1.0,2.834675472715155e-07,9.922818669578432e-18,9.522476551049998e-16
rates_8c12b1161e3632d1,2.0,0.0,9.0,0.0,8.0,0.005022701967839183,0.043476113847670285,0.003309149640849279,0.24846227493130618,0.24764355382679515,0.019122435928321507,0.006364334705405206,4.958532686510871e-15,1.910232596496088e-15,0.006364334678632792,1.0,3.43446083179905e-07,1.5701154141333277e-16,7.321492509442654e-16
rates_8c12b1161e3632d1,3.0,0.0,9.0,0.0,8.0,0.007637409839821263,0.05781153056105518,0.006020948390930175,0.33190526741140924,0.33063255654164175,0.0277354140260507,0.008600342957156167,4.965942195215147e-15,2.4108620450524667e-15,0.008600342933287672,1.0,3.934093577684098e-08,2.2225843263274184e-16,1.4200072453425886e-15
rates_8c12b1161e3632d1,4.0,0.0,9.0,0.0,8.0,0.010778298914771868,0.07167287227422328,0.009424294748903123,0.41383183090301673,0.41193564929012766,0.03809352203700149,0.010709280614515213,5.252288981658931e-15,3.056678747104363e-15,0.010709280583561805,1.0,1.6684860693988188e-07,1.1341660022301258e-16,6.352559668552426e-16
rates_935232b07d52685d,0.01,5.0,18.0,0.0,0.0,0.0009268032894177658,0.01372110720341142,0.00035244760907079725,0.07788298251774703,0.07768268394548215,0.004553245126847343,0.0032291701257220013,5.262657820170682e-15,1.5440924095907857e-15,0.003229170120759546,22.0,-7.532973485341551e-12,1.110494325308216e-16,2.732495423104821e-12
rates_935232b07d52685d,1.0,5.0,18.0,0.0,0.0,0.0026306893857150904,0.028712478328725043,0.001443550584444341,0.16349889389275465,0.16292984198795898,0.011441148230512545,0.007406417561844209,5.2091117696268124e-15,1.58552440706746e-15,0.007406417560517097,21.0,-8.997964153750106e-12,2.2204775240955373e-16,3.117616665208842e-12
rates_935232b07d52685d,2.0,5.0,18.0,0.0,0.0,0.00497378513949478,0.04344952640001384,0.0033845623040824105,0.2484754559221752,0.24740572246436746,0.020015368308644057,0.0113949865768488,5.081587621129117e-15,1.6620018169842223e-15,0.011394986569292333,35.0,-8.33637619784083e-12,1.1123984737776653e-16,2.712571927549732e-12
rates_935232b07d52685d,3.0,5.0,18.0,0.0,0.0,0.007877972292144708,0.057735506340069874,0.00608822891714295,0.33192942037484774,0.33020592558618356,0.03019346699586031,0.015150622723967626,4.719417185425885e-15,2.268351214224012e-15,0.015150622720509759,27.0,-9.750551976723518e-12,1.1102283050699838e-16,3.3936592216995743e-12
rates_935232b07d52685d,4.0,5.0,18.0,0.0,0.0,0.011288804201496383,0.0715329104454941,0.009477941027943365,0.4138395956197471,0.411286235006423,0.04191579230056795,0.01870588551159069,5.6905742822974246e-15,2.2753750436078108e-15,0.01870588551039031,24.0,-7.442421533604095e-12,1.142205461333027e-16,2.482116318192186e-12
rates_95304e3098130ea3,0.01,20.0,0.0,0.0,0.0,0.001028280649280422,0.01374626509496913,0.0001924894863700095,0.0781029155175883,0.0777945347860882,0.005374368497836895,0.0043808598486034765,4.3256704011531836e-15,1.5277328563039056e-15,0.004380859844447533,25.0,-8.966236646925818e-12,1.0362305130269384e-18,3.1479307731108067e-12
rates_95304e3098130ea3,1.0,20.0,0.0,0.0,0.0,0.0020658038558122984,0.028782472991084496,0.0012917196976884072,0.16351304512123513,0.16322893190326057,0.008126940525967493,0.005175379428329174,5.7724624122204016e-15,2.7029988163740716e-15,0.0051753794266680316,22.0,-8.257320151056439e-12,1.1132702362176183e-16,2.8224447280960976e-12
rates_95304e3098130ea3,2.0,20.0,0.0,0.0,0.0,0.0037740499410586106,0.043610052649230104,0.003247400034648398,0.24842094382269292,0.2480035548362056,0.013130845060913849,0.005897713654373424,5.358986935468684e-15,2.877011437108481e-15,0.005897713644474338,33.0,-8.423016778852287e-12,2.4832401848767197e-16,2.7684583068767058e-12
rates_95304e3098130ea3,3.0,20.0,0.0,0.0,0.0,0.006082732017028115,0.05802304038263759,0.005976371334657441,0.33187853320471844,0.3311918027165901,0.020315631233211676,0.006528839333814301,4.84222483230218e-15,1.9173081479601555e-15,0.006528839320213266,28.0,-8.292230079695943e-12,1.0353650099424756e-17,2.7842358998412604e-12
rates_95304e3098130ea3,4.0,20.0,0.0,0.0,0.0,0.008938036342054635,0.07197677619177323,0.00940464607326643,0.4138409950075282,0.41273042710214675,0.029455135429037438,0.007096385682689332,5.1241540410524165e-15,1.4055321497216459e-15,0.007096385675240307,27.0,-8.396737915553445e-12,1.980662551237602e-17,2.6739980287899253e-12
rates_99b70abb21175f01,0.01,0.0,72.0,0.0,8.0,0.003288256097221698,0.013675345479819068,0.0008346373664258874,0.07974967853489502,0.07754116569406466,0.017024460799660197,0.00758594646076127,4.984172762838857e-15,2.4114109873002e-15,0.0075859464559576255,1.0,2.782781891781816e-07,3.1402405234905115e-16,6.771664178908541e-16
