pair_id,source_x,source_y,multiplier_x,multiplier_y,strength_x_s^-1,strength_y_s^-1,condition_id,x_only_condition_id,y_only_condition_id,zero_condition_id,nbar,pauli,pauli_weight,mode_class,grid_h_rad_per_gate,grid_gamma_per_gate,x_only_h_rad_per_gate,x_only_gamma_per_gate,y_only_h_rad_per_gate,y_only_gamma_per_gate,zero_h_rad_per_gate,zero_gamma_per_gate,interaction_gamma_per_gate,interaction_h_rad_per_gate
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.0,0.0,0.0,0.0,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZZ,2,correlated,4.494406281303746e-16,7.17897465324184e-10,4.494406281303746e-16,7.17897465324184e-10,4.494406281303746e-16,7.17897465324184e-10,4.494406281303746e-16,7.17897465324184e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,IX,1,local,3.7259715947438885e-08,0.0007888704387577975,3.7259715947438885e-08,0.0007888704387577975,4.422148957106115e-08,0.00026825308965276837,4.422148957106115e-08,0.00026825308965276837,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,IY,1,local,4.017953947686465e-09,7.948186274025798e-09,4.017953947686465e-09,7.948186274025798e-09,2.1303588909435065e-09,8.700942536344486e-09,2.1303588909435065e-09,8.700942536344486e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,IZ,1,local,2.410304630314721e-10,1.6609835037711907e-08,2.410304630314721e-10,1.6609835037711907e-08,-4.2436235053773925e-10,7.620137059979252e-09,-4.2436235053773925e-10,7.620137059979252e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XI,1,local,4.936060828960992e-08,0.0007888864107556482,4.936060828960992e-08,0.0007888864107556482,3.315936011163108e-08,0.00026824107748646983,3.315936011163108e-08,0.00026824107748646983,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XX,2,correlated,0.04377757111803413,0.0014090690673662554,0.04377757111803413,0.0014090690673662554,0.043824381855473694,0.001335517904404704,0.043824381855473694,0.001335517904404704,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XY,2,correlated,7.588070757885629e-09,1.666161496044396e-08,7.588070757885629e-09,1.666161496044396e-08,-1.545126512365717e-09,8.503147633465115e-09,-1.545126512365717e-09,8.503147633465115e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XZ,2,correlated,1.7761245343909807e-11,1.360434532165838e-08,1.7761245343909807e-11,1.360434532165838e-08,-2.1756803617675026e-09,6.193755375767727e-09,-2.1756803617675026e-09,6.193755375767727e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YI,1,local,9.139201261366038e-10,8.016313605007354e-09,9.139201261366038e-10,8.016313605007354e-09,7.533511704142871e-09,9.342376112906121e-09,7.533511704142871e-09,9.342376112906121e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YX,2,correlated,1.9374934242833836e-09,1.059440506796707e-08,1.9374934242833836e-09,1.059440506796707e-08,6.989009860603509e-09,1.2129548778984324e-08,6.989009860603509e-09,1.2129548778984324e-08,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YY,2,correlated,2.519439303682989e-11,1.6202360850550691e-10,2.519439303682989e-11,1.6202360850550691e-10,-4.274006069734077e-09,7.215767834164762e-10,-4.274006069734077e-09,7.215767834164762e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YZ,2,correlated,-2.361390821840918e-09,9.445796541316697e-10,-2.361390821840918e-09,9.445796541316697e-10,-7.686923873636137e-10,2.9970769725665207e-10,-7.686923873636137e-10,2.9970769725665207e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZI,1,local,6.964770667788251e-10,9.491188250815905e-09,6.964770667788251e-10,9.491188250815905e-09,3.1402691893402783e-10,1.4085070215015185e-08,3.1402691893402783e-10,1.4085070215015185e-08,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZX,2,correlated,3.110155900624954e-10,5.424721276022816e-09,3.110155900624954e-10,5.424721276022816e-09,-2.03423352553034e-09,1.5055012667455122e-08,-2.03423352553034e-09,1.5055012667455122e-08,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZY,2,correlated,-4.735419815305659e-09,3.2159919768470074e-10,-4.735419815305659e-09,3.2159919768470074e-10,-3.467576522445683e-09,5.812800052674583e-10,-3.467576522445683e-09,5.812800052674583e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZZ,2,correlated,8.731820106437842e-16,4.0005915464061403e-10,8.731820106437842e-16,4.0005915464061403e-10,4.494406281303746e-16,7.17897465324184e-10,4.494406281303746e-16,7.17897465324184e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,IX,1,local,4.206074751897777e-08,0.0013070216787389134,4.206074751897777e-08,0.0013070216787389134,4.422148957106115e-08,0.00026825308965276837,4.422148957106115e-08,0.00026825308965276837,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,IY,1,local,-4.865288044137207e-09,1.1559487590504067e-08,-4.865288044137207e-09,1.1559487590504067e-08,2.1303588909435065e-09,8.700942536344486e-09,2.1303588909435065e-09,8.700942536344486e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,IZ,1,local,3.3360497913094763e-10,7.481519468466002e-09,3.3360497913094763e-10,7.481519468466002e-09,-4.2436235053773925e-10,7.620137059979252e-09,-4.2436235053773925e-10,7.620137059979252e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XI,1,local,3.982228723948261e-08,0.0013070263192550982,3.982228723948261e-08,0.0013070263192550982,3.315936011163108e-08,0.00026824107748646983,3.315936011163108e-08,0.00026824107748646983,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XX,2,correlated,0.04373127357434451,0.0014841860101438458,0.04373127357434451,0.0014841860101438458,0.043824381855473694,0.001335517904404704,0.043824381855473694,0.001335517904404704,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XY,2,correlated,1.4461275668779195e-09,7.471388437048148e-09,1.4461275668779195e-09,7.471388437048148e-09,-1.545126512365717e-09,8.503147633465115e-09,-1.545126512365717e-09,8.503147633465115e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XZ,2,correlated,2.6734770575638794e-10,1.4258542209164893e-08,2.6734770575638794e-10,1.4258542209164893e-08,-2.1756803617675026e-09,6.193755375767727e-09,-2.1756803617675026e-09,6.193755375767727e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YI,1,local,-3.882782598099901e-09,1.1234969939095596e-08,-3.882782598099901e-09,1.1234969939095596e-08,7.533511704142871e-09,9.342376112906121e-09,7.533511704142871e-09,9.342376112906121e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YX,2,correlated,-1.1410678717688234e-08,1.2046921498342841e-08,-1.1410678717688234e-08,1.2046921498342841e-08,6.989009860603509e-09,1.2129548778984324e-08,6.989009860603509e-09,1.2129548778984324e-08,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YY,2,correlated,-1.8020779507927253e-10,9.865126481863692e-10,-1.8020779507927253e-10,9.865126481863692e-10,-4.274006069734077e-09,7.215767834164762e-10,-4.274006069734077e-09,7.215767834164762e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YZ,2,correlated,1.1457842899409e-09,1.1731627671039464e-09,1.1457842899409e-09,1.1731627671039464e-09,-7.686923873636137e-10,2.9970769725665207e-10,-7.686923873636137e-10,2.9970769725665207e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZI,1,local,-1.1148041841894933e-10,1.0932748622050778e-08,-1.1148041841894933e-10,1.0932748622050778e-08,3.1402691893402783e-10,1.4085070215015185e-08,3.1402691893402783e-10,1.4085070215015185e-08,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZX,2,correlated,5.425556117803789e-10,1.0763420337086757e-08,5.425556117803789e-10,1.0763420337086757e-08,-2.03423352553034e-09,1.5055012667455122e-08,-2.03423352553034e-09,1.5055012667455122e-08,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZY,2,correlated,1.2022557550304604e-08,7.523871001774199e-10,1.2022557550304604e-08,7.523871001774199e-10,-3.467576522445683e-09,5.812800052674583e-10,-3.467576522445683e-09,5.812800052674583e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZZ,2,correlated,-1.7118714083484888e-15,1.2764576860779808e-09,-1.7118714083484888e-15,1.2764576860779808e-09,4.494406281303746e-16,7.17897465324184e-10,4.494406281303746e-16,7.17897465324184e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,IX,1,local,2.748940265162185e-08,0.002335942263400517,2.748940265162185e-08,0.002335942263400517,4.422148957106115e-08,0.00026825308965276837,4.422148957106115e-08,0.00026825308965276837,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,IY,1,local,-1.3681607287606598e-09,3.016402615261659e-09,-1.3681607287606598e-09,3.016402615261659e-09,2.1303588909435065e-09,8.700942536344486e-09,2.1303588909435065e-09,8.700942536344486e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,IZ,1,local,6.443717931000546e-10,7.94447505672789e-09,6.443717931000546e-10,7.94447505672789e-09,-4.2436235053773925e-10,7.620137059979252e-09,-4.2436235053773925e-10,7.620137059979252e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XI,1,local,2.6901259414980446e-08,0.002335958797263972,2.6901259414980446e-08,0.002335958797263972,3.315936011163108e-08,0.00026824107748646983,3.315936011163108e-08,0.00026824107748646983,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XX,2,correlated,0.04364043266684584,0.00163905401441239,0.04364043266684584,0.00163905401441239,0.043824381855473694,0.001335517904404704,0.043824381855473694,0.001335517904404704,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XY,2,correlated,7.524206946776569e-09,1.1749007363114376e-08,7.524206946776569e-09,1.1749007363114376e-08,-1.545126512365717e-09,8.503147633465115e-09,-1.545126512365717e-09,8.503147633465115e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XZ,2,correlated,-9.643709680332654e-10,7.755382920671757e-09,-9.643709680332654e-10,7.755382920671757e-09,-2.1756803617675026e-09,6.193755375767727e-09,-2.1756803617675026e-09,6.193755375767727e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YI,1,local,1.4285391383209648e-10,6.024946067629938e-09,1.4285391383209648e-10,6.024946067629938e-09,7.533511704142871e-09,9.342376112906121e-09,7.533511704142871e-09,9.342376112906121e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YX,2,correlated,-9.484823264750858e-09,1.5147818340052917e-08,-9.484823264750858e-09,1.5147818340052917e-08,6.989009860603509e-09,1.2129548778984324e-08,6.989009860603509e-09,1.2129548778984324e-08,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YY,2,correlated,-1.2401488698199631e-09,2.575746353603496e-09,-1.2401488698199631e-09,2.575746353603496e-09,-4.274006069734077e-09,7.215767834164762e-10,-4.274006069734077e-09,7.215767834164762e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YZ,2,correlated,-6.88162349066911e-09,8.455937498085992e-10,-6.88162349066911e-09,8.455937498085992e-10,-7.686923873636137e-10,2.9970769725665207e-10,-7.686923873636137e-10,2.9970769725665207e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZI,1,local,-8.676180863998979e-10,8.291050110020394e-09,-8.676180863998979e-10,8.291050110020394e-09,3.1402691893402783e-10,1.4085070215015185e-08,3.1402691893402783e-10,1.4085070215015185e-08,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZX,2,correlated,-7.826466290841071e-10,2.461077624896571e-09,-7.826466290841071e-10,2.461077624896571e-09,-2.03423352553034e-09,1.5055012667455122e-08,-2.03423352553034e-09,1.5055012667455122e-08,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZY,2,correlated,2.0667345014924536e-09,4.078966871299411e-10,2.0667345014924536e-09,4.078966871299411e-10,-3.467576522445683e-09,5.812800052674583e-10,-3.467576522445683e-09,5.812800052674583e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZZ,2,correlated,3.3221996645600674e-16,2.1519844218241546e-09,3.3221996645600674e-16,2.1519844218241546e-09,4.494406281303746e-16,7.17897465324184e-10,4.494406281303746e-16,7.17897465324184e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,IX,1,local,2.40863611993787e-08,0.004364899088663819,2.40863611993787e-08,0.004364899088663819,4.422148957106115e-08,0.00026825308965276837,4.422148957106115e-08,0.00026825308965276837,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,IY,1,local,1.909531873896122e-09,8.589904355307473e-09,1.909531873896122e-09,8.589904355307473e-09,2.1303588909435065e-09,8.700942536344486e-09,2.1303588909435065e-09,8.700942536344486e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,IZ,1,local,1.2874646343039774e-10,5.285779317444183e-09,1.2874646343039774e-10,5.285779317444183e-09,-4.2436235053773925e-10,7.620137059979252e-09,-4.2436235053773925e-10,7.620137059979252e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XI,1,local,2.9436220738724463e-08,0.004364900898590292,2.9436220738724463e-08,0.004364900898590292,3.315936011163108e-08,0.00026824107748646983,3.315936011163108e-08,0.00026824107748646983,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XX,2,correlated,0.04346518447090672,0.0019666739917898793,0.04346518447090672,0.0019666739917898793,0.043824381855473694,0.001335517904404704,0.043824381855473694,0.001335517904404704,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XY,2,correlated,1.190465263684988e-09,8.984489100421046e-09,1.190465263684988e-09,8.984489100421046e-09,-1.545126512365717e-09,8.503147633465115e-09,-1.545126512365717e-09,8.503147633465115e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,XZ,2,correlated,-1.3611694642245099e-09,9.600505378239165e-09,-1.3611694642245099e-09,9.600505378239165e-09,-2.1756803617675026e-09,6.193755375767727e-09,-2.1756803617675026e-09,6.193755375767727e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YI,1,local,-1.0328822992966768e-09,3.782450746171582e-09,-1.0328822992966768e-09,3.782450746171582e-09,7.533511704142871e-09,9.342376112906121e-09,7.533511704142871e-09,9.342376112906121e-09,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YX,2,correlated,-1.0360640469962056e-09,1.124738720366912e-08,-1.0360640469962056e-09,1.124738720366912e-08,6.989009860603509e-09,1.2129548778984324e-08,6.989009860603509e-09,1.2129548778984324e-08,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YY,2,correlated,-3.0512425034629944e-09,2.4240042100909823e-10,-3.0512425034629944e-09,2.4240042100909823e-10,-4.274006069734077e-09,7.215767834164762e-10,-4.274006069734077e-09,7.215767834164762e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,YZ,2,correlated,-4.159045083605508e-09,5.071361042541442e-10,-4.159045083605508e-09,5.071361042541442e-10,-7.686923873636137e-10,2.9970769725665207e-10,-7.686923873636137e-10,2.9970769725665207e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZI,1,local,2.3669229997719834e-11,6.482809861202025e-09,2.3669229997719834e-11,6.482809861202025e-09,3.1402691893402783e-10,1.4085070215015185e-08,3.1402691893402783e-10,1.4085070215015185e-08,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZX,2,correlated,-1.5289781560373101e-09,2.9164902632695944e-09,-1.5289781560373101e-09,2.9164902632695944e-09,-2.03423352553034e-09,1.5055012667455122e-08,-2.03423352553034e-09,1.5055012667455122e-08,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZY,2,correlated,-2.589167098572769e-09,6.491810759385228e-10,-2.589167098572769e-09,6.491810759385228e-10,-3.467576522445683e-09,5.812800052674583e-10,-3.467576522445683e-09,5.812800052674583e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,2.0,ZZ,2,correlated,9.155420722565178e-16,6.565971299651863e-10,9.155420722565178e-16,6.565971299651863e-10,4.494406281303746e-16,7.17897465324184e-10,4.494406281303746e-16,7.17897465324184e-10,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.0,0.5,0.0,1.6666666666666667,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,2.0,IX,1,local,3.274056861566091e-08,0.0002682584166075427,4.422148957106115e-08,0.00026825308965276837,3.274056861566091e-08,0.0002682584166075427,4.422148957106115e-08,0.00026825308965276837,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.0,0.5,0.0,1.6666666666666667,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,2.0,IY,1,local,4.312812127887429e-09,1.6879645299815355e-05,2.1303588909435065e-09,8.700942536344486e-09,4.312812127887429e-09,1.6879645299815355e-05,2.1303588909435065e-09,8.700942536344486e-09,0.0,0.0
