run_signature,pulse_type,noise_case,scattering_model,nbar,pauli,probability
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,4.0,XZ,3.576293971347263e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,4.0,YI,3.5784963750980654e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,4.0,YX,4.7529859872380044e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,4.0,YY,2.234389973390649e-09
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,4.0,YZ,8.415658195922576e-09
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,4.0,ZI,4.7542018151817966e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,4.0,ZX,3.575428167921672e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,4.0,ZY,-2.269129148275761e-09
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,standard,spin_dephasing_only,constant_rate,4.0,ZZ,1.9387601093989737e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,0.01,IX,3.259972318745292e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,0.01,IY,7.626354620027043e-06
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,0.01,IZ,0.00018048325299847842
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,0.01,XI,3.29506707279343e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,0.01,XX,7.664684207763769e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,0.01,XY,0.00018047870149289454
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,0.01,XZ,7.461912741245101e-06
