pair_id,source_i,source_j,varied_source,fixed_source,varied_multiplier,varied_strength_s^-1,fixed_multiplier,fixed_strength_s^-1,condition_id,varied_single_condition_id,fixed_single_condition_id,zero_condition_id,nbar,pair_infidelity,varied_only_infidelity,fixed_only_infidelity,zero_infidelity,additive_prediction,interaction_infidelity,pair_noise_penalty,relative_interaction_to_pair_noise
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,motional_dephasing,spin_dephasing,2.0,36.0,1.0,3.3333333333333335,rates_360eade92eac1e2f,rates_7f1e3dd0f07550fa,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,2.0,0.006793817662929746,0.006529373669582839,0.003291500706756878,0.0030258929745734,0.006794981401766317,-1.163738836570255e-06,0.0037679246883563465,-0.0003088540596807693
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,motional_dephasing,spin_dephasing,2.0,36.0,1.0,3.3333333333333335,rates_360eade92eac1e2f,rates_7f1e3dd0f07550fa,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,3.0,0.010270040514656076,0.010006773416273207,0.005615245408348679,0.0053504253160057,0.010271593508616186,-1.5529939601105491e-06,0.004919615198650376,-0.0003156738682603855
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,motional_dephasing,spin_dephasing,2.0,36.0,1.0,3.3333333333333335,rates_360eade92eac1e2f,rates_7f1e3dd0f07550fa,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,4.0,0.014210114012886521,0.013948140781947727,0.00848531813188913,0.0082214370008468,0.014212021912990057,-1.9079001035357535e-06,0.005988677012039721,-0.00031858457213506156
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,motional_dephasing,spin_dephasing,4.0,72.0,1.0,3.3333333333333335,rates_6a8c834ff6e2e567,rates_e627b957213b2032,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0024381556284254202,0.0021722770595740126,0.0005153042151032627,0.0002487641440845,0.0024388171305927756,-6.615021673553323e-07,0.0021893914843409204,-0.00030213973703952104
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,motional_dephasing,spin_dephasing,4.0,72.0,1.0,3.3333333333333335,rates_6a8c834ff6e2e567,rates_e627b957213b2032,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.006070679459359463,0.005805982307085733,0.0015680744438917316,0.0013018788028587,0.006072177948118765,-1.4984887593020788e-06,0.004768800656500763,-0.00031422759457545364
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,motional_dephasing,spin_dephasing,4.0,72.0,1.0,3.3333333333333335,rates_6a8c834ff6e2e567,rates_e627b957213b2032,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,2.0,0.010219680078599525,0.009956403138607017,0.003291500706756878,0.0030258929745734,0.010222010870790495,-2.3307921909708484e-06,0.007193787104026125,-0.0003240007185737233
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,motional_dephasing,spin_dephasing,4.0,72.0,1.0,3.3333333333333335,rates_6a8c834ff6e2e567,rates_e627b957213b2032,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,3.0,0.014790760655408741,0.014528978792705538,0.005615245408348679,0.0053504253160057,0.014793798885048517,-3.038229639776291e-06,0.009440335339403041,-0.000321834927525828
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,motional_dephasing,spin_dephasing,4.0,72.0,1.0,3.3333333333333335,rates_6a8c834ff6e2e567,rates_e627b957213b2032,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,4.0,0.01973348391737062,0.019473294914213235,0.00848531813188913,0.0082214370008468,0.019737176045255565,-3.6921278849452732e-06,0.01151204691652382,-0.0003207186273403539
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,0.0,0.0,1.0,18.0,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,0.01,0.0007318486089153975,0.0002487641440845,0.0007318486089153975,0.0002487641440845,0.0007318486089153975,0.0,0.0004830844648308975,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,0.0,0.0,1.0,18.0,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,1.0,0.002440037037965803,0.0013018788028587,0.002440037037965803,0.0013018788028587,0.002440037037965803,0.0,0.0011381582351071033,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,0.0,0.0,1.0,18.0,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,2.0,0.0047873986741631125,0.0030258929745734,0.0047873986741631125,0.0030258929745734,0.0047873986741631125,0.0,0.0017615056995897126,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,0.0,0.0,1.0,18.0,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,3.0,0.007695838986599868,0.0053504253160057,0.007695838986599868,0.0053504253160057,0.007695838986599868,0.0,0.002345413670594168,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,0.0,0.0,1.0,18.0,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.011110896620583288,0.0082214370008468,0.011110896620583288,0.0082214370008468,0.011110896620583288,0.0,0.0028894596197364883,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,0.5,1.6666666666666667,1.0,18.0,rates_6c688fb66a893df8,rates_a6ce76b38e46ff5e,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,0.01,0.0008650632991624718,0.000382058435276611,0.0007318486089153975,0.0002487641440845,0.0008651429001075084,-7.960094503662273e-08,0.0006162991550779718,-0.0001291595881330584
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,0.5,1.6666666666666667,1.0,18.0,rates_6c688fb66a893df8,rates_a6ce76b38e46ff5e,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,1.0,0.0025729443628803583,0.0014349793142726108,0.002440037037965803,0.0013018788028587,0.002573137549379714,-1.9318649935578386e-07,0.0012710655600216584,-0.00015198783243917965
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,0.5,1.6666666666666667,1.0,18.0,rates_6c688fb66a893df8,rates_a6ce76b38e46ff5e,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,2.0,0.004919918073974072,0.0031587185580059796,0.0047873986741631125,0.0030258929745734,0.004920224257595692,-3.0618362161990986e-07,0.0018940250994006723,-0.0001616576368057613
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,0.5,1.6666666666666667,1.0,18.0,rates_6c688fb66a893df8,rates_a6ce76b38e46ff5e,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,3.0,0.007827881556239147,0.00548285991671027,0.007695838986599868,0.0053504253160057,0.007828273587304438,-3.9203106529106524e-07,0.002477456240233447,-0.00015823935007389868
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,0.5,1.6666666666666667,1.0,18.0,rates_6c688fb66a893df8,rates_a6ce76b38e46ff5e,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.011242353311070041,0.008353370746752908,0.011110896620583288,0.0082214370008468,0.011242830366489397,-4.770554193553322e-07,0.0030209163102232414,-0.0001579174562833482
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,1.0,3.3333333333333335,1.0,18.0,rates_c78d3b44752e1de2,rates_87cf81c0f802ee14,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,0.01,0.0009982295831267862,0.0005153042151032627,0.0007318486089153975,0.0002487641440845,0.0009983886799341602,-1.590968073739759e-07,0.0007494654390422862,-0.00021228037890216758
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,1.0,3.3333333333333335,1.0,18.0,rates_c78d3b44752e1de2,rates_87cf81c0f802ee14,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,1.0,0.00270583455964013,0.0015680744438917316,0.002440037037965803,0.0013018788028587,0.002706232678998835,-3.9811935870475573e-07,0.0014039557567814302,-0.0002835697327225216
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,1.0,3.3333333333333335,1.0,18.0,rates_c78d3b44752e1de2,rates_87cf81c0f802ee14,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,2.0,0.005052430623348814,0.003291500706756878,0.0047873986741631125,0.0030258929745734,0.005053006406346591,-5.757829977769136e-07,0.0020265376487754137,-0.00028412154006852275
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,1.0,3.3333333333333335,1.0,18.0,rates_c78d3b44752e1de2,rates_87cf81c0f802ee14,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,3.0,0.00795990134335689,0.005615245408348679,0.007695838986599868,0.0053504253160057,0.007960659078942847,-7.577355859572643e-07,0.0026094760273511902,-0.0002903784430341832
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,1.0,3.3333333333333335,1.0,18.0,rates_c78d3b44752e1de2,rates_87cf81c0f802ee14,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.01137379335070876,0.00848531813188913,0.011110896620583288,0.0082214370008468,0.011374777751625618,-9.844009168577528e-07,0.003152356349861961,-0.0003122746312931464
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,2.0,6.666666666666667,1.0,18.0,rates_405ddd5e4fdb9f22,rates_b641ff121079f20c,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,0.01,0.0012644844258872245,0.0007817128734529666,0.0007318486089153975,0.0002487641440845,0.001264797338283864,-3.1291239663950275e-07,0.0010157202818027245,-0.0003080694579457825
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,2.0,6.666666666666667,1.0,18.0,rates_405ddd5e4fdb9f22,rates_b641ff121079f20c,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,1.0,0.00297151914339433,0.001834113709671903,0.002440037037965803,0.0013018788028587,0.002972271944779006,-7.52801384676198e-07,0.00166964034053563,-0.0004508763752286286
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,2.0,6.666666666666667,1.0,18.0,rates_405ddd5e4fdb9f22,rates_b641ff121079f20c,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,2.0,0.005317333465614693,0.003557008479872059,0.0047873986741631125,0.0030258929745734,0.005318514179461772,-1.1807138470786016e-06,0.002291440491041293,-0.0005152714424375267
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,2.0,6.666666666666667,1.0,18.0,rates_405ddd5e4fdb9f22,rates_b641ff121079f20c,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,3.0,0.008223849673459682,0.005879971656656435,0.007695838986599868,0.0053504253160057,0.008225385327250603,-1.535653790921132e-06,0.0028734243574539825,-0.0005344333449869579
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,2.0,6.666666666666667,1.0,18.0,rates_405ddd5e4fdb9f22,rates_b641ff121079f20c,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.011636598556897026,0.008749067591736215,0.011110896620583288,0.0082214370008468,0.011638527211472703,-1.928654575676647e-06,0.0034151615560502266,-0.0005647330423534091
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,4.0,13.333333333333334,1.0,18.0,rates_e3c1dfd931a34ad1,rates_14c3539000a4de2d,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,0.01,0.001796668645798194,0.0013142085457644725,0.0007318486089153975,0.0002487641440845,0.00179729301059537,-6.24364797176041e-07,0.001547904501713694,-0.000403361316208334
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,4.0,13.333333333333334,1.0,18.0,rates_e3c1dfd931a34ad1,rates_14c3539000a4de2d,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,1.0,0.003502572111767299,0.0023659522682372147,0.002440037037965803,0.0013018788028587,0.003504110503344318,-1.538391577018787e-06,0.0022006933089085993,-0.0006990486001803355
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,4.0,13.333333333333334,1.0,18.0,rates_e3c1dfd931a34ad1,rates_14c3539000a4de2d,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,2.0,0.005846808808890325,0.004087676807516871,0.0047873986741631125,0.0030258929745734,0.005849182507106584,-2.3736982162590736e-06,0.002820915834316925,-0.0008414636790586333
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,4.0,13.333333333333334,1.0,18.0,rates_e3c1dfd931a34ad1,rates_14c3539000a4de2d,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,3.0,0.00875141085032849,0.006409099840242072,0.007695838986599868,0.0053504253160057,0.00875451351083624,-3.102660507750543e-06,0.0034009855343227896,-0.000912282771108096
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,spin_dephasing,motional_dephasing,4.0,13.333333333333334,1.0,18.0,rates_e3c1dfd931a34ad1,rates_14c3539000a4de2d,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.012161880373260159,0.009276302215450727,0.011110896620583288,0.0082214370008468,0.012165761835187215,-3.881461927056351e-06,0.003940443372413359,-0.000985031774401345
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,0.0,0.0,1.0,10.0,rates_a8953962d6e58e19,rates_7283b228c09abbcb,rates_a8953962d6e58e19,rates_7283b228c09abbcb,0.01,0.0006387326460262077,0.0002487641440845,0.0006387326460262077,0.0002487641440845,0.0006387326460262077,0.0,0.00038996850194170774,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,0.0,0.0,1.0,10.0,rates_a8953962d6e58e19,rates_7283b228c09abbcb,rates_a8953962d6e58e19,rates_7283b228c09abbcb,1.0,0.0016840630080643404,0.0013018788028587,0.0016840630080643404,0.0013018788028587,0.0016840630080643404,0.0,0.0003821842052056405,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,0.0,0.0,1.0,10.0,rates_a8953962d6e58e19,rates_7283b228c09abbcb,rates_a8953962d6e58e19,rates_7283b228c09abbcb,2.0,0.0034001847779550065,0.0030258929745734,0.0034001847779550065,0.0030258929745734,0.0034001847779550065,0.0,0.0003742918033816066,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,0.0,0.0,1.0,10.0,rates_a8953962d6e58e19,rates_7283b228c09abbcb,rates_a8953962d6e58e19,rates_7283b228c09abbcb,3.0,0.005716773502899564,0.0053504253160057,0.005716773502899564,0.0053504253160057,0.005716773502899564,0.0,0.00036634818689386395,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,0.0,0.0,1.0,10.0,rates_a8953962d6e58e19,rates_7283b228c09abbcb,rates_a8953962d6e58e19,rates_7283b228c09abbcb,4.0,0.008579927670973042,0.0082214370008468,0.008579927670973042,0.0082214370008468,0.008579927670973042,0.0,0.0003584906701262422,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,0.5,9.0,1.0,10.0,rates_6d2ebea4f1e4f35a,rates_70251d48c79bc447,rates_a8953962d6e58e19,rates_7283b228c09abbcb,0.01,0.0008803304078984775,0.000490509003878592,0.0006387326460262077,0.0002487641440845,0.0008804775058202997,-1.470979218221643e-07,0.0006315662638139775,-0.00023290972024669567
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,0.5,9.0,1.0,10.0,rates_6d2ebea4f1e4f35a,rates_70251d48c79bc447,rates_a8953962d6e58e19,rates_7283b228c09abbcb,1.0,0.0022536332121567693,0.0018719740065380464,0.0016840630080643404,0.0013018788028587,0.002254158211743687,-5.249995869175891e-07,0.0009517544092980694,-0.0005516124556804342
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,0.5,9.0,1.0,10.0,rates_6d2ebea4f1e4f35a,rates_70251d48c79bc447,rates_a8953962d6e58e19,rates_7283b228c09abbcb,2.0,0.004282540039450056,0.003909116252208689,0.0034001847779550065,0.0030258929745734,0.004283408055590295,-8.680161402395414e-07,0.0012566470648766558,-0.0006907397983894071
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,0.5,9.0,1.0,10.0,rates_6d2ebea4f1e4f35a,rates_70251d48c79bc447,rates_a8953962d6e58e19,rates_7283b228c09abbcb,3.0,0.006892684036814645,0.006527497107274627,0.005716773502899564,0.0053504253160057,0.006893845294168491,-1.1612573538460902e-06,0.001542258720808945,-0.0007529588506635177
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,0.5,9.0,1.0,10.0,rates_6d2ebea4f1e4f35a,rates_70251d48c79bc447,rates_a8953962d6e58e19,rates_7283b228c09abbcb,4.0,0.010029846044963597,0.009672802340193742,0.008579927670973042,0.0082214370008468,0.010031293010319985,-1.4469653563872753e-06,0.0018084090441167974,-0.0008001316743546556
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,1.0,18.0,1.0,10.0,rates_2524745c632f6db4,rates_65e4c1ad12cf1435,rates_a8953962d6e58e19,rates_7283b228c09abbcb,0.01,0.0011215243243913875,0.0007318486089153975,0.0006387326460262077,0.0002487641440845,0.0011218171108571052,-2.927864657176812e-07,0.0008727601803068875,-0.00033547184246505047
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,1.0,18.0,1.0,10.0,rates_2524745c632f6db4,rates_65e4c1ad12cf1435,rates_a8953962d6e58e19,rates_7283b228c09abbcb,1.0,0.002821158289240011,0.002440037037965803,0.0016840630080643404,0.0013018788028587,0.0028222212431714437,-1.0629539314325684e-06,0.0015192794863813112,-0.0006996434434617164
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,1.0,18.0,1.0,10.0,rates_2524745c632f6db4,rates_65e4c1ad12cf1435,rates_a8953962d6e58e19,rates_7283b228c09abbcb,2.0,0.0051599323880836545,0.0047873986741631125,0.0034001847779550065,0.0030258929745734,0.005161690477544719,-1.7580894610645659e-06,0.0021340394135102546,-0.0008238317670865819
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,1.0,18.0,1.0,10.0,rates_2524745c632f6db4,rates_65e4c1ad12cf1435,rates_a8953962d6e58e19,rates_7283b228c09abbcb,3.0,0.008059869835949862,0.007695838986599868,0.005716773502899564,0.0053504253160057,0.008062187173493732,-2.3173375438695354e-06,0.0027094445199441625,-0.0008552814153645383
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,1.0,18.0,1.0,10.0,rates_2524745c632f6db4,rates_65e4c1ad12cf1435,rates_a8953962d6e58e19,rates_7283b228c09abbcb,4.0,0.011466548911510444,0.011110896620583288,0.008579927670973042,0.0082214370008468,0.01146938729070953,-2.83837919908686e-06,0.0032451119106636436,-0.0008746629630120817
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,2.0,36.0,1.0,10.0,rates_590721c3770d8a77,rates_7f1e3dd0f07550fa,rates_a8953962d6e58e19,rates_7283b228c09abbcb,0.01,0.0016028287651266293,0.0012134626861624032,0.0006387326460262077,0.0002487641440845,0.0016034311881041108,-6.024229774815367e-07,0.0013540646210421293,-0.0004448997249613491
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,2.0,36.0,1.0,10.0,rates_590721c3770d8a77,rates_7f1e3dd0f07550fa,rates_a8953962d6e58e19,rates_7283b228c09abbcb,1.0,0.0039500894861645985,0.003570025772967278,0.0016840630080643404,0.0013018788028587,0.0039522099781729185,-2.1204920083199227e-06,0.0026482106833058986,-0.0008007263250191267
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,2.0,36.0,1.0,10.0,rates_590721c3770d8a77,rates_7f1e3dd0f07550fa,rates_a8953962d6e58e19,rates_7283b228c09abbcb,2.0,0.006900229043187545,0.006529373669582839,0.0034001847779550065,0.0030258929745734,0.006903665472964445,-3.4364297769005903e-06,0.0038743360686141447,-0.0008869725589215099
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,2.0,36.0,1.0,10.0,rates_590721c3770d8a77,rates_7f1e3dd0f07550fa,rates_a8953962d6e58e19,rates_7283b228c09abbcb,3.0,0.010368515675608814,0.010006773416273207,0.005716773502899564,0.0053504253160057,0.010373121603167071,-4.605927558257172e-06,0.005018090359603114,-0.000917864611473728
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,2.0,36.0,1.0,10.0,rates_590721c3770d8a77,rates_7f1e3dd0f07550fa,rates_a8953962d6e58e19,rates_7283b228c09abbcb,4.0,0.014301043132968871,0.013948140781947727,0.008579927670973042,0.0082214370008468,0.014306631452073969,-5.588319105097328e-06,0.0060796061321220715,-0.0009191909777791377
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,4.0,72.0,1.0,10.0,rates_8142d8384202664f,rates_e627b957213b2032,rates_a8953962d6e58e19,rates_7283b228c09abbcb,0.01,0.002560997602963133,0.0021722770595740126,0.0006387326460262077,0.0002487641440845,0.0025622455615157205,-1.2479585525873582e-06,0.0023122334588786334,-0.0005397199611463897
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,4.0,72.0,1.0,10.0,rates_8142d8384202664f,rates_e627b957213b2032,rates_a8953962d6e58e19,rates_7283b228c09abbcb,1.0,0.0061839759450801335,0.005805982307085733,0.0016840630080643404,0.0013018788028587,0.0061881665122913735,-4.1905672112400524e-06,0.004882097142221434,-0.000858353918237128
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,4.0,72.0,1.0,10.0,rates_8142d8384202664f,rates_e627b957213b2032,rates_a8953962d6e58e19,rates_7283b228c09abbcb,2.0,0.010323899811655934,0.009956403138607017,0.0034001847779550065,0.0030258929745734,0.010330694941988624,-6.795130332689497e-06,0.0072980068370825345,-0.0009310939937959735
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,4.0,72.0,1.0,10.0,rates_8142d8384202664f,rates_e627b957213b2032,rates_a8953962d6e58e19,rates_7283b228c09abbcb,3.0,0.014886290217602793,0.014528978792705538,0.005716773502899564,0.0053504253160057,0.014895326979599402,-9.036761996608633e-06,0.009535864901597094,-0.0009476604471499099
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_dephasing,motional_heating,4.0,72.0,1.0,10.0,rates_8142d8384202664f,rates_e627b957213b2032,rates_a8953962d6e58e19,rates_7283b228c09abbcb,4.0,0.01982082256354012,0.019473294914213235,0.008579927670973042,0.0082214370008468,0.019831785584339477,-1.0963020799358014e-05,0.01159938556269332,-0.0009451380627106645
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_heating,motional_dephasing,0.0,0.0,1.0,18.0,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,0.01,0.0007318486089153975,0.0002487641440845,0.0007318486089153975,0.0002487641440845,0.0007318486089153975,0.0,0.0004830844648308975,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_heating,motional_dephasing,0.0,0.0,1.0,18.0,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,1.0,0.002440037037965803,0.0013018788028587,0.002440037037965803,0.0013018788028587,0.002440037037965803,0.0,0.0011381582351071033,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_heating,motional_dephasing,0.0,0.0,1.0,18.0,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,2.0,0.0047873986741631125,0.0030258929745734,0.0047873986741631125,0.0030258929745734,0.0047873986741631125,0.0,0.0017615056995897126,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_heating,motional_dephasing,0.0,0.0,1.0,18.0,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,3.0,0.007695838986599868,0.0053504253160057,0.007695838986599868,0.0053504253160057,0.007695838986599868,0.0,0.002345413670594168,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_heating,motional_dephasing,0.0,0.0,1.0,18.0,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.011110896620583288,0.0082214370008468,0.011110896620583288,0.0082214370008468,0.011110896620583288,0.0,0.0028894596197364883,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_heating,motional_dephasing,0.5,5.0,1.0,18.0,rates_935232b07d52685d,rates_d40c9e1dbffac54a,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,0.01,0.0009267712089849889,0.00044382747593396665,0.0007318486089153975,0.0002487641440845,0.0009269119407648641,-1.407317798752302e-07,0.0006780070649004888,-0.00020756683397670116
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_heating,motional_dephasing,0.5,5.0,1.0,18.0,rates_935232b07d52685d,rates_d40c9e1dbffac54a,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,1.0,0.002630651624595637,0.001493035115540886,0.002440037037965803,0.0013018788028587,0.0026311933506479894,-5.417260523525244e-07,0.001328772821736937,-0.0004076889920463562
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_heating,motional_dephasing,0.5,5.0,1.0,18.0,rates_935232b07d52685d,rates_d40c9e1dbffac54a,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,2.0,0.004973730643724084,0.003213085281055905,0.0047873986741631125,0.0030258929745734,0.004974590980645618,-8.603369215341716e-07,0.0019478376691506837,-0.00044168820387856277
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_heating,motional_dephasing,0.5,5.0,1.0,18.0,rates_935232b07d52685d,rates_d40c9e1dbffac54a,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,3.0,0.00787793270756798,0.005533633946487315,0.007695838986599868,0.0053504253160057,0.007879047617081483,-1.114909513502682e-06,0.002527507391562281,-0.0004411102880350209
motional_heating__motional_dephasing,motional_heating,motional_dephasing,motional_heating,motional_dephasing,0.5,5.0,1.0,18.0,rates_935232b07d52685d,rates_d40c9e1dbffac54a,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.011288774196227869,0.008400749344639635,0.011110896620583288,0.0082214370008468,0.011290208964376124,-1.4347681482548835e-06,0.003067337195381069,-0.0004677569034194938
