pair_id,source_x,source_y,nbar,multiplier_x,multiplier_y,C_gamma_IX_per_gate,C_gamma_XI_per_gate,C_gamma_XX_per_gate,C_h_XX_rad_per_gate,C_gamma_X_mean_per_gate,C_gamma_X_ion_asymmetry_per_gate,multiplier_product,a_X_per_gate,a_X_rmse,a_X_max_abs_residual,a_X_nrmse_to_max_abs_response,a_X_r_squared,a_XX_per_gate,a_XX_rmse,a_XX_max_abs_residual,a_XX_nrmse_to_max_abs_response,a_XX_r_squared,b_XX_rad_per_gate,b_XX_rad_rmse,b_XX_rad_max_abs_residual,b_XX_rad_nrmse_to_max_abs_response,b_XX_rad_r_squared,model_C_gamma_X_mean_per_gate,model_C_gamma_XX_per_gate,model_C_h_XX_rad_per_gate,residual_C_gamma_X_mean_per_gate,residual_C_gamma_XX_per_gate,residual_C_h_XX_rad_per_gate
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,2.0,0.5,3.079436206554725e-07,2.759821160634897e-07,-1.202097296075337e-07,-1.830851339978956e-08,2.919628683594811e-07,1.5980752295991418e-08,1.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,2.6581123721857384e-07,-1.27774783390963e-07,5.889043947521883e-08,2.615163114090726e-08,7.565053783429305e-09,-7.71989528750084e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,4.0,0.5,6.19333686057127e-07,5.070534172834686e-07,-2.4047596002040386e-07,5.2628431536361215e-08,5.631935516702978e-07,5.6140134386829235e-08,2.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,5.316224744371477e-07,-2.55549566781926e-07,1.1778087895043767e-07,3.157107723315011e-08,1.507360676152216e-08,-6.515244741407646e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,0.0,1.0,-5.421010862427522e-20,0.0,0.0,0.0,-2.710505431213761e-20,-2.710505431213761e-20,0.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,0.0,-0.0,0.0,-2.710505431213761e-20,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,0.5,1.0,1.3413802675961385e-07,1.6116812370510318e-07,-2.7341213219237576e-08,1.3348175093019776e-08,1.4765307523235851e-07,-1.3515048472744666e-08,0.5,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,1.3290561860928692e-07,-6.38873916954815e-08,2.9445219737609416e-08,1.4747456623071592e-08,3.654617847624393e-08,-1.609704464458964e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,1.0,1.0,2.630905786960947e-07,2.927769860825054e-07,-9.920466353691842e-08,3.966393970211701e-09,2.779337823893e-07,-1.484320369320535e-08,1.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,2.6581123721857384e-07,-1.27774783390963e-07,5.889043947521883e-08,1.212254517072616e-08,2.8570119854044585e-08,-5.492404550500713e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,2.0,1.0,5.253111326173634e-07,5.889289141343488e-07,-2.500438862039489e-07,7.35133495466389e-08,5.571200233758561e-07,-3.1808890758492714e-08,2.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,5.316224744371477e-07,-2.55549566781926e-07,1.1778087895043767e-07,2.549754893870839e-08,5.505680577977114e-09,-4.426752940379876e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,4.0,1.0,1.1021804812618298e-06,1.1135503608873578e-06,-5.096788274362024e-07,2.119934103053667e-07,1.1078654210745938e-06,-5.6849398127640106e-09,4.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,1.0632449488742954e-06,-5.11099133563852e-07,2.3556175790087533e-07,4.4620472200298414e-08,1.4203061276496324e-09,-2.3568347595508636e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,0.0,2.0,-5.421010862427522e-20,0.0,0.0,0.0,-2.710505431213761e-20,-2.710505431213761e-20,0.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,0.0,-0.0,0.0,-2.710505431213761e-20,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,0.5,2.0,2.4342413730901865e-07,2.973704481411439e-07,-1.2347810969103729e-07,6.184299804895543e-08,2.703972927250813e-07,-2.697315541606263e-08,1.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,2.6581123721857384e-07,-1.27774783390963e-07,5.889043947521883e-08,4.586055506507438e-09,4.296673699925725e-09,2.9525585737366003e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,1.0,2.0,5.396626293908947e-07,5.306719813081597e-07,-2.417191579777434e-07,8.467935200956457e-08,5.351673053495272e-07,4.4953240413675e-09,2.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,5.316224744371477e-07,-2.55549566781926e-07,1.1778087895043767e-07,3.544830912379463e-09,1.3830408804182619e-08,-3.3101526940873096e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,2.0,2.0,1.0533501795801487e-06,1.1234778329060648e-06,-5.269564498809262e-07,1.6701625933646105e-07,1.0884140062431067e-06,-3.506382666295803e-08,4.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,1.0632449488742954e-06,-5.11099133563852e-07,2.3556175790087533e-07,2.5169057368811354e-08,-1.5857316317074173e-08,-6.854549856441428e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,4.0,2.0,2.162385350978934e-06,2.162044261255682e-06,-1.0939082874103154e-06,4.745714871703943e-07,2.162214806117308e-06,1.705448616259441e-10,8.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,2.1264898977485908e-06,-1.022198267127704e-06,4.7112351580175066e-07,3.572490836871733e-08,-7.171002028261129e-08,3.4479713686436605e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,0.0,4.0,-5.421010862427522e-20,0.0,0.0,0.0,-2.710505431213761e-20,-2.710505431213761e-20,0.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,0.0,-0.0,0.0,-2.710505431213761e-20,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,0.5,4.0,5.121109154532385e-07,5.72782920787128e-07,-1.999269482943697e-07,9.29636905164233e-08,5.424469181201832e-07,-3.033600266694474e-08,2.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,5.316224744371477e-07,-2.55549566781926e-07,1.1778087895043767e-07,1.082444368303552e-08,5.562261848755633e-08,-2.4817188434014372e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,1.0,4.0,1.0573016578467056e-06,1.053000005008138e-06,-4.561123001975941e-07,1.574721319105854e-07,1.0551508314274218e-06,2.1508264192838315e-09,4.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,1.0632449488742954e-06,-5.11099133563852e-07,2.3556175790087533e-07,-8.094117446873533e-09,5.498683336625794e-08,-7.808962599028993e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,2.0,4.0,2.0830017040335074e-06,2.160290582727334e-06,-1.0049844007759335e-06,4.770641128179487e-07,2.1216461433804206e-06,-3.864443934691324e-08,8.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,2.1264898977485908e-06,-1.022198267127704e-06,4.7112351580175066e-07,-4.843754368170118e-09,1.7213866351770587e-08,5.94059701619803e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,3.0,4.0,4.0,4.188244663186813e-06,4.230361225397716e-06,-2.044238605841339e-06,1.0119029746763486e-06,4.209302944292265e-06,-2.1058281105451647e-08,16.0,2.6581123721857384e-07,2.417623160130653e-08,4.4620472200298414e-08,0.00574352379034373,0.9994669246661152,1.27774783390963e-07,3.433232900542717e-08,7.171002028261129e-08,0.016794677934035565,0.9956934801995032,5.889043947521883e-08,4.8627685142941124e-08,7.808962599028993e-08,0.04805567960554164,0.9657753031227804,4.2529797954971815e-06,-2.044396534255408e-06,9.422470316035013e-07,-4.367685120491685e-08,1.579284140689567e-10,6.965594307284727e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,0.0,-0.0,0.0,0.0,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,0.0,0.5,5.421010862427522e-20,0.0,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,0.0,-0.0,0.0,2.710505431213761e-20,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,0.5,0.5,8.953419040788309e-08,9.34618406256936e-08,-6.02634967691862e-08,3.1433449371176536e-08,9.149801551678835e-08,-1.9638251089052535e-09,0.25,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,8.548092927787484e-08,-4.896830047745267e-08,1.3558564188822554e-08,6.0170862389135055e-09,-1.1295196291733532e-08,1.7874885182353984e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,1.0,0.5,1.789307583816469e-07,1.654625088970624e-07,-1.5927774923117646e-07,8.403821206981467e-08,1.7219663363935464e-07,6.73412474229224e-09,0.5,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,1.7096185855574968e-07,-9.793660095490534e-08,2.7117128377645108e-08,1.2347750836049596e-09,-6.134114827627113e-08,5.6921083692169563e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,2.0,0.5,3.5131033440969706e-07,3.738296762657509e-07,-2.394758281763082e-07,1.0371964237476661e-07,3.6257000533772396e-07,-1.125967092802693e-08,1.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,3.4192371711149936e-07,-1.9587320190981067e-07,5.4234256755290216e-08,2.0646288226224604e-08,-4.360262626649752e-08,4.948538561947639e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,4.0,0.5,7.088211923406162e-07,7.24914137460622e-07,-4.478153459485171e-07,1.1583573146511929e-07,7.168676649006191e-07,-8.046472560002899e-09,2.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,6.838474342229987e-07,-3.9174640381962135e-07,1.0846851351058043e-07,3.302023067762038e-08,-5.606894212889573e-08,7.367217954538854e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,0.0,1.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,8.131516293641283e-20,-2.710505431213761e-20,0.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,0.0,-0.0,0.0,8.131516293641283e-20,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,0.5,1.0,1.8550625035938147e-07,1.835015681078559e-07,-7.394566340843124e-08,1.6780291059448338e-08,1.8450390923361868e-07,1.0023411257627842e-09,0.5,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,1.7096185855574968e-07,-9.793660095490534e-08,2.7117128377645108e-08,1.3542050677869005e-08,2.3990937546474095e-08,-1.033683731819677e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,1.0,1.0,3.45718577091233e-07,3.555310205230781e-07,-2.0127737323377692e-07,4.9671876389822955e-08,3.506247988071555e-07,-4.906221715922556e-09,1.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,3.4192371711149936e-07,-1.9587320190981067e-07,5.4234256755290216e-08,8.701081695656164e-09,-5.404171323966251e-09,-4.562380365467261e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,2.0,1.0,7.118878826669933e-07,7.222269137174006e-07,-4.0178492024395274e-07,1.0367503111563536e-07,7.17057398192197e-07,-5.169515525203653e-09,2.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,6.838474342229987e-07,-3.9174640381962135e-07,1.0846851351058043e-07,3.3209963969198275e-08,-1.0038516424331391e-08,-4.79348239494507e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,4.0,1.0,1.4193150909300807e-06,1.4412977417187871e-06,-7.865391323091248e-07,1.7130233039008846e-07,1.430306416324434e-06,-1.0991325394353192e-08,4.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,1.3676948684459974e-06,-7.834928076392427e-07,2.1693702702116087e-07,6.261154787843659e-08,-3.046324669882065e-09,-4.56346966310724e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,0.0,2.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,8.131516293641283e-20,-2.710505431213761e-20,0.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,0.0,-0.0,0.0,8.131516293641283e-20,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,0.5,2.0,3.498059589417493e-07,3.482469494603966e-07,-2.0432006675886322e-07,9.690872201928437e-08,3.4902645420107297e-07,7.795047406763522e-10,1.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,3.4192371711149936e-07,-1.9587320190981067e-07,5.4234256755290216e-08,7.102737089573608e-09,-8.446864849052544e-09,4.267446526399415e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,1.0,2.0,6.752538050203518e-07,7.187982801190118e-07,-4.135161557347958e-07,1.5330185261508422e-07,6.970260425696818e-07,-2.1772237549330014e-08,2.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,6.838474342229987e-07,-3.9174640381962135e-07,1.0846851351058043e-07,1.3178608346683117e-08,-2.176975191517443e-08,4.483333910450379e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,2.0,2.0,1.3969707577115458e-06,1.4085541569743747e-06,-8.241772482403542e-07,2.521390195103779e-07,1.4027624573429603e-06,-5.791699631414434e-09,4.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,1.3676948684459974e-06,-7.834928076392427e-07,2.1693702702116087e-07,3.5067588896962834e-08,-4.068444060111152e-08,3.520199248921706e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,4.0,2.0,2.8087734853448156e-06,2.7860025805182204e-06,-1.625608313284184e-06,4.657880613018195e-07,2.797388032931518e-06,1.1385452413297621e-08,8.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,2.735389736891995e-06,-1.5669856152784854e-06,4.3387405404232173e-07,6.199829603952315e-08,-5.8622698005698544e-08,3.191400725949776e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,0.0,4.0,-3.7947076036992655e-19,-3.2526065174565133e-19,0.0,0.0,-3.5236570605778894e-19,-2.710505431213761e-20,0.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,0.0,-0.0,0.0,-3.5236570605778894e-19,0.0,0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,0.5,4.0,6.738415072476988e-07,6.878652409758471e-07,-3.599738046707046e-07,1.226188978409315e-07,6.80853374111773e-07,-7.011866864074139e-09,2.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,6.838474342229987e-07,-3.9174640381962135e-07,1.0846851351058043e-07,-2.994060111225762e-09,3.1772599148916734e-08,1.4150384330351063e-08
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,1.0,4.0,1.3631415432644616e-06,1.3553151628900109e-06,-7.60531744241344e-07,2.244914962673539e-07,1.3592283530772362e-06,3.9131901872253745e-09,4.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,1.3676948684459974e-06,-7.834928076392427e-07,2.1693702702116087e-07,-8.46651536876128e-09,2.2961063397898736e-08,7.554469246193034e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,2.0,4.0,2.716643874783669e-06,2.712144062658379e-06,-1.5529663330397792e-06,4.266683391596082e-07,2.714393968721024e-06,2.2499060626450084e-09,8.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,2.735389736891995e-06,-1.5669856152784854e-06,4.3387405404232173e-07,-2.0995768170970838e-08,1.4019282238706225e-08,-7.205714882713509e-09
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,4.0,4.0,5.417372122856203e-06,5.413806451487848e-06,-3.094529485360431e-06,8.412089435583248e-07,5.415589287172026e-06,1.7828356841775427e-09,16.0,3.4192371711149936e-07,3.132651911161309e-08,6.261154787843659e-08,0.005784507917876381,0.9994619879335478,1.9587320190981067e-07,3.4073515520084965e-08,6.134114827627113e-08,0.011010887335628763,0.9980435856249545,5.4234256755290216e-08,3.102231504105727e-08,5.6921083692169563e-08,0.03687825156712252,0.977340639714026,5.47077947378399e-06,-3.1339712305569708e-06,8.677481080846435e-07,-5.519018661196404e-08,3.944174519653972e-08,-2.65391645263187e-08
