nbar,rate_power,sector,mode,coarse_step_size,fine_step_size,fine_maximum_stencil_multiplier,absolute_coefficient_change,fine_absolute_coefficient,relative_coefficient_change,relative_converged,coefficient_rtol
2.0,2,C,"YX,YZ",0.2,0.1,0.4,1.0315958922376763e-06,8.615550655576848e-07,1.197365012960517,False,0.05
2.0,2,C,"YX,ZI",0.2,0.1,0.4,6.265385153418827e-07,4.434407534113198e-08,14.129024238796744,False,0.05
2.0,2,C,"YX,ZX",0.2,0.1,0.4,1.7208629844289338e-06,1.5392329418308984e-06,1.1180003608693487,False,0.05
2.0,2,C,"YX,ZY",0.2,0.1,0.4,2.313320926442449e-06,2.1024176069532006e-06,1.1003146657408789,False,0.05
2.0,2,C,"YX,ZZ",0.2,0.1,0.4,1.7352134842128009e-06,1.6925330854488266e-06,1.0252168770766783,False,0.05
2.0,2,C,"YY,YZ",0.2,0.1,0.4,1.0305845289257534e-07,1.7076989489244786e-07,0.6034930978758423,False,0.05
2.0,2,C,"YY,ZI",0.2,0.1,0.4,8.391825624124858e-07,7.660850621113143e-07,1.095416950305383,False,0.05
2.0,2,C,"YY,ZX",0.2,0.1,0.4,1.6160495083385174e-06,1.4388455926154549e-06,1.1231570063059726,False,0.05
2.0,2,C,"YY,ZY",0.2,0.1,0.4,7.02973441772627e-08,8.807220797337504e-08,0.7981785150488583,False,0.05
2.0,2,C,"YY,ZZ",0.2,0.1,0.4,3.0753596818339327e-07,2.6502407241740627e-07,1.160407676850697,False,0.05
2.0,2,C,"YZ,ZI",0.2,0.1,0.4,1.1094897393076083e-06,8.839861503930635e-07,1.2550985542186095,False,0.05
2.0,2,C,"YZ,ZX",0.2,0.1,0.4,7.191309977457146e-07,7.025690621880252e-07,1.023573391498496,False,0.05
2.0,2,C,"YZ,ZY",0.2,0.1,0.4,4.867412532073454e-07,4.1832815754708423e-07,1.1635393038360347,False,0.05
2.0,2,C,"YZ,ZZ",0.2,0.1,0.4,8.280695284294729e-08,3.376674445506481e-08,2.452322667740234,False,0.05
2.0,2,C,"ZI,ZX",0.2,0.1,0.4,2.1912118525095124e-06,2.4313223574778558e-06,0.9012428342832239,False,0.05
2.0,2,C,"ZI,ZY",0.2,0.1,0.4,2.5499169209178257e-06,2.315503574867525e-06,1.1012364431627846,False,0.05
2.0,2,C,"ZI,ZZ",0.2,0.1,0.4,1.822040958089439e-06,1.6314132807001204e-06,1.1168481828880974,False,0.05
2.0,2,C,"ZX,ZY",0.2,0.1,0.4,6.166430200946472e-08,5.907746879492139e-08,1.0437871369120963,False,0.05
2.0,2,C,"ZX,ZZ",0.2,0.1,0.4,1.0011459250290216e-07,9.83782969057257e-08,1.0176491731589978,False,0.05
2.0,2,C,"ZY,ZZ",0.2,0.1,0.4,2.653966846452897e-07,2.1761486858458284e-07,1.219570548517621,False,0.05
2.0,2,A,"IX,IY",0.2,0.1,0.4,1.80531689770098e-06,1.727643332834923e-06,1.044959259466247,False,0.05
2.0,2,A,"IX,IZ",0.2,0.1,0.4,5.419036204417699e-06,4.806866830338983e-06,1.1273530962445126,False,0.05
2.0,2,A,"IX,XI",0.2,0.1,0.4,8.205694052458562e-06,7.768623343868937e-06,1.056261024539768,False,0.05
2.0,2,A,"IX,XX",0.2,0.1,0.4,5.551660812031159e-06,4.0475177516299404e-06,1.3716211151379134,False,0.05
2.0,2,A,"IX,XY",0.2,0.1,0.4,1.0570382085046926e-06,9.041416086435391e-07,1.1691069168805763,False,0.05
2.0,2,A,"IX,XZ",0.2,0.1,0.4,5.876156841395771e-07,5.248290356819596e-07,1.1196325740172377,False,0.05
2.0,2,A,"IX,YI",0.2,0.1,0.4,2.0921924438799964e-06,2.252572685458247e-06,0.9288013023448235,False,0.05
2.0,2,A,"IX,YX",0.2,0.1,0.4,2.973341692485196e-06,2.5949504082292938e-06,1.1458183104601616,False,0.05
2.0,2,A,"IX,YY",0.2,0.1,0.4,1.1736912455927962e-06,1.0001772898272304e-06,1.173483198959195,False,0.05
2.0,2,A,"IX,YZ",0.2,0.1,0.4,4.812505217755457e-07,4.705981467574186e-07,1.022635820161056,False,0.05
2.0,2,A,"IX,ZI",0.2,0.1,0.4,4.003009293911132e-07,5.757673600771823e-07,0.6952476940294989,False,0.05
2.0,2,A,"IX,ZX",0.2,0.1,0.4,2.0756772311241763e-07,6.474262023355374e-07,0.3206044524667583,False,0.05
2.0,2,A,"IX,ZY",0.2,0.1,0.4,1.3062745914240776e-06,7.141309470230253e-07,1.8291807642134854,False,0.05
2.0,2,A,"IX,ZZ",0.2,0.1,0.4,1.4509420034028378e-06,1.1226684439878158e-06,1.292404726589594,False,0.05
2.0,2,A,"IY,IZ",0.2,0.1,0.4,2.0286703854712427e-06,1.939667265481489e-06,1.0458857668908796,False,0.05
2.0,2,A,"IY,XI",0.2,0.1,0.4,1.97750537307378e-06,2.0386230447836774e-06,0.9700201212449343,False,0.05
2.0,2,A,"IY,XX",0.2,0.1,0.4,8.20999266569647e-08,1.503723397818777e-08,5.459775832181277,False,0.05
2.0,2,A,"IY,XY",0.2,0.1,0.4,3.0503507971830444e-06,2.574054695319134e-06,1.1850372887297402,False,0.05
2.0,2,A,"IY,XZ",0.2,0.1,0.4,3.916194932419457e-08,1.5533583844460823e-07,0.25211148770513425,False,0.05
2.0,2,A,"IY,YI",0.2,0.1,0.4,5.168869129005458e-07,4.226412986672672e-07,1.2229919663091782,False,0.05
2.0,2,A,"IY,YX",0.2,0.1,0.4,6.103499464238711e-08,1.4872921649125205e-07,0.4103766299742261,False,0.05
2.0,2,A,"IY,YY",0.2,0.1,0.4,3.1227591689614196e-07,6.642097074221469e-09,47.0146571792982,False,0.05
2.0,2,A,"IY,YZ",0.2,0.1,0.4,1.237187802632913e-06,9.957190103416734e-07,1.2425069620880105,False,0.05
2.0,2,A,"IY,ZI",0.2,0.1,0.4,7.121305019138227e-07,7.261549803453797e-07,0.9806866594443977,False,0.05
2.0,2,A,"IY,ZX",0.2,0.1,0.4,4.1484281320323234e-07,2.4644957197641026e-07,1.6832766633611373,False,0.05
2.0,2,A,"IY,ZY",0.2,0.1,0.4,4.4309057001626603e-07,1.5141989282381272e-07,2.926237509174781,False,0.05
2.0,2,A,"IY,ZZ",0.2,0.1,0.4,1.166609434098115e-06,8.128132372541075e-07,1.4352736651278246,False,0.05
2.0,2,A,"IZ,XI",0.2,0.1,0.4,3.965286289407527e-06,3.656664892832566e-06,1.0843996936060207,False,0.05
2.0,2,A,"IZ,XX",0.2,0.1,0.4,4.82544474224535e-07,5.231047090779342e-07,0.9224624933602799,False,0.05
2.0,2,A,"IZ,XY",0.2,0.1,0.4,2.9406475083827685e-07,1.3332549738505283e-07,2.20561525444003,False,0.05
2.0,2,A,"IZ,XZ",0.2,0.1,0.4,4.1757673097520185e-07,2.3378058983118156e-07,1.7861907666361172,False,0.05
2.0,2,A,"IZ,YI",0.2,0.1,0.4,4.958449140241969e-07,5.290905842732434e-07,0.937164502190655,False,0.05
2.0,2,A,"IZ,YX",0.2,0.1,0.4,1.5634048135989187e-07,5.7298424756462696e-08,2.7285301825380146,False,0.05
2.0,2,A,"IZ,YY",0.2,0.1,0.4,1.760474232951808e-06,1.786348562388858e-06,0.9855155203291073,False,0.05
2.0,2,A,"IZ,YZ",0.2,0.1,0.4,1.1420804193452969e-06,1.4054671277181105e-06,0.8125984569981062,False,0.05
2.0,2,A,"IZ,ZI",0.2,0.1,0.4,1.5438535500987138e-07,1.0128753309342206e-07,1.5242286024231118,False,0.05
2.0,2,A,"IZ,ZX",0.2,0.1,0.4,4.921965191473961e-07,5.008763326372266e-07,0.9826707454031031,False,0.05
2.0,2,A,"IZ,ZY",0.2,0.1,0.4,1.6772627566839495e-06,1.60585800524566e-06,1.0444651713943824,False,0.05
2.0,2,A,"IZ,ZZ",0.2,0.1,0.4,1.6662708601006002e-08,3.7670294322192985e-07,0.04423301941442325,True,0.05
2.0,2,A,"XI,XX",0.2,0.1,0.4,1.456801982027967e-06,4.5927396260422373e-07,3.171967280199066,False,0.05
2.0,2,A,"XI,XY",0.2,0.1,0.4,3.986563033947154e-07,2.0670294827203108e-07,1.9286435279581227,False,0.05
2.0,2,A,"XI,XZ",0.2,0.1,0.4,6.688390578355063e-07,5.087232563931482e-07,1.3147404790918746,False,0.05
2.0,2,A,"XI,YI",0.2,0.1,0.4,1.434546419643926e-06,1.2439931616579768e-06,1.153178702149763,False,0.05
2.0,2,A,"XI,YX",0.2,0.1,0.4,8.721444214871492e-07,4.403971752827665e-07,1.9803587998201169,False,0.05
2.0,2,A,"XI,YY",0.2,0.1,0.4,1.2772817853085048e-06,1.0201370200944304e-06,1.2520688497220416,False,0.05
2.0,2,A,"XI,YZ",0.2,0.1,0.4,8.312915401824247e-07,7.000842773389996e-07,1.1874163826991517,False,0.05
2.0,2,A,"XI,ZI",0.2,0.1,0.4,1.8412078598419474e-06,1.8110666900616758e-06,1.0166427718789555,False,0.05
2.0,2,A,"XI,ZX",0.2,0.1,0.4,5.616058000756935e-07,4.590097635783986e-07,1.223516022181022,False,0.05
2.0,2,A,"XI,ZY",0.2,0.1,0.4,1.453632987836674e-06,9.594426243352198e-07,1.5150806843128006,False,0.05
2.0,2,A,"XI,ZZ",0.2,0.1,0.4,1.5924078461391951e-06,1.3947683193378418e-06,1.141700613686997,False,0.05
2.0,2,A,"XX,XY",0.2,0.1,0.4,1.206102847691594e-06,1.736669325438489e-06,0.6944919392683272,False,0.05
2.0,2,A,"XX,XZ",0.2,0.1,0.4,9.654637447225553e-06,8.546796573972983e-06,1.1296205968709034,False,0.05
2.0,2,A,"XX,YI",0.2,0.1,0.4,9.571034220968292e-07,1.8165143754301365e-06,0.5268900896367498,False,0.05
2.0,2,A,"XX,YX",0.2,0.1,0.4,9.754690278858753e-06,9.712812123980764e-06,1.0043116405777677,False,0.05
2.0,2,A,"XX,YY",0.2,0.1,0.4,2.4814141353429482e-11,1.9463581297728174e-11,1.2749011075534098,False,0.05
2.0,2,A,"XX,YZ",0.2,0.1,0.4,2.6664740801483203e-06,2.615841906171702e-06,1.0193559763138433,False,0.05
2.0,2,A,"XX,ZI",0.2,0.1,0.4,3.7476919539070756e-08,4.078934269148741e-07,0.0918791945791567,False,0.05
2.0,2,A,"XX,ZX",0.2,0.1,0.4,3.864790683281358e-06,4.314453082543125e-06,0.8957776592631953,False,0.05
2.0,2,A,"XX,ZY",0.2,0.1,0.4,6.302148554666039e-07,1.1936800816086626e-06,0.527959597530768,False,0.05
2.0,2,A,"XX,ZZ",0.2,0.1,0.4,2.747224102286355e-06,2.268920906841061e-06,1.2108064648719812,False,0.05
2.0,2,A,"XY,XZ",0.2,0.1,0.4,1.674974197370703e-06,1.082765885923844e-06,1.5469403119784952,False,0.05
2.0,2,A,"XY,YI",0.2,0.1,0.4,2.063275839850174e-07,1.0593898174247633e-07,1.947607769976235,False,0.05
2.0,2,A,"XY,YX",0.2,0.1,0.4,3.9878209478698095e-08,1.4273109330093812e-08,2.7939398876892083,False,0.05
2.0,2,A,"XY,YY",0.2,0.1,0.4,2.4320293118512155e-06,2.517407531773271e-06,0.9660848635572665,False,0.05
2.0,2,A,"XY,YZ",0.2,0.1,0.4,1.6445635059221344e-06,1.8744149072058957e-06,0.8773743207012847,False,0.05
2.0,2,A,"XY,ZI",0.2,0.1,0.4,2.6832536705179066e-08,1.2333072154088152e-07,0.21756571574329636,False,0.05
2.0,2,A,"XY,ZX",0.2,0.1,0.4,2.669266104261786e-07,1.661300347247346e-07,1.6067330080828346,False,0.05
2.0,2,A,"XY,ZY",0.2,0.1,0.4,1.98322950087702e-06,1.9070564317574422e-06,1.0399427451915413,False,0.05
2.0,2,A,"XY,ZZ",0.2,0.1,0.4,3.223644286144785e-08,4.2761119530810145e-07,0.07538727520503975,False,0.05
2.0,2,A,"XZ,YI",0.2,0.1,0.4,6.966249043435507e-07,5.094472283452224e-07,1.3674132777330352,False,0.05
2.0,2,A,"XZ,YX",0.2,0.1,0.4,5.479898108637139e-08,4.11429234182389e-08,1.3319175336499953,False,0.05
2.0,2,A,"XZ,YY",0.2,0.1,0.4,5.229287282273098e-07,1.861417489003715e-07,2.809303830637137,False,0.05
2.0,2,A,"XZ,YZ",0.2,0.1,0.4,1.4849640313215837e-06,1.2643590767596356e-06,1.1744796700691436,False,0.05
2.0,2,A,"XZ,ZI",0.2,0.1,0.4,5.88277503564892e-07,6.923742176138308e-07,0.8496525269128401,False,0.05
2.0,2,A,"XZ,ZX",0.2,0.1,0.4,4.3264260035666683e-07,2.1660864063173112e-07,1.9973469160550597,False,0.05
2.0,2,A,"XZ,ZY",0.2,0.1,0.4,3.8178055786893714e-07,4.866828747554389e-08,7.844544726600134,False,0.05
2.0,2,A,"XZ,ZZ",0.2,0.1,0.4,1.3036619523803067e-06,9.744913732165534e-07,1.337787063293586,False,0.05
2.0,2,A,"YI,YX",0.2,0.1,0.4,5.944430691064787e-07,1.1635789633977597e-06,0.5108747131098428,False,0.05
2.0,2,A,"YI,YY",0.2,0.1,0.4,2.931186100352878e-07,3.020503373522601e-07,0.9704296727649213,False,0.05
2.0,2,A,"YI,YZ",0.2,0.1,0.4,5.960594398905552e-07,4.7551906921934466e-07,1.2534921909001475,False,0.05
2.0,2,A,"YI,ZI",0.2,0.1,0.4,3.7176837799612005e-07,4.6697927090562895e-07,0.7961132349089861,False,0.05
2.0,2,A,"YI,ZX",0.2,0.1,0.4,2.51256592397736e-07,6.008869665877507e-07,0.4181428560924588,False,0.05
2.0,2,A,"YI,ZY",0.2,0.1,0.4,1.7422490117048255e-06,1.612935044535206e-06,1.080173078021802,False,0.05
2.0,2,A,"YI,ZZ",0.2,0.1,0.4,1.335716265321185e-06,1.2365011401667842e-06,1.0802386038568619,False,0.05
2.0,2,A,"YX,YY",0.2,0.1,0.4,2.3436616683085847e-06,2.1135644826597113e-06,1.108866886975371,False,0.05
2.0,2,A,"YX,YZ",0.2,0.1,0.4,1.1680372964706082e-06,1.1806356612408774e-06,0.9893291680203629,False,0.05
2.0,2,A,"YX,ZI",0.2,0.1,0.4,2.4620356754032167e-07,6.739325652122471e-07,0.36532374342644025,False,0.05
2.0,2,A,"YX,ZX",0.2,0.1,0.4,3.331906334482926e-07,3.7453994256210794e-08,8.895997344610086,False,0.05
2.0,2,A,"YX,ZY",0.2,0.1,0.4,2.7540895638061105e-07,2.9052715278261343e-07,0.9479628796923001,False,0.05
2.0,2,A,"YX,ZZ",0.2,0.1,0.4,1.509537831034286e-07,8.836760825909202e-08,1.7082479211255237,False,0.05
2.0,2,A,"YY,YZ",0.2,0.1,0.4,4.0195195222938786e-07,3.734394202749195e-07,1.076351157393823,False,0.05
2.0,2,A,"YY,ZI",0.2,0.1,0.4,1.5650417954859173e-06,1.3229948538659454e-06,1.1829538043271162,False,0.05
2.0,2,A,"YY,ZX",0.2,0.1,0.4,4.825607060948952e-07,4.1794670235691603e-07,1.1545986686187573,False,0.05
2.0,2,A,"YY,ZY",0.2,0.1,0.4,2.736928735384712e-07,2.1723771014285826e-07,1.2598773636422853,False,0.05
2.0,2,A,"YY,ZZ",0.2,0.1,0.4,1.277465559529332e-07,1.2463903952256627e-07,1.0249321275442298,False,0.05
2.0,2,A,"YZ,ZI",0.2,0.1,0.4,7.679196212756643e-07,7.817511728796888e-07,0.9823069640521624,False,0.05
2.0,2,A,"YZ,ZX",0.2,0.1,0.4,6.497717096040798e-07,4.862857626013326e-07,1.336193159610919,False,0.05
2.0,2,A,"YZ,ZY",0.2,0.1,0.4,1.7346434820981537e-07,1.887388446160067e-07,0.9190707326980431,False,0.05
2.0,2,A,"YZ,ZZ",0.2,0.1,0.4,2.921708516335387e-07,2.046871531868307e-07,1.4274019990246098,False,0.05
2.0,2,A,"ZI,ZX",0.2,0.1,0.4,8.450261150506117e-07,1.0303890532501226e-06,0.8201039329612183,False,0.05
2.0,2,A,"ZI,ZY",0.2,0.1,0.4,1.7157061905374786e-07,1.254905269987202e-07,1.3671997652499903,False,0.05
2.0,2,A,"ZI,ZZ",0.2,0.1,0.4,1.570723794734983e-07,1.4971340213713446e-07,1.049153764668464,False,0.05
2.0,2,A,"ZX,ZY",0.2,0.1,0.4,1.8860699950827125e-06,1.7663495982140347e-06,1.067778426756361,False,0.05
2.0,2,A,"ZX,ZZ",0.2,0.1,0.4,1.5368786212398002e-06,1.3432726225241621e-06,1.1441300860817296,False,0.05
2.0,2,A,"ZY,ZZ",0.2,0.1,0.4,1.4509927625937837e-07,3.323651742424044e-08,4.365658242928692,False,0.05
2.0,3,H,IX,0.2,0.1,0.4,1.4570023297180277e-05,1.2077384111653224e-05,1.206388996365691,False,0.05
2.0,3,H,IY,0.2,0.1,0.4,6.8356480567525745e-06,5.018528427828065e-06,1.3620821631393905,False,0.05
2.0,3,H,IZ,0.2,0.1,0.4,3.7662509014498613e-07,2.288871664450979e-07,1.6454618054583041,False,0.05
2.0,3,H,XI,0.2,0.1,0.4,2.756650033066837e-05,2.4158371228730375e-05,1.1410744569520015,False,0.05
2.0,3,H,XX,0.2,0.1,0.4,3.676485173514887e-05,3.207812013968458e-05,1.146103686096812,False,0.05
2.0,3,H,XY,0.2,0.1,0.4,1.0862871755575796e-05,1.1095015547310214e-05,0.9790767493074224,False,0.05
2.0,3,H,XZ,0.2,0.1,0.4,7.418243125374232e-06,7.307264379514645e-06,1.0151874545788582,False,0.05
2.0,3,H,YI,0.2,0.1,0.4,1.4712397890955644e-05,1.58189042307204e-05,0.9300516443094766,False,0.05
2.0,3,H,YX,0.2,0.1,0.4,7.704333355537462e-06,4.862601404089274e-06,1.5844056946675482,False,0.05
2.0,3,H,YY,0.2,0.1,0.4,1.2585347178942476e-05,1.2049429021865579e-05,1.044476643341721,False,0.05
2.0,3,H,YZ,0.2,0.1,0.4,8.43409433989722e-06,8.827128118878315e-06,0.9554743316639388,False,0.05
2.0,3,H,ZI,0.2,0.1,0.4,1.5030462812819145e-06,1.5687925736582526e-06,0.9580911501747966,False,0.05
2.0,3,H,ZX,0.2,0.1,0.4,1.0153369954133865e-05,9.746032693791428e-06,1.0417951871433722,False,0.05
2.0,3,H,ZY,0.2,0.1,0.4,1.593572114996273e-05,1.5033496843835788e-05,1.0600142678379503,False,0.05
2.0,3,H,ZZ,0.2,0.1,0.4,1.2448587417644304e-12,1.2545932265087064e-12,0.9922409235610452,False,0.05
2.0,3,S,IX,0.2,0.1,0.4,9.69017675800876e-06,1.2251449049425865e-05,0.7909412771432834,False,0.05
2.0,3,S,IY,0.2,0.1,0.4,2.041601173554804e-06,1.6981836804052756e-06,1.2022263534340236,False,0.05
2.0,3,S,IZ,0.2,0.1,0.4,1.812072342767621e-05,1.7096458781491486e-05,1.059910924202244,False,0.05
2.0,3,S,XI,0.2,0.1,0.4,1.3650369541123379e-05,1.4656184991978206e-05,0.9313726285929563,False,0.05
2.0,3,S,XX,0.2,0.1,0.4,1.3961652669201943e-05,1.4438899765007285e-05,0.9669471286889911,False,0.05
2.0,3,S,XY,0.2,0.1,0.4,2.363922562624857e-05,2.045347355182701e-05,1.1557560414542396,False,0.05
2.0,3,S,XZ,0.2,0.1,0.4,1.2130215874489197e-05,1.2412465909397738e-05,0.9772607605153748,False,0.05
2.0,3,S,YI,0.2,0.1,0.4,4.163886572767461e-06,4.805300620861997e-06,0.8665194753248391,False,0.05
2.0,3,S,YX,0.2,0.1,0.4,1.3633885126035328e-06,3.5387794249099372e-06,0.38527083745498814,False,0.05
2.0,3,S,YY,0.2,0.1,0.4,1.5195493725811645e-06,1.789211379756632e-06,0.8492844332277013,False,0.05
2.0,3,S,YZ,0.2,0.1,0.4,4.937402800373195e-07,4.92015725159327e-07,1.0035050808130859,False,0.05
2.0,3,S,ZI,0.2,0.1,0.4,3.2408922058697565e-06,3.033719292090428e-06,1.0682900736134269,False,0.05
2.0,3,S,ZX,0.2,0.1,0.4,4.143718412930769e-06,5.215697999453587e-06,0.7944705413091169,False,0.05
2.0,3,S,ZY,0.2,0.1,0.4,2.8026093708299807e-07,3.6484607518668674e-07,0.768162126835522,False,0.05
2.0,3,S,ZZ,0.2,0.1,0.4,3.289143800064603e-07,9.969751425634664e-08,3.299123177341625,False,0.05
2.0,3,C,"IX,IY",0.2,0.1,0.4,5.514952871529027e-06,5.345627639283796e-06,1.0316754633264948,False,0.05
2.0,3,C,"IX,IZ",0.2,0.1,0.4,3.5216268814876573e-07,1.0800912105503714e-06,0.32604902688664383,False,0.05
2.0,3,C,"IX,XI",0.2,0.1,0.4,1.8261377386793548e-06,1.1573328383828045e-06,1.577884665599831,False,0.05
2.0,3,C,"IX,XX",0.2,0.1,0.4,5.93827841005627e-06,4.237886831033886e-06,1.4012357212020103,False,0.05
2.0,3,C,"IX,XY",0.2,0.1,0.4,1.6739959715170904e-05,1.570763116954525e-05,1.065721465858403,False,0.05
2.0,3,C,"IX,XZ",0.2,0.1,0.4,8.852317960145046e-06,9.605612311353537e-06,0.9215776853373396,False,0.05
2.0,3,C,"IX,YI",0.2,0.1,0.4,4.130086019868359e-06,4.077957914145729e-06,1.0127828944829977,False,0.05
2.0,3,C,"IX,YX",0.2,0.1,0.4,6.789644891520167e-06,6.471126015083003e-06,1.0492215536669747,False,0.05
2.0,3,C,"IX,YY",0.2,0.1,0.4,1.0766451868155406e-05,1.1452043221880852e-05,0.9401337088550696,False,0.05
2.0,3,C,"IX,YZ",0.2,0.1,0.4,4.593122661397295e-08,1.026831826951401e-07,0.4473101184479241,False,0.05
2.0,3,C,"IX,ZI",0.2,0.1,0.4,1.6344897118316555e-06,7.311876906824607e-07,2.2353900819994514,False,0.05
2.0,3,C,"IX,ZX",0.2,0.1,0.4,7.94854021263229e-06,8.065391288773934e-06,0.9855120387892045,False,0.05
2.0,3,C,"IX,ZY",0.2,0.1,0.4,1.2738525104129236e-07,1.0080177789028916e-07,1.2637202806079093,False,0.05
2.0,3,C,"IX,ZZ",0.2,0.1,0.4,1.1913698808714946e-05,1.15990536092326e-05,1.0271267993133417,False,0.05
2.0,3,C,"IY,IZ",0.2,0.1,0.4,3.187313241665177e-07,7.636228085047871e-07,0.4173936668950605,False,0.05
2.0,3,C,"IY,XI",0.2,0.1,0.4,6.61963036723837e-07,9.438196059701959e-07,0.7013660582345866,False,0.05
2.0,3,C,"IY,XX",0.2,0.1,0.4,4.232865823439059e-06,4.216499026257856e-06,1.003881608196582,False,0.05
2.0,3,C,"IY,XY",0.2,0.1,0.4,1.7405277664020597e-06,8.294247083370237e-07,2.0984759061395404,False,0.05
2.0,3,C,"IY,XZ",0.2,0.1,0.4,6.534054823319167e-06,6.432962846515963e-06,1.015714683764722,False,0.05
2.0,3,C,"IY,YI",0.2,0.1,0.4,9.930098929607545e-07,1.0034196467350117e-06,0.9896257225896173,False,0.05
2.0,3,C,"IY,YX",0.2,0.1,0.4,4.2561847258109577e-07,6.633267711678056e-07,0.6416422358949607,False,0.05
2.0,3,C,"IY,YY",0.2,0.1,0.4,6.878219312912019e-06,7.118791549626491e-06,0.9662060287848864,False,0.05
2.0,3,C,"IY,YZ",0.2,0.1,0.4,4.349948817050709e-06,5.017194066701194e-06,0.8670082837578579,False,0.05
2.0,3,C,"IY,ZI",0.2,0.1,0.4,6.394378430148341e-07,9.295036723206976e-07,0.6879347140375957,False,0.05
2.0,3,C,"IY,ZX",0.2,0.1,0.4,1.5280219207890566e-06,1.506684012910956e-06,1.0141621651887547,False,0.05
2.0,3,C,"IY,ZY",0.2,0.1,0.4,3.920590368250923e-06,4.013624670227973e-06,0.976820378181559,False,0.05
2.0,3,C,"IY,ZZ",0.2,0.1,0.4,1.2500523827609168e-06,1.8812386399180338e-06,0.664483684438558,False,0.05
2.0,3,C,"IZ,XI",0.2,0.1,0.4,4.2518900887916145e-07,9.743508161324351e-07,0.4363818471122101,False,0.05
2.0,3,C,"IZ,XX",0.2,0.1,0.4,9.817354024649719e-06,1.0528995675329806e-05,0.9324112505480922,False,0.05
2.0,3,C,"IZ,XY",0.2,0.1,0.4,2.403561369525625e-05,2.198998213533372e-05,1.0930256126327447,False,0.05
2.0,3,C,"IZ,XZ",0.2,0.1,0.4,2.199089652676888e-06,1.2194386432511438e-06,1.80336228054402,False,0.05
2.0,3,C,"IZ,YI",0.2,0.1,0.4,3.1804904402893205e-06,3.2182600982051065e-06,0.988263951090575,False,0.05
2.0,3,C,"IZ,YX",0.2,0.1,0.4,1.6678123893905719e-06,1.6030795099612118e-06,1.040380329875794,False,0.05
2.0,3,C,"IZ,YY",0.2,0.1,0.4,3.387298138407909e-06,2.329357829864205e-06,1.4541768100117871,False,0.05
2.0,3,C,"IZ,YZ",0.2,0.1,0.4,7.738570486851377e-06,6.999196432830773e-06,1.1056369914912603,False,0.05
2.0,3,C,"IZ,ZI",0.2,0.1,0.4,7.786315927748761e-06,8.111472394719148e-06,0.9599140019040101,False,0.05
2.0,3,C,"IZ,ZX",0.2,0.1,0.4,4.796779887195348e-06,4.639565670143398e-06,1.0338855462406011,False,0.05
2.0,3,C,"IZ,ZY",0.2,0.1,0.4,1.542170474778113e-06,2.473284264153525e-06,0.6235314303048448,False,0.05
2.0,3,C,"IZ,ZZ",0.2,0.1,0.4,3.5774255784548957e-06,2.5265600462684626e-06,1.4159273925583054,False,0.05
2.0,3,C,"XI,XX",0.2,0.1,0.4,9.41504497249646e-06,1.0638438734373598e-05,0.8850025090689049,False,0.05
2.0,3,C,"XI,XY",0.2,0.1,0.4,1.73727095804873e-05,1.6483529711743647e-05,1.053943535413423,False,0.05
2.0,3,C,"XI,XZ",0.2,0.1,0.4,1.3353671085183655e-05,1.3530994930952428e-05,0.9868949883823295,False,0.05
2.0,3,C,"XI,YI",0.2,0.1,0.4,2.391055952614466e-06,2.985601426468685e-06,0.8008624096360254,False,0.05
2.0,3,C,"XI,YX",0.2,0.1,0.4,1.0460845094931885e-05,1.087787835989259e-05,0.9616622606759115,False,0.05
2.0,3,C,"XI,YY",0.2,0.1,0.4,9.988489759395049e-06,1.0689162987110284e-05,0.9344501315434937,False,0.05
2.0,3,C,"XI,YZ",0.2,0.1,0.4,3.620729707641602e-07,2.8295143911477636e-07,1.2796293664273926,False,0.05
2.0,3,C,"XI,ZI",0.2,0.1,0.4,4.469077517282084e-06,4.251589091057839e-06,1.0511546204410198,False,0.05
2.0,3,C,"XI,ZX",0.2,0.1,0.4,1.536557957153389e-05,1.6213593682436818e-05,0.9476973379552782,False,0.05
2.0,3,C,"XI,ZY",0.2,0.1,0.4,1.8847305506808764e-07,7.920648708944027e-08,2.3795153906429802,False,0.05
2.0,3,C,"XI,ZZ",0.2,0.1,0.4,1.2454696347562367e-05,1.226020106653183e-05,1.0158639552463355,False,0.05
2.0,3,C,"XX,XY",0.2,0.1,0.4,2.808342813481344e-06,2.8614300340108612e-06,0.9814473113448435,False,0.05
2.0,3,C,"XX,XZ",0.2,0.1,0.4,5.789634120939523e-06,4.452187152687442e-06,1.3004022343141544,False,0.05
2.0,3,C,"XX,YI",0.2,0.1,0.4,6.352130956768955e-06,6.110898113131498e-06,1.039475841221944,False,0.05
2.0,3,C,"XX,YX",0.2,0.1,0.4,2.296459061120717e-06,2.06458765570034e-06,1.1123088209794234,False,0.05
2.0,3,C,"XX,YY",0.2,0.1,0.4,2.4105228713323136e-05,2.4890570389050106e-05,0.9684482250325425,False,0.05
2.0,3,C,"XX,YZ",0.2,0.1,0.4,7.109547292161511e-06,6.568559049858619e-06,1.0823602616946157,False,0.05
2.0,3,C,"XX,ZI",0.2,0.1,0.4,6.630889887586895e-06,4.271971841424667e-06,1.5521848302669403,False,0.05
2.0,3,C,"XX,ZX",0.2,0.1,0.4,1.5784341705222748e-05,1.6408140801907435e-05,0.961982341313638,False,0.05
