run_signature,pulse_type,noise_case,scattering_model,nbar,pauli,probability
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,1.0,IY,-1.5817067012667828e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,1.0,IZ,-7.32576367623583e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,1.0,XI,8.79918954946372e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,1.0,XX,0.0010403707279369322
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,1.0,XY,1.1783131340439845e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,1.0,XZ,1.1359699494273083e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,1.0,YI,-5.0874957988124776e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,1.0,YX,1.249085428535815e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,1.0,YY,4.2306856542356774e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,1.0,YZ,5.694169548103128e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,1.0,ZI,-6.967573948357675e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,1.0,ZX,-4.357847510328055e-10
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,1.0,ZY,-5.890156613129193e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,1.0,ZZ,-4.0346986723838185e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,2.0,IX,1.266363977973836e-07
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,2.0,IY,-1.889897196660825e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,2.0,IZ,-1.3256900098512773e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,2.0,XI,1.2771377483413873e-07
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,2.0,XX,0.002887363609058032
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,2.0,XY,1.9207036183743756e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,2.0,XZ,1.2948835780195911e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,2.0,YI,-1.8973367065851933e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,2.0,YX,2.044944734510765e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,2.0,YY,6.197979074418216e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,2.0,YZ,9.62243112269415e-10
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,2.0,ZI,-1.2784041526769933e-08
