dataset,nbar,rate_multiplier,rate_s^-1,sector,mode,coefficient_per_gate
validation,3.0,0.25,4.5,A,"YI,YZ",3.496392984424979e-10
validation,3.0,0.25,4.5,A,"YI,ZI",6.816661769415122e-10
validation,3.0,0.25,4.5,A,"YI,ZX",1.0556116089208666e-09
validation,3.0,0.25,4.5,A,"YI,ZY",-1.7880418890592859e-09
validation,3.0,0.25,4.5,A,"YI,ZZ",-2.4741209415049536e-09
validation,3.0,0.25,4.5,A,"YX,YY",3.499047457325858e-09
validation,3.0,0.25,4.5,A,"YX,YZ",-6.338813667672856e-10
validation,3.0,0.25,4.5,A,"YX,ZI",-2.3222313447879674e-09
validation,3.0,0.25,4.5,A,"YX,ZX",9.611457631740836e-10
validation,3.0,0.25,4.5,A,"YX,ZY",1.4101247353371044e-09
validation,3.0,0.25,4.5,A,"YX,ZZ",-4.788978748819265e-10
validation,3.0,0.25,4.5,A,"YY,YZ",1.546784706915666e-09
validation,3.0,0.25,4.5,A,"YY,ZI",-1.759733670212679e-09
validation,3.0,0.25,4.5,A,"YY,ZX",1.1356279812001963e-09
validation,3.0,0.25,4.5,A,"YY,ZY",-1.910360998320099e-09
validation,3.0,0.25,4.5,A,"YY,ZZ",-4.2147354886157e-10
validation,3.0,0.25,4.5,A,"YZ,ZI",1.1686141263048394e-09
validation,3.0,0.25,4.5,A,"YZ,ZX",1.0391408401676062e-09
validation,3.0,0.25,4.5,A,"YZ,ZY",1.3124450225027322e-09
validation,3.0,0.25,4.5,A,"YZ,ZZ",-1.2357853824651438e-09
validation,3.0,0.25,4.5,A,"ZI,ZX",-2.161266619343652e-09
validation,3.0,0.25,4.5,A,"ZI,ZY",4.1219201639597263e-10
validation,3.0,0.25,4.5,A,"ZI,ZZ",1.5255458395438982e-09
validation,3.0,0.25,4.5,A,"ZX,ZY",-3.942051425634671e-09
validation,3.0,0.25,4.5,A,"ZX,ZZ",8.21667540829926e-10
validation,3.0,0.25,4.5,A,"ZY,ZZ",-1.3364785289304701e-09
validation,3.0,0.75,13.5,H,IX,-5.299861521533246e-09
validation,3.0,0.75,13.5,H,IY,-7.019789147056651e-09
validation,3.0,0.75,13.5,H,IZ,9.268694338469158e-11
validation,3.0,0.75,13.5,H,XI,5.0697373743093475e-09
validation,3.0,0.75,13.5,H,XX,-0.0001207742116570362
validation,3.0,0.75,13.5,H,XY,1.1752168536490944e-08
validation,3.0,0.75,13.5,H,XZ,4.948920966672324e-09
validation,3.0,0.75,13.5,H,YI,9.175229574892327e-10
validation,3.0,0.75,13.5,H,YX,-1.7373336592156105e-08
validation,3.0,0.75,13.5,H,YY,1.2614212959024561e-08
validation,3.0,0.75,13.5,H,YZ,-2.1203137196965526e-09
validation,3.0,0.75,13.5,H,ZI,-2.016453784823916e-09
validation,3.0,0.75,13.5,H,ZX,5.137325468815924e-09
validation,3.0,0.75,13.5,H,ZY,1.933920544286272e-08
validation,3.0,0.75,13.5,H,ZZ,-1.161345065673714e-15
validation,3.0,0.75,13.5,S,IX,0.0010685549661968536
validation,3.0,0.75,13.5,S,IY,9.264275145637324e-10
validation,3.0,0.75,13.5,S,IZ,4.451858237630203e-09
validation,3.0,0.75,13.5,S,XI,0.0010685690196456325
validation,3.0,0.75,13.5,S,XX,0.0001035342124745171
validation,3.0,0.75,13.5,S,XY,1.0564670263829914e-09
validation,3.0,0.75,13.5,S,XZ,3.113387425852151e-09
validation,3.0,0.75,13.5,S,YI,1.270383773871453e-09
validation,3.0,0.75,13.5,S,YX,4.560296626974526e-09
validation,3.0,0.75,13.5,S,YY,2.5545079840490204e-09
validation,3.0,0.75,13.5,S,YZ,6.898032545610711e-09
validation,3.0,0.75,13.5,S,ZI,4.421499426218159e-09
validation,3.0,0.75,13.5,S,ZX,2.1218488118200955e-09
validation,3.0,0.75,13.5,S,ZY,7.302348378214994e-10
validation,3.0,0.75,13.5,S,ZZ,5.00582201069051e-09
validation,3.0,0.75,13.5,C,"IX,IY",3.6451893076481315e-09
validation,3.0,0.75,13.5,C,"IX,IZ",5.144961769071695e-09
validation,3.0,0.75,13.5,C,"IX,XI",0.0010685600545079672
validation,3.0,0.75,13.5,C,"IX,XX",6.398085454898209e-09
validation,3.0,0.75,13.5,C,"IX,XY",-2.9705229467737192e-09
validation,3.0,0.75,13.5,C,"IX,XZ",-1.5222790484839789e-09
validation,3.0,0.75,13.5,C,"IX,YI",-1.809643232489688e-09
validation,3.0,0.75,13.5,C,"IX,YX",3.3753062573238303e-09
validation,3.0,0.75,13.5,C,"IX,YY",-1.015380142109338e-09
validation,3.0,0.75,13.5,C,"IX,YZ",-6.965258320920981e-10
validation,3.0,0.75,13.5,C,"IX,ZI",3.7926683315371544e-10
validation,3.0,0.75,13.5,C,"IX,ZX",-3.5323122234082643e-09
validation,3.0,0.75,13.5,C,"IX,ZY",-1.8232255240501366e-10
validation,3.0,0.75,13.5,C,"IX,ZZ",-1.0399070409104362e-08
validation,3.0,0.75,13.5,C,"IY,IZ",-5.998797828819747e-10
validation,3.0,0.75,13.5,C,"IY,XI",1.7341878886884502e-09
validation,3.0,0.75,13.5,C,"IY,XX",6.4392108472557266e-09
validation,3.0,0.75,13.5,C,"IY,XY",-1.956135532924458e-12
validation,3.0,0.75,13.5,C,"IY,XZ",2.5431638790723464e-09
validation,3.0,0.75,13.5,C,"IY,YI",7.695953321221259e-10
validation,3.0,0.75,13.5,C,"IY,YX",-3.840256125858221e-12
validation,3.0,0.75,13.5,C,"IY,YY",4.594907556315266e-09
validation,3.0,0.75,13.5,C,"IY,YZ",-3.119863314087125e-09
validation,3.0,0.75,13.5,C,"IY,ZI",4.830836632502825e-09
validation,3.0,0.75,13.5,C,"IY,ZX",1.7700724438835187e-09
validation,3.0,0.75,13.5,C,"IY,ZY",-3.84125643020226e-09
validation,3.0,0.75,13.5,C,"IY,ZZ",-3.2532768219991926e-11
validation,3.0,0.75,13.5,C,"IZ,XI",6.466394337920321e-09
validation,3.0,0.75,13.5,C,"IZ,XX",-1.4571716906100927e-08
validation,3.0,0.75,13.5,C,"IZ,XY",1.3063787359551046e-09
validation,3.0,0.75,13.5,C,"IZ,XZ",-2.6679615092164894e-09
validation,3.0,0.75,13.5,C,"IZ,YI",-1.4367127368649045e-09
validation,3.0,0.75,13.5,C,"IZ,YX",-2.8700635044749493e-09
validation,3.0,0.75,13.5,C,"IZ,YY",-2.715285042877887e-09
validation,3.0,0.75,13.5,C,"IZ,YZ",-3.934670459364698e-09
validation,3.0,0.75,13.5,C,"IZ,ZI",-2.7476345589672683e-09
validation,3.0,0.75,13.5,C,"IZ,ZX",-1.2079772741564865e-09
validation,3.0,0.75,13.5,C,"IZ,ZY",-5.461934644515139e-10
validation,3.0,0.75,13.5,C,"IZ,ZZ",2.569639517240063e-09
validation,3.0,0.75,13.5,C,"XI,XX",2.9100515171625767e-10
validation,3.0,0.75,13.5,C,"XI,XY",-1.5350519676513272e-09
validation,3.0,0.75,13.5,C,"XI,XZ",-4.140482910351695e-09
validation,3.0,0.75,13.5,C,"XI,YI",-1.999598264510197e-09
validation,3.0,0.75,13.5,C,"XI,YX",-1.609587998754071e-09
validation,3.0,0.75,13.5,C,"XI,YY",-4.644344620423005e-09
validation,3.0,0.75,13.5,C,"XI,YZ",7.979166825900127e-10
validation,3.0,0.75,13.5,C,"XI,ZI",-2.650402305531465e-09
validation,3.0,0.75,13.5,C,"XI,ZX",-2.6711580171194936e-09
validation,3.0,0.75,13.5,C,"XI,ZY",8.144550635375314e-11
validation,3.0,0.75,13.5,C,"XI,ZZ",-6.817319596482968e-09
validation,3.0,0.75,13.5,C,"XX,XY",1.5829626205966817e-09
validation,3.0,0.75,13.5,C,"XX,XZ",4.200239389821472e-09
validation,3.0,0.75,13.5,C,"XX,YI",7.011001750488793e-09
validation,3.0,0.75,13.5,C,"XX,YX",-1.4224143544635141e-10
validation,3.0,0.75,13.5,C,"XX,YY",8.505468712005734e-09
validation,3.0,0.75,13.5,C,"XX,YZ",-2.9275077187359015e-09
validation,3.0,0.75,13.5,C,"XX,ZI",1.4575839806519696e-08
validation,3.0,0.75,13.5,C,"XX,ZX",-3.714359842802856e-09
validation,3.0,0.75,13.5,C,"XX,ZY",-1.0478806903781758e-08
validation,3.0,0.75,13.5,C,"XX,ZZ",2.6442794521219914e-09
validation,3.0,0.75,13.5,C,"XY,XZ",-1.2670395764131583e-09
validation,3.0,0.75,13.5,C,"XY,YI",6.145183241077943e-09
validation,3.0,0.75,13.5,C,"XY,YX",-4.268419733401373e-09
validation,3.0,0.75,13.5,C,"XY,YY",2.4787948676326987e-09
validation,3.0,0.75,13.5,C,"XY,YZ",4.080894504193777e-10
validation,3.0,0.75,13.5,C,"XY,ZI",-5.3825251250265654e-09
validation,3.0,0.75,13.5,C,"XY,ZX",6.458670705055737e-09
validation,3.0,0.75,13.5,C,"XY,ZY",1.6378875167691762e-09
validation,3.0,0.75,13.5,C,"XY,ZZ",1.6884294697116176e-09
validation,3.0,0.75,13.5,C,"XZ,YI",-1.0154505860149062e-09
validation,3.0,0.75,13.5,C,"XZ,YX",-8.350515198061325e-10
validation,3.0,0.75,13.5,C,"XZ,YY",3.1611827722802857e-09
validation,3.0,0.75,13.5,C,"XZ,YZ",-1.8539236058586387e-09
validation,3.0,0.75,13.5,C,"XZ,ZI",6.067059991331443e-09
validation,3.0,0.75,13.5,C,"XZ,ZX",2.865335474889321e-10
validation,3.0,0.75,13.5,C,"XZ,ZY",-4.245523626447668e-09
validation,3.0,0.75,13.5,C,"XZ,ZZ",-2.328935316700416e-09
validation,3.0,0.75,13.5,C,"YI,YX",-2.229976289754471e-09
validation,3.0,0.75,13.5,C,"YI,YY",-8.840197304929223e-10
validation,3.0,0.75,13.5,C,"YI,YZ",1.0168264041708119e-10
validation,3.0,0.75,13.5,C,"YI,ZI",-1.3785835573607977e-09
validation,3.0,0.75,13.5,C,"YI,ZX",1.695805322596996e-09
validation,3.0,0.75,13.5,C,"YI,ZY",1.0679903891278357e-09
validation,3.0,0.75,13.5,C,"YI,ZZ",5.579402644199418e-09
validation,3.0,0.75,13.5,C,"YX,YY",-1.9158919443645693e-09
validation,3.0,0.75,13.5,C,"YX,YZ",3.746652942695623e-09
validation,3.0,0.75,13.5,C,"YX,ZI",3.2260330100679585e-09
validation,3.0,0.75,13.5,C,"YX,ZX",-2.3906509394215272e-09
validation,3.0,0.75,13.5,C,"YX,ZY",5.521124689338115e-10
validation,3.0,0.75,13.5,C,"YX,ZZ",-7.145016974377437e-09
validation,3.0,0.75,13.5,C,"YY,YZ",-2.0587663414928606e-09
validation,3.0,0.75,13.5,C,"YY,ZI",4.582928371175723e-09
validation,3.0,0.75,13.5,C,"YY,ZX",1.0319906249298508e-09
validation,3.0,0.75,13.5,C,"YY,ZY",-2.8542197594549643e-09
validation,3.0,0.75,13.5,C,"YY,ZZ",8.790708553880339e-10
validation,3.0,0.75,13.5,C,"YZ,ZI",1.17501922504027e-09
validation,3.0,0.75,13.5,C,"YZ,ZX",-7.760723494512568e-10
validation,3.0,0.75,13.5,C,"YZ,ZY",1.4517373662253398e-09
validation,3.0,0.75,13.5,C,"YZ,ZZ",-1.910538783825032e-09
validation,3.0,0.75,13.5,C,"ZI,ZX",-8.886121051386399e-10
validation,3.0,0.75,13.5,C,"ZI,ZY",-8.575300869076465e-10
validation,3.0,0.75,13.5,C,"ZI,ZZ",-7.838973245127056e-09
validation,3.0,0.75,13.5,C,"ZX,ZY",2.586714008647145e-10
validation,3.0,0.75,13.5,C,"ZX,ZZ",5.062004608891074e-09
validation,3.0,0.75,13.5,C,"ZY,ZZ",5.446443235140645e-10
validation,3.0,0.75,13.5,A,"IX,IY",7.647133499380943e-09
validation,3.0,0.75,13.5,A,"IX,IZ",4.5363539524694056e-10
validation,3.0,0.75,13.5,A,"IX,XI",2.123939513800938e-09
validation,3.0,0.75,13.5,A,"IX,XX",8.097391520046648e-09
validation,3.0,0.75,13.5,A,"IX,XY",-6.134168542207124e-09
validation,3.0,0.75,13.5,A,"IX,XZ",-1.3570720958329135e-09
validation,3.0,0.75,13.5,A,"IX,YI",9.191075552958452e-09
validation,3.0,0.75,13.5,A,"IX,YX",-3.267061210893351e-10
validation,3.0,0.75,13.5,A,"IX,YY",-4.497962073136441e-09
validation,3.0,0.75,13.5,A,"IX,YZ",3.8700191227838235e-09
validation,3.0,0.75,13.5,A,"IX,ZI",3.2244107141670804e-09
validation,3.0,0.75,13.5,A,"IX,ZX",4.6677012654463e-09
validation,3.0,0.75,13.5,A,"IX,ZY",-1.4785247606978434e-08
validation,3.0,0.75,13.5,A,"IX,ZZ",-4.1434531378053915e-09
validation,3.0,0.75,13.5,A,"IY,IZ",-1.9930975076405446e-10
validation,3.0,0.75,13.5,A,"IY,XI",-7.478515361729666e-09
validation,3.0,0.75,13.5,A,"IY,XX",1.1899014056342743e-08
validation,3.0,0.75,13.5,A,"IY,XY",-2.7448275521459054e-10
validation,3.0,0.75,13.5,A,"IY,XZ",-9.82222753977656e-10
validation,3.0,0.75,13.5,A,"IY,YI",5.894672270122708e-09
validation,3.0,0.75,13.5,A,"IY,YX",-4.112821499902239e-09
validation,3.0,0.75,13.5,A,"IY,YY",7.890288009422095e-10
validation,3.0,0.75,13.5,A,"IY,YZ",-1.4018997907586474e-10
validation,3.0,0.75,13.5,A,"IY,ZI",-6.013651195129623e-09
validation,3.0,0.75,13.5,A,"IY,ZX",4.877449808591359e-09
validation,3.0,0.75,13.5,A,"IY,ZY",2.5187044576433298e-09
validation,3.0,0.75,13.5,A,"IY,ZZ",2.1774520237403917e-09
validation,3.0,0.75,13.5,A,"IZ,XI",4.060343837746556e-09
validation,3.0,0.75,13.5,A,"IZ,XX",5.582337167027782e-09
validation,3.0,0.75,13.5,A,"IZ,XY",-5.51202500851701e-10
validation,3.0,0.75,13.5,A,"IZ,XZ",1.3062010333064875e-09
validation,3.0,0.75,13.5,A,"IZ,YI",-3.2236380625239947e-09
validation,3.0,0.75,13.5,A,"IZ,YX",-1.678105320234864e-09
validation,3.0,0.75,13.5,A,"IZ,YY",-1.4781168106213619e-09
validation,3.0,0.75,13.5,A,"IZ,YZ",1.549022490744739e-09
validation,3.0,0.75,13.5,A,"IZ,ZI",6.336354293599006e-10
validation,3.0,0.75,13.5,A,"IZ,ZX",-2.5155437789492574e-09
validation,3.0,0.75,13.5,A,"IZ,ZY",-5.857835673899358e-10
validation,3.0,0.75,13.5,A,"IZ,ZZ",-1.6766650523840932e-09
validation,3.0,0.75,13.5,A,"XI,XX",-2.272052607925985e-09
validation,3.0,0.75,13.5,A,"XI,XY",-6.3339049787332586e-09
validation,3.0,0.75,13.5,A,"XI,XZ",-1.8697003123061483e-09
validation,3.0,0.75,13.5,A,"XI,YI",5.564374188453693e-09
validation,3.0,0.75,13.5,A,"XI,YX",2.546124751201518e-09
validation,3.0,0.75,13.5,A,"XI,YY",-8.90609498111272e-09
validation,3.0,0.75,13.5,A,"XI,YZ",1.1610311040012712e-08
validation,3.0,0.75,13.5,A,"XI,ZI",5.066378292138042e-09
validation,3.0,0.75,13.5,A,"XI,ZX",1.3040424358167306e-09
validation,3.0,0.75,13.5,A,"XI,ZY",-1.2651776248490937e-08
validation,3.0,0.75,13.5,A,"XI,ZZ",-7.677886900423194e-09
validation,3.0,0.75,13.5,A,"XX,XY",1.8368116582265011e-09
validation,3.0,0.75,13.5,A,"XX,XZ",-6.294244447975224e-09
validation,3.0,0.75,13.5,A,"XX,YI",-2.338653802543118e-09
validation,3.0,0.75,13.5,A,"XX,YX",-8.683194664364667e-10
validation,3.0,0.75,13.5,A,"XX,YY",1.2910596467242603e-14
validation,3.0,0.75,13.5,A,"XX,YZ",-1.3559479656203245e-08
validation,3.0,0.75,13.5,A,"XX,ZI",3.0560615908330016e-09
validation,3.0,0.75,13.5,A,"XX,ZX",-1.1629040593315711e-08
validation,3.0,0.75,13.5,A,"XX,ZY",7.899208028352524e-09
validation,3.0,0.75,13.5,A,"XX,ZZ",1.2613689350804323e-08
validation,3.0,0.75,13.5,A,"XY,XZ",6.708155714896388e-10
validation,3.0,0.75,13.5,A,"XY,YI",-5.2479988935478354e-09
validation,3.0,0.75,13.5,A,"XY,YX",2.2830933930485392e-09
validation,3.0,0.75,13.5,A,"XY,YY",-2.3199681416388456e-09
validation,3.0,0.75,13.5,A,"XY,YZ",7.793394606893609e-10
validation,3.0,0.75,13.5,A,"XY,ZI",2.871452733023237e-09
validation,3.0,0.75,13.5,A,"XY,ZX",-4.409245594757887e-09
validation,3.0,0.75,13.5,A,"XY,ZY",-1.8928035108507003e-09
validation,3.0,0.75,13.5,A,"XY,ZZ",4.360717586009849e-09
validation,3.0,0.75,13.5,A,"XZ,YI",9.199898623067416e-09
validation,3.0,0.75,13.5,A,"XZ,YX",-5.471905418342773e-09
validation,3.0,0.75,13.5,A,"XZ,YY",2.4565192284685456e-09
validation,3.0,0.75,13.5,A,"XZ,YZ",1.3987413245177228e-09
validation,3.0,0.75,13.5,A,"XZ,ZI",-9.047593444462707e-09
validation,3.0,0.75,13.5,A,"XZ,ZX",7.569290864297616e-09
validation,3.0,0.75,13.5,A,"XZ,ZY",5.285919841741993e-09
validation,3.0,0.75,13.5,A,"XZ,ZZ",-4.061717353023337e-11
validation,3.0,0.75,13.5,A,"YI,YX",-2.6185588433811573e-09
validation,3.0,0.75,13.5,A,"YI,YY",-5.8589143991850225e-09
validation,3.0,0.75,13.5,A,"YI,YZ",8.180729033677389e-10
validation,3.0,0.75,13.5,A,"YI,ZI",-3.157399916164394e-09
validation,3.0,0.75,13.5,A,"YI,ZX",2.425555706807303e-10
validation,3.0,0.75,13.5,A,"YI,ZY",-1.0215714930474327e-09
validation,3.0,0.75,13.5,A,"YI,ZZ",2.7220645004879036e-09
validation,3.0,0.75,13.5,A,"YX,YY",6.237290520386414e-09
validation,3.0,0.75,13.5,A,"YX,YZ",-4.979742586539307e-09
validation,3.0,0.75,13.5,A,"YX,ZI",-6.461605112735233e-10
validation,3.0,0.75,13.5,A,"YX,ZX",2.5525033439080595e-09
validation,3.0,0.75,13.5,A,"YX,ZY",1.3409101918388069e-09
validation,3.0,0.75,13.5,A,"YX,ZZ",-2.812719166511472e-09
validation,3.0,0.75,13.5,A,"YY,YZ",-9.033438294607676e-10
validation,3.0,0.75,13.5,A,"YY,ZI",-8.78024232539094e-09
validation,3.0,0.75,13.5,A,"YY,ZX",4.270947983063873e-09
validation,3.0,0.75,13.5,A,"YY,ZY",2.538324172139615e-09
validation,3.0,0.75,13.5,A,"YY,ZZ",3.429686175408821e-09
validation,3.0,0.75,13.5,A,"YZ,ZI",5.779212979798731e-09
validation,3.0,0.75,13.5,A,"YZ,ZX",1.241806251962588e-10
validation,3.0,0.75,13.5,A,"YZ,ZY",-2.4693248676968234e-09
validation,3.0,0.75,13.5,A,"YZ,ZZ",-2.0039648869288697e-09
validation,3.0,0.75,13.5,A,"ZI,ZX",1.6052674363284442e-09
validation,3.0,0.75,13.5,A,"ZI,ZY",-1.0084300400974417e-10
validation,3.0,0.75,13.5,A,"ZI,ZZ",3.124108980586566e-09
validation,3.0,0.75,13.5,A,"ZX,ZY",-3.009654150970494e-09
validation,3.0,0.75,13.5,A,"ZX,ZZ",4.82067869206071e-09
validation,3.0,0.75,13.5,A,"ZY,ZZ",-2.616971722133566e-09
validation,3.0,1.5,27.0,H,IX,-7.871564368740909e-09
validation,3.0,1.5,27.0,H,IY,-1.6238643323082986e-08
validation,3.0,1.5,27.0,H,IZ,-1.8086448763096142e-10
validation,3.0,1.5,27.0,H,XI,-3.3083759125519195e-09
validation,3.0,1.5,27.0,H,XX,-0.00023975071450075663
validation,3.0,1.5,27.0,H,XY,6.91250332956054e-09
validation,3.0,1.5,27.0,H,XZ,5.454584926635755e-09
validation,3.0,1.5,27.0,H,YI,2.7803400505547143e-09
validation,3.0,1.5,27.0,H,YX,-2.2926835132182854e-08
validation,3.0,1.5,27.0,H,YY,1.5547867237996203e-08
validation,3.0,1.5,27.0,H,YZ,-4.992796167726232e-09
validation,3.0,1.5,27.0,H,ZI,-2.946219328080178e-09
validation,3.0,1.5,27.0,H,ZX,6.6788838351951876e-09
validation,3.0,1.5,27.0,H,ZY,2.183597161889108e-08
validation,3.0,1.5,27.0,H,ZZ,-2.127861450647167e-15
validation,3.0,1.5,27.0,S,IX,0.002127161495103939
validation,3.0,1.5,27.0,S,IY,8.881456828660483e-10
validation,3.0,1.5,27.0,S,IZ,4.781557817875801e-09
validation,3.0,1.5,27.0,S,XI,0.0021271691463608453
validation,3.0,1.5,27.0,S,XX,0.00021377506083964688
validation,3.0,1.5,27.0,S,XY,5.3116799396402126e-09
validation,3.0,1.5,27.0,S,XZ,4.949312141247714e-09
validation,3.0,1.5,27.0,S,YI,2.9642798968481515e-10
validation,3.0,1.5,27.0,S,YX,5.214946355498219e-09
validation,3.0,1.5,27.0,S,YY,6.508938238218576e-09
validation,3.0,1.5,27.0,S,YZ,6.498573535307535e-09
validation,3.0,1.5,27.0,S,ZI,2.4464524051872293e-09
validation,3.0,1.5,27.0,S,ZX,2.1119872122324877e-09
validation,3.0,1.5,27.0,S,ZY,2.9529607261497524e-09
validation,3.0,1.5,27.0,S,ZZ,5.315438273643383e-09
validation,3.0,1.5,27.0,C,"IX,IY",4.108166494996002e-09
validation,3.0,1.5,27.0,C,"IX,IZ",5.527848514132139e-09
validation,3.0,1.5,27.0,C,"IX,XI",0.0021271614979282037
validation,3.0,1.5,27.0,C,"IX,XX",1.7716111217371528e-08
validation,3.0,1.5,27.0,C,"IX,XY",-6.641277197462986e-11
validation,3.0,1.5,27.0,C,"IX,XZ",5.401366033326866e-11
validation,3.0,1.5,27.0,C,"IX,YI",-2.1736041205862677e-09
validation,3.0,1.5,27.0,C,"IX,YX",3.114131417443565e-09
validation,3.0,1.5,27.0,C,"IX,YY",-1.1159526002254912e-09
validation,3.0,1.5,27.0,C,"IX,YZ",-6.877474803571972e-10
validation,3.0,1.5,27.0,C,"IX,ZI",-3.3466638834726213e-09
validation,3.0,1.5,27.0,C,"IX,ZX",-3.750317632764804e-09
validation,3.0,1.5,27.0,C,"IX,ZY",2.441977271043799e-10
validation,3.0,1.5,27.0,C,"IX,ZZ",-1.0602643999732106e-08
validation,3.0,1.5,27.0,C,"IY,IZ",-6.815185802830246e-10
validation,3.0,1.5,27.0,C,"IY,XI",1.2755214921889854e-09
validation,3.0,1.5,27.0,C,"IY,XX",7.375696588938145e-09
validation,3.0,1.5,27.0,C,"IY,XY",3.304154720918712e-10
validation,3.0,1.5,27.0,C,"IY,XZ",2.913040580320358e-09
validation,3.0,1.5,27.0,C,"IY,YI",2.180059384105961e-10
validation,3.0,1.5,27.0,C,"IY,YX",-3.5997089069094105e-10
validation,3.0,1.5,27.0,C,"IY,YY",6.094503867537536e-09
validation,3.0,1.5,27.0,C,"IY,YZ",-3.952795381273117e-09
validation,3.0,1.5,27.0,C,"IY,ZI",4.069864717657572e-09
validation,3.0,1.5,27.0,C,"IY,ZX",2.297146487507576e-09
validation,3.0,1.5,27.0,C,"IY,ZY",-3.668329297805864e-09
validation,3.0,1.5,27.0,C,"IY,ZZ",-1.524525681749669e-10
validation,3.0,1.5,27.0,C,"IZ,XI",8.418228977739008e-09
validation,3.0,1.5,27.0,C,"IZ,XX",-9.166313361791875e-09
validation,3.0,1.5,27.0,C,"IZ,XY",3.899310631924179e-09
validation,3.0,1.5,27.0,C,"IZ,XZ",-5.135376008502659e-09
validation,3.0,1.5,27.0,C,"IZ,YI",-1.8409627458864925e-09
validation,3.0,1.5,27.0,C,"IZ,YX",-2.4682982785439806e-09
validation,3.0,1.5,27.0,C,"IZ,YY",-4.523917626814218e-09
validation,3.0,1.5,27.0,C,"IZ,YZ",-2.914920528165872e-09
validation,3.0,1.5,27.0,C,"IZ,ZI",-3.5580504942744666e-09
validation,3.0,1.5,27.0,C,"IZ,ZX",-2.7567147388658888e-09
validation,3.0,1.5,27.0,C,"IZ,ZY",-2.060912190389459e-10
validation,3.0,1.5,27.0,C,"IZ,ZZ",4.819953205698617e-09
validation,3.0,1.5,27.0,C,"XI,XX",-4.909901945955765e-10
validation,3.0,1.5,27.0,C,"XI,XY",4.445123080204199e-09
validation,3.0,1.5,27.0,C,"XI,XZ",-6.841477194052824e-09
validation,3.0,1.5,27.0,C,"XI,YI",-2.3296958633425336e-09
validation,3.0,1.5,27.0,C,"XI,YX",-3.5317790220558294e-09
validation,3.0,1.5,27.0,C,"XI,YY",-6.3229549701771515e-09
validation,3.0,1.5,27.0,C,"XI,YZ",1.266470845538924e-09
validation,3.0,1.5,27.0,C,"XI,ZI",-5.9862558669275675e-09
validation,3.0,1.5,27.0,C,"XI,ZX",-3.011058230639119e-09
validation,3.0,1.5,27.0,C,"XI,ZY",-8.226815384703219e-10
validation,3.0,1.5,27.0,C,"XI,ZZ",-6.238280963170989e-09
validation,3.0,1.5,27.0,C,"XX,XY",1.7400823309333713e-09
validation,3.0,1.5,27.0,C,"XX,XZ",1.398479349058384e-08
validation,3.0,1.5,27.0,C,"XX,YI",8.527042421799509e-09
validation,3.0,1.5,27.0,C,"XX,YX",-1.0972610167714783e-09
validation,3.0,1.5,27.0,C,"XX,YY",9.167262084391556e-09
validation,3.0,1.5,27.0,C,"XX,YZ",-1.9421201454044967e-09
validation,3.0,1.5,27.0,C,"XX,ZI",2.066842555088083e-08
validation,3.0,1.5,27.0,C,"XX,ZX",-5.0378698329367215e-09
validation,3.0,1.5,27.0,C,"XX,ZY",-1.253192637622305e-08
validation,3.0,1.5,27.0,C,"XX,ZZ",1.6220198127524877e-09
validation,3.0,1.5,27.0,C,"XY,XZ",-3.532963269728538e-09
validation,3.0,1.5,27.0,C,"XY,YI",8.393292127772493e-09
validation,3.0,1.5,27.0,C,"XY,YX",-6.799397007984491e-09
validation,3.0,1.5,27.0,C,"XY,YY",5.462037330085314e-09
validation,3.0,1.5,27.0,C,"XY,YZ",-1.7609580393597955e-09
validation,3.0,1.5,27.0,C,"XY,ZI",-6.948890509331053e-09
validation,3.0,1.5,27.0,C,"XY,ZX",9.115632093752716e-09
validation,3.0,1.5,27.0,C,"XY,ZY",3.2470919788200193e-10
validation,3.0,1.5,27.0,C,"XY,ZZ",3.51945803557813e-09
validation,3.0,1.5,27.0,C,"XZ,YI",-2.798594544095098e-09
validation,3.0,1.5,27.0,C,"XZ,YX",1.2581844831774466e-09
validation,3.0,1.5,27.0,C,"XZ,YY",3.322627228947831e-09
validation,3.0,1.5,27.0,C,"XZ,YZ",-4.745697291757636e-10
validation,3.0,1.5,27.0,C,"XZ,ZI",5.936966501001631e-09
validation,3.0,1.5,27.0,C,"XZ,ZX",-8.733113835908215e-10
validation,3.0,1.5,27.0,C,"XZ,ZY",-2.3123971037687018e-09
validation,3.0,1.5,27.0,C,"XZ,ZZ",-3.866441253402946e-09
validation,3.0,1.5,27.0,C,"YI,YX",-1.8316082602430444e-09
validation,3.0,1.5,27.0,C,"YI,YY",-1.87242613473799e-09
validation,3.0,1.5,27.0,C,"YI,YZ",3.904930048805948e-09
validation,3.0,1.5,27.0,C,"YI,ZI",-1.9871122008435117e-09
validation,3.0,1.5,27.0,C,"YI,ZX",9.59449893750457e-10
validation,3.0,1.5,27.0,C,"YI,ZY",3.5191402303318565e-09
validation,3.0,1.5,27.0,C,"YI,ZZ",1.8029292841482467e-09
validation,3.0,1.5,27.0,C,"YX,YY",-1.2732888570152134e-09
validation,3.0,1.5,27.0,C,"YX,YZ",9.118554321586075e-10
validation,3.0,1.5,27.0,C,"YX,ZI",2.7802021628998616e-09
validation,3.0,1.5,27.0,C,"YX,ZX",-1.6707464724529175e-09
validation,3.0,1.5,27.0,C,"YX,ZY",-6.723999453610411e-10
