run_signature,pulse_type,noise_case,scattering_model,nbar,pauli,probability
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,1.0,ZZ,8.19471712709685e-11
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,2.0,IX,4.5471875016348053e-05
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,2.0,IY,-1.709960253021705e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,2.0,IZ,-1.1004067060338406e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,2.0,XI,4.5469305372019624e-05
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,2.0,XX,0.0028892934129320673
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,2.0,XY,1.641882316737175e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,2.0,XZ,1.1684846282284856e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,2.0,YI,-1.8693344749522006e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,2.0,YX,1.505436076449859e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,2.0,YY,3.76834101596668e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,2.0,YZ,-1.2153671323989083e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,2.0,ZI,-1.1271890025532635e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,2.0,ZX,1.491087411381911e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,2.0,ZY,1.034758590011974e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,2.0,ZZ,-3.587732541610044e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,3.0,IX,4.463184416517074e-05
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,3.0,IY,-1.6242137524422044e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,3.0,IZ,-1.3821839679739604e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,3.0,XI,4.463369165003069e-05
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,3.0,XX,0.00553029315217806
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,3.0,XY,1.979734586161908e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,3.0,XZ,1.0266630988982545e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,3.0,YI,-1.6475595461030992e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,3.0,YX,2.0350619518109267e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,3.0,YY,-1.7329898922141544e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,3.0,YZ,-1.101578769672459e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,3.0,ZI,-1.2957644950073458e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,3.0,ZX,9.082620706400175e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,3.0,ZY,-2.046462557066808e-10
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,3.0,ZZ,3.0392147756797003e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,4.0,IX,4.382378763586759e-05
