context,noise_source,noise_title,nominal_rate_s^-1,nbar,sector,mode,coefficient_per_gate
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IX,ZX",-2.3452707866960356e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IX,ZY",-8.166987915090081e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IX,ZZ",-7.171500364652864e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IY,IZ",1.1994103911964248e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IY,XI",-3.4275041508690997e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IY,XX",4.964540124125577e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IY,XY",3.059969984161367e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IY,XZ",-2.7190942702904795e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IY,YI",-6.739061555985245e-11
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IY,YX",6.745997347171042e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IY,YY",1.9230425692869427e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IY,YZ",9.045413952987249e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IY,ZI",-6.6913507321427285e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IY,ZX",7.498651343862175e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IY,ZY",-3.706943558446641e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IY,ZZ",-8.820719466702606e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IZ,XI",6.780465283121018e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IZ,XX",-1.0168998573288004e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IZ,XY",-2.411844837124874e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IZ,XZ",3.310535150439505e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IZ,YI",-4.2206955232686664e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IZ,YX",1.3452842972932855e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IZ,YY",2.1568304558193376e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IZ,YZ",1.3268693499355184e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IZ,ZI",3.3849861535564346e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IZ,ZX",6.70016339914241e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IZ,ZY",2.8376380113166707e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"IZ,ZZ",-7.966125652682608e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XI,XX",-9.103497493969602e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XI,XY",-6.016202997870019e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XI,XZ",7.2628037948622e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XI,YI",3.182603915312172e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XI,YX",8.297572201168457e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XI,YY",-7.37183411476474e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XI,YZ",6.5760756239306045e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XI,ZI",-2.591686476790409e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XI,ZX",5.165502500405775e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XI,ZY",-1.8626247725016087e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XI,ZZ",-7.554498401613643e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XX,XY",8.746973926774308e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XX,XZ",1.3911087584411354e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XX,YI",4.6974763186033535e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XX,YX",1.5534402351056788e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XX,YY",-3.952939544872342e-14
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XX,YZ",-8.247207169144678e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XX,ZI",-1.6469286046627158e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XX,ZX",1.267091072434226e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XX,ZY",5.126321459147884e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XX,ZZ",1.4814334082151127e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XY,XZ",3.048650771382971e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XY,YI",-5.7294550760385495e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XY,YX",2.559267399604519e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XY,YY",-3.635669748006977e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XY,YZ",5.0821454191942195e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XY,ZI",-7.443698640035767e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XY,ZX",-1.8746458703001734e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XY,ZY",-2.8359493410672895e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XY,ZZ",7.493644728909299e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XZ,YI",6.063227400529474e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XZ,YX",-4.7908577892004e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XZ,YY",6.058444855691887e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XZ,YZ",6.825618493480728e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XZ,ZI",-6.7776683032957114e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XZ,ZX",9.041240223246932e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XZ,ZY",4.496801250009894e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"XZ,ZZ",1.0353336551571184e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YI,YX",2.5288196578000616e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YI,YY",-3.0051919234265096e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YI,YZ",1.0014860818902727e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YI,ZI",9.679778648170916e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YI,ZX",-2.8625868306206897e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YI,ZY",1.2389083358130153e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YI,ZZ",4.900993665188734e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YX,YY",7.658889204448255e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YX,YZ",-2.666729383705702e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YX,ZI",2.224726462990593e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YX,ZX",1.2841292449356348e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YX,ZY",6.271033871137054e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YX,ZZ",-3.1383041641164806e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YY,YZ",-4.033818663242645e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YY,ZI",3.2955025622064144e-11
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YY,ZX",-4.353321317725112e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YY,ZY",3.307756972641937e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YY,ZZ",1.2840404492290186e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YZ,ZI",3.5659996376492767e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YZ,ZX",-2.434771860570389e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YZ,ZY",4.629196100239101e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"YZ,ZZ",-3.372242954020064e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"ZI,ZX",2.174563475213678e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"ZI,ZY",-3.0075809318461917e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"ZI,ZZ",1.1726491713964824e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"ZX,ZY",-1.3287173924869004e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"ZX,ZZ",4.175540925146333e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,A,"ZY,ZZ",4.682011923667929e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IX,IY",-8.16926144024798e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IX,IZ",7.452781747821391e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IX,XI",1.076325779200203e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IX,XX",-4.530703729735688e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IX,XY",-6.36117252270502e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IX,XZ",-3.720352220143759e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IX,YI",3.852275458532482e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IX,YX",-2.3809869240918474e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IX,YY",-6.510114169959924e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IX,YZ",3.759399848532198e-11
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IX,ZI",-7.116848577058534e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IX,ZX",-2.4069216323245494e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IX,ZY",-2.60554568128709e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IX,ZZ",-8.32873251392007e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IY,IZ",-8.953057379946522e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IY,XI",-3.6332870857934565e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IY,XX",7.301199570998554e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IY,XY",5.340805136730973e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IY,XZ",-3.546003435352367e-05
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IY,YI",3.9068191821574796e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IY,YX",-1.5146330168619021e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IY,YY",3.1861414241770582e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IY,YZ",-4.3291995717149545e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IY,ZI",6.250631370222432e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IY,ZX",6.258390290731275e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IY,ZY",2.192859779113896e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IY,ZZ",4.254851314976465e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IZ,XI",3.6231057402012253e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IZ,XX",-4.780914369454119e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IZ,XY",3.709573239961317e-05
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IZ,XZ",-5.0944447321924735e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IZ,YI",5.8753574180859834e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IZ,YX",-1.2474717246745876e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IZ,YY",-6.963376791346194e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IZ,YZ",-1.9367843366942483e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IZ,ZI",6.109855010665126e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IZ,ZX",-5.830329931394966e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IZ,ZY",5.7762250684747346e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"IZ,ZZ",1.5319654146016707e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XI,XX",-3.5814142358631976e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XI,XY",-3.883689509202386e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XI,XZ",-4.632551942212666e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XI,YI",1.989978587108743e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XI,YX",-5.098249209980519e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XI,YY",-7.083332932372133e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XI,YZ",1.1580831220940002e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XI,ZI",2.50714158260834e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XI,ZX",-6.1507442875533045e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XI,ZY",1.0703260736828273e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XI,ZZ",-1.617046807869336e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XX,XY",5.893405942680419e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XX,XZ",6.901444195642164e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XX,YI",7.115010920880694e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XX,YX",-8.947865608891632e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XX,YY",8.984639094654545e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XX,YZ",-8.13790765589256e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XX,ZI",1.2889243100855199e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XX,ZX",3.518815760043393e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XX,ZY",-6.7632035268523625e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XX,ZZ",1.084303545530299e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XY,XZ",-7.168068434512276e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XY,YI",5.197110516866039e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XY,YX",-2.7977518741815254e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XY,YY",1.3265901252029352e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XY,YZ",-6.465684325320741e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XY,ZI",-1.2938937245087962e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XY,ZX",7.0651451638744616e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XY,ZY",-1.521877440526157e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XY,ZZ",-2.7918350539430496e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XZ,YI",-3.7960047254263666e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XZ,YX",5.71343921237627e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XZ,YY",2.064215468142058e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XZ,YZ",1.5580576707168223e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XZ,ZI",8.44600546491173e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XZ,ZX",-4.963357269768418e-11
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XZ,ZY",1.4371211117936182e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"XZ,ZZ",-1.3492135803086448e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YI,YX",-8.393979323198185e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YI,YY",1.2397064219369472e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YI,YZ",4.3521029558149776e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YI,ZI",-9.863514807302571e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YI,ZX",-3.546455528492025e-05
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YI,ZY",-2.7847635481908655e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YI,ZZ",5.005391654396481e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YX,YY",-6.109617322175008e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YX,YZ",2.3073698872601427e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YX,ZI",3.710755632990811e-05
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YX,ZX",-3.340846629595537e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YX,ZY",2.9411052059835624e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YX,ZZ",2.698088343279809e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YY,YZ",-7.56924324287769e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YY,ZI",3.899164919019514e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YY,ZX",-3.099913889709223e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YY,ZY",-3.058771108356219e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YY,ZZ",1.7911512569723363e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YZ,ZI",5.586825343684646e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YZ,ZX",1.3940795004282997e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YZ,ZY",1.3412506600506869e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"YZ,ZZ",-2.44857816963501e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"ZI,ZX",9.440789840028247e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"ZI,ZY",-2.619196901615669e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"ZI,ZZ",-1.0468166254041895e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"ZX,ZY",-1.4703643451319635e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"ZX,ZZ",3.370602661917468e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,C,"ZY,ZZ",-7.044819210030882e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,H,IX,-9.24938440241709e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,H,IY,-7.430975412202641e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,H,IZ,2.6354702828226536e-11
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,H,XI,6.114147080083094e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,H,XX,3.880774206242366e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,H,XY,4.25099306902257e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,H,XZ,6.738436105311891e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,H,YI,-4.0894042683963555e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,H,YX,-1.3460399081567995e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,H,YY,1.4814541326189327e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,H,YZ,5.929186905957462e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,H,ZI,-5.260151151475516e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,H,ZX,7.483248216100175e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,H,ZY,9.352894896671363e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,H,ZZ,-1.1073975399514246e-15
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,S,IX,2.499829807503993e-05
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,S,IY,6.819990397326464e-05
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,S,IZ,9.427558874911007e-05
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,S,XI,2.501685603889738e-05
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,S,XX,3.1112706978854714e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,S,XY,9.428166612470635e-05
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,S,XZ,6.821182316971481e-05
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,S,YI,6.820517510694174e-05
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,S,YX,9.427805569139074e-05
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,S,YY,-3.0708806146709016e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,S,YZ,1.303955601060871e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,S,ZI,9.427022442799952e-05
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,S,ZX,6.81959327654316e-05
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,S,ZY,-5.180175617654887e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,2.0,S,ZZ,4.626638458721905e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IX,IY",7.127221343954524e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IX,IZ",-1.2152124380140234e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IX,XI",-9.739030113594326e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IX,XX",1.0757569512072851e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IX,XY",-6.419298111789576e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IX,XZ",2.512677971035473e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IX,YI",2.492526867363417e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IX,YX",7.0054229839747145e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IX,YY",-1.884573997980294e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IX,YZ",2.381816919991948e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IX,ZI",-7.583897171167876e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IX,ZX",1.7884717254393895e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IX,ZY",-1.587089077963358e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IX,ZZ",-3.37883820590171e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IY,IZ",4.78604177524326e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IY,XI",6.993716287033119e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IY,XX",-9.435065623382359e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IY,XY",1.1481919988048832e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IY,XZ",2.33243774829111e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IY,YI",-5.979806912062167e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IY,YX",-7.489726837455541e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IY,YY",4.332040000873387e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IY,YZ",1.9243376525786947e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IY,ZI",-3.192232126031657e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IY,ZX",9.62463245638176e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IY,ZY",2.4241606859355405e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IY,ZZ",-1.387873542963622e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IZ,XI",1.492849502478074e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IZ,XX",2.47017715090189e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IZ,XY",1.9810526587607666e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IZ,XZ",1.429941260509404e-08
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IZ,YI",-7.77356449013374e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IZ,YX",3.094479205721059e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IZ,YY",1.12458883602653e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IZ,YZ",4.9691968903568504e-09
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IZ,ZI",5.389576545897514e-10
isolated_noise_response,photon_scattering,Photon scattering,4.0,3.0,A,"IZ,ZX",-5.649848845077425e-10
