context,noise_source,noise_title,nominal_rate_s^-1,nbar,eigenmode_rank_by_abs_eigenvalue,eigenvalue_per_gate,jump_axis_expression,axis_IX,axis_IY,axis_IZ,axis_XI,axis_XX,axis_XY,axis_XZ,axis_YI,axis_YX,axis_YY,axis_YZ,axis_ZI,axis_ZX,axis_ZY,axis_ZZ
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,0.01,14,3.512665359260222e-11,-0.079760*IY -0.115562*IZ +0.071096*XY -0.337725*XZ +0.432393*YI +0.147921*YX -0.236871*YY +0.492027*YZ +0.224504*ZI +0.519857*ZX +0.180514*ZZ,-0.009971395446881567,-0.0797597321336733,-0.11556187387395457,0.009971122493836963,0.0029777100008188022,0.07109550686277634,-0.337725070429333,0.4323927769327254,0.14792141100855516,-0.23687149290956505,0.4920266976808349,0.22450410106077087,0.5198569015140263,-0.026118968423760276,0.18051371875200498
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,0.01,15,-6.0680086768121295e-12,+0.358051*IX +0.205984*IY -0.358046*XI -0.109413*XY -0.185873*YI +0.512493*YX -0.177688*YY -0.137743*YZ -0.474988*ZI +0.331427*ZX -0.066799*ZZ,0.358051165814911,0.20598434335360805,-0.03518098849606707,-0.35804623839639516,-0.006449655032932879,-0.10941286618005523,-0.010764823674623952,-0.1858733473068768,0.512492610472728,-0.17768825542917208,-0.13774347382894125,-0.47498768942925845,0.3314274423641354,-0.011953812788144584,-0.0667985132782088
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,1,0.00047822792993758474,+0.707103*IX +0.707111*XI,0.707102805285248,-1.0983352989324402e-06,-9.260163477708119e-07,0.7071107569718543,-2.6766826206852825e-06,2.1924864983065058e-06,4.558699533094539e-06,-7.120421209989e-07,5.5007373501174605e-06,4.644760550963379e-06,-1.123050138059262e-07,-8.756444766529959e-07,5.154263102732144e-06,1.1218139423144982e-07,4.231974715147475e-06
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,2,3.4789330668162954e-07,+0.999773*XX,-0.00251271120322236,0.00843425657655664,-0.007237009889952597,0.0025165189734065053,0.9997727416917453,0.0011919508998424852,-0.004309904438875358,0.007740508449655169,0.0006965072359636972,-0.00896631163741032,-0.006846450006817313,-0.0024829633183024724,0.0032240834669592677,-0.009513235413181224,0.0018922687277832132
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,3,-1.0780133698516356e-08,-0.158260*IX +0.094639*IZ +0.158255*XI -0.193355*XY +0.117687*YI +0.658766*YX -0.122304*YZ -0.550157*ZI -0.333213*ZX +0.150987*ZZ,-0.15826037541606094,-0.026590895653361174,0.09463939830861011,0.1582550462272507,-0.002893333945514012,-0.19335545376579752,0.03699711874358994,0.11768713934381815,0.6587664811053328,-0.029484357704011362,-0.12230428253924976,-0.5501570230726552,-0.33321289287354144,-0.03646871718741574,0.150986950353934
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,4,-7.987617834449918e-09,-0.243559*IY +0.653670*IZ -0.641343*XY -0.106513*YI +0.256518*ZI -0.098376*ZY,0.04135731074778528,-0.24355910064719288,0.6536702808220388,-0.04135293837899758,0.007379079347683507,-0.6413434469925425,-0.04521323412203183,-0.10651339193658965,-0.06411088637921493,-0.06222673120079682,-0.03081540721020528,0.2565182329353385,-0.017334574629395062,-0.09837623183064054,0.0222821304715538
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,5,4.965075096293326e-09,-0.076758*IX -0.055241*IY +0.463286*IZ +0.076757*XI +0.294653*XY -0.138836*XZ +0.300620*YI -0.375478*YX +0.052495*YY -0.370814*YZ -0.406144*ZI +0.230567*ZX +0.229473*ZY +0.148478*ZZ,-0.07675796304562184,-0.05524136886444002,0.46328550631253973,0.07675730784800026,-0.0015004755859871293,0.2946532173501701,-0.13883629145757959,0.30062006081268533,-0.37547801357287397,0.05249525388514656,-0.3708143805118042,-0.40614426982155283,0.23056709077792417,0.22947298753823886,0.14847813467769969
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,6,3.97115714738198e-09,+0.194965*IY -0.125147*XY +0.389014*XZ +0.557723*YI +0.277777*YX +0.202827*YY +0.121947*YZ +0.250206*ZI +0.495771*ZX +0.193201*ZZ,-0.03258040717705869,0.19496523181833497,0.03822400727358062,0.032570885681065656,-0.002542374726076709,-0.12514711856506827,0.3890139811260034,0.5577226771867387,0.27777668296069563,0.20282680201880315,0.12194670267100573,0.25020601131174675,0.4957708675155119,0.03823873653982196,0.19320148383988922
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,7,-2.3193014989604727e-09,+0.135277*IX +0.686095*IY +0.093342*IZ -0.135277*XI +0.283944*XZ -0.312946*YI -0.467052*YZ -0.231824*ZY +0.146919*ZZ,0.13527693174663732,0.686095215192475,0.09334173825834358,-0.13527664533467476,-0.005828458562926659,-0.05684670072047753,0.2839444252869958,-0.3129462407048815,-0.06486686181199963,0.04780237819194986,-0.4670523879058747,-0.017218614497817673,-0.04337279828103736,-0.2318237654020021,0.14691869631321097
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,8,-1.0536387462417838e-09,+0.222647*IX +0.228511*IY -0.222640*XI -0.202555*XY +0.266008*XZ +0.066425*YI -0.078853*YX -0.446280*YY +0.212642*YZ -0.232322*ZI +0.593131*ZY -0.269402*ZZ,0.2226469754079925,0.22851051678825055,0.035598013912440545,-0.2226399250552013,0.0035608358119253885,-0.20255532879985996,0.26600807915917,0.06642471379783267,-0.0788534052360042,-0.4462801048406883,0.21264232599709812,-0.23232167416669516,-0.04697267006820538,0.5931306545929652,-0.2694017741952551
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,9,-7.754009393333325e-10,-0.263622*IX -0.111225*IY -0.075899*IZ +0.263619*XI +0.098825*XY +0.215391*XZ -0.060734*YI -0.287356*YY -0.244492*YZ +0.423825*ZI -0.291715*ZX +0.407727*ZY +0.457172*ZZ,-0.2636224685688777,-0.11122456082825566,-0.0758989701193752,0.2636193855782988,0.0011185260148353993,0.09882458675897703,0.21539137538156225,-0.060733769031581786,-0.026549677303589196,-0.2873556672877102,-0.24449178206015654,0.42382480370589415,-0.29171509945948226,0.40772678436530896,0.4571719382444295
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,10,7.023792075815249e-10,+0.342162*IX -0.208870*IY -0.121919*IZ -0.342166*XI -0.232495*XZ -0.328351*YI +0.282138*YX -0.094851*YY -0.085321*YZ -0.074287*ZI +0.428604*ZX +0.189229*ZY +0.473896*ZZ,0.34216240630659556,-0.20887037355784963,-0.1219192369689153,-0.342165539404712,0.001844529320172234,0.0013696774776670282,-0.2324949573200345,-0.3283510284577927,0.28213776271221536,-0.09485132359485246,-0.08532082948128954,-0.07428728297995611,0.42860411679027705,0.18922910871833384,0.4738955972363179
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,11,3.6852044582055257e-10,+0.326471*IZ +0.341302*XY +0.234416*XZ -0.107248*YI -0.082484*YX -0.271443*YY +0.588610*YZ -0.127511*ZI -0.066922*ZX -0.327785*ZY +0.391310*ZZ,0.01583123982288363,0.041522094348716926,0.3264706036352128,-0.015832684536151324,0.0012199058361348698,0.3413015802381882,0.23441588376910416,-0.10724785298756027,-0.08248379212293692,-0.2714432770470861,0.5886099836960864,-0.12751132321151504,-0.06692171896013263,-0.32778456864309047,0.3913096909507397
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,12,-2.7767451608977725e-10,+0.191415*IX +0.044048*IY +0.415275*IZ -0.191416*XI +0.433677*XY -0.090610*YI +0.361022*YX +0.391015*YY +0.050509*YZ +0.271546*ZI -0.260661*ZX +0.302264*ZY -0.191896*ZZ,0.19141521623012223,0.04404809157987144,0.4152749556947652,-0.19141577265996004,0.012069692487796473,0.4336768601965055,-0.01568013685601048,-0.09061038169789233,0.3610215479794249,0.39101537376551493,0.050508885853310224,0.2715456533165078,-0.2606607690101069,0.30226353841731324,-0.1918964202229069
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,13,2.3781847538163564e-10,-0.091081*IX -0.194261*IY -0.089983*IZ +0.091074*XI -0.185681*XY +0.419500*XZ -0.357822*YI -0.231623*YX +0.601545*YY +0.182663*YZ -0.271753*ZI +0.245029*ZY +0.126918*ZZ,-0.09108081843093699,-0.19426058490298742,-0.08998261234137213,0.09107364146541701,0.013535364475563662,-0.18568085236368165,0.4194995256394458,-0.357821650117974,-0.2316231182031227,0.6015454383317058,0.18266344002527027,-0.2717530637242941,0.005465346325234409,0.2450291485046544,0.12691754719538598
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,14,2.5669289512082062e-11,-0.211297*IX -0.221993*IY +0.131493*IZ +0.211290*XI +0.216143*XY +0.358662*XZ -0.366444*YI +0.234959*YX -0.261651*YY -0.180771*YZ +0.435000*ZX -0.076426*ZY -0.427608*ZZ,-0.2112967243904636,-0.22199289068775518,0.13149343916083003,0.21129007066037725,0.0007798525313461643,0.216142728282823,0.35866157004331084,-0.36644397945925083,0.23495881391075085,-0.2616508705796974,-0.18077139934104078,-0.015528264060559578,0.43500029246089106,-0.07642558063480394,-0.42760830352815454
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,1.0,15,4.266877950942223e-12,-0.349304*IX +0.478763*IY +0.112174*IZ +0.349301*XI -0.094988*XY -0.462941*XZ -0.278276*YI +0.083936*YX +0.293604*YZ +0.234827*ZX +0.250001*ZY,-0.3493041527241852,0.47876291428526313,0.11217418249439165,0.3493013807207233,-0.000802430820055732,-0.09498779778222674,-0.4629408994033711,-0.2782755219325345,0.08393562541107544,0.03701389517363571,0.2936038782029963,0.021455194949071405,0.2348272820825734,0.2500009081182622,0.026081106717436266
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,1,0.0004689713218593801,+0.707096*IX +0.707117*XI,0.7070961124886027,1.2844551027235696e-06,-6.938278720041563e-07,0.7071174488696914,1.6766673927730487e-05,-1.4499186806613773e-05,-1.0471478533935075e-05,7.281629593596382e-06,-1.3841587634756053e-05,-1.0831140798010075e-05,5.636382818386822e-07,5.700026027001377e-06,-1.118210856193506e-05,-5.641720495684583e-07,-9.181662447687326e-06
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,2,5.814755253610201e-07,+0.999126*XX,-0.01345082972910424,0.010358602518671588,0.007119549947861384,0.013427009383571564,0.9991264228522913,-0.0003143808782876917,0.0007057572405614509,0.008719887732389268,-0.0027784962784167984,0.015362799867002518,-0.010962547905628691,0.017921399498948058,0.019139723390445763,-0.009616449429941602,0.0025816583243318558
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,3,-2.2567346765138438e-08,+0.131658*IX -0.077161*IY -0.210379*IZ -0.131658*XI +0.117916*XY +0.482728*YI -0.263302*YX -0.119250*YZ +0.632146*ZI +0.359772*ZX +0.148991*ZY +0.167819*ZZ,0.1316577009184056,-0.07716105431408049,-0.21037915568184015,-0.1316583401692803,-0.016776850916894105,0.11791593118910201,0.042766354000162855,0.4827276526069249,-0.2633016767080851,-0.05589475928259995,-0.11924963484618063,0.6321459409051413,0.3597719384867206,0.14899147243955072,0.1678191495485658
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,4,1.762870913169808e-08,+0.322045*IY -0.264425*IZ +0.189735*XY +0.471686*XZ +0.351710*YI +0.386580*YX +0.352290*YY +0.161279*YZ -0.289571*ZI +0.087654*ZX +0.220509*ZY +0.055239*ZZ,0.026510389044091396,0.32204464725509563,-0.2644250825211056,-0.026485703992222966,-0.0011625293643131084,0.1897354027553386,0.4716862472369757,0.35171043696519105,0.38657970474568215,0.3522898669189849,0.16127863347271362,-0.28957144605079854,0.08765367124061037,0.2205092911008475,0.05523906088292155
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,5,1.074413931779218e-08,+0.342742*IY +0.213480*IZ -0.433598*XY +0.481252*XZ -0.231314*YI -0.231884*YX +0.272910*ZI +0.358804*ZY -0.320518*ZZ,-0.03799999832877968,0.3427418382097966,0.21347977296380222,0.03798790149801677,-0.005132657001667133,-0.43359799806725036,0.4812516964922151,-0.2313138452951118,-0.23188393683536157,-0.010940480843303946,-0.008728930335581567,0.2729103409214244,-0.031719951823898904,0.35880374837908346,-0.32051847366481256
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,6,-9.687761039613925e-09,+0.317378*IZ -0.227339*XY -0.127087*XZ +0.346558*YX -0.213487*YZ -0.118735*ZI +0.793939*ZX -0.113607*ZZ,-0.03948407408469073,0.03219181979246227,0.31737780793507503,0.03949602439668227,-0.018252226427542848,-0.2273392736818996,-0.12708716728654582,-0.010644563294578045,0.34655796434805874,-0.0033889279314511037,-0.21348727315367888,-0.11873479548188956,0.7939388082467014,-0.06165421513661047,-0.11360718880538502
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,7,-5.917722092504523e-09,+0.537077*IY +0.185895*IZ +0.091260*XY +0.243148*XZ +0.109094*YI -0.057811*YX -0.451746*YY -0.113415*YZ -0.533001*ZY +0.295535*ZZ,0.04446505201922193,0.53707737832396,0.18589509354466535,-0.04446491212690964,-0.005996790890287801,0.0912604307654467,0.2431478164403212,0.10909423312001103,-0.05781100784445586,-0.4517456503730405,-0.11341514473496628,-0.026095982869539378,-0.03548238845890215,-0.5330005047656935,0.2955351348919002
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,8,5.835553107651912e-09,+0.249429*IX -0.131582*IY -0.249421*XI -0.318932*XY +0.597388*YX -0.189849*YY -0.333019*YZ +0.189538*ZI -0.324922*ZX +0.190421*ZY +0.271568*ZZ,0.2494289086498366,-0.13158172812609706,-0.0032963956186784515,-0.24942135271248728,0.01303640544083534,-0.3189324445851249,0.0251981240350723,-0.02003175518242678,0.5973881587535861,-0.18984865027991704,-0.3330192658977278,0.18953833202604256,-0.32492222837465434,0.19042071319299006,0.27156819896741147
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,9,3.4209266111796407e-09,-0.114002*IX -0.222418*IY +0.178131*IZ +0.113974*XI -0.414943*XY +0.709012*YI -0.227213*YY +0.179941*YZ -0.207268*ZI -0.186413*ZX -0.228116*ZZ,-0.11400156890207648,-0.2224175185377399,0.17813116452752187,0.11397415660226863,0.0043891313484085825,-0.4149433471897751,0.000526396429436087,0.7090117347727509,-0.03785606817805194,-0.22721291663341675,0.17994138599775633,-0.2072679220199927,-0.1864134351608949,-0.05228153182735649,-0.22811640436757324
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,10,-2.894928279244317e-09,+0.092016*IX +0.104089*IY +0.435889*IZ -0.092010*XI -0.264311*XY -0.157839*XZ +0.078454*YI -0.134005*YX +0.575560*YY +0.241402*YZ +0.078514*ZI -0.064674*ZX -0.071221*ZY +0.508193*ZZ,0.09201567488223793,0.104089469870719,0.4358886228914153,-0.09201007454897353,-0.01110823524548555,-0.26431144814254337,-0.1578391327038176,0.07845387585032162,-0.1340052493974147,0.5755598194747881,0.2414021639541159,0.07851419698019153,-0.06467410643902635,-0.07122143104925117,0.5081932571982136
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,11,-4.537207495603457e-10,+0.482950*IX -0.073855*IY -0.482937*XI -0.107971*YI -0.198876*YX -0.321616*YY +0.394818*YZ -0.334288*ZI +0.200140*ZX +0.244934*ZY +0.054171*ZZ,0.48294968320612147,-0.07385519641677352,0.04334199812542951,-0.4829368982337451,0.027484956835145912,-0.009435690593952521,0.009773378923086636,-0.10797082496393144,-0.1988757783255916,-0.32161583843567304,0.3948182177880848,-0.3342876070242996,0.2001395442396327,0.24493357554406042,0.05417119387738487
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,12,-3.819347847025478e-11,-0.086708*IX -0.463754*IY +0.533329*IZ +0.086724*XI +0.419840*XY +0.451254*XZ -0.056834*YI +0.166363*YX -0.086419*YY +0.186558*YZ +0.166927*ZI +0.065686*ZZ,-0.08670817173293752,-0.4637543842796947,0.5333292155302801,0.08672412603870755,-0.0002311232050640273,0.4198398844247797,0.4512541082979982,-0.05683446859041554,0.1663633362868428,-0.08641901319559595,0.18655799334765313,0.16692737608773758,0.001292182371686032,0.01401642466298063,0.06568606873608722
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,13,-2.166370503970648e-11,-0.429721*IY -0.301419*IZ -0.330664*XY +0.486473*XZ -0.134272*YI -0.244296*YX +0.151172*YY -0.232223*YZ -0.221917*ZI +0.139037*ZX -0.325375*ZY +0.221311*ZZ,0.016957520039006597,-0.4297211465439409,-0.30141943507457847,-0.016950393092766223,-0.0001549392877125727,-0.33066429578317863,0.48647302058029157,-0.13427188194277534,-0.2442961361252962,0.15117244590465184,-0.2322228426021666,-0.22191743251814763,0.139036749982665,-0.32537530464708314,0.22131094818677333
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,14,2.140608776652038e-12,-0.272222*IZ -0.217753*XY -0.144483*YI +0.317035*YX +0.616923*YZ +0.388500*ZI +0.081309*ZX -0.431480*ZY -0.169277*ZZ,0.039188377831824925,-0.012950571254894377,-0.272221615775695,-0.03918881055482632,-0.000147191266131363,-0.21775320935083362,0.02826688376756349,-0.14448299162630873,0.3170353408870193,-0.009306327759906927,0.6169233696845977,0.3885001269259227,0.08130910956512988,-0.4314795869050184,-0.1692770992709769
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,2.0,15,-9.303952150597664e-13,-0.388017*IX -0.178585*IZ +0.388008*XI -0.158780*XY -0.120958*YI -0.339918*YY +0.272708*YZ +0.139297*ZX +0.340816*ZY +0.544858*ZZ,-0.38801735336294896,0.017236689618463474,-0.17858525111551865,0.3880076018133874,-8.05689629383831e-06,-0.15877988176529415,-0.045587287726166936,-0.12095760034039381,0.017958226521694296,-0.3399180245673004,0.27270790812625606,-0.04601962371848964,0.13929684559431926,0.340815594127058,0.5448575920353441
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,3.0,1,0.0004599351284020589,+0.707097*IX +0.707117*XI,0.7070968444557457,-6.712320310131581e-06,-2.9294321027124712e-06,0.7071167141064755,-8.187416424930071e-06,3.636262934638653e-05,3.09642150912445e-05,6.240616656323635e-07,-1.4082155132862755e-05,2.7332230579948027e-05,-5.339310223560447e-07,1.665909710179944e-05,2.8292471101831366e-05,5.377824043631813e-07,2.7676399152598493e-05
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,3.0,2,7.248363687903277e-07,+0.998329*XX,-0.014884406425905211,0.005483229735437885,-0.015262875699206976,0.014898030028917281,0.998329213280526,0.005071250160966947,-0.017782699613523096,-0.0003396431365334375,0.0027267221794830933,-0.025825973339714457,0.001070301821230975,-0.04013939717216574,0.001266490687853166,-0.0011906005454859329,-0.0006725627908143423
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,3.0,3,5.691893229677935e-08,-0.319454*IX -0.080175*IY +0.615713*IZ +0.319425*XI +0.388006*XY +0.221874*XZ -0.233208*YI +0.128591*YX +0.148703*YY +0.133316*YZ -0.221720*ZI +0.099182*ZY -0.195364*ZZ,-0.3194536368137906,-0.08017510288471463,0.6157134299515502,0.319424605639723,-0.003414417946635882,0.38800582614749707,0.22187443597128448,-0.23320803791815614,0.12859055950157236,0.14870270974703073,0.13331636320742496,-0.22172020596557968,0.05124914653477998,0.09918150808644118,-0.19536430009955894
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,3.0,4,-2.2508698045809444e-08,+0.072716*IY +0.192828*IZ +0.162684*XY -0.209533*YI +0.088979*YX +0.303286*YY -0.404330*YZ +0.285382*ZI -0.087063*ZX -0.407484*ZY +0.606126*ZZ,-0.008264875272841433,0.07271571283002397,0.19282755038315857,0.008222492152104872,0.020454514491642144,0.1626836713651639,-0.027721850572698194,-0.20953300522853016,0.08897912430879472,0.3032858309367058,-0.40432951642951215,0.28538191969405063,-0.08706329737559049,-0.4074839892205612,0.6061263078220966
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,3.0,5,-2.1785193562019977e-08,+0.281916*IY -0.089032*IZ -0.185039*XY +0.370438*XZ +0.198500*YI -0.092446*YX +0.768478*YY +0.106689*YZ +0.265281*ZX,0.07011807331847245,0.28191644389730464,-0.08903190558453258,-0.0701588840674283,0.02510920827835264,-0.18503927918760296,0.370438374008869,0.19850010000827198,-0.09244570317210678,0.7684776269919987,0.10668899836645723,-0.03452862601826142,0.26528124334629277,0.06350659918238818,-0.0719352040665026
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,3.0,6,2.172358679361867e-08,-0.184833*IX -0.290811*IY +0.106483*IZ +0.184821*XI +0.632443*YI -0.080008*YY -0.447867*YZ +0.075805*ZI +0.299692*ZX -0.286418*ZY -0.216559*ZZ,-0.18483276230705364,-0.2908112763293221,0.10648267502106863,0.18482051265617094,-0.0003263463859787024,-0.021803734067916976,0.05410358415621135,0.6324425658991051,-0.03003154772765698,-0.08000814033855201,-0.44786660173940573,0.07580453502882846,0.29969203627160707,-0.28641755625174087,-0.21655902950680356
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,3.0,7,1.1544744230511215e-08,+0.234109*IX -0.210153*IY +0.090244*IZ -0.234134*XI +0.127187*XY +0.226396*YX -0.124848*YY +0.353004*YZ -0.172791*ZI +0.680451*ZX -0.121998*ZY +0.341431*ZZ,0.2341086182600968,-0.21015313915112954,0.09024448305259071,-0.2341341769119767,-0.004260059604188111,0.12718736769533948,-0.06699444120887921,0.039995362856045526,0.22639576922978027,-0.12484764539233832,0.35300412773952167,-0.17279146474734827,0.6804511391709603,-0.12199845993873151,0.34143098018092655
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,3.0,8,7.243341498319789e-09,-0.073322*IX +0.477664*IY +0.073325*XI -0.209518*XY +0.574617*XZ +0.098885*YX -0.460708*YY -0.133708*YZ -0.277568*ZI -0.060605*ZY +0.249374*ZZ,-0.07332172528272908,0.47766404079594027,0.03292461677257043,0.07332493573979923,-0.016143524820598103,-0.20951770627269065,0.574616537729871,0.042531916584787326,0.09888508276228686,-0.4607080176015554,-0.13370753474955852,-0.27756774402870565,0.032204548500958025,-0.06060499025040819,0.24937363114029848
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,3.0,9,-5.182876026133384e-09,-0.072181*IX +0.129548*IY -0.413453*IZ +0.072158*XI +0.388082*XY +0.261899*XZ -0.056203*YI +0.372044*YX -0.076236*YY +0.242753*YZ +0.420964*ZI -0.346488*ZY -0.280209*ZZ,-0.07218095137398962,0.1295482523676211,-0.41345263371817215,0.07215808183561459,0.006535107009117164,0.38808175587901494,0.26189852359731525,-0.0562033874916883,0.37204402243617396,-0.07623559022835005,0.2427531412546164,0.42096388127203793,0.022767181381574835,-0.34648809926913476,-0.28020855253015403
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,3.0,10,4.366927642312311e-09,-0.139063*IX +0.629491*IY +0.139091*XI -0.607123*XZ +0.162015*YX -0.145735*YZ -0.166716*ZI +0.287282*ZX -0.174386*ZZ,-0.1390632632602099,0.629491496014079,-0.022817132192186493,0.1390905456484924,-0.025896851968410156,0.047269875219709726,-0.6071232789538076,-0.028696647411682517,0.16201507786836128,0.02561830773488023,-0.14573478038469895,-0.16671634561717763,0.2872817917164459,-0.05769102015804368,-0.17438627086256864
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,3.0,11,-3.848579050554887e-09,+0.167374*IX -0.167369*XI +0.230910*XY +0.253809*YI +0.635781*YX +0.083527*YY -0.318495*YZ -0.153242*ZX +0.528970*ZY,0.16737389731568814,-0.026483532562657064,-0.045928418870544566,-0.16736909132595326,0.003277461730557023,0.23090953367981715,0.02777857786247946,0.2538093851759821,0.635780856243384,0.08352662265372297,-0.318494583121162,-0.05469708401271018,-0.15324151386297707,0.5289698926863803,0.0610351328650748
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,3.0,12,-1.1468930590075739e-09,+0.364109*IX +0.157592*IY +0.485923*IZ -0.364082*XI -0.188946*XY +0.082829*XZ -0.194920*YI -0.142383*YY -0.164458*YZ +0.408224*ZI +0.137197*ZX -0.397459*ZZ,0.3641089655059959,0.1575922094768183,0.4859230381584572,-0.3640819778187834,0.03214576512937984,-0.1889457864908062,0.08282864790627507,-0.19492005181034608,0.03922958115748561,-0.14238326520286446,-0.16445751830017752,0.4082244935240889,0.13719676183029741,-0.004739426799213352,-0.3974585750685162
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,3.0,13,-4.6440166428185693e-10,-0.281477*IX +0.090957*IY +0.181898*IZ +0.281468*XI -0.299749*XY -0.099367*XZ +0.214459*YI +0.122009*YX -0.074217*YY +0.323349*YZ +0.574393*ZI +0.076996*ZX +0.340945*ZY +0.277862*ZZ,-0.28147695929397476,0.09095699015344744,0.18189839080677414,0.28146820828782404,0.014700681930596423,-0.29974887590003685,-0.09936678190656308,0.21445865643896198,0.1220094767294437,-0.0742169027992911,0.32334878605988654,0.5743925620075626,0.07699630545857826,0.3409446021708403,0.2778615348347643
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,3.0,14,-1.5388371157029264e-10,+0.120046*IX +0.288476*IY +0.069022*IZ -0.120088*XI +0.628239*XY +0.303161*YI -0.537513*YX -0.135086*YY +0.157134*ZI +0.216474*ZY +0.125442*ZZ,0.12004573137002371,0.2884757003841703,0.06902173490594125,-0.12008807016907405,0.0050462780176815415,0.6282385709504711,0.028328565566961728,0.3031613430327232,-0.5375134281202782,-0.1350857708027752,0.031056679030076126,0.15713417354368897,0.01860314446601189,0.21647352646582485,0.12544238660807475
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,3.0,15,4.33592924215754e-11,-0.140117*IX -0.147677*IY -0.327785*IZ +0.140077*XI +0.139157*XZ -0.463272*YI -0.175583*YX -0.054462*YY -0.387447*YZ +0.157114*ZI +0.483655*ZX +0.391377*ZY,-0.140116596345103,-0.14767726834840242,-0.3277847925301737,0.14007675936881916,-0.0006120287209934372,0.042140784071856466,0.13915742585581642,-0.46327170148773017,-0.1755831635102337,-0.05446174369174443,-0.38744657200476995,0.1571144207453805,0.4836548030830776,0.39137685167370456,0.006292178560493489
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,4.0,1,0.0004511549009698661,+0.707103*IX +0.707111*XI,0.7071028520985769,-3.7758511028940234e-07,-1.9496959887958955e-06,0.7071107086471645,4.232830492516323e-06,1.749582136739781e-05,1.2342505592294349e-05,-2.8580402562461875e-06,-3.0640006356558486e-05,1.5318924563838536e-05,1.5244383572277872e-06,2.127391125112219e-05,1.2143086220993402e-05,-1.523646530715617e-06,1.9832741600253377e-06
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,4.0,2,1.0246695312421521e-06,+0.999736*XX,-0.009564429808347718,0.004044114338114517,-0.008939417286351063,0.00955854100929587,0.9997359118492231,0.0007121116434125007,-0.006686458814049112,0.004400392963974426,0.001261584114439957,-0.007918762164556354,-0.005026912486683033,-0.0012903239322365027,0.009196871847888017,-0.0019422401145389996,0.0021971067728290506
isolated_noise_response,motional_heating,Motional heating/diffusion,10.0,4.0,3,-1.4069690294464997e-08,-0.066449*IX +0.150759*IY +0.318927*IZ +0.066459*XI -0.382400*XY -0.179523*XZ -0.337176*YI +0.442537*YX +0.304587*YY +0.201488*YZ +0.294023*ZI +0.266981*ZX +0.293026*ZY,-0.06644855087121357,0.1507586340950121,0.3189271947485815,0.06645944823496198,0.0029789729562164115,-0.382400138245292,-0.17952343934493079,-0.337176035635297,0.44253672552539075,0.30458711813441036,0.20148829261629475,0.2940234051124161,0.2669814580118107,0.29302579034007725,-0.04203989436402261
