noise_source,noise_title,nominal_rate_s^-1,nbar,sector,mode,coefficient_per_gate,coefficient_per_rate_s
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IY,ZI",-2.8980533691657965e-09,-2.8980533691657966e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IY,ZX",1.6418245906411266e-09,1.6418245906411265e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IY,ZY",-3.4298764582445715e-10,-3.4298764582445713e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IY,ZZ",1.0123623831356348e-09,1.0123623831356348e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IZ,XI",-4.943280012305477e-10,-4.9432800123054766e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IZ,XX",-9.141348375062722e-09,-9.141348375062722e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IZ,XY",2.575611404679653e-09,2.5756114046796533e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IZ,XZ",3.1474065687494467e-09,3.1474065687494467e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IZ,YI",1.111141980421e-09,1.111141980421e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IZ,YX",-2.5680672941204794e-09,-2.5680672941204796e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IZ,YY",2.54467801251279e-10,2.5446780125127898e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IZ,YZ",4.247838719777474e-10,4.247838719777474e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IZ,ZI",-2.26870677475165e-09,-2.2687067747516502e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IZ,ZX",-2.719612497355308e-10,-2.719612497355308e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IZ,ZY",-2.5733487429199655e-10,-2.5733487429199655e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"IZ,ZZ",9.436835097420668e-10,9.436835097420668e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XI,XX",1.1130927114673606e-08,1.1130927114673605e-09
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XI,XY",6.1506151400564715e-09,6.150615140056472e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XI,XZ",3.611249416312519e-09,3.611249416312519e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XI,YI",2.8435656194616844e-10,2.8435656194616845e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XI,YX",-9.792380887954477e-09,-9.792380887954476e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XI,YY",3.647848316626634e-09,3.647848316626634e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XI,YZ",5.522690483379489e-10,5.522690483379489e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XI,ZI",6.883781157054917e-09,6.883781157054917e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XI,ZX",3.326306371872627e-09,3.3263063718726267e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XI,ZY",-6.049935952271773e-10,-6.049935952271773e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XI,ZZ",1.2845055196386334e-09,1.2845055196386334e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XX,XY",7.508886520975684e-10,7.508886520975684e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XX,XZ",-6.843542592734287e-09,-6.843542592734287e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XX,YI",4.51544261231119e-09,4.5154426123111904e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XX,YX",1.2460935656003965e-09,1.2460935656003965e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XX,YY",-8.133848096226953e-09,-8.133848096226953e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XX,YZ",-5.161582864639186e-09,-5.161582864639185e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XX,ZI",-1.2889848264039994e-09,-1.2889848264039995e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XX,ZX",9.377635955010619e-09,9.377635955010618e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XX,ZY",-1.9845462717055743e-09,-1.9845462717055744e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XX,ZZ",2.210402373514362e-09,2.210402373514362e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XY,XZ",-1.6017584770759144e-09,-1.6017584770759144e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XY,YI",-2.0877664943308468e-09,-2.0877664943308468e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XY,YX",1.8934553736561623e-09,1.8934553736561623e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XY,YY",1.0455994254053719e-09,1.0455994254053719e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XY,YZ",1.6142474479015413e-09,1.6142474479015414e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XY,ZI",1.7666842402019292e-10,1.7666842402019292e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XY,ZX",6.474159986156347e-10,6.474159986156346e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XY,ZY",-3.1985949700593294e-10,-3.198594970059329e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XY,ZZ",-1.859321088487513e-09,-1.8593210884875129e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XZ,YI",8.305867530354356e-10,8.305867530354357e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XZ,YX",2.449669585021692e-09,2.449669585021692e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XZ,YY",-2.304843088110198e-09,-2.304843088110198e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XZ,YZ",1.1245179495190453e-09,1.1245179495190453e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XZ,ZI",1.5294158331678463e-09,1.5294158331678462e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XZ,ZX",-6.307019564624864e-10,-6.307019564624864e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XZ,ZY",-3.3752189493665275e-10,-3.3752189493665277e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"XZ,ZZ",-3.825984373545006e-10,-3.825984373545006e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YI,YX",2.5428516164934486e-09,2.5428516164934485e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YI,YY",2.9119511067403672e-09,2.911951106740367e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YI,YZ",4.196647053023016e-10,4.1966470530230155e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YI,ZI",4.856681540443414e-10,4.856681540443414e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YI,ZX",2.49290521559484e-09,2.4929052155948404e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YI,ZY",1.1950107220628196e-09,1.1950107220628196e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YI,ZZ",1.6722359099760136e-10,1.6722359099760137e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YX,YY",-1.7647753516125104e-09,-1.7647753516125103e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YX,YZ",-3.2146479855168577e-10,-3.2146479855168576e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YX,ZI",-4.70080484609961e-09,-4.700804846099611e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YX,ZX",1.4181477401745095e-10,1.4181477401745095e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YX,ZY",-3.5073655709989384e-09,-3.5073655709989386e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YX,ZZ",1.4294858890123892e-09,1.4294858890123891e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YY,YZ",-2.3256124375152817e-09,-2.3256124375152817e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YY,ZI",2.2986688419072495e-09,2.2986688419072493e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YY,ZX",-4.002345684082361e-09,-4.002345684082361e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YY,ZY",-1.1769373078359643e-09,-1.1769373078359642e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YY,ZZ",-2.1330136570457377e-09,-2.1330136570457377e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YZ,ZI",-1.961500088164741e-09,-1.961500088164741e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YZ,ZX",-1.7395383204608098e-10,-1.7395383204608097e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YZ,ZY",-9.265550983389827e-10,-9.265550983389827e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"YZ,ZZ",-9.904446079727526e-10,-9.904446079727526e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"ZI,ZX",-2.254374887216819e-09,-2.254374887216819e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"ZI,ZY",-6.241813339914708e-10,-6.241813339914708e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"ZI,ZZ",-8.847819546831037e-10,-8.847819546831037e-11
motional_heating,Motional heating/diffusion,10.0,4.0,C,"ZX,ZY",-2.460627267885408e-09,-2.460627267885408e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"ZX,ZZ",1.381177486016107e-09,1.381177486016107e-10
motional_heating,Motional heating/diffusion,10.0,4.0,C,"ZY,ZZ",-2.6872879195697552e-09,-2.6872879195697553e-10
motional_heating,Motional heating/diffusion,10.0,4.0,H,IX,1.3038576176658097e-08,1.3038576176658097e-09
motional_heating,Motional heating/diffusion,10.0,4.0,H,IY,4.632783081514578e-09,4.632783081514578e-10
motional_heating,Motional heating/diffusion,10.0,4.0,H,IZ,1.655299871594604e-09,1.6552998715946038e-10
motional_heating,Motional heating/diffusion,10.0,4.0,H,XI,-4.345441976462236e-09,-4.3454419764622363e-10
motional_heating,Motional heating/diffusion,10.0,4.0,H,XX,9.901173078002977e-06,9.901173078002977e-07
motional_heating,Motional heating/diffusion,10.0,4.0,H,XY,6.93066778551408e-09,6.93066778551408e-10
motional_heating,Motional heating/diffusion,10.0,4.0,H,XZ,5.0116357242358205e-09,5.011635724235821e-10
motional_heating,Motional heating/diffusion,10.0,4.0,H,YI,-1.1280101965416136e-08,-1.1280101965416137e-09
motional_heating,Motional heating/diffusion,10.0,4.0,H,YX,-6.132597283789527e-10,-6.132597283789527e-11
motional_heating,Motional heating/diffusion,10.0,4.0,H,YY,7.922860843479223e-09,7.922860843479223e-10
motional_heating,Motional heating/diffusion,10.0,4.0,H,YZ,-3.5994630027346848e-09,-3.599463002734685e-10
motional_heating,Motional heating/diffusion,10.0,4.0,H,ZI,-2.0737742942327463e-09,-2.0737742942327462e-10
motional_heating,Motional heating/diffusion,10.0,4.0,H,ZX,1.1956616096870432e-09,1.1956616096870433e-10
motional_heating,Motional heating/diffusion,10.0,4.0,H,ZY,2.3332044989364967e-09,2.3332044989364966e-10
motional_heating,Motional heating/diffusion,10.0,4.0,H,ZZ,1.9915697139444775e-16,1.9915697139444775e-17
motional_heating,Motional heating/diffusion,10.0,4.0,S,IX,0.00022557499131858248,2.255749913185825e-05
motional_heating,Motional heating/diffusion,10.0,4.0,S,IY,-8.81767596899773e-10,-8.81767596899773e-11
motional_heating,Motional heating/diffusion,10.0,4.0,S,IZ,-8.391081365442983e-10,-8.391081365442983e-11
motional_heating,Motional heating/diffusion,10.0,4.0,S,XI,0.00022558000396420545,2.2558000396420543e-05
motional_heating,Motional heating/diffusion,10.0,4.0,S,XX,1.0241292651211077e-06,1.0241292651211077e-07
motional_heating,Motional heating/diffusion,10.0,4.0,S,XY,-4.271783262462404e-09,-4.271783262462404e-10
motional_heating,Motional heating/diffusion,10.0,4.0,S,XZ,-1.3417934026444998e-09,-1.3417934026444998e-10
motional_heating,Motional heating/diffusion,10.0,4.0,S,YI,-1.3511746143333222e-09,-1.351174614333322e-10
motional_heating,Motional heating/diffusion,10.0,4.0,S,YX,-4.395481650637696e-10,-4.395481650637696e-11
motional_heating,Motional heating/diffusion,10.0,4.0,S,YY,-5.129637142367604e-09,-5.129637142367604e-10
motional_heating,Motional heating/diffusion,10.0,4.0,S,YZ,-5.584235646593702e-10,-5.5842356465937023e-11
motional_heating,Motional heating/diffusion,10.0,4.0,S,ZI,1.4726837946075545e-10,1.4726837946075544e-11
motional_heating,Motional heating/diffusion,10.0,4.0,S,ZX,-9.893982099637422e-10,-9.893982099637422e-11
motional_heating,Motional heating/diffusion,10.0,4.0,S,ZY,-3.1480472553596097e-09,-3.1480472553596097e-10
motional_heating,Motional heating/diffusion,10.0,4.0,S,ZZ,-5.158794099442297e-09,-5.158794099442298e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IX,IY",4.2550511768788275e-09,1.0637627942197069e-09
photon_scattering,Photon scattering,4.0,0.01,A,"IX,IZ",-1.1282277237512512e-09,-2.820569309378128e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IX,XI",6.802033242875419e-09,1.7005083107188548e-09
photon_scattering,Photon scattering,4.0,0.01,A,"IX,XX",5.721977286144416e-10,1.430494321536104e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IX,XY",-4.55772574107417e-09,-1.1394314352685425e-09
photon_scattering,Photon scattering,4.0,0.01,A,"IX,XZ",-5.846170823182436e-10,-1.461542705795609e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IX,YI",8.376039476905679e-09,2.0940098692264198e-09
photon_scattering,Photon scattering,4.0,0.01,A,"IX,YX",5.597159181061961e-09,1.3992897952654903e-09
photon_scattering,Photon scattering,4.0,0.01,A,"IX,YY",7.024354024159032e-10,1.756088506039758e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IX,YZ",1.4570611870239279e-09,3.6426529675598197e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IX,ZI",-5.460711603489889e-10,-1.3651779008724723e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IX,ZX",3.935293848828115e-11,9.838234622070287e-12
photon_scattering,Photon scattering,4.0,0.01,A,"IX,ZY",-6.898660093949689e-09,-1.7246650234874222e-09
photon_scattering,Photon scattering,4.0,0.01,A,"IX,ZZ",1.38487893060496e-09,3.4621973265124e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IY,IZ",-1.3969983508761573e-09,-3.492495877190393e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IY,XI",-5.410213137866937e-09,-1.3525532844667343e-09
photon_scattering,Photon scattering,4.0,0.01,A,"IY,XX",3.1586591903399632e-09,7.896647975849908e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IY,XY",-4.2128380793632176e-09,-1.0532095198408044e-09
photon_scattering,Photon scattering,4.0,0.01,A,"IY,XZ",-1.2067929205081502e-09,-3.0169823012703755e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IY,YI",-5.06049361563111e-11,-1.2651234039077774e-11
photon_scattering,Photon scattering,4.0,0.01,A,"IY,YX",-2.981442889978768e-09,-7.45360722494692e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IY,YY",-2.131866298785704e-09,-5.32966574696426e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IY,YZ",-8.483640584741012e-11,-2.120910146185253e-11
photon_scattering,Photon scattering,4.0,0.01,A,"IY,ZI",-4.538891556923394e-09,-1.1347228892308484e-09
photon_scattering,Photon scattering,4.0,0.01,A,"IY,ZX",3.5144779485241413e-09,8.786194871310353e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IY,ZY",1.549228117231255e-10,3.8730702930781375e-11
photon_scattering,Photon scattering,4.0,0.01,A,"IY,ZZ",2.0187536754781727e-10,5.0468841886954316e-11
photon_scattering,Photon scattering,4.0,0.01,A,"IZ,XI",2.894661507261901e-10,7.236653768154752e-11
photon_scattering,Photon scattering,4.0,0.01,A,"IZ,XX",1.5551553944845648e-09,3.887888486211412e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IZ,XY",-1.767048292292507e-10,-4.417620730731268e-11
photon_scattering,Photon scattering,4.0,0.01,A,"IZ,XZ",-3.7335818948663314e-09,-9.333954737165829e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IZ,YI",-1.6529967155111752e-11,-4.132491788777938e-12
photon_scattering,Photon scattering,4.0,0.01,A,"IZ,YX",4.217207996859543e-10,1.0543019992148857e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IZ,YY",1.1202655989014735e-09,2.8006639972536837e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IZ,YZ",-5.124329979046198e-10,-1.2810824947615494e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IZ,ZI",-4.988860304556982e-10,-1.2472150761392454e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IZ,ZX",-1.4281050882919988e-09,-3.570262720729997e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IZ,ZY",-4.80379257206897e-10,-1.2009481430172426e-10
photon_scattering,Photon scattering,4.0,0.01,A,"IZ,ZZ",-6.151833018760906e-10,-1.5379582546902264e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XI,XX",1.4430456268751044e-09,3.607614067187761e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XI,XY",-4.234256180584514e-09,-1.0585640451461285e-09
photon_scattering,Photon scattering,4.0,0.01,A,"XI,XZ",-9.915233505100534e-10,-2.4788083762751334e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XI,YI",1.1373892466947278e-09,2.8434731167368196e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XI,YX",-1.0217879701065184e-09,-2.554469925266296e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XI,YY",-3.31314738344855e-10,-8.282868458621375e-11
photon_scattering,Photon scattering,4.0,0.01,A,"XI,YZ",7.140270639240246e-09,1.7850676598100616e-09
photon_scattering,Photon scattering,4.0,0.01,A,"XI,ZI",-7.876004224818676e-09,-1.969001056204669e-09
photon_scattering,Photon scattering,4.0,0.01,A,"XI,ZX",-6.071709766196564e-10,-1.517927441549141e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XI,ZY",-1.884525796546032e-09,-4.71131449136508e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XI,ZZ",3.3915004831262334e-10,8.478751207815583e-11
photon_scattering,Photon scattering,4.0,0.01,A,"XX,XY",8.14371829078778e-09,2.035929572696945e-09
photon_scattering,Photon scattering,4.0,0.01,A,"XX,XZ",1.3040839222739497e-09,3.260209805684874e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XX,YI",-9.620086389601875e-10,-2.4050215974004686e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XX,YX",-7.417481540720792e-09,-1.854370385180198e-09
photon_scattering,Photon scattering,4.0,0.01,A,"XX,YY",1.9611862824725075e-11,4.902965706181269e-12
photon_scattering,Photon scattering,4.0,0.01,A,"XX,YZ",-8.89583785526317e-09,-2.2239594638157923e-09
photon_scattering,Photon scattering,4.0,0.01,A,"XX,ZI",-7.636473791696103e-10,-1.9091184479240257e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XX,ZX",9.791235037813002e-09,2.4478087594532505e-09
photon_scattering,Photon scattering,4.0,0.01,A,"XX,ZY",-2.68178682928981e-10,-6.704467073224525e-11
photon_scattering,Photon scattering,4.0,0.01,A,"XX,ZZ",-1.0685612421517367e-09,-2.6714031053793417e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XY,XZ",3.1918493662439596e-09,7.979623415609899e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XY,YI",1.9627415407334793e-09,4.906853851833698e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XY,YX",3.6519068180290667e-10,9.129767045072667e-11
photon_scattering,Photon scattering,4.0,0.01,A,"XY,YY",6.299274924365406e-10,1.5748187310913516e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XY,YZ",-1.6515760012068344e-09,-4.128940003017086e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XY,ZI",-4.419641962816725e-10,-1.1049104907041812e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XY,ZX",2.2684694909899947e-10,5.671173727474987e-11
photon_scattering,Photon scattering,4.0,0.01,A,"XY,ZY",-1.3397057869958103e-08,-3.349264467489526e-09
photon_scattering,Photon scattering,4.0,0.01,A,"XY,ZZ",3.1463878392366436e-09,7.865969598091609e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XZ,YI",5.813473532547063e-09,1.4533683831367658e-09
photon_scattering,Photon scattering,4.0,0.01,A,"XZ,YX",-6.198570831399409e-09,-1.5496427078498523e-09
photon_scattering,Photon scattering,4.0,0.01,A,"XZ,YY",-1.7756646031297291e-09,-4.439161507824323e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XZ,YZ",2.995511327227921e-09,7.488778318069802e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XZ,ZI",3.763722994219996e-10,9.40930748554999e-11
photon_scattering,Photon scattering,4.0,0.01,A,"XZ,ZX",9.945246376795685e-10,2.4863115941989213e-10
photon_scattering,Photon scattering,4.0,0.01,A,"XZ,ZY",6.50881707922453e-09,1.6272042698061326e-09
photon_scattering,Photon scattering,4.0,0.01,A,"XZ,ZZ",1.3017367286221237e-08,3.2543418215553092e-09
photon_scattering,Photon scattering,4.0,0.01,A,"YI,YX",2.236773677158469e-10,5.591934192896172e-11
photon_scattering,Photon scattering,4.0,0.01,A,"YI,YY",-3.760997473532138e-09,-9.402493683830346e-10
photon_scattering,Photon scattering,4.0,0.01,A,"YI,YZ",2.2353392929474582e-10,5.5883482323686455e-11
photon_scattering,Photon scattering,4.0,0.01,A,"YI,ZI",-3.0813752583384675e-09,-7.703438145846169e-10
photon_scattering,Photon scattering,4.0,0.01,A,"YI,ZX",-4.748560228257611e-10,-1.1871400570644027e-10
photon_scattering,Photon scattering,4.0,0.01,A,"YI,ZY",2.413697449461445e-10,6.034243623653613e-11
photon_scattering,Photon scattering,4.0,0.01,A,"YI,ZZ",8.652721979901713e-10,2.1631804949754282e-10
photon_scattering,Photon scattering,4.0,0.01,A,"YX,YY",7.98092923153046e-09,1.995232307882615e-09
photon_scattering,Photon scattering,4.0,0.01,A,"YX,YZ",-1.3872547599073172e-08,-3.468136899768293e-09
photon_scattering,Photon scattering,4.0,0.01,A,"YX,ZI",-8.593162486426865e-10,-2.1482906216067162e-10
photon_scattering,Photon scattering,4.0,0.01,A,"YX,ZX",3.422651732497005e-09,8.556629331242513e-10
photon_scattering,Photon scattering,4.0,0.01,A,"YX,ZY",-9.059523179377648e-10,-2.264880794844412e-10
photon_scattering,Photon scattering,4.0,0.01,A,"YX,ZZ",-3.5501635697213084e-09,-8.875408924303271e-10
photon_scattering,Photon scattering,4.0,0.01,A,"YY,YZ",2.459780031991587e-09,6.149450079978967e-10
photon_scattering,Photon scattering,4.0,0.01,A,"YY,ZI",-2.350977093850327e-09,-5.877442734625817e-10
photon_scattering,Photon scattering,4.0,0.01,A,"YY,ZX",2.6737733124146416e-09,6.684433281036604e-10
photon_scattering,Photon scattering,4.0,0.01,A,"YY,ZY",4.088486010189424e-09,1.022121502547356e-09
photon_scattering,Photon scattering,4.0,0.01,A,"YY,ZZ",1.6804012747919227e-08,4.201003186979807e-09
photon_scattering,Photon scattering,4.0,0.01,A,"YZ,ZI",2.541842750708884e-09,6.35460687677221e-10
photon_scattering,Photon scattering,4.0,0.01,A,"YZ,ZX",-2.7565725020092326e-09,-6.891431255023081e-10
photon_scattering,Photon scattering,4.0,0.01,A,"YZ,ZY",6.949627251494686e-09,1.7374068128736715e-09
photon_scattering,Photon scattering,4.0,0.01,A,"YZ,ZZ",-2.5203879627841566e-09,-6.300969906960391e-10
photon_scattering,Photon scattering,4.0,0.01,A,"ZI,ZX",1.4506936247743211e-09,3.626734061935803e-10
photon_scattering,Photon scattering,4.0,0.01,A,"ZI,ZY",-2.4859652104720424e-09,-6.214913026180106e-10
photon_scattering,Photon scattering,4.0,0.01,A,"ZI,ZZ",2.6678587675482866e-10,6.669646918870717e-11
photon_scattering,Photon scattering,4.0,0.01,A,"ZX,ZY",-9.298163126084114e-10,-2.3245407815210285e-10
photon_scattering,Photon scattering,4.0,0.01,A,"ZX,ZZ",1.341375373225238e-08,3.353438433063095e-09
photon_scattering,Photon scattering,4.0,0.01,A,"ZY,ZZ",-1.4713950422903758e-09,-3.6784876057259395e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IX,IY",1.0564938136753266e-09,2.6412345341883164e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IX,IZ",6.263401939462717e-09,1.5658504848656792e-09
photon_scattering,Photon scattering,4.0,0.01,C,"IX,XI",5.924959646812858e-09,1.4812399117032145e-09
photon_scattering,Photon scattering,4.0,0.01,C,"IX,XX",4.159656505172884e-09,1.039914126293221e-09
photon_scattering,Photon scattering,4.0,0.01,C,"IX,XY",4.45056025361192e-10,1.11264006340298e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IX,XZ",-4.509163234822068e-09,-1.127290808705517e-09
photon_scattering,Photon scattering,4.0,0.01,C,"IX,YI",8.608290969249624e-10,2.152072742312406e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IX,YX",-7.926215745763635e-09,-1.981553936440909e-09
photon_scattering,Photon scattering,4.0,0.01,C,"IX,YY",-1.8386792679923085e-09,-4.5966981699807713e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IX,YZ",3.058164463137223e-11,7.645411157843058e-12
photon_scattering,Photon scattering,4.0,0.01,C,"IX,ZI",2.4977139149290443e-09,6.244284787322611e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IX,ZX",-6.505885167411457e-10,-1.6264712918528643e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IX,ZY",1.9149134736659172e-10,4.787283684164793e-11
photon_scattering,Photon scattering,4.0,0.01,C,"IX,ZZ",-7.255756045490751e-09,-1.8139390113726878e-09
photon_scattering,Photon scattering,4.0,0.01,C,"IY,IZ",-8.750261398176084e-09,-2.187565349544021e-09
photon_scattering,Photon scattering,4.0,0.01,C,"IY,XI",8.491062994369744e-10,2.122765748592436e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IY,XX",-6.201931340018508e-10,-1.550482835004627e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IY,XY",3.415527739139868e-09,8.53881934784967e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IY,XZ",-2.678340652954749e-05,-6.6958516323868726e-06
photon_scattering,Photon scattering,4.0,0.01,C,"IY,YI",-1.1887360033295833e-09,-2.971840008323958e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IY,YX",7.961981157998359e-10,1.9904952894995897e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IY,YY",1.3572586843182755e-08,3.3931467107956886e-09
photon_scattering,Photon scattering,4.0,0.01,C,"IY,YZ",-6.27812991115683e-09,-1.5695324777892076e-09
photon_scattering,Photon scattering,4.0,0.01,C,"IY,ZI",-1.713493967979938e-09,-4.283734919949845e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IY,ZX",-7.508200576751646e-10,-1.8770501441879115e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IY,ZY",-1.848812757769942e-09,-4.622031894424855e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IY,ZZ",-7.413817181830493e-10,-1.8534542954576232e-10
photon_scattering,Photon scattering,4.0,0.01,C,"IZ,XI",6.91154100554259e-09,1.7278852513856475e-09
