run_signature,pulse_type,noise_case,scattering_model,nbar,pauli,probability
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,ZY,2.399453946602979e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,standard,photon_scattering_only,constant_rate,4.0,ZZ,3.90706140149244e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,IX,5.644530516937978e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,IY,4.080872498873879e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,IZ,0.00032575078820937936
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,XI,5.6436454322541474e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,XX,7.670526449523757e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,XY,0.0003257126823562641
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,XZ,4.050178590749529e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,YI,4.079911926648317e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,YX,0.00032571340230137065
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,YY,1.7093485588093062e-07
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,YZ,4.698271617413337e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,ZI,0.00032575085103288964
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,ZX,4.051060885187366e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,ZY,5.6560535969969516e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,0.01,ZZ,2.63267985391169e-07
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,IX,5.6509032654803216e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,IY,6.0586584775186586e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,IZ,0.0003059493921756945
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,XI,5.652012400022875e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,XX,0.0010388834811826922
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,XY,0.0003058929465134825
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,XZ,6.034505799588191e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,YI,6.05976041420322e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,YX,0.00030589252531498844
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,YY,1.6354608873943234e-07
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,YZ,7.61295775718269e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,ZI,0.00030594944328570656
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,ZX,6.033440871398855e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,ZY,6.555227426072324e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,1.0,ZZ,2.3251815091385186e-07
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,IX,5.6568475064500106e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,IY,7.621319425520477e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,IZ,0.00029032457459199357
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,XI,5.656926820253067e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,XX,0.002882940757681069
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,XY,0.00029023616480281303
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,XZ,7.600004781046298e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,YI,7.621294073356809e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,YX,0.0002902363772771268
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,YY,1.491690531929546e-07
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,YZ,8.21578672627225e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,ZI,0.0002903253884342927
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,ZX,7.599927501643525e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,ZY,8.243173288772755e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,2.0,ZZ,2.2398743768081705e-07
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,IX,5.662824148392017e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,IY,8.864700651407114e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,IZ,0.00027787674394647016
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,XI,5.662903802278528e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,XX,0.005519137217540903
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,XY,0.0002778049958483772
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,XZ,8.844523515321997e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,YI,8.864735074992256e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,YX,0.0002778074735209656
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,YY,1.522091325704272e-07
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,YZ,9.106483670426953e-08
