pair_id,source_x,source_y,multiplier_x,multiplier_y,strength_x_s^-1,strength_y_s^-1,condition_id,x_only_condition_id,y_only_condition_id,zero_condition_id,nbar,grid_infidelity,x_only_infidelity,y_only_infidelity,zero_infidelity,additive_prediction,interaction_infidelity,pair_noise_penalty,relative_interaction_to_pair_noise,interaction_per_multiplier_product,nominal_bilinear_coefficient,bilinear_prediction,bilinear_residual,relative_bilinear_residual,delta_heating_infidelity,delta_motional_dephasing_infidelity,independent_overlap,extra_interaction,multiplier_product,kappa_extra_per_multiplier_product,model1_extra_prediction,model1_total_C_prediction,multiplier_heating,multiplier_motional_dephasing,gamma_overlap_score,h_overlap_score,model2_extra_prediction,model2_total_C_prediction,model3_extra_prediction,model3_total_C_prediction
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,2.0,40.0,36.0,rates_4e8eb8555c2e82a0,rates_0e752ad71c6095d9,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,2.0,0.0080100890835929,0.0045203137715349,0.0065293736695828,0.0030258929745734,0.0080237944665443,-1.3705382951400766e-05,0.0049841961090195,-0.0027497679970094,-1.7131728689250955e-06,-1.7580894611001277e-06,-1.4064715688801022e-05,3.593327374002559e-07,0.026218365344073,0.0014944207969615,0.0035034806950093996,-6.980899216500236e-06,-6.72448373490053e-06,8.0,8.331107124296719e-07,-6.664885699437375e-06,-1.364578491593761e-05,4.0,2.0,3.883328292876496e-06,-6.256336106950783e-09,-6.73848106406078e-06,-1.3719380280561017e-05,-6.250916291473585e-06,-1.323181550797382e-05
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.0,4.0,0.0,72.0,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_e627b957213b2032,rates_7283b228c09abbcb,2.0,0.009956403138607,0.0030258929745734,0.009956403138607,0.0030258929745734,0.009956403138607,0.0,0.0069305101640336,0.0,,-1.7580894611001277e-06,-0.0,0.0,,0.0,0.0069305101640336,-0.0,0.0,0.0,8.331107124296719e-07,-0.0,-0.0,0.0,4.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.5,4.0,5.0,72.0,rates_17830da3b3822d7d,rates_d40c9e1dbffac54a,rates_e627b957213b2032,rates_7283b228c09abbcb,2.0,0.0101402034477086,0.0032130852810559,0.009956403138607,0.0030258929745734,0.0101435954450895,-3.3919973809002496e-06,0.0071143104731352,-0.0004767851211595,-1.6959986904501248e-06,-1.7580894611001277e-06,-3.5161789222002554e-06,1.241815413000058e-07,0.0366101524721836,0.00018719230648250006,0.0069305101640336,-1.7297842436078123e-06,-1.6622131372924373e-06,2.0,8.331107124296719e-07,-1.6662214248593438e-06,-3.396005668467156e-06,0.5,4.0,9.617923434871754e-07,-1.5268824505197703e-09,-1.6689342248080424e-06,-3.398718468415855e-06,-1.5627290728683963e-06,-3.2925133164762085e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,4.0,10.0,72.0,rates_8142d8384202664f,rates_a8953962d6e58e19,rates_e627b957213b2032,rates_7283b228c09abbcb,2.0,0.0103238998116559,0.003400184777955,0.009956403138607,0.0030258929745734,0.0103306949419886,-6.795130332699906e-06,0.0072980068370825,-0.0009310939937974,-1.6987825831749764e-06,-1.7580894611001277e-06,-7.032357844400511e-06,2.372275117006051e-07,0.0349113997944977,0.0003742918033816001,0.0069305101640336,-3.4587108635341933e-06,-3.3364194691657124e-06,4.0,8.331107124296719e-07,-3.3324428497186875e-06,-6.79115371325288e-06,1.0,4.0,1.9235881006060547e-06,-3.0593342445154647e-09,-3.3378743730639272e-06,-6.796585236598121e-06,-3.1254581457367925e-06,-6.584169009270986e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,4.0,20.0,72.0,rates_32d7c04b5236f41d,rates_95304e3098130ea3,rates_e627b957213b2032,rates_7283b228c09abbcb,2.0,0.0106909610962198,0.0037740332750584,0.009956403138607,0.0030258929745734,0.010704543439092,-1.3582342872199211e-05,0.0076650681216464,-0.001771979407964,-1.6977928590249016e-06,-1.7580894611001277e-06,-1.4064715688801022e-05,4.823728166018088e-07,0.0355146988366156,0.0007481403004850002,0.0069305101640336,-6.913325275512594e-06,-6.6690175966866175e-06,8.0,8.331107124296719e-07,-6.664885699437375e-06,-1.3578210974949968e-05,2.0,4.0,3.8470987848743834e-06,-6.116634628680635e-09,-6.675614410710791e-06,-1.3588939686223384e-05,-6.250916291473585e-06,-1.316424156698618e-05
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,4.0,40.0,72.0,rates_4685856fe1f290d1,rates_0e752ad71c6095d9,rates_e627b957213b2032,rates_7283b228c09abbcb,2.0,0.0114237645113807,0.0045203137715349,0.009956403138607,0.0030258929745734,0.0114508239355685,-2.705942418780062e-05,0.0083978715368073,-0.0032221764847439,-1.6912140117375388e-06,-1.7580894611001277e-06,-2.8129431377602043e-05,1.0700071898014224e-06,0.0395428661886981,0.0014944207969615,0.0069305101640336,-1.3809464696913158e-05,-1.3249959490887463e-05,16.0,8.331107124296719e-07,-1.332977139887475e-05,-2.7139236095787908e-05,4.0,4.0,7.693902436045974e-06,-1.221623050207191e-08,-1.3350716695554892e-05,-2.716018139246805e-05,-1.250183258294717e-05,-2.6311297279860328e-05
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.0,0.0,0.0,0.0,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,3.0,0.0053504253160057,0.0053504253160057,0.0053504253160057,0.0053504253160057,0.0053504253160057,0.0,0.0,0.0,,-2.3173375438001464e-06,-0.0,0.0,,0.0,0.0,-0.0,0.0,0.0,1.1346556357157899e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.5,0.0,5.0,0.0,rates_d40c9e1dbffac54a,rates_d40c9e1dbffac54a,rates_7283b228c09abbcb,rates_7283b228c09abbcb,3.0,0.0055336339464873,0.0055336339464873,0.0053504253160057,0.0053504253160057,0.0055336339464873,0.0,0.0001832086304815,0.0,,-2.3173375438001464e-06,-0.0,0.0,,0.0001832086304815999,0.0,-0.0,0.0,0.0,1.1346556357157899e-06,-0.0,-0.0,0.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,0.0,10.0,0.0,rates_a8953962d6e58e19,rates_a8953962d6e58e19,rates_7283b228c09abbcb,rates_7283b228c09abbcb,3.0,0.0057167735028995,0.0057167735028995,0.0053504253160057,0.0053504253160057,0.0057167735028995,-8.673617379884035e-19,0.0003663481868938,-2.367588455514426e-15,,-2.3173375438001464e-06,-0.0,-8.673617379884035e-19,,0.00036634818689380063,0.0,-0.0,-8.673617379884035e-19,0.0,1.1346556357157899e-06,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,0.0,20.0,0.0,rates_95304e3098130ea3,rates_95304e3098130ea3,rates_7283b228c09abbcb,rates_7283b228c09abbcb,3.0,0.0060826547658132,0.0060826547658132,0.0053504253160057,0.0053504253160057,0.0060826547658132,-8.673617379884035e-19,0.0007322294498075,-1.1845491030392577e-15,,-2.3173375438001464e-06,-0.0,-8.673617379884035e-19,,0.0007322294498075003,0.0,-0.0,-8.673617379884035e-19,0.0,1.1346556357157899e-06,-0.0,-0.0,2.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,0.0,40.0,0.0,rates_0e752ad71c6095d9,rates_0e752ad71c6095d9,rates_7283b228c09abbcb,rates_7283b228c09abbcb,3.0,0.0068131500709455,0.0068131500709455,0.0053504253160057,0.0053504253160057,0.0068131500709455,0.0,0.0014627247549398,0.0,,-2.3173375438001464e-06,-0.0,0.0,,0.0014627247549398002,0.0,-0.0,0.0,0.0,1.1346556357157899e-06,-0.0,-0.0,4.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.0,0.5,0.0,9.0,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_70251d48c79bc447,rates_7283b228c09abbcb,3.0,0.0065274971072746,0.0053504253160057,0.0065274971072746,0.0053504253160057,0.0065274971072745,8.673617379884035e-19,0.0011770717912689,7.368809145051172e-16,,-2.3173375438001464e-06,-0.0,8.673617379884035e-19,,0.0,0.0011770717912689002,-0.0,8.673617379884035e-19,0.0,1.1346556357157899e-06,-0.0,-0.0,0.0,0.5,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.5,0.5,5.0,9.0,rates_7affb8fbc133d6bd,rates_d40c9e1dbffac54a,rates_70251d48c79bc447,rates_7283b228c09abbcb,3.0,0.0067101625574684,0.0055336339464873,0.0065274971072746,0.0053504253160057,0.0067107057377562,-5.431802878007319e-07,0.0013597372414627,-0.0003994744508258,-2.1727211512029276e-06,-2.3173375438001464e-06,-5.793343859500366e-07,3.61540981493047e-08,0.0665600334940136,0.0001832086304815999,0.0011770717912689002,-2.875329478091984e-07,-2.556473399915335e-07,0.25,1.1346556357157899e-06,-2.8366390892894747e-07,-5.711968567381459e-07,0.5,0.5,1.6433429034012294e-07,-3.7172063871833104e-10,-2.8515835389557757e-07,-5.72691301704776e-07,-2.7908761352253083e-07,-5.666205613317292e-07
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,0.5,10.0,9.0,rates_6d2ebea4f1e4f35a,rates_a8953962d6e58e19,rates_70251d48c79bc447,rates_7283b228c09abbcb,3.0,0.0068926840368146,0.0057167735028995,0.0065274971072746,0.0053504253160057,0.0068938452941684,-1.1612573538009874e-06,0.0015422587208088,-0.0007529588506342,-2.3225147076019748e-06,-2.3173375438001464e-06,-1.1586687719000732e-06,-2.588581900914155e-09,-0.0022291199211279,0.00036634818689380063,0.0011770717912689002,-5.74957488766933e-07,-5.862998650340544e-07,0.5,1.1346556357157899e-06,-5.673278178578949e-07,-1.142285306624828e-06,1.0,0.5,3.2867025166720595e-07,-7.381467247401062e-10,-5.703196073435853e-07,-1.1452770961105183e-06,-5.581752270450617e-07,-1.1331327158119946e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,0.5,20.0,9.0,rates_370adf81f1b648c5,rates_95304e3098130ea3,rates_70251d48c79bc447,rates_7283b228c09abbcb,3.0,0.0072574057450079,0.0060826547658132,0.0065274971072746,0.0053504253160057,0.0072597265570821,-2.3208120742005192e-06,0.0019069804290022,-0.0012170088580378,-2.3208120742005192e-06,-2.3173375438001464e-06,-2.3173375438001464e-06,-3.474530400372766e-09,-0.0014971183746403,0.0007322294498075003,0.0011770717912689002,-1.1491821734730075e-06,-1.1716299007275117e-06,1.0,1.1346556357157899e-06,-1.1346556357157899e-06,-2.283837809188797e-06,2.0,0.5,6.57324431595464e-07,-1.4794941121439545e-09,-1.1406113264685089e-06,-2.2897934999415164e-06,-1.1163504540901233e-06,-2.265532627563131e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,0.5,40.0,9.0,rates_ceb4eecb4eaacfc2,rates_0e752ad71c6095d9,rates_70251d48c79bc447,rates_7283b228c09abbcb,3.0,0.0079856292943331,0.0068131500709455,0.0065274971072746,0.0053504253160057,0.0079902218622144,-4.59256788129872e-06,0.0026352039783274,-0.0017427751016882,-2.29628394064936e-06,-2.3173375438001464e-06,-4.634675087600293e-06,4.2107206301572615e-08,0.0091685539310232,0.0014627247549398002,0.0011770717912689002,-2.2956427299071384e-06,-2.296925151391582e-06,2.0,1.1346556357157899e-06,-2.2693112714315797e-06,-4.564954001338718e-06,4.0,0.5,1.3146023221334327e-06,-2.953962248538146e-09,-2.2811418933382972e-06,-4.576784623245436e-06,-2.2327009081802466e-06,-4.528343638087385e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.0,1.0,0.0,18.0,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,3.0,0.0076958389865998,0.0053504253160057,0.0076958389865998,0.0053504253160057,0.0076958389865998,0.0,0.0023454136705941,0.0,,-2.3173375438001464e-06,-0.0,0.0,,0.0,0.0023454136705941004,-0.0,0.0,0.0,1.1346556357157899e-06,-0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.5,1.0,5.0,18.0,rates_935232b07d52685d,rates_d40c9e1dbffac54a,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,3.0,0.0078779327075679,0.0055336339464873,0.0076958389865998,0.0053504253160057,0.0078790476170814,-1.1149095134992126e-06,0.0025275073915622,-0.0004411102880336,-2.2298190269984253e-06,-2.3173375438001464e-06,-1.1586687719000732e-06,4.3759258400860597e-08,0.0392491568786774,0.0001832086304815999,0.0023454136705941004,-5.729333686698231e-07,-5.419761448293895e-07,0.5,1.1346556357157899e-06,-5.673278178578949e-07,-1.140261186527718e-06,0.5,1.0,3.276406561232178e-07,-7.394684951073148e-10,-5.685330187387712e-07,-1.1414663874085944e-06,-5.581752270450617e-07,-1.1311085957148848e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,1.0,10.0,18.0,rates_2524745c632f6db4,rates_a8953962d6e58e19,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,3.0,0.0080598698359498,0.0057167735028995,0.0076958389865998,0.0053504253160057,0.0080621871734936,-2.3173375438001464e-06,0.0027094445199441,-0.0008552814153389,-2.3173375438001464e-06,-2.3173375438001464e-06,-2.3173375438001464e-06,0.0,0.0,0.00036634818689380063,0.0023454136705941004,-1.1456507276507765e-06,-1.17168681614937e-06,1.0,1.1346556357157899e-06,-1.1346556357157899e-06,-2.2803063633665665e-06,1.0,1.0,6.552846965408486e-07,-1.468401426467027e-09,-1.1370719100183364e-06,-2.282722637669113e-06,-1.1163504540901233e-06,-2.2620011817408998e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,1.0,20.0,18.0,rates_3fa0e6fcd1bc3bb5,rates_95304e3098130ea3,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,3.0,0.0084234689860792,0.0060826547658132,0.0076958389865998,0.0053504253160057,0.0084280684364073,-4.599450328098692e-06,0.0030730436700735,-0.0014967084174201,-2.299725164049346e-06,-2.3173375438001464e-06,-4.634675087600293e-06,3.5224759501600866e-08,0.007658471553961,0.0007322294498075003,0.0023454136705941004,-2.2898412821201437e-06,-2.3096090459785483e-06,2.0,1.1346556357157899e-06,-2.2693112714315797e-06,-4.559152553551724e-06,2.0,1.0,1.310537293084576e-06,-2.9431719460732778e-09,-2.274088119048643e-06,-4.5639294011687864e-06,-2.2327009081802466e-06,-4.52254219030039e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,1.0,40.0,18.0,rates_15e2db7947d1c0fd,rates_0e752ad71c6095d9,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,3.0,0.0091493786264674,0.0068131500709455,0.0076958389865998,0.0053504253160057,0.0091585637415396,-9.185115072200128e-06,0.0037989533104617,-0.0024178015157242,-2.296278768050032e-06,-2.3173375438001464e-06,-9.269350175200586e-06,8.423510300045733e-08,0.0091708271848879,0.0014627247549398002,0.0023454136705941004,-4.574259515402951e-06,-4.610855556797178e-06,4.0,1.1346556357157899e-06,-4.5386225428631595e-06,-9.11288205826611e-06,4.0,1.0,2.6209818079923573e-06,-5.876346207111505e-09,-4.548015246303562e-06,-9.122274761706512e-06,-4.465401816360493e-06,-9.039661331763443e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.0,2.0,0.0,36.0,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,3.0,0.0100067734162732,0.0053504253160057,0.0100067734162732,0.0053504253160057,0.0100067734162732,0.0,0.0046563481002675,0.0,,-2.3173375438001464e-06,-0.0,0.0,,0.0,0.0046563481002675,-0.0,0.0,0.0,1.1346556357157899e-06,-0.0,-0.0,0.0,2.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.5,2.0,5.0,36.0,rates_9cf49ad0d13c8639,rates_d40c9e1dbffac54a,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,3.0,0.0101876904658286,0.0055336339464873,0.0100067734162732,0.0053504253160057,0.0101899820467548,-2.2915809261992576e-06,0.0048372651498229,-0.0004737348181716,-2.2915809261992576e-06,-2.3173375438001464e-06,-2.3173375438001464e-06,2.5756617600888876e-08,0.0112396718380825,0.0001832086304815999,0.0046563481002675,-1.1374442113274774e-06,-1.1541367148717802e-06,1.0,1.1346556357157899e-06,-1.1346556357157899e-06,-2.272099847043267e-06,0.5,2.0,6.512268452099428e-07,-1.4637095579631947e-09,-1.1300305907448047e-06,-2.267474802072282e-06,-1.1163504540901233e-06,-2.2537946654176007e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,2.0,10.0,36.0,rates_590721c3770d8a77,rates_a8953962d6e58e19,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,3.0,0.0103685156756088,0.0057167735028995,0.0100067734162732,0.0053504253160057,0.010373121603167,-4.605927558201661e-06,0.0050180903596031,-0.0009178646114626,-2.3029637791008306e-06,-2.3173375438001464e-06,-4.634675087600293e-06,2.8747529398631677e-08,0.0062414202210891,0.00036634818689380063,0.0046563481002675,-2.274459578772522e-06,-2.331467979429139e-06,2.0,1.1346556357157899e-06,-2.2693112714315797e-06,-4.5437708502041014e-06,1.0,2.0,1.3024606798833865e-06,-2.906565556330374e-09,-2.260073309840317e-06,-4.534532888612839e-06,-2.2327009081802466e-06,-4.507160486952769e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,2.0,20.0,36.0,rates_3f28f4785d99bb44,rates_95304e3098130ea3,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,3.0,0.0107298487490767,0.0060826547658132,0.0100067734162732,0.0053504253160057,0.0107390028660807,-9.15411700400104e-06,0.005379423433071,-0.0017016911046125,-2.2885292510002597e-06,-2.3173375438001464e-06,-9.269350175200586e-06,1.152331711995469e-07,0.0125881252281548,0.0007322294498075003,0.0046563481002675,-4.546020276761428e-06,-4.6080967272396126e-06,4.0,1.1346556357157899e-06,-4.5386225428631595e-06,-9.084642819624587e-06,2.0,2.0,2.604857373442864e-06,-5.825736631625184e-09,-4.520035588472479e-06,-9.066055865233908e-06,-4.465401816360493e-06,-9.011422093121921e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,2.0,40.0,36.0,rates_4e8eb8555c2e82a0,rates_0e752ad71c6095d9,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,3.0,0.0114512279151913,0.0068131500709455,0.0100067734162732,0.0053504253160057,0.011469498171213,-1.827025602169942e-05,0.0061008025991856,-0.0029947299104774,-2.2837820027124273e-06,-2.3173375438001464e-06,-1.853870035040117e-05,2.68444328701753e-07,0.01469297027819,0.0014627247549398002,0.0046563481002675,-9.081274178504245e-06,-9.188981843195174e-06,8.0,1.1346556357157899e-06,-9.077245085726319e-06,-1.8158519264230564e-05,4.0,2.0,5.209530393333858e-06,-1.1631682100408233e-08,-9.039751280499262e-06,-1.812102545900351e-05,-8.930803632720987e-06,-1.8012077811225233e-05
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.0,4.0,0.0,72.0,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_e627b957213b2032,rates_7283b228c09abbcb,3.0,0.0145289787927055,0.0053504253160057,0.0145289787927055,0.0053504253160057,0.0145289787927055,0.0,0.0091785534766998,0.0,,-2.3173375438001464e-06,-0.0,0.0,,0.0,0.0091785534766998,-0.0,0.0,0.0,1.1346556357157899e-06,-0.0,-0.0,0.0,4.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.5,4.0,5.0,72.0,rates_17830da3b3822d7d,rates_d40c9e1dbffac54a,rates_e627b957213b2032,rates_7283b228c09abbcb,3.0,0.0147076955192926,0.0055336339464873,0.0145289787927055,0.0053504253160057,0.014712187423187,-4.491903894498009e-06,0.0093572702032869,-0.0004800442647173,-2.2459519472490044e-06,-2.3173375438001464e-06,-4.634675087600293e-06,1.4277119310228406e-07,0.0317841157013977,0.0001832086304815999,0.0091785534766998,-2.2421202830243968e-06,-2.249783611473612e-06,2.0,1.1346556357157899e-06,-2.2693112714315797e-06,-4.511431554455977e-06,0.5,4.0,1.2865948039249062e-06,-2.869342224193958e-09,-2.2325423115193473e-06,-4.4746625945437445e-06,-2.2327009081802466e-06,-4.474821191204643e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,4.0,10.0,72.0,rates_8142d8384202664f,rates_a8953962d6e58e19,rates_e627b957213b2032,rates_7283b228c09abbcb,3.0,0.0148862902176027,0.0057167735028995,0.0145289787927055,0.0053504253160057,0.0148953269795993,-9.036761996601694e-06,0.009535864901597,-0.0009476604471491,-2.2591904991504236e-06,-2.3173375438001464e-06,-9.269350175200586e-06,2.325881785988915e-07,0.0257379998152388,0.00036634818689380063,0.0091785534766998,-4.483395232662349e-06,-4.553366763939345e-06,4.0,1.1346556357157899e-06,-4.5386225428631595e-06,-9.022017775525509e-06,1.0,4.0,2.573204422518495e-06,-5.697799470579644e-09,-4.465110329947011e-06,-8.948505562609361e-06,-4.465401816360493e-06,-8.948797049022841e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,4.0,20.0,72.0,rates_32d7c04b5236f41d,rates_95304e3098130ea3,rates_e627b957213b2032,rates_7283b228c09abbcb,3.0,0.0152432058224629,0.0060826547658132,0.0145289787927055,0.0053504253160057,0.015261208242513,-1.8002420050100207e-05,0.0098927805064572,-0.0018197533078136,-2.250302506262526e-06,-2.3173375438001464e-06,-1.853870035040117e-05,5.362803003009647e-07,0.0297893449218778,0.0007322294498075003,0.0091785534766998,-8.961076216363484e-06,-9.041343833736722e-06,8.0,1.1346556357157899e-06,-9.077245085726319e-06,-1.8038321302089805e-05,2.0,4.0,5.146281663098089e-06,-1.1420309448703038e-08,-8.929999969542258e-06,-1.7891076185905744e-05,-8.930803632720987e-06,-1.789187984908447e-05
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,4.0,40.0,72.0,rates_4685856fe1f290d1,rates_0e752ad71c6095d9,rates_e627b957213b2032,rates_7283b228c09abbcb,3.0,0.0159557441816083,0.0068131500709455,0.0145289787927055,0.0053504253160057,0.0159917035476453,-3.5959366037001395e-05,0.0106053188656025,-0.0033906916418734,-2.247460377312587e-06,-2.3173375438001464e-06,-3.707740070080234e-05,1.1180346638009486e-06,0.0310916122005742,0.0014627247549398002,0.0091785534766998,-1.790092984654342e-05,-1.8058436190457975e-05,16.0,1.1346556357157899e-06,-1.8154490171452638e-05,-3.605542001799606e-05,4.0,4.0,1.0292199317939079e-05,-2.2801820849023885e-08,-1.785936829978888e-05,-3.57602981463323e-05,-1.7861607265441973e-05,-3.5762537111985396e-05
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.0,0.0,0.0,0.0,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,4.0,0.0082214370008468,0.0082214370008468,0.0082214370008468,0.0082214370008468,0.0082214370008468,0.0,0.0,0.0,,-2.838379198998389e-06,-0.0,0.0,,0.0,0.0,-0.0,0.0,0.0,1.4047330692691863e-06,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.5,0.0,5.0,0.0,rates_d40c9e1dbffac54a,rates_d40c9e1dbffac54a,rates_7283b228c09abbcb,rates_7283b228c09abbcb,4.0,0.0084007493446396,0.0084007493446396,0.0082214370008468,0.0082214370008468,0.0084007493446396,0.0,0.0001793123437928,0.0,,-2.838379198998389e-06,-0.0,0.0,,0.0001793123437928007,0.0,-0.0,0.0,0.0,1.4047330692691863e-06,-0.0,-0.0,0.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,0.0,10.0,0.0,rates_a8953962d6e58e19,rates_a8953962d6e58e19,rates_7283b228c09abbcb,rates_7283b228c09abbcb,4.0,0.008579927670973,0.008579927670973,0.0082214370008468,0.0082214370008468,0.008579927670973,0.0,0.0003584906701262,0.0,,-2.838379198998389e-06,-0.0,0.0,,0.00035849067012620056,0.0,-0.0,0.0,0.0,1.4047330692691863e-06,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,0.0,20.0,0.0,rates_95304e3098130ea3,rates_95304e3098130ea3,rates_7283b228c09abbcb,rates_7283b228c09abbcb,4.0,0.0089379895788521,0.0089379895788521,0.0082214370008468,0.0082214370008468,0.008937989578852,1.734723475976807e-18,0.0007165525780053,2.420929781323005e-15,,-2.838379198998389e-06,-0.0,1.734723475976807e-18,,0.0007165525780053004,0.0,-0.0,1.734723475976807e-18,0.0,1.4047330692691863e-06,-0.0,-0.0,2.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,0.0,40.0,0.0,rates_0e752ad71c6095d9,rates_0e752ad71c6095d9,rates_7283b228c09abbcb,rates_7283b228c09abbcb,4.0,0.00965286588746,0.00965286588746,0.0082214370008468,0.0082214370008468,0.0096528658874599,1.734723475976807e-18,0.0014314288866131,1.211882401005062e-15,,-2.838379198998389e-06,-0.0,1.734723475976807e-18,,0.0014314288866131997,0.0,-0.0,1.734723475976807e-18,0.0,1.4047330692691863e-06,-0.0,-0.0,4.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.0,0.5,0.0,9.0,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_70251d48c79bc447,rates_7283b228c09abbcb,4.0,0.0096728023401937,0.0082214370008468,0.0096728023401937,0.0082214370008468,0.0096728023401937,0.0,0.0014513653393469,0.0,,-2.838379198998389e-06,-0.0,0.0,,0.0,0.0014513653393469009,-0.0,0.0,0.0,1.4047330692691863e-06,-0.0,-0.0,0.0,0.5,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.5,0.5,5.0,9.0,rates_7affb8fbc133d6bd,rates_d40c9e1dbffac54a,rates_70251d48c79bc447,rates_7283b228c09abbcb,4.0,0.0098513907360429,0.0084007493446396,0.0096728023401937,0.0082214370008468,0.0098521146839865,-7.239479436014357e-07,0.0016299537351961,-0.0004441524492192,-2.8957917744057422e-06,-2.838379198998389e-06,-7.095947997495973e-07,-1.4353143851838362e-08,-0.0198262098521,0.0001793123437928007,0.0014513653393469009,-3.4699696093056846e-07,-3.769509826708672e-07,0.25,1.4047330692691863e-06,-3.511832673172966e-07,-6.98180228247865e-07,0.5,0.5,2.0296645410151343e-07,-6.021183154517486e-10,-3.5219417583403045e-07,-6.991911367645989e-07,-3.628340929365122e-07,-7.098310538670806e-07
