pair_id,source_x,source_y,multiplier_x,multiplier_y,strength_x_s^-1,strength_y_s^-1,condition_id,x_only_condition_id,y_only_condition_id,zero_condition_id,nbar,grid_infidelity,x_only_infidelity,y_only_infidelity,zero_infidelity,additive_prediction,interaction_infidelity,pair_noise_penalty,relative_interaction_to_pair_noise,interaction_per_multiplier_product,nominal_bilinear_coefficient,bilinear_prediction,bilinear_residual,relative_bilinear_residual
motional_heating__photon_scattering,motional_heating,photon_scattering,0.5,0.0,5.0,0.0,rates_d40c9e1dbffac54a,rates_d40c9e1dbffac54a,rates_7283b228c09abbcb,rates_7283b228c09abbcb,3.0,0.0055336339464873,0.0055336339464873,0.0053504253160057,0.0053504253160057,0.0055336339464873,0.0,0.0001832086304815999,0.0,,-2.705239507006657e-07,-0.0,0.0,
motional_heating__photon_scattering,motional_heating,photon_scattering,1.0,0.0,10.0,0.0,rates_a8953962d6e58e19,rates_a8953962d6e58e19,rates_7283b228c09abbcb,rates_7283b228c09abbcb,3.0,0.0057167735028995,0.0057167735028995,0.0053504253160057,0.0053504253160057,0.005716773502899501,-8.673617379884035e-19,0.00036634818689380063,-2.3675884555144254e-15,,-2.705239507006657e-07,-0.0,-8.673617379884035e-19,
motional_heating__photon_scattering,motional_heating,photon_scattering,2.0,0.0,20.0,0.0,rates_95304e3098130ea3,rates_95304e3098130ea3,rates_7283b228c09abbcb,rates_7283b228c09abbcb,3.0,0.0060826547658132,0.0060826547658132,0.0053504253160057,0.0053504253160057,0.006082654765813201,-8.673617379884035e-19,0.0007322294498075003,-1.1845491030392575e-15,,-2.705239507006657e-07,-0.0,-8.673617379884035e-19,
motional_heating__photon_scattering,motional_heating,photon_scattering,4.0,0.0,40.0,0.0,rates_0e752ad71c6095d9,rates_0e752ad71c6095d9,rates_7283b228c09abbcb,rates_7283b228c09abbcb,3.0,0.0068131500709455,0.0068131500709455,0.0053504253160057,0.0053504253160057,0.0068131500709455,0.0,0.0014627247549398002,0.0,,-2.705239507006657e-07,-0.0,0.0,
motional_heating__photon_scattering,motional_heating,photon_scattering,0.0,0.5,0.0,2.0,rates_cba05db5d91a70e1,rates_7283b228c09abbcb,rates_cba05db5d91a70e1,rates_7283b228c09abbcb,3.0,0.0056284731390515,0.0053504253160057,0.0056284731390515,0.0053504253160057,0.0056284731390515,0.0,0.00027804782304579993,0.0,,-2.705239507006657e-07,-0.0,0.0,
motional_heating__photon_scattering,motional_heating,photon_scattering,1.0,0.5,10.0,2.0,rates_0ddd426d8d9d7e11,rates_a8953962d6e58e19,rates_cba05db5d91a70e1,rates_7283b228c09abbcb,3.0,0.0059946842223096,0.0057167735028995,0.0056284731390515,0.0053504253160057,0.005994821325945299,-1.371036356997285e-07,0.0006442589063039,-0.00021280828927346807,-2.74207271399457e-07,-2.705239507006657e-07,-1.3526197535033285e-07,-1.8416603493956463e-09,-0.013432614970394203
motional_heating__photon_scattering,motional_heating,photon_scattering,0.0,1.0,0.0,4.0,rates_660d67d330352843,rates_7283b228c09abbcb,rates_660d67d330352843,rates_7283b228c09abbcb,3.0,0.0059064359897625,0.0053504253160057,0.0059064359897625,0.0053504253160057,0.005906435989762499,8.673617379884035e-19,0.0005560106737568004,1.5599731784425931e-15,,-2.705239507006657e-07,-0.0,8.673617379884035e-19,
motional_heating__photon_scattering,motional_heating,photon_scattering,0.5,1.0,5.0,4.0,rates_1a9c026201883970,rates_d40c9e1dbffac54a,rates_660d67d330352843,rates_7283b228c09abbcb,3.0,0.0060895140481969,0.0055336339464873,0.0059064359897625,0.0053504253160057,0.006089644620244101,-1.3057204720050286e-07,0.0007390887321912006,-0.00017666626686810882,-2.611440944010057e-07,-2.705239507006657e-07,-1.3526197535033285e-07,4.689928149829992e-09,0.03591831674836396
motional_heating__photon_scattering,motional_heating,photon_scattering,1.0,1.0,10.0,4.0,rates_c7ff262f79a0349b,rates_a8953962d6e58e19,rates_660d67d330352843,rates_7283b228c09abbcb,3.0,0.0062725136527056,0.0057167735028995,0.0059064359897625,0.0053504253160057,0.006272784176656301,-2.705239507006657e-07,0.0009220883366999003,-0.00029338181596446055,-2.705239507006657e-07,-2.705239507006657e-07,-2.705239507006657e-07,0.0,0.0
motional_heating__photon_scattering,motional_heating,photon_scattering,2.0,1.0,20.0,4.0,rates_734e958b365fba1a,rates_95304e3098130ea3,rates_660d67d330352843,rates_7283b228c09abbcb,3.0,0.0066380986181908,0.0060826547658132,0.0059064359897625,0.0053504253160057,0.00663866543957,-5.668213792003537e-07,0.0012876733021851003,-0.00044019036368812933,-2.834106896001769e-07,-2.705239507006657e-07,-5.410479014013314e-07,-2.5773477799022337e-08,-0.04547019351207678
motional_heating__photon_scattering,motional_heating,photon_scattering,4.0,1.0,40.0,4.0,rates_5ee16b592439d3eb,rates_0e752ad71c6095d9,rates_660d67d330352843,rates_7283b228c09abbcb,3.0,0.0073681168437929,0.0068131500709455,0.0059064359897625,0.0053504253160057,0.007369160744702299,-1.043900909399216e-06,0.0020176915277872005,-0.0005173738874465418,-2.60975227349804e-07,-2.705239507006657e-07,-1.0820958028026628e-06,3.8194893403446784e-08,0.03658861972390525
motional_heating__photon_scattering,motional_heating,photon_scattering,0.0,2.0,0.0,8.0,rates_a6b00ad014b8547a,rates_7283b228c09abbcb,rates_a6b00ad014b8547a,rates_7283b228c09abbcb,3.0,0.0064620058152909,0.0053504253160057,0.0064620058152909,0.0053504253160057,0.006462005815290901,-8.673617379884035e-19,0.0011115804992852,-7.802959286764737e-16,,-2.705239507006657e-07,-0.0,-8.673617379884035e-19,
motional_heating__photon_scattering,motional_heating,photon_scattering,1.0,2.0,10.0,8.0,rates_a2a634c42104bf42,rates_a8953962d6e58e19,rates_a6b00ad014b8547a,rates_7283b228c09abbcb,3.0,0.0068278140410434,0.0057167735028995,0.0064620058152909,0.0053504253160057,0.0068283540021847,-5.399611413001507e-07,0.0014773887250377005,-0.0003654834588549955,-2.6998057065007533e-07,-2.705239507006657e-07,-5.410479014013314e-07,1.0867601011807504e-09,0.002012663538276078
motional_heating__photon_scattering,motional_heating,photon_scattering,0.0,4.0,0.0,16.0,rates_57b91a072f7de420,rates_7283b228c09abbcb,rates_57b91a072f7de420,rates_7283b228c09abbcb,3.0,0.0075717855335316,0.0053504253160057,0.0075717855335316,0.0053504253160057,0.0075717855335316,0.0,0.0022213602175259004,0.0,,-2.705239507006657e-07,-0.0,0.0,
motional_heating__photon_scattering,motional_heating,photon_scattering,1.0,4.0,10.0,16.0,rates_df1e41669f921008,rates_a8953962d6e58e19,rates_57b91a072f7de420,rates_7283b228c09abbcb,3.0,0.0079370502388436,0.0057167735028995,0.0075717855335316,0.0053504253160057,0.0079381337204254,-1.0834815817994253e-06,0.0025866249228379008,-0.00041887850543506313,-2.7087039544985633e-07,-2.705239507006657e-07,-1.0820958028026628e-06,-1.38577899676251e-09,-0.0012790055872117687
motional_heating__photon_scattering,motional_heating,photon_scattering,0.0,0.0,0.0,0.0,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,4.0,0.0082214370008468,0.0082214370008468,0.0082214370008468,0.0082214370008468,0.0082214370008468,0.0,0.0,0.0,,-2.8582734859852743e-07,-0.0,0.0,
motional_heating__photon_scattering,motional_heating,photon_scattering,0.5,0.0,5.0,0.0,rates_d40c9e1dbffac54a,rates_d40c9e1dbffac54a,rates_7283b228c09abbcb,rates_7283b228c09abbcb,4.0,0.0084007493446396,0.0084007493446396,0.0082214370008468,0.0082214370008468,0.0084007493446396,0.0,0.0001793123437928007,0.0,,-2.8582734859852743e-07,-0.0,0.0,
motional_heating__photon_scattering,motional_heating,photon_scattering,1.0,0.0,10.0,0.0,rates_a8953962d6e58e19,rates_a8953962d6e58e19,rates_7283b228c09abbcb,rates_7283b228c09abbcb,4.0,0.008579927670973,0.008579927670973,0.0082214370008468,0.0082214370008468,0.008579927670973,0.0,0.00035849067012620056,0.0,,-2.8582734859852743e-07,-0.0,0.0,
motional_heating__photon_scattering,motional_heating,photon_scattering,2.0,0.0,20.0,0.0,rates_95304e3098130ea3,rates_95304e3098130ea3,rates_7283b228c09abbcb,rates_7283b228c09abbcb,4.0,0.0089379895788521,0.0089379895788521,0.0082214370008468,0.0082214370008468,0.008937989578852099,1.734723475976807e-18,0.0007165525780053004,2.4209297813230047e-15,,-2.8582734859852743e-07,-0.0,1.734723475976807e-18,
motional_heating__photon_scattering,motional_heating,photon_scattering,4.0,0.0,40.0,0.0,rates_0e752ad71c6095d9,rates_0e752ad71c6095d9,rates_7283b228c09abbcb,rates_7283b228c09abbcb,4.0,0.00965286588746,0.00965286588746,0.0082214370008468,0.0082214370008468,0.009652865887459998,1.734723475976807e-18,0.0014314288866131997,1.2118824010050619e-15,,-2.8582734859852743e-07,-0.0,1.734723475976807e-18,
motional_heating__photon_scattering,motional_heating,photon_scattering,0.0,0.5,0.0,2.0,rates_cba05db5d91a70e1,rates_7283b228c09abbcb,rates_cba05db5d91a70e1,rates_7283b228c09abbcb,4.0,0.0084985172100573,0.0082214370008468,0.0084985172100573,0.0082214370008468,0.008498517210057302,-1.734723475976807e-18,0.00027708020921050035,-6.260726743781697e-15,,-2.8582734859852743e-07,-0.0,-1.734723475976807e-18,
motional_heating__photon_scattering,motional_heating,photon_scattering,1.0,0.5,10.0,2.0,rates_0ddd426d8d9d7e11,rates_a8953962d6e58e19,rates_cba05db5d91a70e1,rates_7283b228c09abbcb,4.0,0.0088568533411843,0.008579927670973,0.0084985172100573,0.0082214370008468,0.008857007880183503,-1.5453899920338243e-07,0.0006354163403374993,-0.00024320904168328368,-3.0907799840676486e-07,-2.8582734859852743e-07,-1.4291367429926372e-07,-1.1625324904118717e-08,-0.07522583272859884
motional_heating__photon_scattering,motional_heating,photon_scattering,0.0,1.0,0.0,4.0,rates_660d67d330352843,rates_7283b228c09abbcb,rates_660d67d330352843,rates_7283b228c09abbcb,4.0,0.0087754556654674,0.0082214370008468,0.0087754556654674,0.0082214370008468,0.008775455665467398,1.734723475976807e-18,0.0005540186646205997,3.131164321268439e-15,,-2.8582734859852743e-07,-0.0,1.734723475976807e-18,
motional_heating__photon_scattering,motional_heating,photon_scattering,0.5,1.0,5.0,4.0,rates_1a9c026201883970,rates_d40c9e1dbffac54a,rates_660d67d330352843,rates_7283b228c09abbcb,4.0,0.0089545896776662,0.0084007493446396,0.0087754556654674,0.0082214370008468,0.008954768009260199,-1.7833159399877063e-07,0.0007331526768193999,-0.00024323936832968787,-3.5666318799754126e-07,-2.8582734859852743e-07,-1.4291367429926372e-07,-3.541791969950692e-08,-0.1986070942636843
motional_heating__photon_scattering,motional_heating,photon_scattering,1.0,1.0,10.0,4.0,rates_c7ff262f79a0349b,rates_a8953962d6e58e19,rates_660d67d330352843,rates_7283b228c09abbcb,4.0,0.009133660508245,0.008579927670973,0.0087754556654674,0.0082214370008468,0.009133946335593598,-2.8582734859852743e-07,0.0009122235073982,-0.0003133303913793566,-2.8582734859852743e-07,-2.8582734859852743e-07,-2.8582734859852743e-07,0.0,0.0
motional_heating__photon_scattering,motional_heating,photon_scattering,2.0,1.0,20.0,4.0,rates_734e958b365fba1a,rates_95304e3098130ea3,rates_660d67d330352843,rates_7283b228c09abbcb,4.0,0.0094914800762477,0.0089379895788521,0.0087754556654674,0.0082214370008468,0.0094920082434727,-5.281672250008473e-07,0.0012700430754008993,-0.00041586559954600525,-2.6408361250042367e-07,-2.8582734859852743e-07,-5.716546971970549e-07,4.348747219620752e-08,0.08233655959272701
motional_heating__photon_scattering,motional_heating,photon_scattering,4.0,1.0,40.0,4.0,rates_5ee16b592439d3eb,rates_0e752ad71c6095d9,rates_660d67d330352843,rates_7283b228c09abbcb,4.0,0.0102058331796612,0.00965286588746,0.0087754556654674,0.0082214370008468,0.0102068845520806,-1.0513724193993157e-06,0.0019843961788144,-0.0005298198165385855,-2.628431048498289e-07,-2.8582734859852743e-07,-1.1433093943941097e-06,9.193697499479403e-08,0.0874447277657528
motional_heating__photon_scattering,motional_heating,photon_scattering,0.0,2.0,0.0,8.0,rates_a6b00ad014b8547a,rates_7283b228c09abbcb,rates_a6b00ad014b8547a,rates_7283b228c09abbcb,4.0,0.0093290005870588,0.0082214370008468,0.0093290005870588,0.0082214370008468,0.009329000587058801,-1.734723475976807e-18,0.0011075635862119997,-1.5662518139565867e-15,,-2.8582734859852743e-07,-0.0,-1.734723475976807e-18,
motional_heating__photon_scattering,motional_heating,photon_scattering,1.0,2.0,10.0,8.0,rates_a2a634c42104bf42,rates_a8953962d6e58e19,rates_a6b00ad014b8547a,rates_7283b228c09abbcb,4.0,0.0096869848830831,0.008579927670973,0.0093290005870588,0.0082214370008468,0.009687491257185002,-5.063741019013107e-07,0.0014655478822363007,-0.0003455186337062063,-2.5318705095065536e-07,-2.8582734859852743e-07,-5.716546971970549e-07,6.528059529574415e-08,0.1289177212077622
motional_heating__photon_scattering,motional_heating,photon_scattering,0.0,4.0,0.0,16.0,rates_57b91a072f7de420,rates_7283b228c09abbcb,rates_57b91a072f7de420,rates_7283b228c09abbcb,4.0,0.0104347671805105,0.0082214370008468,0.0104347671805105,0.0082214370008468,0.0104347671805105,0.0,0.0022133301796637,0.0,,-2.8582734859852743e-07,-0.0,0.0,
motional_heating__photon_scattering,motional_heating,photon_scattering,1.0,4.0,10.0,16.0,rates_df1e41669f921008,rates_a8953962d6e58e19,rates_57b91a072f7de420,rates_7283b228c09abbcb,4.0,0.0107922338373527,0.008579927670973,0.0104347671805105,0.0082214370008468,0.0107932578506367,-1.0240132840011462e-06,0.0025707968365058995,-0.0003983252466550156,-2.5600332100028655e-07,-2.8582734859852743e-07,-1.1433093943941097e-06,1.192961103929635e-07,0.1164985965092519
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.0,0.0,0.0,0.0,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,0.01,0.0002487641440845,0.0002487641440845,0.0002487641440845,0.0002487641440845,0.0002487641440845,0.0,0.0,0.0,,-1.590968073000333e-07,-0.0,0.0,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,0.01,0.0004905090038785,0.0004905090038785,0.0002487641440845,0.0002487641440845,0.0004905090038785,0.0,0.00024174485979400006,0.0,,-1.590968073000333e-07,-0.0,0.0,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,0.01,0.0007318486089153,0.0007318486089153,0.0002487641440845,0.0002487641440845,0.0007318486089152999,1.0842021724855044e-19,0.00048308446483080004,2.2443325161889555e-16,,-1.590968073000333e-07,-0.0,1.0842021724855044e-19,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,0.01,0.0012134626861624,0.0012134626861624,0.0002487641440845,0.0002487641440845,0.0012134626861624,0.0,0.0009646985420778999,0.0,,-1.590968073000333e-07,-0.0,0.0,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,0.01,0.002172277059574,0.002172277059574,0.0002487641440845,0.0002487641440845,0.002172277059574,0.0,0.0019235129154895,0.0,,-1.590968073000333e-07,-0.0,0.0,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.0,0.5,0.0,1.6666666666666667,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,0.01,0.0003820584352766,0.0002487641440845,0.0003820584352766,0.0002487641440845,0.0003820584352766,0.0,0.0001332942911921,0.0,,-1.590968073000333e-07,-0.0,0.0,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.5,18.0,1.6666666666666667,rates_6c688fb66a893df8,rates_65e4c1ad12cf1435,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,0.01,0.0008650632991624,0.0007318486089153,0.0003820584352766,0.0002487641440845,0.0008651429001074,-7.960094499997669e-08,0.0006162991550779,-0.000129159588073612,-1.5920188999995338e-07,-1.590968073000333e-07,-7.954840365001666e-08,-5.254134996003634e-11,-0.0006600593744213933
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.0,1.0,0.0,3.3333333333333335,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0005153042151032,0.0002487641440845,0.0005153042151032,0.0002487641440845,0.0005153042151031999,1.0842021724855044e-19,0.0002665400710187,4.0676892158906893e-16,,-1.590968073000333e-07,-0.0,1.0842021724855044e-19,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,1.0,9.0,3.3333333333333335,rates_f178564d2b994859,rates_70251d48c79bc447,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0007569591105234,0.0004905090038785,0.0005153042151032,0.0002487641440845,0.0007570490748971999,-8.996437379988394e-08,0.0005081949664389,-0.00017702728232492303,-1.799287475997679e-07,-1.590968073000333e-07,-7.954840365001666e-08,-1.0415970149867289e-08,-0.11577883233018986
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,1.0,18.0,3.3333333333333335,rates_c78d3b44752e1de2,rates_65e4c1ad12cf1435,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0009982295831267,0.0007318486089153,0.0005153042151032,0.0002487641440845,0.000998388679934,-1.590968073000333e-07,0.0007494654390421999,-0.00021228037880353159,-1.590968073000333e-07,-1.590968073000333e-07,-1.590968073000333e-07,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,1.0,36.0,3.3333333333333335,rates_360eade92eac1e2f,rates_7f1e3dd0f07550fa,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0014796941566224,0.0012134626861624,0.0005153042151032,0.0002487641440845,0.0014800027571811,-3.0860055869985463e-07,0.0012309300125379,-0.0002507052030225422,-1.5430027934992731e-07,-1.590968073000333e-07,-3.181936146000666e-07,9.593055900211991e-09,0.03108567249724979
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,1.0,72.0,3.3333333333333335,rates_6a8c834ff6e2e567,rates_e627b957213b2032,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,0.01,0.0024381556284254,0.002172277059574,0.0005153042151032,0.0002487641440845,0.0024388171305927,-6.615021673002548e-07,0.0021893914843409,-0.00030213973701436733,-1.653755418250637e-07,-1.590968073000333e-07,-6.363872292001332e-07,-2.511493810012158e-08,-0.03796652428611311
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.0,2.0,0.0,6.666666666666667,rates_b641ff121079f20c,rates_7283b228c09abbcb,rates_b641ff121079f20c,rates_7283b228c09abbcb,0.01,0.0007817128734529,0.0002487641440845,0.0007817128734529,0.0002487641440845,0.0007817128734529,0.0,0.0005329487293684,0.0,,-1.590968073000333e-07,-0.0,0.0,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,2.0,18.0,6.666666666666667,rates_405ddd5e4fdb9f22,rates_65e4c1ad12cf1435,rates_b641ff121079f20c,rates_7283b228c09abbcb,0.01,0.0012644844258872,0.0007318486089153,0.0007817128734529,0.0002487641440845,0.0012647973382837001,-3.1291239650007435e-07,0.0010157202818027,-0.00030806945780851945,-1.5645619825003718e-07,-1.590968073000333e-07,-3.181936146000666e-07,5.281218099992269e-09,0.016877625044781547
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.0,4.0,0.0,13.333333333333334,rates_14c3539000a4de2d,rates_7283b228c09abbcb,rates_14c3539000a4de2d,rates_7283b228c09abbcb,0.01,0.0013142085457644,0.0002487641440845,0.0013142085457644,0.0002487641440845,0.0013142085457644,0.0,0.0010654444016798999,0.0,,-1.590968073000333e-07,-0.0,0.0,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,4.0,18.0,13.333333333333334,rates_e3c1dfd931a34ad1,rates_65e4c1ad12cf1435,rates_14c3539000a4de2d,rates_7283b228c09abbcb,0.01,0.0017966686457981,0.0007318486089153,0.0013142085457644,0.0002487641440845,0.0017972930105952,-6.2436479709993e-07,0.0015479045017136,-0.0004033613161591881,-1.560911992749825e-07,-1.590968073000333e-07,-6.363872292001332e-07,1.2022432100203262e-08,0.019255461159958805
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.0,0.0,0.0,0.0,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,0.0013018788028587,0.0013018788028587,0.0013018788028587,0.0013018788028587,0.0013018788028587,0.0,0.0,0.0,,-3.9811935869998524e-07,-0.0,0.0,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,0.0,9.0,0.0,rates_70251d48c79bc447,rates_70251d48c79bc447,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,0.001871974006538,0.001871974006538,0.0013018788028587,0.0013018788028587,0.001871974006538,0.0,0.0005700952036793,0.0,,-3.9811935869998524e-07,-0.0,0.0,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.0,18.0,0.0,rates_65e4c1ad12cf1435,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,0.0024400370379658,0.0024400370379658,0.0013018788028587,0.0013018788028587,0.0024400370379658,0.0,0.0011381582351071002,0.0,,-3.9811935869998524e-07,-0.0,0.0,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,0.0,36.0,0.0,rates_7f1e3dd0f07550fa,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,0.0035700257729672,0.0035700257729672,0.0013018788028587,0.0013018788028587,0.0035700257729672,0.0,0.0022681469701085,0.0,,-3.9811935869998524e-07,-0.0,0.0,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,0.0,72.0,0.0,rates_e627b957213b2032,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_7283b228c09abbcb,1.0,0.0058059823070857,0.0058059823070857,0.0013018788028587,0.0013018788028587,0.0058059823070857,0.0,0.004504103504227,0.0,,-3.9811935869998524e-07,-0.0,0.0,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.0,0.5,0.0,1.6666666666666667,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,1.0,0.0014349793142726,0.0013018788028587,0.0014349793142726,0.0013018788028587,0.0014349793142726,0.0,0.0001331005114139001,0.0,,-3.9811935869998524e-07,-0.0,0.0,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,0.5,18.0,1.6666666666666667,rates_6c688fb66a893df8,rates_65e4c1ad12cf1435,rates_a6ce76b38e46ff5e,rates_7283b228c09abbcb,1.0,0.0025729443628803,0.0024400370379658,0.0014349793142726,0.0013018788028587,0.0025731375493797002,-1.931864994000193e-07,0.0012710655600216003,-0.00015198783247398845,-3.863729988000386e-07,-3.9811935869998524e-07,-1.9905967934999262e-07,5.8731799499733145e-09,0.030401606572993928
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.0,1.0,0.0,3.3333333333333335,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.0015680744438917,0.0013018788028587,0.0015680744438917,0.0013018788028587,0.0015680744438917,0.0,0.000266195641033,0.0,,-3.9811935869998524e-07,-0.0,0.0,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.5,1.0,9.0,3.3333333333333335,rates_f178564d2b994859,rates_70251d48c79bc447,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.0021379806347674,0.001871974006538,0.0015680744438917,0.0013018788028587,0.002138169647571,-1.8901280360002562e-07,0.0008361018319087,-0.0002260643337768279,-3.7802560720005124e-07,-3.9811935869998524e-07,-1.9905967934999262e-07,1.0046875749967002e-08,0.05315447185909918
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,1.0,18.0,3.3333333333333335,rates_c78d3b44752e1de2,rates_65e4c1ad12cf1435,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.0027058345596401,0.0024400370379658,0.0015680744438917,0.0013018788028587,0.0027062326789988,-3.9811935869998524e-07,0.0014039557567814003,-0.0002835697327191298,-3.9811935869998524e-07,-3.9811935869998524e-07,-3.9811935869998524e-07,0.0,0.0
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,2.0,1.0,36.0,3.3333333333333335,rates_360eade92eac1e2f,rates_7f1e3dd0f07550fa,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.0038354501565077,0.0035700257729672,0.0015680744438917,0.0013018788028587,0.0038362214140002003,-7.71257492500517e-07,0.002533571353649,-0.00030441514559663224,-3.856287462502585e-07,-3.9811935869998524e-07,-7.962387173999705e-07,2.4981224899453536e-08,0.03239025246738435
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,4.0,1.0,72.0,3.3333333333333335,rates_6a8c834ff6e2e567,rates_e627b957213b2032,rates_87cf81c0f802ee14,rates_7283b228c09abbcb,1.0,0.0060706794593594,0.0058059823070857,0.0015680744438917,0.0013018788028587,0.0060721779481187005,-1.498488759300344e-06,0.0047688006565007,-0.00031422759457509395,-3.74622189825086e-07,-3.9811935869998524e-07,-1.592477434799941e-06,9.398867549959694e-08,0.06272230933749612
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.0,2.0,0.0,6.666666666666667,rates_b641ff121079f20c,rates_7283b228c09abbcb,rates_b641ff121079f20c,rates_7283b228c09abbcb,1.0,0.0018341137096719,0.0013018788028587,0.0018341137096719,0.0013018788028587,0.0018341137096719003,-2.168404344971009e-19,0.0005322349068132002,-4.074149059396548e-16,,-3.9811935869998524e-07,-0.0,-2.168404344971009e-19,
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,1.0,2.0,18.0,6.666666666666667,rates_405ddd5e4fdb9f22,rates_65e4c1ad12cf1435,rates_b641ff121079f20c,rates_7283b228c09abbcb,1.0,0.0029715191433943,0.0024400370379658,0.0018341137096719,0.0013018788028587,0.002972271944779,-7.528013847000505e-07,0.0016696403405356002,-0.0004508763752429227,-3.764006923500252e-07,-3.9811935869998524e-07,-7.962387173999705e-07,4.3437332699920034e-08,0.057700920299485634
motional_dephasing__spin_dephasing,motional_dephasing,spin_dephasing,0.0,4.0,0.0,13.333333333333334,rates_14c3539000a4de2d,rates_7283b228c09abbcb,rates_14c3539000a4de2d,rates_7283b228c09abbcb,1.0,0.0023659522682372,0.0013018788028587,0.0023659522682372,0.0013018788028587,0.0023659522682372,0.0,0.0010640734653785,0.0,,-3.9811935869998524e-07,-0.0,0.0,
