noise_source,noise_title,multiplier,varied_strength_s^-1,condition_id,nbar,pauli,pauli_weight,mode_class,h_rad_per_gate,gamma_per_gate
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,IX,1,local,-1.1117580807214066e-09,0.0005256233358781278
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,IY,1,local,-1.7877695119200167e-09,2.2204716447575555e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,IZ,1,local,-1.3178735695544015e-10,6.112958552930126e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,XI,1,local,2.841699687956378e-09,0.0005256175356066394
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,XX,2,correlated,0.013736425090176335,0.00016386087197136343
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,XY,2,correlated,-6.391544862747319e-09,6.113395200882083e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,XZ,2,correlated,-2.312646255696143e-09,2.2193622498756473e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,YI,1,local,-3.494686777692162e-09,2.219905972231714e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,YX,2,correlated,1.554476691801362e-09,6.113370742346158e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,YY,2,correlated,-4.6185153353804885e-09,6.854417177569466e-09
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,YZ,2,correlated,3.042519694430036e-09,0.0
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,ZI,1,local,8.887811606149096e-11,6.112974354660056e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,ZX,2,correlated,-2.331875976973045e-09,2.219936579309153e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,ZY,2,correlated,-2.0615838240237215e-09,2.90647390280719e-09
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,0.01,ZZ,2,correlated,1.4106395248240694e-16,3.314589865760758e-09
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,IX,1,local,4.629870158564187e-09,0.0010454387617763814
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,IY,1,local,6.977154159410213e-10,3.128565845743613e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,IZ,1,local,1.3267537315214608e-10,5.2056497835868576e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,XI,1,local,2.4215543002829672e-09,0.0010454368475613025
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,XX,2,correlated,0.02880624732977359,0.0006158833194617533
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,XY,2,correlated,1.0795629734045923e-10,5.2044056128330206e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,XZ,2,correlated,-2.8533635326658504e-10,3.127801288695729e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,YI,1,local,2.4694157316518455e-09,3.12842486696535e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,YX,2,correlated,1.0655459382028405e-09,5.20440276989942e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,YY,2,correlated,-1.0351331328790288e-09,0.0
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,YZ,2,correlated,1.461155015714515e-09,0.0
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,ZI,1,local,3.308010267435662e-10,5.20559209267809e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,ZX,2,correlated,2.0547299344952708e-11,3.128002801279059e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,ZY,2,correlated,1.4122132272745027e-09,2.422053791794991e-10
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,1.0,ZZ,2,correlated,-3.690700065661814e-17,7.0804224512523856e-09
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,IX,1,local,2.964709638115166e-08,0.001541732949905654
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,IY,1,local,1.7806060727818688e-09,3.374898286928764e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,IZ,1,local,-5.305374885403312e-11,4.958504443369661e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,XI,1,local,4.5927432907734296e-08,0.0015417232490873207
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,XX,2,correlated,0.043739839574378506,0.0014847089694635287
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,XY,2,correlated,3.0196016706370434e-10,4.959228189153962e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,XZ,2,correlated,-2.97276830415154e-10,3.3736673054807265e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,YI,1,local,5.332167220908064e-09,3.3739760388765845e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,YX,2,correlated,4.418039908798484e-09,4.9591556910015154e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,YY,2,correlated,-9.184578793139364e-10,3.962999673105336e-09
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,YZ,2,correlated,-4.1662542640266115e-09,0.0
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,ZI,1,local,2.2928811653016414e-10,4.95870645791237e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,ZX,2,correlated,-5.848855426328905e-10,3.3744600368823755e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,ZY,2,correlated,-3.118068918129981e-09,3.6235783037324998e-09
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,2.0,ZZ,2,correlated,9.592013530674013e-16,3.410082172368434e-09
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,IX,1,local,5.207440086544622e-10,0.0020089520780876046
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,IY,1,local,1.774655494307286e-09,3.496253934169336e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,IZ,1,local,-1.6968957835544262e-10,4.8349554150276665e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,XI,1,local,-9.862064101363764e-09,0.002008963167896778
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,XX,2,correlated,0.05837730107599249,0.002723354725409515
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,XY,2,correlated,1.3221227194289361e-09,4.8356593103207764e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,XZ,2,correlated,-2.36448925202229e-09,3.497304169461123e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,YI,1,local,7.2233895781480535e-09,3.497064650062027e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,YX,2,correlated,-9.54531842119311e-09,4.835878267484418e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,YY,2,correlated,-5.088420441998266e-09,3.7624649618915346e-08
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,YZ,2,correlated,-7.311884874596047e-09,1.1107266154526424e-08
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,ZI,1,local,2.7808996607242805e-10,4.8348587052736594e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,ZX,2,correlated,-1.4916609782992042e-09,3.496371195165545e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,ZY,2,correlated,-1.866820080786293e-09,6.151958489939574e-09
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,3.0,ZZ,2,correlated,2.344445768829116e-16,1.9473597199191894e-08
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,IX,1,local,1.3712241998521532e-08,0.0024511975446332686
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,IY,1,local,2.338317052203978e-09,3.574419766508421e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,IZ,1,local,1.0199000652916613e-09,4.759687677575966e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,XI,1,local,1.5308024222461615e-08,0.00245121096798753
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,XX,2,correlated,0.07271081462354943,0.00429310949543499
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,XY,2,correlated,7.846754675152479e-09,4.758369525589102e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,XZ,2,correlated,4.9478502791022845e-09,3.573714641040676e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,YI,1,local,8.734450070572942e-09,3.575419833587186e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,YX,2,correlated,-1.0389227384195107e-08,4.7588545373385875e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,YY,2,correlated,8.30028296002019e-09,1.6764732220708793e-09
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,YZ,2,correlated,-5.320147543288668e-09,3.2331989947969194e-09
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,ZI,1,local,-1.811016583985299e-09,4.7597900694696986e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,ZX,2,correlated,3.4199578131126895e-09,3.5721271704458255e-05
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,ZY,2,correlated,7.458880730445035e-09,0.0
photon_scattering,Photon scattering,0.0,0.0,rates_fcafd99fe5655b45,4.0,ZZ,2,correlated,2.944511923633383e-16,3.3857720065089136e-09
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,IX,1,local,-4.781530285571043e-09,0.00053810953144984
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,IY,1,local,-3.5610769541480367e-09,4.6763875367869485e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,IZ,1,local,9.862397535417464e-11,0.00011782322878662991
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,XI,1,local,-6.9433519323786535e-09,0.0005381222067254415
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,XX,2,correlated,0.013736439594928514,0.00016385451209740122
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,XY,2,correlated,4.147670263074669e-09,0.00011781004062038078
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,XZ,2,correlated,-4.326995738166605e-09,4.676535346417104e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,YI,1,local,-3.0668031461369304e-09,4.677674482308669e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,YX,2,correlated,-5.691948269003644e-09,0.00011781009044796345
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,YY,2,correlated,-8.586719167052277e-09,0.0
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,YZ,2,correlated,6.175123921039585e-10,2.633495819947206e-09
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,ZI,1,local,-7.214348922100303e-11,0.00011782297635727268
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,ZX,2,correlated,-4.317727064763273e-09,4.675268661345785e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,ZY,2,correlated,4.128497474239977e-09,0.0
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,0.01,ZZ,2,correlated,4.566168753462422e-17,9.870869986400993e-09
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,IX,1,local,1.4520232056763828e-08,0.001057943502863937
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,IY,1,local,1.6129831132370476e-09,6.335429353380463e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,IZ,1,local,-1.1206022308752293e-10,0.00010124456749691645
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,XI,1,local,9.705610197825485e-09,0.0010579247019214717
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,XX,2,correlated,0.028806256407968144,0.0006158889358040584
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,XY,2,correlated,-6.104151055357717e-09,0.00010123840723275696
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,XZ,2,correlated,1.8933806622351776e-09,6.332629511634721e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,YI,1,local,1.8376309522176893e-09,6.333566838152079e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,YX,2,correlated,1.1033107875780803e-09,0.00010123950759310485
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,YY,2,correlated,2.802111198752064e-09,6.267288395782257e-10
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,YZ,2,correlated,8.734560701850575e-10,0.0
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,ZI,1,local,-5.2223969736879966e-11,0.00010124369242448214
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,ZX,2,correlated,1.3686212136072352e-09,6.334469498056361e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,ZY,2,correlated,3.1942704857668903e-09,6.5334421987112146e-09
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,1.0,ZZ,2,correlated,-1.9209502725015268e-16,2.149690233980983e-09
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,IX,1,local,3.557078644077512e-08,0.0015542276185072136
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,IY,1,local,6.667741889838607e-09,6.783554069488486e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,IZ,1,local,1.1846025996768526e-09,9.674615866533232e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,XI,1,local,4.481026484334323e-08,0.0015542231388167775
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,XX,2,correlated,0.04373983975557056,0.0014847149427139887
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,XY,2,correlated,-2.77841896584871e-09,9.675824994781343e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,XZ,2,correlated,-4.073767435681861e-09,6.78242637379912e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,YI,1,local,5.788191484402596e-09,6.783530121850168e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,YX,2,correlated,-6.091157743865423e-09,9.675392277444734e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,YY,2,correlated,-1.1652375616227429e-08,7.360864850915368e-09
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,YZ,2,correlated,-2.518554440862645e-09,0.0
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,ZI,1,local,-6.973035253401662e-11,9.674535169602847e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,ZX,2,correlated,-4.55998396255677e-09,6.782963735611277e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,ZY,2,correlated,2.7049050641310726e-09,0.0
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,2.0,ZZ,2,correlated,-3.108787666778863e-16,0.0
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,IX,1,local,2.0957015889731533e-08,0.002021462811034646
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,IY,1,local,1.884930211776614e-09,7.008227980890097e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,IZ,1,local,-1.5549612746811857e-10,9.451827999209309e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,XI,1,local,7.616372682517493e-09,0.0020214510402358785
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,XX,2,correlated,0.05837730821381574,0.002723333255583216
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,XY,2,correlated,2.9269941167709605e-09,9.448728116568972e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,XZ,2,correlated,-1.2876546217298418e-09,7.005872121809532e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,YI,1,local,1.2278851578608169e-08,7.006349665566828e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,YX,2,correlated,6.142112310580792e-09,9.448904508878699e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,YY,2,correlated,-3.13806593875766e-09,1.8808469083658744e-08
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,YZ,2,correlated,-3.5302800956342197e-09,3.6274672956089143e-09
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,ZI,1,local,2.901746270479853e-10,9.451964853167103e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,ZX,2,correlated,-1.4068695212177092e-09,7.007437190064162e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,ZY,2,correlated,-8.184770884842247e-10,1.3264514084634861e-08
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,3.0,ZZ,2,correlated,2.281366279680847e-16,2.458655189207029e-08
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,IX,1,local,-5.2038112346196874e-09,0.0024637044110225803
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,IY,1,local,5.756887267644036e-09,7.149538333174659e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,IZ,1,local,-1.4909952209186655e-09,9.31264964598813e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,XI,1,local,-4.097911680586768e-10,0.0024636990120111744
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,XX,2,correlated,0.0727108288796364,0.00429309069047905
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,XY,2,correlated,-3.823705177653529e-09,9.307731335090355e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,XZ,2,correlated,-1.9192474192455286e-09,7.145695947705304e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,YI,1,local,2.2025877898705638e-10,7.148996347500732e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,YX,2,correlated,5.3663878507726895e-09,9.307467151997164e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,YY,2,correlated,-4.992695700354821e-09,2.3919431171330803e-09
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,YZ,2,correlated,9.013256284978134e-09,0.0
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,ZI,1,local,1.9682553047813853e-09,9.31284291706845e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,ZX,2,correlated,-8.21623663450966e-10,7.146308845862118e-05
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,ZY,2,correlated,3.2965669293671374e-09,3.335804000647452e-09
photon_scattering,Photon scattering,0.5,2.0,rates_8ae24337088cca02,4.0,ZZ,2,correlated,3.7485075635168834e-16,2.580085347214829e-08
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,IX,1,local,-6.004397287920888e-09,0.0005506084786575883
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,IY,1,local,2.926191299961128e-09,7.133683495611218e-05
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,IZ,1,local,8.427697469804215e-11,0.00017449977760146713
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,XI,1,local,1.3828757756247916e-09,0.000550611275765521
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,XX,2,correlated,0.013736447028339389,0.00016386527935669193
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,XY,2,correlated,4.308445887860059e-09,0.00017450344307439313
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,XZ,2,correlated,-2.852032704678869e-09,7.132348635696853e-05
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,YI,1,local,4.517219828248625e-09,7.133976566212255e-05
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,YX,2,correlated,-5.368854903815391e-10,0.00017450278706094115
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,YY,2,correlated,-5.894589133106578e-09,2.2604993364210837e-09
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,YZ,2,correlated,-7.028150373043214e-09,0.0
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,ZI,1,local,4.740428733971178e-11,0.00017450025379900903
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,ZX,2,correlated,-2.8835085735023763e-09,7.13207354674547e-05
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,ZY,2,correlated,-3.589730874589837e-09,0.0
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,0.01,ZZ,2,correlated,1.2421712521206583e-16,7.113531632447698e-09
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,IX,1,local,1.0846679517510993e-08,0.0010704254569091842
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,IY,1,local,5.386092245407848e-09,9.54030219456724e-05
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,IZ,1,local,3.6160085530502834e-10,0.00015043619485647904
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,XI,1,local,6.068784605535182e-09,0.0010704333394205763
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,XX,2,correlated,0.02880627467169461,0.0006158910031808071
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,XY,2,correlated,2.626645914980696e-09,0.00015042936564450842
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,XZ,2,correlated,2.0693457093015124e-09,9.539528213653414e-05
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,YI,1,local,-2.534531581110321e-09,9.54103777158078e-05
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,YX,2,correlated,-4.741451268929992e-09,0.00015042890295126267
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,YY,2,correlated,3.335271884371626e-09,3.4629859372435786e-09
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,YZ,2,correlated,-2.1881122706642676e-09,0.0
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,ZI,1,local,-7.567167684142628e-10,0.00015043629350323357
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,ZX,2,correlated,9.479165212231954e-10,9.538829041401726e-05
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,ZY,2,correlated,1.089457612462076e-09,0.0
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,1.0,ZZ,2,correlated,-3.2747644707143887e-18,4.943264188175117e-09
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,IX,1,local,2.8861033918535912e-08,0.001566725304167278
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,IY,1,local,2.560460095039678e-09,0.0001019298001010783
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,IZ,1,local,2.5194294209897316e-10,0.000143913533121567
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,XI,1,local,3.133300121929388e-08,0.0015667197327385255
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,XX,2,correlated,0.043739865582729485,0.0014847122636456828
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,XY,2,correlated,-3.063666841863846e-09,0.0001439121240354926
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,XZ,2,correlated,4.675034961728953e-10,0.00010190896586515412
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,YI,1,local,-3.840851771216799e-09,0.00010192531593058432
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,YX,2,correlated,3.5756605304612067e-09,0.00014391241639640873
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,YY,2,correlated,7.257002375471172e-12,6.083356958647336e-09
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,YZ,2,correlated,-7.760231458603157e-10,0.0
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,ZI,1,local,-1.1896449604691412e-10,0.0001439127464209453
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,ZX,2,correlated,-3.965084092688715e-10,0.00010191394437522608
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,ZY,2,correlated,-4.65901691615407e-09,0.0
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,2.0,ZZ,2,correlated,7.149212139668828e-16,6.472737549938212e-10
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,3.0,IX,1,local,1.3495218900022492e-08,0.002033946288596012
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,3.0,IY,1,local,4.2946623416361225e-09,0.00010516383324470671
photon_scattering,Photon scattering,1.0,4.0,rates_5052894f24b711d8,3.0,IZ,1,local,4.499774920141419e-10,0.00014065970464107155
