n_bar,row_pauli,column_pauli,component,is_diagonal,real,imag,abs
17.75,YX,ZY,"YX,ZY",False,-6.026989731394111e-09,-1.9289013976073433e-08,2.0208677972383208e-08
17.75,YX,ZZ,"YX,ZZ",False,1.8498994424839814e-08,2.070955851089534e-09,1.8614554866217362e-08
17.75,YY,YY,"YY,YY",True,1.365008160773839e-07,-9.447920030890454e-18,1.365008160773839e-07
17.75,YY,YZ,"YY,YZ",False,5.709499810268594e-08,3.270009280075226e-08,6.579616157135249e-08
17.75,YY,ZI,"YY,ZI",False,3.7735072033230606e-10,8.37576405454676e-09,8.384260078478775e-09
17.75,YY,ZX,"YY,ZX",False,1.4515512034042204e-08,8.020677849808207e-09,1.6584069548238998e-08
17.75,YY,ZY,"YY,ZY",False,4.319236769656177e-08,3.690971453692247e-08,5.681467816006792e-08
17.75,YY,ZZ,"YY,ZZ",False,-3.35184172073604e-09,8.686220890480319e-08,8.69268553367861e-08
17.75,YZ,YZ,"YZ,YZ",True,4.931412635281747e-08,3.585403208035177e-18,4.931412635281747e-08
17.75,YZ,ZI,"YZ,ZI",False,9.165783523031173e-09,7.720594808565535e-09,1.1984121652800377e-08
17.75,YZ,ZX,"YZ,ZX",False,7.2306583687491634e-09,-2.2613457556421448e-08,2.3741332799605767e-08
17.75,YZ,ZY,"YZ,ZY",False,-3.351841541680051e-09,1.3902439678970098e-08,1.4300792661525246e-08
17.75,YZ,ZZ,"YZ,ZZ",False,2.536738180734856e-08,-3.6909714565062746e-08,4.478650565777826e-08
17.75,ZI,ZI,"ZI,ZI",True,0.00013106327426005282,3.0132305295520523e-18,0.00013106327426005282
17.75,ZI,ZX,"ZI,ZX",False,-8.535121303547654e-09,1.0165497854525421e-07,1.0201266077650542e-07
17.75,ZI,ZY,"ZI,ZY",False,1.585543307846513e-08,-7.764763177722373e-09,1.76546397672623e-08
17.75,ZI,ZZ,"ZI,ZZ",False,2.662461958541361e-08,-5.254289869726456e-09,2.713812687167447e-08
17.75,ZX,ZX,"ZX,ZX",True,0.00011446391985312393,-2.665817267998131e-18,0.00011446391985312393
17.75,ZX,ZY,"ZX,ZY",False,-6.395319562890004e-09,-4.390042593772207e-09,7.757099089647998e-09
17.75,ZX,ZZ,"ZX,ZZ",False,-1.446981384233787e-08,1.4714403376596352e-08,2.0637082627181166e-08
17.75,ZY,ZY,"ZY,ZY",True,5.773398165147484e-08,7.59694587124145e-18,5.773398165147484e-08
17.75,ZY,ZZ,"ZY,ZZ",False,3.926920615013805e-08,-3.2700092744662654e-08,5.11015324346695e-08
17.75,ZZ,ZZ,"ZZ,ZZ",True,-2.0503836267726774e-09,-5.165321890871923e-18,2.0503836267726774e-09
18.0,II,II,"II,II",True,0.8916246160949381,-3.587494686625992e-18,0.8916246160949381
18.0,II,IX,"II,IX",False,4.941236117107446e-08,1.197896101172403e-07,1.295806008958947e-07
18.0,II,IY,"II,IY",False,-3.888362676931531e-09,4.931621398216762e-09,6.280147603576177e-09
18.0,II,IZ,"II,IZ",False,-8.1920964734028e-09,3.6967691284544785e-10,8.200433259860697e-09
18.0,II,XI,"II,XI",False,4.629424720305038e-08,1.1747038976244637e-07,1.2626341431720515e-07
18.0,II,XX,"II,XX",False,-0.0064272638868292705,0.2118214585627692,0.2119189468375348
18.0,II,XY,"II,XY",False,-8.983988220023777e-09,7.695136910491897e-11,8.984317773249849e-09
18.0,II,XZ,"II,XZ",False,6.403396661626218e-09,-9.075671607962326e-09,1.1107263566770136e-08
18.0,II,YI,"II,YI",False,-7.753862582665632e-09,3.3519363529296243e-09,8.447358300969202e-09
18.0,II,YX,"II,YX",False,-2.651944656928418e-09,4.735793079522697e-09,5.427757046466455e-09
18.0,II,YY,"II,YY",False,-1.5668317045278855e-09,-8.854344910047553e-09,8.991906659680069e-09
18.0,II,YZ,"II,YZ",False,6.4892355132799166e-09,-4.391608968987061e-09,7.835585931077576e-09
18.0,II,ZI,"II,ZI",False,-5.735841690501788e-09,-4.210381528662754e-09,7.115278807987985e-09
18.0,II,ZX,"II,ZX",False,7.374142115786333e-09,-4.0764445068890925e-09,8.425875133276067e-09
18.0,II,ZY,"II,ZY",False,2.3651093143950657e-09,-7.072734527813994e-09,7.4577017753441e-09
18.0,II,ZZ,"II,ZZ",False,9.897512004419797e-09,-2.6989598531927455e-18,9.897512004419797e-09
18.0,IX,IX,"IX,IX",True,0.006452291573425378,5.430711844231148e-18,0.006452291573425378
18.0,IX,IY,"IX,IY",False,3.154262531600044e-10,-2.756955937849304e-09,2.774941398376747e-09
18.0,IX,IZ,"IX,IZ",False,6.017430938459341e-09,-3.942613328381906e-09,7.194002707551778e-09
18.0,IX,XI,"IX,XI",False,0.006427263886829347,-4.3623235910527085e-09,0.006427263886830827
18.0,IX,XX,"IX,XX",False,-4.629424713497298e-08,1.2711840036585032e-07,1.3528579019751693e-07
18.0,IX,XY,"IX,XY",False,3.6603496621711107e-09,1.780649978659196e-10,3.6646782659356544e-09
18.0,IX,XZ,"IX,XZ",False,-6.65841299284098e-09,3.752033047552807e-09,7.642788468429699e-09
18.0,IX,YI,"IX,YI",False,2.6480216417934045e-09,-8.92914120463953e-09,9.31351605290922e-09
18.0,IX,YX,"IX,YX",False,9.629320659273173e-09,2.8714015552775863e-09,1.0048321414582422e-08
18.0,IX,YY,"IX,YY",False,-1.2579458324572817e-09,6.489235529169153e-09,6.610038235171404e-09
18.0,IX,YZ,"IX,YZ",False,-4.1241261323728125e-09,1.5668314042038838e-09,4.411731746708977e-09
18.0,IX,ZI,"IX,ZI",False,-3.1807939594583646e-09,4.0725214140227065e-09,5.167483031438064e-09
18.0,IX,ZX,"IX,ZX",False,-4.874962122349004e-10,6.085839634385188e-09,6.105333456282058e-09
18.0,IX,ZY,"IX,ZY",False,-7.850649804052893e-18,4.247957072905929e-09,4.247957072905929e-09
18.0,IX,ZZ,"IX,ZZ",False,-7.0727345388749655e-09,2.3651093041796697e-09,7.457701782594428e-09
18.0,IY,IY,"IY,IY",True,0.00011465171822212309,-1.0876272434874383e-17,0.00011465171822212309
18.0,IY,IZ,"IY,IZ",False,-4.654361122968897e-08,5.462129455702918e-08,7.176206215951556e-08
18.0,IY,XI,"IY,XI",False,3.158477713495945e-09,8.22573179292156e-09,8.811279418775182e-09
18.0,IY,XX,"IY,XX",False,2.1651608651466327e-09,-7.970715747882792e-09,8.2595539289667e-09
18.0,IY,XY,"IY,XY",False,4.897880678056866e-08,1.1662274957805813e-07,1.264902732734606e-07
18.0,IY,XZ,"IY,XZ",False,7.702757421347574e-05,-4.285870562256988e-09,7.702757433271022e-05
18.0,IY,YI,"IY,YI",False,-4.873829746905599e-13,-4.124126131785779e-09,4.124126160584869e-09
18.0,IY,YX,"IY,YX",False,3.911074210356176e-09,1.0739135879224213e-09,4.055834300515444e-09
18.0,IY,YY,"IY,YY",False,-1.219886519563759e-08,7.711875217650934e-10,1.2223217344670934e-08
18.0,IY,YZ,"IY,YZ",False,-7.361822400764243e-09,1.87353913656604e-09,7.596484578845588e-09
18.0,IY,ZI,"IY,ZI",False,3.0502124819215987e-09,6.591225292268831e-09,7.262785074495503e-09
18.0,IY,ZX,"IY,ZX",False,-4.446783697138203e-18,-2.68063830345406e-09,2.68063830345406e-09
18.0,IY,ZY,"IY,ZY",False,2.0538405138929854e-09,-1.564278929011385e-09,2.581710561673637e-09
18.0,IY,ZZ,"IY,ZZ",False,4.912372417527344e-10,1.0818326911897123e-08,1.0829474188545e-08
18.0,IZ,IZ,"IZ,IZ",True,0.00013107602550179595,-3.768730247789946e-18,0.00013107602550179595
18.0,IZ,XI,"IZ,XI",False,1.745383478676649e-09,-3.2501610949702723e-09,3.6891612367712744e-09
18.0,IZ,XX,"IZ,XX",False,-1.4903674217057326e-09,-2.0734774713176977e-09,2.553527731540002e-09
18.0,IZ,XY,"IZ,XY",False,-8.189199011643564e-05,-4.285870473731846e-09,8.189199022858754e-05
18.0,IZ,XZ,"IZ,XZ",False,-4.897880670331961e-08,1.2984659378767636e-07,1.3877702051976392e-07
18.0,IZ,YI,"IZ,YI",False,-1.0739135766751141e-09,-3.9100997221354106e-09,4.054894598779425e-09
18.0,IZ,YX,"IZ,YX",False,-1.9762989595523144e-09,-4.870964742664793e-13,1.9762990195794097e-09
18.0,IZ,YY,"IZ,YY",False,-3.1684742860015402e-09,3.750169346936062e-09,4.909480566389057e-09
18.0,IZ,YZ,"IZ,YZ",False,1.0323407062667873e-08,3.423341388014357e-09,1.0876212559546314e-08
18.0,IZ,ZI,"IZ,ZI",False,1.0501812260088618e-08,1.85951271636181e-18,1.0501812260088618e-08
18.0,IZ,ZX,"IZ,ZX",False,-6.5912252939452695e-09,-3.050212474200546e-09,7.262785072774254e-09
18.0,IZ,ZY,"IZ,ZY",False,-1.3853929083860218e-09,1.5011674742558528e-08,1.5075466562829022e-08
18.0,IZ,ZZ,"IZ,ZZ",False,-6.248369439909586e-09,-3.1117917902053655e-10,6.2561132613669915e-09
18.0,XI,XI,"XI,XI",True,0.006452298349215266,9.984359726411144e-18,0.006452298349215266
18.0,XI,XX,"XI,XX",False,-4.94123611319705e-08,1.2943319293697128e-07,1.3854433538219995e-07
18.0,XI,XY,"XI,XY",False,1.0856980091648506e-08,4.451086621637096e-09,1.1733975831906624e-08
18.0,XI,XZ,"XI,XZ",False,-1.1906114653209567e-09,6.598940379907878e-09,6.70548803585037e-09
18.0,XI,YI,"XI,YI",False,-3.3527675617221223e-09,-2.053840527770773e-09,3.931833063146226e-09
18.0,XI,YX,"XI,YX",False,-1.3388774354576996e-09,-4.748112760703006e-09,4.933271488123121e-09
18.0,XI,YY,"XI,YY",False,-3.939071407999187e-09,2.3651094651317983e-09,4.594564869426998e-09
18.0,XI,YZ,"XI,YZ",False,-3.696541946951922e-19,-1.1142940537292591e-09,1.1142940537292591e-09
18.0,XI,ZI,"XI,ZI",False,4.4377458863806936e-09,-6.8962486103628385e-09,8.200721519965188e-09
18.0,XI,ZX,"XI,ZX",False,-7.361822401902656e-09,8.562237218446818e-11,7.3623203046169e-09
18.0,XI,ZY,"XI,ZY",False,4.124126135077541e-09,1.566831405288086e-09,4.411731749622437e-09
18.0,XI,ZZ,"XI,ZZ",False,-4.391608982990924e-09,6.489235516724121e-09,7.835585941778722e-09
18.0,XX,XX,"XX,XX",True,0.09448818546141799,1.737546396676601e-18,0.09448818546141799
18.0,XX,XY,"XX,XY",False,-7.284043533716056e-09,-6.625752235062123e-09,9.846719396910903e-09
18.0,XX,XZ,"XX,XZ",False,3.365277071824212e-09,-3.0260038157182072e-09,4.525681038571642e-09
18.0,XX,YI,"XX,YI",False,1.3428005089413314e-09,8.941460906513506e-09,9.041727509139082e-09
18.0,XX,YX,"XX,YX",False,1.477309474268494e-09,-4.1694973550165945e-09,4.423477305949905e-09
18.0,XX,YY,"XX,YY",False,6.763848755392267e-09,1.0017324720605626e-17,6.763848755392267e-09
18.0,XX,YZ,"XX,YZ",False,-2.3651094607552783e-09,3.939071417830636e-09,4.594564875602953e-09
18.0,XX,ZI,"XX,ZI",False,3.168474286977322e-09,-8.169927928625144e-11,3.1695274221044914e-09
18.0,XX,ZX,"XX,ZX",False,1.785592016531798e-09,5.020790495591396e-09,5.328853164623979e-09
18.0,XX,ZY,"XX,ZY",False,-6.489235533085784e-09,1.2579458392006284e-09,6.610038240299772e-09
18.0,XX,ZZ,"XX,ZZ",False,1.5668317123341412e-09,-8.854344903108659e-09,8.991906654207561e-09
18.0,XY,XY,"XY,XY",True,0.0001310026682180797,2.3570130251420024e-18,0.0001310026682180797
18.0,XY,XZ,"XY,XZ",False,-5.976417132948186e-08,-5.462129458604463e-08,8.096444896962574e-08
18.0,XY,YI,"XY,YI",False,6.592199757320104e-09,3.0502126272333632e-09,7.263669507332027e-09
18.0,XY,YX,"XY,YX",False,-1.0502786685490097e-08,1.1996802826919482e-17,1.0502786685490097e-08
18.0,XY,YY,"XY,YY",False,-5.998870179169131e-09,-4.682025104424393e-09,7.609717636350572e-09
18.0,XY,YZ,"XY,YZ",False,1.3444356261824606e-08,-4.924084701476036e-09,1.4317727663361e-08
18.0,XY,ZI,"XY,ZI",False,-1.9762989699606552e-09,4.870998352932148e-13,1.9762990299885786e-09
18.0,XY,ZX,"XY,ZX",False,-1.0739135960590396e-09,-3.9110741982292205e-09,4.055834290975754e-09
18.0,XY,ZY,"XY,ZY",False,1.8569970650757869e-09,-1.6633456442361012e-08,1.673679513286881e-08
18.0,XY,ZZ,"XY,ZZ",False,2.559308343377809e-09,-4.735793078221654e-09,5.383102755494771e-09
18.0,XZ,XZ,"XZ,XZ",True,0.00011445309928889184,-1.5521342765619291e-18,0.00011445309928889184
18.0,XZ,YI,"XZ,YI",False,2.3868004471174035e-18,-2.6816128164590743e-09,2.6816128164590743e-09
18.0,XZ,YX,"XZ,YX",False,3.050212628729657e-09,6.592199762506819e-09,7.2636695126676055e-09
18.0,XZ,YY,"XZ,YY",False,9.251007796145297e-09,-6.80071483210717e-09,1.1481762385277947e-08
18.0,XZ,YZ,"XZ,YZ",False,7.874328266330161e-09,4.874962119096397e-10,7.889404172848061e-09
18.0,XZ,ZI,"XZ,ZI",False,-3.91009971337622e-09,-1.0739135750554415e-09,4.054894589904052e-09
18.0,XZ,ZX,"XZ,ZX",False,-4.873816736479511e-13,4.124126131216573e-09,4.124126160015509e-09
18.0,XZ,ZY,"XZ,ZY",False,4.435938407560108e-09,-8.929141203717959e-09,9.970311539345232e-09
18.0,XZ,ZZ,"XZ,ZZ",False,2.337531859388576e-09,1.850891450941124e-08,1.8655936629136327e-08
18.0,YI,YI,"YI,YI",True,0.0001146505685822932,-3.677949978597222e-18,0.0001146505685822932
18.0,YI,YX,"YI,YX",False,4.4639017980442604e-08,1.3306107660659924e-07,1.4034917895721925e-07
18.0,YI,YY,"YI,YY",False,-2.1321333726586483e-08,2.748650874131834e-09,2.149777554791053e-08
18.0,YI,YZ,"YI,YZ",False,2.756955940288759e-09,-6.562427311687991e-09,7.1180234811274645e-09
18.0,YI,ZI,"YI,ZI",False,-5.623808568038833e-08,5.506032896650654e-08,7.870426994067487e-08
18.0,YI,ZX,"YI,ZX",False,7.701672530251038e-05,-8.039740798126469e-09,7.701672572214282e-05
18.0,YI,ZY,"YI,ZY",False,-6.658412995876746e-09,-3.121964740519053e-09,7.353987181434609e-09
18.0,YI,ZZ,"YI,ZZ",False,9.6111168364103e-09,8.839892789458571e-09,1.3058226195477361e-08
18.0,YX,YX,"YX,YX",True,0.00013100814888697065,3.7410241728053995e-18,0.00013100814888697065
18.0,YX,YY,"YX,YY",False,7.2475304685731725e-09,-9.340067250868113e-09,1.1822163682830461e-08
18.0,YX,YZ,"YX,YZ",False,3.834460419787906e-09,-7.511375947596992e-09,8.433496032907033e-09
18.0,YX,ZI,"YX,ZI",False,-8.188729563340069e-05,8.039740712040818e-09,8.188729602807382e-05
18.0,YX,ZX,"YX,ZX",False,-5.213038916478817e-08,-5.506032902292919e-08,7.582359333733453e-08
18.0,YX,ZY,"YX,ZY",False,1.5421354450451552e-08,4.195794890820585e-09,1.5981954444069036e-08
18.0,YX,ZZ,"YX,ZZ",False,-1.0684946981018297e-08,-7.695136823755723e-11,1.0685224073469196e-08
18.0,YY,YY,"YY,YY",True,1.2621318419905883e-07,2.081013254220547e-18,1.2621318419905883e-07
18.0,YY,YZ,"YY,YZ",False,-4.7020140350599614e-08,3.943008488939084e-08,6.136469011552698e-08
18.0,YY,ZI,"YY,ZI",False,1.490367424416238e-09,-3.847462114528467e-09,4.126034389397761e-09
18.0,YY,ZX,"YY,ZX",False,7.272574280210288e-09,2.7736319942907228e-09,7.78353204534608e-09
18.0,YY,ZY,"YY,ZY",False,-5.350989227721083e-08,4.021272488070957e-08,6.693557958104453e-08
18.0,YY,ZZ,"YY,ZZ",False,1.6956023314801744e-08,-9.545194412131921e-08,9.694627565405258e-08
18.0,YZ,YZ,"YZ,YZ",True,7.30668298920545e-08,8.835434829660588e-18,7.30668298920545e-08
18.0,YZ,ZI,"YZ,ZI",False,2.641689966269549e-09,-1.698867350963452e-08,1.7192834364782525e-08
18.0,YZ,ZX,"YZ,ZX",False,-3.7155200523627087e-09,8.225731794439443e-09,9.025948859458562e-09
18.0,YZ,ZY,"YZ,ZY",False,1.6956023391292207e-08,6.486587366460112e-09,1.8154408415279425e-08
18.0,YZ,ZZ,"YZ,ZZ",False,-5.297802936522234e-08,-4.0212724965644005e-08,6.651116330801085e-08
18.0,ZI,ZI,"ZI,ZI",True,0.00013107805257367436,-4.011021789409601e-18,0.00013107805257367436
18.0,ZI,ZX,"ZI,ZX",False,-4.463901830715039e-08,1.2895666382978082e-07,1.3646414584620097e-07
18.0,ZI,ZY,"ZI,ZY",False,1.435271656133137e-08,5.400804754003174e-09,1.5335226267674667e-08
18.0,ZI,ZZ,"ZI,ZZ",False,-1.0906411440636534e-08,-4.061899761411268e-10,1.091397273265629e-08
18.0,ZX,ZX,"ZX,ZX",True,0.00011444674118877107,-9.857901696611391e-18,0.00011444674118877107
18.0,ZX,ZY,"ZX,ZY",False,-2.7891319250764953e-10,1.1906114697119755e-09,1.2228443240104275e-09
18.0,ZX,ZZ,"ZX,ZZ",False,4.314995217825838e-09,1.4479993341835603e-08,1.510924852232775e-08
18.0,ZY,ZY,"ZY,ZY",True,7.463415948075985e-08,4.607046408321668e-18,7.463415948075985e-08
18.0,ZY,ZZ,"ZY,ZZ",False,-4.649270484721942e-08,-3.9430084572051017e-08,6.096148926469691e-08
18.0,ZZ,ZZ,"ZZ,ZZ",True,-3.24156327405345e-08,-1.4426445469986352e-18,3.24156327405345e-08
18.25,II,II,"II,II",True,0.8897693103752432,3.0046083683067935e-18,0.8897693103752432
18.25,II,IX,"II,IX",False,1.7587623379475122e-08,5.693635345281472e-08,5.9590878837638453e-08
18.25,II,IY,"II,IY",False,-1.4535283176347278e-08,3.409034640046745e-09,1.492970107516031e-08
18.25,II,IZ,"II,IZ",False,3.368736845033027e-09,3.0607528424836214e-09,4.5515487357442015e-09
18.25,II,XI,"II,XI",False,1.556424546600694e-08,5.778979247321861e-08,5.984902548098667e-08
18.25,II,XX,"II,XX",False,-0.006472182446237317,0.21355980330040458,0.21365785436375812
18.25,II,XY,"II,XY",False,2.442627072829495e-09,-2.195638830471136e-09,3.284395970462795e-09
18.25,II,XZ,"II,XZ",False,9.338499241876999e-09,3.3718888005893327e-09,9.92860524817444e-09
18.25,II,YI,"II,YI",False,-1.390404552522926e-08,1.5599604013230441e-09,1.3991281514619873e-08
18.25,II,YX,"II,YX",False,-3.624260613843686e-12,1.0194172125584447e-08,1.0194172769838067e-08
18.25,II,YY,"II,YY",False,-2.884846674478664e-09,5.583712173184985e-09,6.284917021586267e-09
18.25,II,YZ,"II,YZ",False,6.914886915742767e-11,-1.198662313961522e-09,1.2006551998876869e-09
18.25,II,ZI,"II,ZI",False,2.3393812720318152e-09,-6.038546986432143e-09,6.475859359442723e-09
18.25,II,ZX,"II,ZX",False,2.6060455718265426e-09,3.3223120056509324e-09,4.222467357520843e-09
18.25,II,ZY,"II,ZY",False,-5.652861018688872e-09,-9.757537338490883e-09,1.1276718166588005e-08
18.25,II,ZZ,"II,ZZ",False,8.071352863847636e-09,-1.0286781927935343e-18,8.071352863847636e-09
18.25,IX,IX,"IX,IX",True,0.006497212783815513,-3.3275633437084235e-18,0.006497212783815513
18.25,IX,IY,"IX,IY",False,1.280777621518628e-09,-6.362103250256643e-09,6.489741834827411e-09
18.25,IX,IZ,"IX,IZ",False,-4.156683010523743e-10,-1.6315258399699188e-08,1.6320552588238386e-08
18.25,IX,XI,"IX,XI",False,0.006472182446237515,-6.480473950624901e-09,0.0064721824462407596
18.25,IX,XX,"IX,XX",False,-1.5564245542739628e-08,5.6191062740156e-08,5.83067858073384e-08
18.25,IX,XY,"IX,XY",False,3.592302770505271e-09,-1.2144293433008487e-08,1.2664458226943343e-08
18.25,IX,XZ,"IX,XZ",False,5.001433021423543e-09,2.663041046575703e-09,5.666226247118345e-09
18.25,IX,YI,"IX,YI",False,1.6521975971949513e-09,-2.6119879724829237e-09,3.090669517850821e-09
18.25,IX,YX,"IX,YX",False,1.0897390123788889e-08,-5.148954142845107e-09,1.2052586455826541e-08
18.25,IX,YY,"IX,YY",False,4.571031228543284e-09,6.914882649428725e-11,4.571554227232076e-09
18.25,IX,YZ,"IX,YZ",False,-5.72200984581133e-09,2.8848468850307257e-09,6.408099423825545e-09
18.25,IX,ZI,"IX,ZI",False,-1.0188229680515263e-08,-1.6737389861216118e-09,1.0324796667082385e-08
18.25,IX,ZX,"IX,ZX",False,1.2496127511658212e-09,3.0318914528974177e-09,3.279313618736187e-09
18.25,IX,ZY,"IX,ZY",False,1.6272971189816458e-18,1.1443721780737479e-08,1.1443721780737479e-08
18.25,IX,ZZ,"IX,ZZ",False,-9.757537336734418e-09,-5.652861011920468e-09,1.1276718161675262e-08
18.25,IY,IY,"IY,IY",True,0.00011461554896158988,7.244020397730727e-18,0.00011461554896158988
18.25,IY,IZ,"IY,IZ",False,-1.3724828367362377e-08,1.2002755377045916e-08,1.8232856341088186e-08
18.25,IY,XI,"IY,XI",False,-6.231202155412271e-09,-2.1159510706623454e-09,6.580663282303059e-09
18.25,IY,XX,"IY,XX",False,1.9627228083270288e-10,-1.22239814165549e-08,1.2225557021277305e-08
18.25,IY,XY,"IY,XY",False,4.071478908549633e-09,5.4636505526494576e-08,5.478799756013571e-08
18.25,IY,XZ,"IY,XZ",False,7.738052907037972e-05,-1.2142370819695423e-08,7.738053002305586e-05
18.25,IY,YI,"IY,YI",False,-6.351063880534483e-13,-5.722009848908605e-09,5.722009884154973e-09
18.25,IY,YX,"IY,YX",False,-5.510252215274335e-09,7.03334037968551e-09,8.934805894503274e-09
18.25,IY,YY,"IY,YY",False,-1.1558936391413674e-08,-3.3201254009474762e-09,1.2026314613328724e-08
18.25,IY,YZ,"IY,YZ",False,2.734939825066625e-10,1.1421048500248046e-09,1.174394502251069e-09
18.25,IY,ZI,"IY,ZI",False,-1.3113305474972547e-09,3.04735239160786e-09,3.317520821854415e-09
18.25,IY,ZX,"IY,ZX",False,6.674683263517604e-18,-8.558239732506506e-09,8.558239732506506e-09
18.25,IY,ZY,"IY,ZY",False,1.6345990738807041e-09,-2.375892434064621e-10,1.6517756448483282e-09
18.25,IY,ZZ,"IY,ZZ",False,-6.795166497511073e-09,1.4213150599393934e-08,1.5753981645601505e-08
18.25,IZ,IZ,"IZ,IZ",True,0.0001310269223723931,-1.3074992410104169e-18,0.0001310269223723931
18.25,IZ,XI,"IZ,XI",False,-9.258811664145884e-09,7.160463833704831e-09,1.1704607458002116e-08
18.25,IZ,XX,"IZ,XX",False,-5.08112081440892e-09,-1.1255339455590319e-09,5.204288173537785e-09
18.25,IZ,XY,"IZ,XY",False,-8.218724745383439e-05,-1.214237065218615e-08,8.218724835079328e-05
18.25,IZ,XZ,"IZ,XZ",False,-4.071479032061992e-09,5.4690098990229346e-08,5.484144298857941e-08
18.25,IZ,YI,"IZ,YI",False,-7.0333403785816595e-09,5.511522606613651e-09,8.935589422315718e-09
18.25,IZ,YX,"IZ,YX",False,8.344670914331442e-09,-6.352836551086503e-13,8.344670938513662e-09
18.25,IZ,YY,"IZ,YY",False,-7.308690145875051e-09,-1.863573082308556e-09,7.542536462060764e-09
18.25,IZ,YZ,"IZ,YZ",False,1.4565592043932828e-08,-4.26061677796334e-09,1.5175945668028137e-08
18.25,IZ,ZI,"IZ,ZI",False,-2.4635349316071142e-09,-2.3389901314924066e-18,2.4635349316071142e-09
18.25,IZ,ZX,"IZ,ZX",False,-3.0473524038590446e-09,1.31133054930846e-09,3.317520833823825e-09
18.25,IZ,ZY,"IZ,ZY",False,-3.789488812248684e-09,6.6309663498379e-09,7.637404021710552e-09
18.25,IZ,ZZ,"IZ,ZZ",False,5.946143355473055e-09,3.2442447801949654e-09,6.773606498583944e-09
18.25,XI,XI,"XI,XI",True,0.006497214296658564,-3.381773659491055e-18,0.006497214296658564
18.25,XI,XX,"XI,XX",False,-1.75876233714625e-08,5.533614159196513e-08,5.806387054048694e-08
18.25,XI,XY,"XI,XY",False,1.2748388155922583e-08,-3.2998798854766576e-09,1.3168546154858578e-08
18.25,XI,XZ,"XI,XZ",False,-3.477891749982878e-09,-4.847647940968367e-09,5.96618987161604e-09
18.25,XI,YI,"XI,YI",False,-1.0639422539864423e-09,-1.6345990546361155e-09,1.950355657113603e-09
18.25,XI,YX,"XI,YX",False,3.641879555679476e-09,-1.3073711689842613e-08,1.3571485697859447e-08
18.25,XI,YY,"XI,YY",False,-3.987843771752855e-09,-5.652861014374447e-09,6.917928562491993e-09
18.25,XI,YZ,"XI,YZ",False,6.7772570205878594e-18,-5.674028229684866e-09,5.674028229684866e-09
18.25,XI,ZI,"XI,ZI",False,-2.264742549895573e-09,-8.929440798418442e-09,9.212164337970056e-09
18.25,XI,ZX,"XI,ZX",False,2.734939818019311e-10,3.159432753823699e-10,4.1787451626201734e-10
18.25,XI,ZY,"XI,ZY",False,5.722009852650165e-09,2.8848468718034592e-09,6.408099423977422e-09
18.25,XI,ZZ,"XI,ZZ",False,-1.1986623097857423e-09,6.914887719569424e-11,1.200655196181783e-09
18.25,XX,XX,"XX,XX",True,0.09625365402327929,1.0514083016752772e-19,0.09625365402327929
18.25,XX,XY,"XX,XY",False,5.061174489937014e-10,6.2529485894691206e-09,6.273397877922279e-09
18.25,XX,XZ,"XX,XZ",False,5.248230842782591e-10,1.810215354502397e-08,1.8109759861395603e-08
18.25,XX,YI,"XX,YI",False,-5.290452549652115e-09,5.491527502982217e-09,7.62533687755044e-09
18.25,XX,YX,"XX,YX",False,4.070597762259258e-09,5.223592572378699e-09,6.62236253193073e-09
18.25,XX,YY,"XX,YY",False,2.301659321468641e-09,3.239479155609477e-19,2.301659321468641e-09
18.25,XX,YZ,"XX,YZ",False,5.652861005484978e-09,3.987843770010832e-09,6.917928554223934e-09
18.25,XX,ZI,"XX,ZI",False,7.308690142242974e-09,-1.9645159665682144e-09,7.568109049043959e-09
18.25,XX,ZX,"XX,ZX",False,-1.3242511667368752e-09,1.1936096435781199e-08,1.2009331341788877e-08
18.25,XX,ZY,"XX,ZY",False,-6.91488265147881e-11,-4.571031217274285e-09,4.571554215964676e-09
18.25,XX,ZZ,"XX,ZZ",False,2.8848466684071317e-09,5.583712166246091e-09,6.284917012634641e-09
18.25,XY,XY,"XY,XY",True,0.00013098793539657178,-3.4216934162983756e-18,0.00013098793539657178
18.25,XY,XZ,"XY,XZ",False,-1.3777322507320896e-08,-1.2002755414814869e-08,1.827240413899054e-08
18.25,XY,YI,"XY,YI",False,3.048622767932519e-09,-1.311330522568348e-09,3.318687770878109e-09
18.25,XY,YX,"XY,YX",False,2.4622647185057467e-09,6.425658933589338e-19,2.4622647185057467e-09
18.25,XY,YY,"XY,YY",False,-6.8648999745275315e-09,8.830354732147772e-09,1.1184901267147272e-08
18.25,XY,YZ,"XY,YZ",False,3.74548447684157e-09,1.690250628368152e-10,3.749296392408602e-09
18.25,XY,ZI,"XY,ZI",False,8.34467092820923e-09,6.352899434812467e-13,8.344670952391928e-09
18.25,XY,ZX,"XY,ZX",False,-7.033340390330297e-09,5.510252213681565e-09,8.934805901900394e-09
18.25,XY,ZY,"XY,ZY",False,-7.1448283818011956e-09,-1.8186247112659734e-08,1.953940010972999e-08
18.25,XY,ZZ,"XY,ZZ",False,5.4840365842218075e-09,-1.0194172131168088e-08,1.1575655605492387e-08
18.25,XZ,XZ,"XZ,XZ",True,0.00011455310450060623,1.0098578692319439e-18,0.00011455310450060623
18.25,XZ,YI,"XZ,YI",False,1.185782017603582e-18,-8.559510277048477e-09,8.559510277048477e-09
