noise_source,noise_title,nbar,rate_multiplier,rate_s^-1,sector,mode,coefficient_per_gate
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IY,XY",1.3623614803844186e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IY,XZ",-4.3629684328057124e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IY,YI",-1.3967009237047814e-11
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IY,YX",1.4119642815561424e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IY,YY",1.7650067407771964e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IY,YZ",-2.041795188247047e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IY,ZI",1.4719401626858766e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IY,ZX",9.116781494520538e-11
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IY,ZY",-3.2729151273971988e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IY,ZZ",1.0806246168702995e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IZ,XI",2.092745244022583e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IZ,XX",1.1753190909117118e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IZ,XY",8.73952993171141e-11
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IZ,XZ",-4.72622145745793e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IZ,YI",7.309613399880358e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IZ,YX",-1.5999375261578982e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IZ,YY",6.452129482928376e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IZ,YZ",5.386280309360971e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IZ,ZI",-1.175545175085431e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IZ,ZX",1.7144915480801481e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IZ,ZY",8.157712812501633e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"IZ,ZZ",-2.0653179138408676e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XI,XX",6.475401132136342e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XI,XY",-4.215340508212157e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XI,XZ",-3.123006614477289e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XI,YI",4.2184414074071946e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XI,YX",-3.805534339907245e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XI,YY",-3.5634019913543837e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XI,YZ",2.317360561157112e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XI,ZI",3.559159018322033e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XI,ZX",-3.411196255056216e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XI,ZY",-7.467823310306298e-11
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XI,ZZ",-2.7950407978235614e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XX,XY",9.269849236693467e-11
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XX,XZ",4.5252915556792495e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XX,YI",1.9579323736215494e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XX,YX",2.175315859149039e-11
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XX,YY",4.832480837210811e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XX,YZ",-2.1295099068841693e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XX,ZI",-1.4098436169996341e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XX,ZX",5.713509059245943e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XX,ZY",-2.5796466890169622e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XX,ZZ",-5.674293584724935e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XY,XZ",-4.4335728440410344e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XY,YI",1.792141786670265e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XY,YX",-3.042372898009134e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XY,YY",1.442827055739175e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XY,YZ",1.537874370822495e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XY,ZI",-2.5720670460427213e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XY,ZX",1.829564741593672e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XY,ZY",2.327582077880202e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XY,ZZ",-3.771890844834778e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XZ,YI",-1.31822886423678e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XZ,YX",2.413466972066818e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XZ,YY",-2.0173219554403206e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XZ,YZ",-2.430056421335636e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XZ,ZI",1.0487008428675603e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XZ,ZX",-9.765174056780083e-12
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XZ,ZY",-1.3186455726039851e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"XZ,ZZ",7.403104947319272e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YI,YX",5.510329589209648e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YI,YY",-9.704870927523296e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YI,YZ",-7.604787008323566e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YI,ZI",1.4445349261852883e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YI,ZX",-2.5821608596947805e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YI,ZY",-7.540510922407668e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YI,ZZ",5.014381310893394e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YX,YY",-4.2488667689597995e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YX,YZ",9.259074492305818e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YX,ZI",1.7203088393812722e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YX,ZX",-3.178236779938448e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YX,ZY",-4.025840464953715e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YX,ZZ",-7.252423107920217e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YY,YZ",-6.06594308806087e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YY,ZI",1.779159004884922e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YY,ZX",-1.2665628240977998e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YY,ZY",-2.2483467707789207e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YY,ZZ",-6.531390882508811e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YZ,ZI",4.930032783189631e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YZ,ZX",1.37601485659336e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YZ,ZY",-6.856743891033967e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"YZ,ZZ",6.492365767656577e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"ZI,ZX",5.461652334324553e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"ZI,ZY",-1.4703660027797211e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"ZI,ZZ",7.466171602667537e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"ZX,ZY",-1.4225199792340248e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"ZX,ZZ",1.2121505972136273e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,C,"ZY,ZZ",9.066859417919648e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IX,IY",3.114071705516359e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IX,IZ",-4.62112324284776e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IX,XI",4.914049012752484e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IX,XX",-1.325593573958978e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IX,XY",-1.863756354036543e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IX,XZ",-3.773385031548543e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IX,YI",3.4352322139343804e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IX,YX",-1.9733863168812963e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IX,YY",-1.620876771755287e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IX,YZ",4.888433417971764e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IX,ZI",-1.4616683389615972e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IX,ZX",-7.010301092285001e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IX,ZY",-2.0283274990994023e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IX,ZZ",-7.561662772473173e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IY,IZ",-2.5984042262315906e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IY,XI",-2.8211816409366727e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IY,XX",1.5242555548459876e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IY,XY",-2.1955742701036704e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IY,XZ",-4.2806804433602463e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IY,YI",-6.229089753620354e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IY,YX",-8.604801990335909e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IY,YY",-1.8091564814298772e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IY,YZ",5.429811569248387e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IY,ZI",2.4346793339573055e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IY,ZX",-1.1704312763399685e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IY,ZY",-2.577719437648897e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IY,ZZ",8.861459004599267e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IZ,XI",5.646764515286766e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IZ,XX",9.965053493384072e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IZ,XY",-8.662413015760257e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IZ,XZ",1.1048829918617458e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IZ,YI",1.2368227461702225e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IZ,YX",-4.09304334306008e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IZ,YY",3.424688068728465e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IZ,YZ",-4.10929105185542e-11
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IZ,ZI",-2.7518743353428156e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IZ,ZX",1.168182225464578e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IZ,ZY",-1.068804392013541e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"IZ,ZZ",-5.831683052312134e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XI,XX",-9.641905506511198e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XI,XY",-2.2098361299281737e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XI,XZ",-5.575807585361376e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XI,YI",2.8054896719121814e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XI,YX",-3.000464104998122e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XI,YY",-3.1504147544232143e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XI,YZ",2.0013877089829833e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XI,ZI",-2.441466164844846e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XI,ZX",-7.428579769493281e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XI,ZY",-6.248292394578404e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XI,ZZ",-2.124531187559187e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XX,XY",5.1844538941152835e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XX,XZ",5.506306747113114e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XX,YI",-4.85537523338078e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XX,YX",5.257234793819828e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XX,YY",1.858014928336587e-11
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XX,YZ",-4.023326317325469e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XX,ZI",-1.5842575959667237e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XX,ZX",5.195243591188608e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XX,ZY",-1.513140489934578e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XX,ZZ",3.804462274307424e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XY,XZ",2.077086421455496e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XY,YI",3.870928276562697e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XY,YX",1.1264501630240607e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XY,YY",3.2262761496726927e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XY,YZ",1.251404113390615e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XY,ZI",8.506930123276925e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XY,ZX",1.5504331588847054e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XY,ZY",-1.5730754450737617e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XY,ZZ",-2.0335578097937112e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XZ,YI",1.0078334126324666e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XZ,YX",-1.8387384038040094e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XZ,YY",-3.6471952297725855e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XZ,YZ",6.070612183313445e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XZ,ZI",-1.172325681965578e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XZ,ZX",2.0505150907853624e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XZ,ZY",2.0467145993767203e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"XZ,ZZ",-5.712629120410064e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YI,YX",-2.0029784607581907e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YI,YY",-5.476447634034123e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YI,YZ",1.0400630608887152e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YI,ZI",-1.6973732358182203e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YI,ZX",8.873267081629986e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YI,ZY",2.400369371562082e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YI,ZZ",-1.94638432034432e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YX,YY",2.2374574840929585e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YX,YZ",-9.926944041263795e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YX,ZI",-1.4334302848902493e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YX,ZX",-1.5944478625612353e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YX,ZY",1.7798999712321038e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YX,ZZ",-2.779425746158985e-11
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YY,YZ",1.9567788074744776e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YY,ZI",-1.285885692092888e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YY,ZX",9.114893308488855e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YY,ZY",4.481947217093465e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YY,ZZ",-1.3631380338958313e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YZ,ZI",1.8204941025439185e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YZ,ZX",-3.147766629095149e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YZ,ZY",-9.035910925670077e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"YZ,ZZ",6.035200700867716e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"ZI,ZX",-3.151804388585639e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"ZI,ZY",9.966752441167249e-10
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"ZI,ZZ",1.3614103728936897e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"ZX,ZY",-2.0929423581241762e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"ZX,ZZ",1.700749555098208e-09
motional_dephasing,Motional dephasing,0.01,0.5,9.0,A,"ZY,ZZ",-2.7494042695463657e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,H,IX,-8.713568745433776e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,H,IY,2.2775697464967027e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,H,IZ,-2.0818215304939974e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,H,XI,-9.767582158143216e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,H,XX,-2.0658935188108595e-05
motional_dephasing,Motional dephasing,1.0,0.5,9.0,H,XY,-8.71690557332732e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,H,XZ,-6.807752073476232e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,H,YI,-3.813702059035718e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,H,YX,4.423441729570716e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,H,YY,-1.1792540581366366e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,H,YZ,5.273850694830604e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,H,ZI,1.180922416911107e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,H,ZX,-7.838272205520883e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,H,ZY,-2.866428284840634e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,H,ZZ,-1.2327850455188221e-16
motional_dephasing,Motional dephasing,1.0,0.5,9.0,S,IX,0.0003192255897554591
motional_dephasing,Motional dephasing,1.0,0.5,9.0,S,IY,-1.1003659985140204e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,S,IZ,-5.610387556549863e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,S,XI,0.00031923057880164603
motional_dephasing,Motional dephasing,1.0,0.5,9.0,S,XX,7.74946374621692e-05
motional_dephasing,Motional dephasing,1.0,0.5,9.0,S,XY,-3.156042577100301e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,S,XZ,1.4718469796559121e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,S,YI,2.233802452039635e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,S,YX,-3.036218147479128e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,S,YY,3.6608496780060704e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,S,YZ,4.824460927326316e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,S,ZI,-1.2059881521764575e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,S,ZX,5.949758008354808e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,S,ZY,4.753556623444223e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,S,ZZ,6.302544740914291e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IX,IY",-1.2390115562257498e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IX,IZ",-8.896737506170804e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IX,XI",0.00031922815107218413
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IX,XX",-2.5673386654775604e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IX,XY",-6.956366471908285e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IX,XZ",-1.7660380662486178e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IX,YI",7.626311142086856e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IX,YX",2.9761716956994162e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IX,YY",-1.407494922513504e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IX,YZ",3.3290941211768256e-11
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IX,ZI",8.303666371851024e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IX,ZX",-1.22832442145174e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IX,ZY",-5.467363628971782e-11
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IX,ZZ",-4.244172682031831e-11
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IY,IZ",1.1559130094415993e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IY,XI",7.224295680121469e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IY,XX",-4.4929789837001335e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IY,XY",-1.2421345849013666e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IY,XZ",-2.1949985017556564e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IY,YI",2.1619235827807316e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IY,YX",1.0363164311628832e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IY,YY",1.939077133711505e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IY,YZ",-3.217928088982288e-11
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IY,ZI",-1.7101290255757455e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IY,ZX",3.5761841599461357e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IY,ZY",-6.261438491973582e-11
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IY,ZZ",6.072924281683869e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IZ,XI",2.6350375168705856e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IZ,XX",7.316744037580412e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IZ,XY",5.159139895200827e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IZ,XZ",1.271602678414153e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IZ,YI",1.947608425728656e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IZ,YX",7.335765510511865e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IZ,YY",2.1237162610070073e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IZ,YZ",-3.1906568951878074e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IZ,ZI",3.4369636046699296e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IZ,ZX",1.3007129619647437e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IZ,ZY",-1.3230990163639753e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"IZ,ZZ",-1.9122566859558992e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XI,XX",2.796261560883047e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XI,XY",-1.6581092032875387e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XI,XZ",-1.1635108640084535e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XI,YI",7.931235549187011e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XI,YX",2.4106281786852148e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XI,YY",-4.1464174289400906e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XI,YZ",-1.0759788658392182e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XI,ZI",3.2112224624441675e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XI,ZX",-3.129410000743273e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XI,ZY",1.286707192066938e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XI,ZZ",-2.3651258189021536e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XX,XY",2.3513368665025693e-11
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XX,XZ",-2.4173138587515967e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XX,YI",-6.203465712554938e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XX,YX",2.8111894797645156e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XX,YY",1.0754277169272758e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XX,YZ",-1.3493797146640176e-10
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XX,ZI",-4.56523527143279e-09
motional_dephasing,Motional dephasing,1.0,0.5,9.0,C,"XX,ZX",3.6715590060559115e-09
