noise_source,noise_title,nbar,sector,mode,slope_per_rate_s,through_origin_relative_fit_residual,centered_R2_for_origin_fit,max_abs_coefficient_per_gate,max_abs_deviation_normalized_to_max_response,resolved_above_1e-7_per_gate
motional_dephasing,Motional dephasing,4.0,C,"YZ,ZZ",-2.7603622947914616e-11,0.8324337627321,-0.2128754796056409,3.7127263605090877e-09,0.8661724121800527,False
motional_dephasing,Motional dephasing,4.0,C,"ZI,ZX",-3.5527276352305836e-11,0.30968492508933365,0.7492355898756595,2.3377716277325386e-09,0.2941284154553502,False
motional_dephasing,Motional dephasing,4.0,C,"ZI,ZY",3.801576839678594e-11,0.5644486161930955,-0.07513180095124183,2.7899238756564913e-09,0.5094605719440073,False
motional_dephasing,Motional dephasing,4.0,C,"ZI,ZZ",2.3913675454197006e-11,0.9075142514486267,-0.7655517332017192,4.1288247763973025e-09,0.9478730411815707,False
motional_dephasing,Motional dephasing,4.0,C,"ZX,ZY",-9.685222189633287e-12,0.9748740537503976,0.04699786801279249,3.0709759335899113e-09,1.0567682727521757,False
motional_dephasing,Motional dephasing,4.0,C,"ZX,ZZ",-3.143303757062218e-11,0.6667467704857137,-0.06249803693118805,2.615342032555489e-09,0.6122641359568637,False
motional_dephasing,Motional dephasing,4.0,C,"ZY,ZZ",-1.130464408140277e-11,0.9161415498764053,0.05707620160175231,1.888644897081972e-09,0.8922594746213861,False
motional_dephasing,Motional dephasing,4.0,A,"IX,IY",6.107262304306898e-11,0.8370909702892945,0.15348694468715696,6.484050855980603e-09,0.8473843406597522,False
motional_dephasing,Motional dephasing,4.0,A,"IX,IZ",6.41361361627697e-11,0.968459795487146,0.04241497717410003,1.8995031060362442e-08,1.0607764444954704,False
motional_dephasing,Motional dephasing,4.0,A,"IX,XI",-9.878097384037368e-11,0.8584471274972759,0.17396067199639254,1.0478006636007597e-08,1.009589187097726,False
motional_dephasing,Motional dephasing,4.0,A,"IX,XX",1.5306335183117108e-10,0.845849703138997,-2.0013028698502406,2.004115911636062e-08,0.8625258989779728,False
motional_dephasing,Motional dephasing,4.0,A,"IX,XY",9.06994945331893e-11,0.7711016490796663,-6.10940833750436,7.779055436248483e-09,0.790129930943809,False
motional_dephasing,Motional dephasing,4.0,A,"IX,XZ",4.0144276510587375e-11,0.6175304661928739,-0.2373145285527909,3.257982697500351e-09,0.7782072391774896,False
motional_dephasing,Motional dephasing,4.0,A,"IX,YI",5.616555916541211e-11,0.8665424602021684,0.1328492864740648,6.646517297582364e-09,0.8659318669131253,False
motional_dephasing,Motional dephasing,4.0,A,"IX,YX",-1.5649381282386537e-10,0.3955716385922057,0.48732332203197626,1.0903535968744736e-08,0.48231517541240265,False
motional_dephasing,Motional dephasing,4.0,A,"IX,YY",-2.556145467320187e-11,0.9584329127341707,-0.9729524206824511,5.174038049950548e-09,0.9555370312630354,False
motional_dephasing,Motional dephasing,4.0,A,"IX,YZ",-1.3658233400953814e-10,0.7846732379602285,-1.22758276675388,1.530653992701015e-08,0.839383556055447,False
motional_dephasing,Motional dephasing,4.0,A,"IX,ZI",1.0736323054751672e-10,0.7155537091883665,0.4650370433256651,1.1749017926440046e-08,0.4802692659679289,False
motional_dephasing,Motional dephasing,4.0,A,"IX,ZX",2.3767074861752203e-11,0.848046847166442,0.09639508198826219,2.9584640833671625e-09,0.8553954567450308,False
motional_dephasing,Motional dephasing,4.0,A,"IX,ZY",1.281283298105636e-10,0.8427394212813999,-0.35182561404291657,1.7332326805294e-08,0.8669359306169034,False
motional_dephasing,Motional dephasing,4.0,A,"IX,ZZ",-2.787288614737693e-11,0.9633562751299092,-1.0697249442824361,5.465558340309744e-09,0.9220516547987573,False
motional_dephasing,Motional dephasing,4.0,A,"IY,IZ",-1.1092626674298345e-11,0.9428712355316455,-0.1133678709136956,2.590034260375285e-09,0.9229094057974201,False
motional_dephasing,Motional dephasing,4.0,A,"IY,XI",-1.189686110426002e-10,0.8228560445648313,-0.07338914737146629,1.5248267991924214e-08,0.8595620827295959,False
motional_dephasing,Motional dephasing,4.0,A,"IY,XX",-8.972656596051451e-11,0.5340178376076172,0.575208737498971,7.593453633384457e-09,0.5560735351331471,False
motional_dephasing,Motional dephasing,4.0,A,"IY,XY",-4.903752832506729e-12,0.9966250156939233,-0.05767774552487803,4.5657650111751825e-09,1.0193324778583823,False
motional_dephasing,Motional dephasing,4.0,A,"IY,XZ",1.8523241122229798e-11,0.8495173362384444,-2.6236155163162596,1.9084578453155976e-09,0.8252943647571113,False
motional_dephasing,Motional dephasing,4.0,A,"IY,YI",6.362945153843126e-11,0.7964252841291832,-0.8609063451045691,7.242318912533227e-09,0.8418558832434586,False
motional_dephasing,Motional dephasing,4.0,A,"IY,YX",-8.337369879552146e-12,0.9864093690611692,-0.038003518769018196,2.793339091533514e-09,1.0516565688510255,False
motional_dephasing,Motional dephasing,4.0,A,"IY,YY",-3.78338133798083e-11,0.8697138222932514,-0.4179701560918083,5.31233504034931e-09,0.8718061576191983,False
motional_dephasing,Motional dephasing,4.0,A,"IY,YZ",2.3941574021706755e-12,0.9934472813219407,-0.10040067150160614,1.6926039235124267e-09,1.012730335975366,False
motional_dephasing,Motional dephasing,4.0,A,"IY,ZI",4.1686579040328425e-11,0.7615028640311114,-1.4340883464368246,4.107306721383906e-09,0.9086556625027156,False
motional_dephasing,Motional dephasing,4.0,A,"IY,ZX",-5.283624420932252e-11,0.876299953711574,-0.1610241617546,7.59274754391314e-09,0.874741996850635,False
motional_dephasing,Motional dephasing,4.0,A,"IY,ZY",1.6261147042755525e-11,0.856132850390995,-0.036990801104708426,2.032991952956607e-09,0.9280123449716756,False
motional_dephasing,Motional dephasing,4.0,A,"IY,ZZ",-4.2941195467241455e-11,0.673700245229484,-0.0981023623138444,4.115178516104897e-09,0.6243460567334261,False
motional_dephasing,Motional dephasing,4.0,A,"IZ,XI",-6.502787878967373e-11,0.9322072735348753,0.12295526858784123,1.2133667383038143e-08,1.0964672741771702,False
motional_dephasing,Motional dephasing,4.0,A,"IZ,XX",5.633047670859716e-11,0.7436433489983332,-5.714147087966596,4.83151890024699e-09,0.8950693765574512,False
motional_dephasing,Motional dephasing,4.0,A,"IZ,XY",-2.8393035384185156e-11,0.2227957061598018,0.6965809518426419,1.8216706502635627e-09,0.20586428718239916,False
motional_dephasing,Motional dephasing,4.0,A,"IZ,XZ",-5.179135049354375e-13,0.999548572605408,-0.06519589584684571,1.0637030581010795e-09,1.0175282810702457,False
motional_dephasing,Motional dephasing,4.0,A,"IZ,YI",2.6164217497498042e-11,0.9684075009560538,-0.10989424559334005,8.40762142503378e-09,0.9439846430819675,False
motional_dephasing,Motional dephasing,4.0,A,"IZ,YX",3.291802809828361e-11,0.8475482642122776,-0.5162641745520371,4.570918110326367e-09,0.8703707895290214,False
motional_dephasing,Motional dephasing,4.0,A,"IZ,YY",-3.603102171299127e-11,0.920290850252006,-0.23856179892426077,7.3433642022407465e-09,0.9116810261656446,False
motional_dephasing,Motional dephasing,4.0,A,"IZ,YZ",-2.3503261219509344e-11,0.9425146019964081,-1.3494300530955612,4.7467234297596214e-09,0.9108735302969627,False
motional_dephasing,Motional dephasing,4.0,A,"IZ,ZI",1.877515474522174e-11,0.5989029936757488,-0.5509565959427372,1.2407433367815457e-09,0.7152690455298099,False
motional_dephasing,Motional dephasing,4.0,A,"IZ,ZX",-4.127922331119838e-11,0.9220407526544471,-0.1088451180072505,8.163658308795085e-09,0.9089836943810994,False
motional_dephasing,Motional dephasing,4.0,A,"IZ,ZY",-2.231046871756238e-11,0.956780920653818,-0.4215836377783124,6.316473087216124e-09,0.936422045757007,False
motional_dephasing,Motional dephasing,4.0,A,"IZ,ZZ",-1.5849917441867216e-11,0.9174129640412708,-0.8280094545732337,3.0991443853758846e-09,0.9539714065437117,False
motional_dephasing,Motional dephasing,4.0,A,"XI,XX",8.472989156363707e-12,0.9995939241023364,3.25207126304905e-05,1.7358427740232594e-08,1.008786153164152,False
motional_dephasing,Motional dephasing,4.0,A,"XI,XY",4.011354395901173e-11,0.8819134417956385,-0.7455791935566121,5.8251823981981635e-09,0.9380239328226398,False
motional_dephasing,Motional dephasing,4.0,A,"XI,XZ",-5.201097662544619e-12,0.9488409876499623,-0.24993569942849225,8.277814493173823e-10,0.9822138056922023,False
motional_dephasing,Motional dephasing,4.0,A,"XI,YI",1.0367427244105198e-10,0.8171583767965939,-0.03699756987305025,1.2739568842055083e-08,0.8535164786912914,False
motional_dephasing,Motional dephasing,4.0,A,"XI,YX",-9.402173207414916e-11,0.36369203605579137,0.6004824633514607,6.720597511974212e-09,0.4114836816448795,False
motional_dephasing,Motional dephasing,4.0,A,"XI,YY",-1.024231868351353e-10,0.7998632127479701,-5.404333242765154,9.197080306288055e-09,0.7995431917918612,False
motional_dephasing,Motional dephasing,4.0,A,"XI,YZ",-2.357478114616618e-10,0.7119370797918284,-1.3490737436839866,2.2499908410907482e-08,0.8114009831145459,False
motional_dephasing,Motional dephasing,4.0,A,"XI,ZI",1.6287409047006094e-10,0.6314916867918572,0.5068236287550845,1.550391453806017e-08,0.49390347293721926,False
motional_dephasing,Motional dephasing,4.0,A,"XI,ZX",3.883495754796166e-12,0.9882896059916905,-0.18162918689817587,1.777327861278141e-09,1.0196651740821925,False
motional_dephasing,Motional dephasing,4.0,A,"XI,ZY",1.1901606249508446e-10,0.7709969008926867,-0.2483075417416969,1.2679662698075645e-08,0.8310452591742327,False
motional_dephasing,Motional dephasing,4.0,A,"XI,ZZ",-8.471207825877518e-11,0.8489805453905811,-2.850045478866266,1.0201910574975038e-08,0.8505360934648574,False
motional_dephasing,Motional dephasing,4.0,A,"XX,XY",-5.7230516181575715e-11,0.9532612138826333,-0.23259265039075228,1.3785480271783562e-08,0.8505457523483029,False
motional_dephasing,Motional dephasing,4.0,A,"XX,XZ",-1.5712677642960034e-10,0.920538311292949,0.15148377464987217,2.6790580669557416e-08,1.1055700139768387,False
motional_dephasing,Motional dephasing,4.0,A,"XX,YI",4.0339974390247396e-11,0.9009112408387552,0.18633959795306243,5.606253308158591e-09,1.129519573788747,False
motional_dephasing,Motional dephasing,4.0,A,"XX,YX",2.455859071615643e-10,0.7365365879387872,0.3186486087219613,1.9668043743363888e-08,0.9685286061906464,False
motional_dephasing,Motional dephasing,4.0,A,"XX,YY",8.775697198500692e-16,0.8430083032688838,-0.7156760729769303,1.2149078672053593e-13,0.8699798117725814,False
motional_dephasing,Motional dephasing,4.0,A,"XX,YZ",1.1091713109213451e-10,0.8360913095458942,-1.8265547731507854,1.2659127001523046e-08,0.9211435212152379,False
motional_dephasing,Motional dephasing,4.0,A,"XX,ZI",9.141514722380949e-11,0.7130394318201796,-0.5606316730586915,9.16779788278238e-09,0.8205160420127872,False
motional_dephasing,Motional dephasing,4.0,A,"XX,ZX",-3.6546579411837567e-10,0.48014976393237974,0.6062770940642217,2.994980760467758e-08,0.33788975149521244,False
motional_dephasing,Motional dephasing,4.0,A,"XX,ZY",-1.988184817325347e-10,0.8082898779867026,-0.10977958495635431,2.4850189373935322e-08,0.8559877103013445,False
motional_dephasing,Motional dephasing,4.0,A,"XX,ZZ",1.2028832332867089e-10,0.877729026797857,-2.854465209434151,1.2540265908860865e-08,0.9036233012035616,False
motional_dephasing,Motional dephasing,4.0,A,"XY,XZ",6.114385489338899e-12,0.9715117814314996,0.04790145192143591,1.4385444802362473e-09,1.1530143006631615,False
motional_dephasing,Motional dephasing,4.0,A,"XY,YI",-1.010542048576298e-10,0.8206153655302485,-0.5045896913923056,1.3479403029051325e-08,0.8650551746604052,False
motional_dephasing,Motional dephasing,4.0,A,"XY,YX",-2.4858622977188435e-11,0.7730903639715347,0.027430039399354622,2.705360919057665e-09,0.8346042443219553,False
motional_dephasing,Motional dephasing,4.0,A,"XY,YY",5.303570184141012e-11,0.9089724014544206,-0.36395357182266097,9.753794028850433e-09,0.9021260208774476,False
motional_dephasing,Motional dephasing,4.0,A,"XY,YZ",2.312840514964488e-11,0.9167187077351253,-0.853527264341772,4.525622582008563e-09,0.9080101610000274,False
motional_dephasing,Motional dephasing,4.0,A,"XY,ZI",-2.688128824159034e-11,0.9381680646806104,-0.38016492844850736,6.22951337251534e-09,0.9223272895627075,False
motional_dephasing,Motional dephasing,4.0,A,"XY,ZX",3.9716214528226196e-11,0.9159288068961523,-0.3834333960309102,7.891574640371875e-09,0.9094107457527154,False
motional_dephasing,Motional dephasing,4.0,A,"XY,ZY",2.4415614134345492e-11,0.6016642538123561,0.5016411342056293,1.6261054659656815e-09,0.8508633916264124,False
motional_dephasing,Motional dephasing,4.0,A,"XY,ZZ",-4.7669476166027715e-11,0.830717509902242,-0.7657522815839815,5.960713385571961e-09,0.8560490136859408,False
motional_dephasing,Motional dephasing,4.0,A,"XZ,YI",-6.907980083410761e-11,0.654383029030536,-2.232393929189085,5.588364864072109e-09,0.7774954847690682,False
motional_dephasing,Motional dephasing,4.0,A,"XZ,YX",5.466466150026534e-12,0.9856702102951688,-0.039266037614169136,1.9243072650984226e-09,0.9744332954291879,False
motional_dephasing,Motional dephasing,4.0,A,"XZ,YY",5.936370236774913e-11,0.6418997916249445,-5.118257545710485,4.455451130117365e-09,0.7601709430956464,False
motional_dephasing,Motional dephasing,4.0,A,"XZ,YZ",-2.0854906034572126e-11,0.7094948054544602,0.24426725965647933,1.7382091415415274e-09,0.7840373176904444,False
motional_dephasing,Motional dephasing,4.0,A,"XZ,ZI",-4.7702401171959615e-11,0.7769621589083275,-5.481738573689522,4.204828161160926e-09,0.7957958831644129,False
motional_dephasing,Motional dephasing,4.0,A,"XZ,ZX",2.054922881381256e-11,0.8544516465449263,-0.2714217949719544,2.705324619150306e-09,0.8632747744835145,False
motional_dephasing,Motional dephasing,4.0,A,"XZ,ZY",-2.894770923242361e-11,0.7108779897787755,-14.806416283669405,1.9648975583338473e-09,0.867408159785831,False
motional_dephasing,Motional dephasing,4.0,A,"XZ,ZZ",-6.505851154405699e-12,0.959770343772934,0.05510121115620781,1.251875634934691e-09,1.187087786536259,False
motional_dephasing,Motional dephasing,4.0,A,"YI,YX",-4.2405159395383534e-11,0.8879868303963696,0.002619117496366341,4.667318606037812e-09,1.1504317794871703,False
motional_dephasing,Motional dephasing,4.0,A,"YI,YY",2.77986343384084e-11,0.7907975155226047,-0.20173895340958126,2.7647255245262903e-09,0.9095072162403741,False
motional_dephasing,Motional dephasing,4.0,A,"YI,YZ",1.0620007051496743e-11,0.9874076966980226,0.024082184695068953,4.65962218734981e-09,1.0410248125794217,False
motional_dephasing,Motional dephasing,4.0,A,"YI,ZI",-2.3452522014697396e-11,0.9234296701803375,-0.2082152800489132,4.875143315971588e-09,0.913408618187377,False
motional_dephasing,Motional dephasing,4.0,A,"YI,ZX",1.7155202345350667e-11,0.866139280892437,-0.5709654592554612,2.0750005913809308e-09,0.7895247183106795,False
motional_dephasing,Motional dephasing,4.0,A,"YI,ZY",-2.476871794954667e-11,0.8061142577319055,-1.86349720674658,2.923323532881267e-09,0.8474897088614693,False
motional_dephasing,Motional dephasing,4.0,A,"YI,ZZ",-2.1919793194586174e-11,0.8215366320178885,-0.3570861185589991,2.6638023787879456e-09,0.703764603076841,False
motional_dephasing,Motional dephasing,4.0,A,"YX,YY",-5.268660545444216e-11,0.8459155897487616,-0.1552927603686265,5.033518046636494e-09,0.9756891215514436,False
motional_dephasing,Motional dephasing,4.0,A,"YX,YZ",1.8226454475819785e-11,0.9281140974187911,0.13857531363827114,2.7119418319726117e-09,1.0604873188460167,False
motional_dephasing,Motional dephasing,4.0,A,"YX,ZI",2.1565240190364996e-12,0.9968777557482509,-0.18163232891795267,1.8539205883893843e-09,0.989530988385975,False
motional_dephasing,Motional dephasing,4.0,A,"YX,ZX",-4.3850665939315167e-11,0.624048199853409,0.012987276165956962,3.3481199474849307e-09,0.6952302532525596,False
motional_dephasing,Motional dephasing,4.0,A,"YX,ZY",1.5326923708387145e-11,0.8716720920636839,-2.418252784567272,1.903993119656954e-09,0.9275510441968731,False
motional_dephasing,Motional dephasing,4.0,A,"YX,ZZ",6.836977605015436e-11,0.6425363821439113,-0.3035110395278451,5.221421797748033e-09,0.7643063486206855,False
motional_dephasing,Motional dephasing,4.0,A,"YY,YZ",3.2154383202977535e-13,0.999863326967755,-0.014754684755118541,1.4169273831749466e-09,0.9959152536359576,False
motional_dephasing,Motional dephasing,4.0,A,"YY,ZI",-2.2938063267855086e-11,0.9038063795915879,-0.17162967147199693,3.88004065513768e-09,0.9467937097160725,False
motional_dephasing,Motional dephasing,4.0,A,"YY,ZX",8.631335747358386e-13,0.9997396302323963,-0.039939865480161485,2.5821665329801424e-09,1.0120336191696468,False
motional_dephasing,Motional dephasing,4.0,A,"YY,ZY",-2.4796609378275583e-11,0.7011914841577656,-0.5111318595000052,1.8434515081263712e-09,0.7570733368633834,False
motional_dephasing,Motional dephasing,4.0,A,"YY,ZZ",6.694506010107194e-11,0.5790394789506991,-0.06546217949832056,5.657806422306323e-09,0.5740359454263232,False
motional_dephasing,Motional dephasing,4.0,A,"YZ,ZI",-5.5237560555163174e-11,0.7780989290127184,0.015331675395672706,5.4240356911990705e-09,0.8166907176502859,False
motional_dephasing,Motional dephasing,4.0,A,"YZ,ZX",-9.127687729890901e-12,0.9855482763947461,-0.07266861430975302,4.2256702271406165e-09,0.9611189775097021,False
motional_dephasing,Motional dephasing,4.0,A,"YZ,ZY",-7.25542379188801e-11,0.8101251349094696,-0.3999687630323343,9.39542682529596e-09,0.8609987276976422,False
motional_dephasing,Motional dephasing,4.0,A,"YZ,ZZ",1.157845848775956e-11,0.9534576386965624,0.09075952216910677,2.707804414930729e-09,1.076967247571684,False
motional_dephasing,Motional dephasing,4.0,A,"ZI,ZX",-3.698197912657662e-11,0.9204624640256066,-0.18509307963670163,7.1403503617061e-09,0.9067726945377337,False
motional_dephasing,Motional dephasing,4.0,A,"ZI,ZY",1.1753955729407638e-11,0.8645824546047008,0.2524902420443844,1.496010035608173e-09,0.9576737087419633,False
motional_dephasing,Motional dephasing,4.0,A,"ZI,ZZ",6.150772966424616e-11,0.617442344329789,0.02018541511798788,4.71175713282568e-09,0.7650262730557017,False
motional_dephasing,Motional dephasing,4.0,A,"ZX,ZY",3.452865952392088e-11,0.8982593649568823,-0.5502233731917492,5.762346202774262e-09,0.8921418725012827,False
motional_dephasing,Motional dephasing,4.0,A,"ZX,ZZ",-1.0962901332932083e-11,0.9048854196778097,0.18023842579387817,1.6978978606328917e-09,1.0581107464023842,False
motional_dephasing,Motional dephasing,4.0,A,"ZY,ZZ",3.9062823206664756e-11,0.5377105144080029,0.4933494104787931,3.1296164330390345e-09,0.5506600679258411,False
spin_dephasing,Spin dephasing,0.01,H,IX,-5.291773677025017e-10,0.4678674547598308,0.22393471270002585,6.841873998550608e-09,0.5791368138369887,False
spin_dephasing,Spin dephasing,0.01,H,IY,-1.0162951298817668e-10,0.9781979565641954,-0.31162065976271647,4.732766067555634e-09,0.9435997333768134,False
spin_dephasing,Spin dephasing,0.01,H,IZ,-2.300134134203457e-12,0.9868231240057145,-0.13466998675837805,1.523196269874964e-10,1.0503356916788378,False
spin_dephasing,Spin dephasing,0.01,H,XI,-1.9188106527356616e-10,0.9423541221244816,0.08490338418105614,6.3596700429775495e-09,1.050285906862271,False
spin_dephasing,Spin dephasing,0.01,H,XX,5.825400878605839e-09,0.2964209644135138,0.8529837391352717,9.124124522564585e-08,0.20714376980870297,False
spin_dephasing,Spin dephasing,0.01,H,XY,-1.990124433358288e-10,0.9551947606414232,0.013131511212217784,7.036910004041039e-09,1.0942707538874985,False
spin_dephasing,Spin dephasing,0.01,H,XZ,3.220300714114725e-10,0.7432232178660201,-0.2518318874285619,6.135893263587683e-09,0.8250566746749545,False
spin_dephasing,Spin dephasing,0.01,H,YI,6.279317159777175e-11,0.95713800330813,-0.20898984107687202,2.3215454619722655e-09,0.8639204209054462,False
spin_dephasing,Spin dephasing,0.01,H,YX,-2.333200818040388e-10,0.9045128408030046,-1.630003103327971,7.414888954042275e-09,0.947555950545323,False
spin_dephasing,Spin dephasing,0.01,H,YY,6.296588634565062e-10,0.7575107743756284,-0.27537691703725553,1.2556680014803413e-08,0.8328488998912175,False
spin_dephasing,Spin dephasing,0.01,H,YZ,2.8353878208140007e-10,0.5475482382238179,0.6297350380996083,3.99832616159543e-09,0.4924715417617318,False
spin_dephasing,Spin dephasing,0.01,H,ZI,-8.00018989182689e-12,0.7617085229173403,-2.6504331808252797,1.2325169816457852e-10,0.8918177192016697,False
spin_dephasing,Spin dephasing,0.01,H,ZX,3.08072517919994e-10,0.7651892960583802,-0.29728261347836793,6.249358946080871e-09,0.8356778028071749,False
spin_dephasing,Spin dephasing,0.01,H,ZY,3.6163211120087477e-10,0.7473385616798812,-7.074321442959192,5.7222156702774484e-09,0.8946701382708339,False
spin_dephasing,Spin dephasing,0.01,H,ZZ,-3.00199220103036e-16,0.7180456267722068,-0.17407362817607597,5.371366196145077e-15,0.8137039943900535,False
spin_dephasing,Spin dephasing,0.01,S,IX,-1.158615338432235e-09,0.2417580596383811,0.8941195027042216,1.7584257952643146e-08,0.1554712889177943,False
spin_dephasing,Spin dephasing,0.01,S,IY,6.662262678857755e-06,0.00011189928045649781,0.9999999629915437,8.883472584252441e-05,8.233150116132057e-05,True
spin_dephasing,Spin dephasing,0.01,S,IZ,1.8337106615697635e-05,2.7106455247025388e-05,0.9999999978277478,0.00024449444847487935,2.981009891803797e-05,True
spin_dephasing,Spin dephasing,0.01,S,XI,-1.235118059789879e-09,0.73908358489169,0.44225543755697516,2.5792805879120122e-08,0.46909485953574637,False
spin_dephasing,Spin dephasing,0.01,S,XX,1.2357943424397008e-09,0.3808060591164098,0.10384652505892145,1.5882111964208244e-08,0.4843400970927777,False
spin_dephasing,Spin dephasing,0.01,S,XY,1.833734384308464e-05,3.270176830733295e-05,0.9999999968385282,0.0002445019777246556,2.7556369525381992e-05,True
spin_dephasing,Spin dephasing,0.01,S,XZ,6.661967681585591e-06,3.432005945247809e-05,0.9999999965173866,8.882455982403797e-05,2.5990093210932723e-05,True
spin_dephasing,Spin dephasing,0.01,S,YI,6.661901288692963e-06,2.9117193144629345e-05,0.9999999974933476,8.882406098049243e-05,2.3116580397467466e-05,True
spin_dephasing,Spin dephasing,0.01,S,YX,1.83374411363335e-05,2.7667863713969013e-05,0.999999997736893,0.0002445027190267538,2.3087702299583083e-05,True
spin_dephasing,Spin dephasing,0.01,S,YY,-5.050627190896443e-10,0.5295801964759383,0.5344488702717247,5.758358965492986e-09,0.6785953471708093,False
spin_dephasing,Spin dephasing,0.01,S,YZ,-1.1603851104252423e-09,0.5055181239993328,0.6859246821576588,2.017075203983006e-08,0.30053829852766833,False
spin_dephasing,Spin dephasing,0.01,S,ZI,1.8337103773300748e-05,2.6993291105102345e-05,0.9999999978458503,0.0002444943838073566,2.9715267024713758e-05,True
spin_dephasing,Spin dephasing,0.01,S,ZX,6.6622823124046005e-06,0.0001101712286768659,0.9999999641255436,8.883499847263816e-05,7.952409326577692e-05,True
spin_dephasing,Spin dephasing,0.01,S,ZY,-8.222229556765773e-10,0.2584971391457605,0.8300636746845004,1.0349608533849388e-08,0.2372514417227671,False
spin_dephasing,Spin dephasing,0.01,S,ZZ,1.4775570515746236e-09,0.23453870138919902,0.8951752323507973,2.241004119017784e-08,0.1848762590804855,False
spin_dephasing,Spin dephasing,0.01,C,"IX,IY",1.1406923218835785e-10,0.5527754143888082,-27.141234711541447,1.1961387736242423e-09,0.6996611429294709,False
spin_dephasing,Spin dephasing,0.01,C,"IX,IZ",1.2144374332955407e-10,0.9698088823408821,-0.358352018279791,4.924301785862204e-09,0.9588964592983102,False
spin_dephasing,Spin dephasing,0.01,C,"IX,XI",6.456364430338957e-10,0.5487229551558737,-82.64077636212551,6.202472319286917e-09,0.6828530762841931,False
spin_dephasing,Spin dephasing,0.01,C,"IX,XX",-8.647279008435131e-11,0.9781374318429431,0.03654230117503399,4.678891054651499e-09,0.8767901922709018,False
spin_dephasing,Spin dephasing,0.01,C,"IX,XY",-3.0409478169077384e-10,0.766455600360589,-0.2771510955603702,6.237860973051657e-09,0.8375005027073107,False
spin_dephasing,Spin dephasing,0.01,C,"IX,XZ",-2.2704305754601057e-10,0.8517818416010019,-0.35527788320706266,5.876238576906796e-09,0.7424167919953945,False
spin_dephasing,Spin dephasing,0.01,C,"IX,YI",9.032077708139915e-11,0.5877249540766164,-102.98389440586655,9.028262246263678e-10,0.8332628978170225,False
spin_dephasing,Spin dephasing,0.01,C,"IX,YX",8.44494331310788e-11,0.9981349991010101,-0.0003792184933233411,1.635692131312892e-08,1.03441944911858,False
spin_dephasing,Spin dephasing,0.01,C,"IX,YY",-4.13494436076403e-10,0.24138869855197378,0.8676824622704826,5.359220907395965e-09,0.23248223014620698,False
spin_dephasing,Spin dephasing,0.01,C,"IX,YZ",1.0067229266909824e-11,0.9761197506358871,-0.5149343410205518,5.743071527101907e-10,0.9707844219497007,False
spin_dephasing,Spin dephasing,0.01,C,"IX,ZI",1.039430592745867e-10,0.7981556035175917,0.3415449527247545,1.8775907654772864e-09,1.0922663422240861,False
spin_dephasing,Spin dephasing,0.01,C,"IX,ZX",-4.788548943514168e-10,0.4291554177632375,0.13051851432550787,5.403477543770498e-09,0.49375652541218606,False
spin_dephasing,Spin dephasing,0.01,C,"IX,ZY",5.597195533548334e-12,0.9876328819884982,-0.0021921114764202887,4.0752127231217105e-10,1.0228912203028129,False
spin_dephasing,Spin dephasing,0.01,C,"IX,ZZ",-1.7043787987396505e-10,0.7931555641361852,-5.271051831492166,3.005615589716643e-09,0.9054892002506363,False
spin_dephasing,Spin dephasing,0.01,C,"IY,IZ",-4.504149322172706e-10,0.8760714407475887,-0.21882376079353127,1.3392780827088467e-08,0.7757921783720706,False
spin_dephasing,Spin dephasing,0.01,C,"IY,XI",9.720499205840881e-11,0.49658059536237265,-15.067081194925795,1.007446651338782e-09,0.6677056170232128,False
spin_dephasing,Spin dephasing,0.01,C,"IY,XX",3.0695816147622976e-10,0.7641650182439732,-0.26004261124369177,6.1969499189713226e-09,0.8348875035354039,False
spin_dephasing,Spin dephasing,0.01,C,"IY,XY",-1.7583743334618788e-10,0.8918975758755843,0.16618056038675677,5.1356794195065625e-09,0.7717440167334505,False
spin_dephasing,Spin dephasing,0.01,C,"IY,XZ",-3.944410013429123e-06,0.00019684391694247934,0.9999998854638013,5.2590426939623116e-05,0.00019953000713127236,True
spin_dephasing,Spin dephasing,0.01,C,"IY,YI",-1.260785554542921e-10,0.5926223318551037,-819.9629254875757,1.2335694991340372e-09,0.8296561921280764,False
