noise_source,noise_title,nbar,rate_multiplier,rate_s^-1,response_frobenius_norm,full_generator_cosine_to_nominal,stochastic_shape_cosine_to_nominal,H_shape_cosine_to_nominal,S_shape_cosine_to_nominal,C_shape_cosine_to_nominal,A_shape_cosine_to_nominal,leading_stochastic_eigenvalue_per_gate,leading_axis_overlap_with_collective_X,collective_X_rayleigh_coefficient_per_gate,collective_X_fraction_of_positive_stochastic_trace,S_IX_per_gate,S_XI_per_gate,C_IX_XI_per_gate,C_IX_XI_over_local_X_mean,C_IZ_XY_over_IZ_XY_S_mean,C_IY_XZ_over_IY_XZ_S_mean,S_IX_over_S_XI,S_XX_per_gate,H_XX_rad_per_gate
motional_heating,Motional heating/diffusion,2.0,0.0,0.0,0.0,,,,,,,0.0,0.7071067811865475,0.0,,0.0,0.0,0.0,,,,,0.0,0.0
motional_heating,Motional heating/diffusion,2.0,0.5,5.0,0.0014839335635191838,0.999999985909423,0.9999999934787089,0.9999965270207888,0.9999999990484427,0.9999999931606386,0.5703012661195246,0.00023448491960452887,0.9999999985130947,0.00023448491890750838,0.9986908081191987,0.0001172412626132232,0.00011724388327414598,0.00011724234596382385,0.9999980640150157,-1.1081025478022646,1.121800271029635,0.9999776477812778,2.822476713879405e-07,4.220570892238088e-06
motional_heating,Motional heating/diffusion,2.0,1.0,10.0,0.0029678772048247907,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0,0.0004689713218593801,0.9999999992824273,0.00046897132118650973,0.9986816007546832,0.00023447857710676918,0.00023449272748801638,0.00023448566888911704,1.0000000707579508,-0.6866967860363797,1.0499429556579596,0.9999396553513673,5.804510459334227e-07,8.403015461660305e-06
motional_heating,Motional heating/diffusion,2.0,2.0,20.0,0.005935626699950242,0.999999992520457,0.9999999950285958,0.999996540023623,0.9999999992888722,0.9999999949246863,0.31068079168836793,0.0009379321118789905,0.9999999998352259,0.0009379321115699209,0.9987613772938401,0.0004689599400087639,0.0004689728305056186,0.00046896572631272986,0.9999985949004404,0.1448827780774485,1.0861461050324244,0.9999725133397582,1.1342603889056817e-06,1.686699026231912e-05
motional_heating,Motional heating/diffusion,2.0,4.0,40.0,0.011870871101552865,0.999999992745351,0.9999999943852091,0.9999969882503472,0.9999999995282773,0.9999999937676596,0.5478146575840442,0.001875793459199194,0.9999999999762217,0.0018757934591100028,0.9987702616540566,0.0009378898228944576,0.0009379034404480336,0.0009378968274387574,1.000000208730371,-1.0016278027650978,0.9332960403985995,0.9999854808576354,2.282699068447338e-06,3.373163074450388e-05
motional_heating,Motional heating/diffusion,3.0,0.0,0.0,0.0,,,,,,,0.0,0.7071067811865475,0.0,,0.0,0.0,0.0,,,,,0.0,0.0
motional_heating,Motional heating/diffusion,3.0,0.5,5.0,0.00145563557253197,0.9999998082085239,0.9999997997407784,0.9999293793094975,0.9999999902771255,0.999999761514072,0.08712360043934414,0.00022995587454555482,0.9999999674583235,0.0002299558595828642,0.9980981196771803,0.00011499083043179579,0.00011496430815605362,0.00011497829028893954,1.0000062707449746,0.7515557490011826,-0.006909922800633854,1.0002307000856838,3.419744215843457e-07,4.5366585572133985e-06
motional_heating,Motional heating/diffusion,3.0,1.0,10.0,0.002911295411036848,1.0,1.0,1.0,1.0,1.0,1.0,0.0004599351284020589,0.9999999973053052,0.00045993512592334713,0.9982058414367327,0.00022996813472667956,0.00022998105812318392,0.00022996052949841546,0.9999388326939803,1.016799192444458,-0.8498596159525476,0.9999438066916909,7.223973164401252e-07,9.11498462689928e-06
motional_heating,Motional heating/diffusion,3.0,2.0,20.0,0.005822572593154564,0.9999999634361622,0.9999999663469783,0.999982966194586,0.9999999961539524,0.9999999662211684,-0.05003342698910321,0.0009198607016421916,0.9999999993275563,0.0009198607004052206,0.9982833456609551,0.00045995325261467596,0.0004599091386629342,0.0004599295047664157,0.9999963236405676,0.5664559405371258,1.0023755223696342,1.000095918841426,1.5028622865559266e-06,1.8191791415391418e-05
motional_heating,Motional heating/diffusion,3.0,4.0,40.0,0.011644696942171379,0.9999999638902217,0.9999999669966283,0.999980927233963,0.9999999968072918,0.9999999675663838,-0.024643522285718436,0.0018396587991941192,0.9999999998737154,0.0018396587987296073,0.9983027929537391,0.0009198216277438364,0.0009198415531519948,0.0009198272082816921,0.9999952359037577,0.7840135976484459,1.0654660492250954,0.9999783382169569,3.0258227716379763e-06,3.633337089347168e-05
motional_heating,Motional heating/diffusion,4.0,0.0,0.0,0.0,,,,,,,0.0,0.7071067811865475,0.0,,0.0,0.0,0.0,,,,,0.0,0.0
