time_sim,alpha_real_per_spin_eigenvalue,alpha_imag_per_spin_eigenvalue,alpha_abs_per_spin_eigenvalue
3.324170182555933,0.27278690148689155,-0.24895572909442418,0.36931239983482195
3.349353289999539,0.2759197514527746,-0.2486490372329108,0.37142704930930165
3.374536397443144,0.27904849144459765,-0.24830292327737255,0.37352697665040796
3.39971950488675,0.282172625415871,-0.24791744210249164,0.37561209862400297
3.4249026123303556,0.2852916580503668,-0.24749265482443122,0.3776823325827838
3.450085719773961,0.28840509484064936,-0.24702862879114568,0.37973759646955896
3.4752688272175667,0.29151244216647687,-0.2465254375717029,0.3817778088205011
3.500451934661172,0.2946132073730624,-0.24598316094462042,0.38380288876837565
3.5256350421047777,0.29770689884918217,-0.24540188488521675,0.38581275604574605
3.550818149548383,0.3007930261051176,-0.24478170155198054,0.3878073309881555
3.576001256991989,0.30387109985042066,-0.2441227092719592,0.38978653453728473
3.6011843644355945,0.3069406320714881,-0.24342501252516968,0.391750288244085
3.6263674718792,0.31000113610893365,-0.24268872192803367,0.3936985142718881
3.6515505793228056,0.3130521267347458,-0.24191395421583986,0.3956311353994916
3.676733686766411,0.3160931202292179,-0.2411008322242362,0.39754807502421907
3.7019167942100166,0.31912363445764014,-0.24024948486975484,0.39944925716495716
3.727099901653622,0.3221431889467388,-0.23936004712937312,0.4013346064651664
3.7522830090972277,0.325151304960854,-0.2384326600191135,0.40320404819586875
3.7774661165408334,0.32814750557783995,-0.23746747057168632,0.40505750825860914
3.8026492239844387,0.3311313157646792,-0.23646463181317837,0.4068949131883927
3.8278323314280445,0.3341022624527968,-0.2354243027387913,0.40871619015659705
3.8530154388716498,0.3370598746130626,-0.2343466482876339,0.41052126697385777
3.8781985463152555,0.34000368333047115,-0.2332318393165716,0.4123100720929315
3.903381653758861,0.3429332218784855,-0.23208005257313805,0.4140825346115302
3.9285647612024666,0.34584802579303475,-0.23089147066751264,0.4158385842751325
3.9537478686460723,0.3487476329461522,-0.22966628204356856,0.417578151479768
3.9789309760896776,0.3516315836192436,-0.22840468094899596,0.41930116727477607
4.004114083533283,0.35449942057597367,-0.22710686740450484,0.4210075633655391
4.029297190976889,0.35735068913475826,-0.22577304717211272,0.4226972721161892
4.054480298420494,0.3601849372408518,-0.22440343172252236,0.424370226552289
4.0796634058641,0.3630017155380189,-0.22299823820159373,0.4260263603634868
4.104846513307705,0.36580057743977723,-0.2215576893959168,0.42766560790614433
4.130029620751311,0.3685810792002018,-0.22008201369748973,0.429287904205939
4.1552127281949165,0.3713427799842782,-0.21857144506750859,0.4308931849604388
4.180395835638522,0.3740852419377958,-0.21702622299927374,0.43248138654165186
4.205578943082128,0.3768080302567666,-0.21544659248021936,0.43405244599854753
4.230762050525733,0.37951071325636154,-0.21383280395307214,0.4356063010595522
4.255945157969339,0.38219286243935213,-0.21218511327614448,0.43714289013501734
4.281128265412944,0.3848540525640465,-0.21050378168276954,0.4386621523196604
4.30631137285655,0.3874938617117094,-0.20878907573988392,0.44016402739497956
4.331494480300155,0.39011187135345526,-0.20704126730576505,0.44164845583164003
4.356677587743761,0.3927076664166042,-0.20526063348692888,0.44311537879183366
4.381860695187367,0.3952808353504896,-0.20344745659419633,0.4445647381316114
4.407043802630972,0.3978309701917071,-0.20160202409793435,0.44599647640318757
4.4322269100745775,0.40035766662879607,-0.19972462858247858,0.4474105368572171
4.457410017518183,0.4028605240663404,-0.1978155676997458,0.4488068634450449
4.482593124961789,0.4053391456884814,-0.19587514412204243,0.45018540082092723
4.507776232405394,0.40779313852183074,-0.19390366549407778,0.4515460943442256
